"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,0,0,1,1,1,0,0,1,2,4,3,5,6,8,7
"2",1,1,0,0,1,1,1,1,8,7,6,5,4,3,2,1
"3",0,1,1,1,1,1,0,1,1,3,2,4,5,8,6,7
"4",1,1,1,1,1,1,0,0,8,7,6,5,4,3,2,1
"5",1,0,1,1,0,0,0,1,1,2,5,4,3,6,7,8
"6",1,1,0,0,1,0,0,0,8,7,6,5,4,3,2,1
"7",1,0,1,0,0,0,1,1,1,2,3,4,5,8,7,6
"8",1,1,1,0,0,0,1,1,8,7,6,5,4,3,2,1
"9",0,0,0,1,0,0,1,0,1,3,5,2,4,6,7,8
"10",0,0,1,0,1,1,1,0,1,2,3,8,4,6,5,7
"11",1,1,1,0,0,1,1,1,8,7,6,5,4,3,2,1
"12",1,1,1,1,0,1,1,1,8,7,6,5,4,3,2,1
"13",1,0,0,0,1,0,1,0,1,2,3,4,5,6,7,8
"14",0,0,0,1,0,0,0,1,1,2,3,4,6,7,5,8
"15",0,1,0,1,1,0,0,0,1,4,2,3,7,5,6,8
"16",0,1,0,1,1,1,1,1,1,2,3,4,5,6,7,8
"17",1,0,0,1,1,0,1,0,1,2,3,5,4,6,8,7
"18",0,0,1,0,1,0,1,0,1,2,4,3,5,6,8,7
"19",0,1,0,0,0,1,0,1,1,2,4,3,5,6,7,8
"20",1,1,0,1,1,1,0,1,8,7,6,5,4,3,2,1
"21",0,1,0,0,0,0,0,0,1,2,3,6,4,5,7,8
"22",1,1,0,0,0,0,0,0,8,7,6,5,4,3,2,1
"23",1,0,0,1,0,0,1,1,1,3,2,5,4,6,7,8
"24",0,1,1,1,1,0,0,0,1,2,3,4,5,7,6,8
"25",1,0,1,0,0,0,1,0,1,2,5,3,4,7,6,8
"26",1,1,1,1,1,1,0,1,8,7,6,5,4,3,2,1
"27",1,0,0,1,0,0,0,0,1,2,3,4,5,8,6,7
"28",0,0,1,0,1,1,1,1,1,2,3,4,5,6,7,8
"29",0,1,0,0,1,0,1,1,1,2,3,5,4,6,8,7
"30",0,0,0,0,1,1,1,0,1,2,3,4,5,6,7,8
"31",0,1,1,1,0,1,0,0,1,3,2,4,5,7,6,8
"32",0,1,1,0,0,0,0,1,1,2,4,3,6,5,7,8
"33",0,1,0,0,0,0,1,1,1,2,4,3,6,5,7,8
"34",0,0,0,0,1,0,1,0,1,2,3,4,5,8,7,6
"35",1,1,0,0,0,1,0,0,8,7,6,5,4,3,2,1
"36",1,1,0,0,1,1,1,0,8,7,6,5,4,3,2,1
"37",0,0,1,1,0,0,1,1,1,2,3,7,6,4,5,8
"38",0,1,0,1,0,1,0,0,1,2,3,4,5,6,7,8
"39",0,1,1,1,1,0,1,0,1,2,3,4,8,5,6,7
"40",0,0,1,0,0,0,1,1,1,2,3,5,4,6,8,7
"41",1,1,1,0,1,0,0,1,8,7,6,5,4,3,2,1
"42",0,1,1,0,0,1,1,0,2,1,3,4,5,6,8,7
"43",0,1,0,0,0,0,0,0,1,2,3,4,6,5,7,8
"44",0,0,1,0,1,1,1,1,1,2,3,5,4,7,6,8
"45",1,0,1,0,1,0,0,0,1,2,3,5,4,6,7,8
"46",1,0,0,1,0,0,1,1,1,2,3,6,4,7,5,8
"47",0,1,0,0,0,1,1,1,1,2,3,5,4,6,7,8
"48",0,1,1,0,1,1,1,0,1,3,2,4,5,8,6,7
"49",1,1,0,0,0,1,1,0,8,7,6,5,4,3,2,1
"50",0,1,0,0,0,1,0,1,2,1,5,3,4,6,7,8
"51",0,1,1,0,0,0,0,0,1,3,2,4,5,7,6,8
