"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",0,0,0,0,1,1,1,1,1,2
"2",0,0,0,0,0,0,1,1,1,2
"3",1,0,1,1,0,0,1,1,1,2
"4",1,1,0,0,0,1,0,1,2,1
"5",1,1,1,1,1,1,0,0,2,1
"6",1,1,0,0,0,1,1,1,2,1
"7",0,1,0,1,1,1,0,0,1,2
"8",1,1,1,0,0,0,0,1,2,1
"9",0,0,1,0,1,1,1,0,1,2
"10",0,0,1,1,1,0,0,1,1,2
"11",1,0,0,0,1,1,1,1,1,2
"12",1,0,1,0,0,0,0,1,1,2
"13",0,0,1,1,1,0,1,0,2,1
"14",1,1,0,1,0,0,0,1,2,1
"15",0,0,0,0,0,1,0,0,1,2
"16",1,1,0,0,1,0,1,1,2,1
"17",1,1,0,0,0,0,1,0,2,1
"18",0,0,1,1,0,0,1,0,2,1
"19",0,0,1,0,0,0,1,1,1,2
"20",1,0,0,0,1,1,1,0,1,2
"21",0,0,1,0,1,1,0,1,1,2
"22",0,1,1,0,0,1,1,1,1,2
"23",1,1,1,1,0,0,1,0,2,1
"24",1,1,0,0,0,1,0,1,2,1
"25",0,1,0,0,0,1,0,0,1,2
"26",1,1,1,0,1,0,0,0,2,1
"27",1,1,0,0,0,1,1,0,2,1
"28",0,1,0,1,1,1,1,1,1,2
"29",0,1,1,1,1,1,0,0,1,2
"30",1,1,0,0,1,1,1,1,2,1
"31",1,0,1,1,0,0,1,1,1,2
"32",1,1,0,1,1,1,0,1,2,1
"33",1,0,1,0,1,1,1,1,1,2
"34",0,0,1,1,0,1,1,1,1,2
"35",1,1,0,1,1,1,0,1,2,1
"36",1,0,0,1,0,0,0,0,1,2
"37",0,0,0,0,1,0,0,0,1,2
"38",0,1,1,1,1,0,0,1,1,2
"39",0,1,0,1,1,0,1,1,1,2
"40",0,0,0,0,0,1,1,1,1,2
"41",1,0,1,1,1,0,1,1,1,2
"42",0,0,1,1,0,1,0,1,2,1
"43",0,1,1,1,0,1,0,0,1,2
"44",1,0,0,0,0,1,1,0,1,2
"45",0,0,0,0,1,0,0,1,1,2
"46",0,1,1,1,0,1,1,1,1,2
"47",0,1,1,1,0,0,1,0,1,2
"48",1,0,1,1,0,1,1,0,1,2
"49",1,0,0,1,1,0,0,0,2,1
"50",0,1,0,1,1,0,0,0,1,2
"51",1,1,1,0,0,0,0,0,2,1
"52",1,0,1,0,1,0,0,1,1,2
"53",1,1,1,0,0,0,1,0,2,1
"54",0,1,1,1,0,1,0,1,1,2
"55",0,0,0,1,1,1,0,1,1,2
"56",1,1,1,1,0,1,0,1,2,1
"57",1,0,1,1,0,0,0,0,1,2
"58",1,1,1,0,0,0,1,0,2,1
"59",1,1,0,0,0,1,1,1,2,1
"60",1,0,0,0,0,0,0,1,1,2
"61",1,1,1,1,1,0,1,0,2,1
"62",0,1,1,1,1,1,1,0,1,2
"63",0,0,1,0,0,0,0,0,1,2
"64",0,0,0,0,1,1,0,0,1,2
"65",0,0,1,0,1,1,1,0,1,2
"66",1,1,1,0,0,0,1,1,2,1
"67",1,0,0,1,0,1,1,0,1,2
"68",0,0,1,1,0,1,0,0,1,2
"69",1,1,1,1,0,0,0,1,2,1
"70",0,0,1,1,0,0,0,0,1,2
"71",0,1,0,1,0,1,0,1,1,2
"72",1,0,1,1,1,0,0,0,1,2
"73",1,1,1,1,0,1,0,0,2,1
"74",1,0,0,1,1,0,0,1,1,2
"75",0,1,0,0,1,0,0,0,1,2
"76",1,1,0,0,1,1,1,0,2,1
"77",1,1,1,1,1,0,0,0,2,1
"78",1,0,1,1,1,0,1,1,1,2
