"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",1,0,1,0,0,0,1,1,1,2
"2",1,0,0,1,1,1,1,1,1,2
"3",1,0,0,0,1,1,0,0,1,2
"4",1,1,0,0,0,1,0,1,2,1
"5",0,1,0,0,0,0,0,1,1,2
"6",1,0,1,1,0,0,0,0,1,2
"7",1,0,0,1,1,1,0,1,1,2
"8",1,1,0,0,1,0,1,1,2,1
"9",1,0,1,0,0,0,0,1,1,2
"10",0,1,1,0,0,0,0,0,1,2
"11",0,0,0,0,1,0,1,0,1,2
"12",1,1,1,1,1,0,1,1,2,1
"13",0,1,0,1,0,1,0,0,1,2
"14",0,1,0,0,0,1,0,1,1,2
"15",0,0,1,0,0,1,0,1,1,2
"16",1,1,1,1,0,1,0,0,2,1
"17",1,0,1,1,1,0,0,0,1,2
"18",1,0,1,1,0,0,1,0,1,2
"19",1,1,1,1,1,0,1,0,2,1
"20",0,0,0,1,1,0,0,1,1,2
"21",1,1,0,0,0,0,0,1,2,1
"22",1,0,0,0,1,0,0,0,2,1
"23",0,1,1,1,1,1,0,0,1,2
"24",0,1,1,0,0,0,0,1,1,2
"25",0,1,1,0,0,0,0,0,1,2
"26",1,0,1,1,0,0,0,1,1,2
"27",1,1,1,1,1,1,1,1,2,1
"28",1,0,0,1,0,1,0,0,1,2
"29",0,0,0,0,0,1,1,0,1,2
"30",0,1,1,0,1,1,0,1,1,2
"31",0,0,0,0,0,0,0,0,1,2
"32",0,1,1,0,1,0,0,1,1,2
"33",0,1,0,0,0,0,0,0,1,2
"34",1,1,0,0,0,0,1,1,2,1
"35",1,1,1,0,1,0,1,1,2,1
"36",1,1,1,1,1,1,0,0,2,1
"37",0,0,0,0,0,1,0,0,1,2
"38",1,1,1,1,1,1,0,0,2,1
"39",0,0,0,0,0,1,0,0,1,2
"40",1,0,0,1,0,1,0,0,1,2
"41",0,1,1,0,0,1,1,0,1,2
"42",0,1,1,0,1,0,0,0,1,2
"43",0,0,1,1,0,0,0,0,1,2
"44",1,0,1,0,1,0,1,1,1,2
"45",0,1,0,1,1,1,1,0,1,2
"46",1,0,0,1,1,1,0,0,1,2
"47",0,1,0,1,0,1,0,1,1,2
"48",1,0,1,0,0,0,0,0,1,2
"49",0,1,0,1,0,1,1,0,1,2
"50",1,1,1,0,0,0,1,1,2,1
"51",1,0,0,0,0,0,0,0,1,2
"52",0,0,1,0,1,1,1,1,1,2
"53",1,1,0,0,1,0,1,1,2,1
"54",0,0,1,1,1,1,1,0,1,2
"55",0,1,0,1,0,0,1,1,1,2
"56",0,0,1,0,0,0,0,1,1,2
"57",1,1,1,0,0,0,0,0,2,1
"58",1,0,0,0,0,1,1,0,1,2
"59",1,0,1,0,1,0,1,0,1,2
"60",1,1,1,1,0,1,1,1,2,1
"61",0,1,1,1,0,1,0,0,1,2
"62",1,0,1,1,0,1,0,1,1,2
"63",0,1,0,0,0,0,1,1,2,1
"64",1,0,0,0,0,0,1,0,1,2
"65",0,0,0,1,1,0,1,1,1,2
"66",0,0,1,1,1,1,0,0,1,2
"67",1,0,1,1,0,1,0,0,1,2
"68",1,1,1,0,0,0,1,0,2,1
"69",0,0,0,0,1,0,1,1,2,1
"70",0,0,0,1,1,0,0,0,1,2
"71",0,1,1,0,0,1,0,0,1,2
"72",0,1,1,0,1,1,1,0,1,2
"73",1,1,1,1,1,1,1,1,2,1
"74",1,1,1,0,0,0,1,1,2,1
"75",0,1,1,1,0,1,1,1,1,2
"76",1,0,0,0,1,1,0,0,2,1
"77",0,0,0,1,1,0,0,0,1,2
"78",0,1,0,1,0,0,0,1,1,2
"79",0,0,0,0,1,0,1,0,1,2
"80",0,1,0,1,0,1,0,1,1,2
"81",0,0,0,1,1,1,1,0,1,2
"82",1,0,1,1,0,0,0,1,1,2
"83",1,0,1,1,0,0,0,1,1,2
"84",0,1,0,0,1,0,1,0,1,2
"85",0,0,0,1,1,1,0,0,1,2
"86",1,0,0,0,0,1,1,1,1,2
"87",0,1,0,1,1,0,0,0,1,2
"88",1,0,1,0,0,0,0,0,1,2
"89",0,1,1,0,1,0,1,0,1,2
"90",0,1,1,1,1,1,0,0,1,2
"91",0,1,1,1,1,1,0,0,1,2
"92",0,0,0,1,0,1,1,0,1,2
"93",1,0,1,0,0,1,1,1,1,2
"94",1,1,0,1,1,1,1,0,2,1
"95",1,1,0,1,0,1,0,0,2,1
"96",0,0,0,0,0,1,1,0,1,2
"97",1,0,0,0,1,0,0,0,1,2
"98",0,0,1,1,0,0,0,0,1,2
"99",0,0,0,0,0,0,0,1,1,2
"100",0,1,0,1,1,0,1,1,1,2
"101",0,0,1,0,1,0,1,0,1,2
"102",1,1,0,0,1,1,1,1,2,1
"103",0,1,0,1,0,0,1,0,1,2
"104",1,0,0,1,1,1,1,0,1,2
"105",0,1,1,1,1,0,0,0,1,2
"106",0,0,1,1,1,0,1,0,1,2
"107",0,1,1,0,1,0,1,1,1,2
"108",1,1,0,0,0,0,1,1,2,1
"109",0,0,0,1,1,0,0,0,1,2
"110",0,1,1,0,0,1,0,1,1,2
"111",1,0,1,0,1,0,1,0,1,2
"112",1,1,1,1,0,1,1,1,2,1
"113",0,0,0,0,1,0,0,0,1,2
"114",1,0,0,1,0,1,0,0,1,2
