"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",1,1,0,0,1,0,0,0,8,1,2,3,4,5,6,7
"2",1,0,0,0,0,1,1,0,1,2,3,4,5,6,7,8
"3",0,0,1,0,1,1,0,0,1,2,3,4,5,6,7,8
"4",0,0,0,1,0,1,0,1,1,2,3,4,5,7,8,6
"5",0,1,0,0,0,1,0,1,1,2,3,4,7,5,6,8
"6",0,0,1,0,1,0,0,1,1,5,3,2,4,6,7,8
"7",1,1,1,0,1,1,1,1,8,1,2,3,4,5,6,7
"8",1,0,0,0,0,1,0,1,1,4,2,3,5,7,6,8
"9",1,1,1,1,1,0,1,0,8,1,2,3,4,5,6,7
"10",1,1,1,1,0,0,0,0,8,1,2,3,4,5,6,7
"11",0,1,1,0,0,1,1,1,2,1,4,3,5,7,8,6
"12",1,1,0,0,1,1,1,1,8,1,2,3,4,5,6,7
"13",0,0,0,1,0,0,0,1,1,2,3,4,8,5,6,7
"14",1,0,1,0,0,0,0,0,1,3,2,4,5,6,7,8
"15",1,1,1,0,0,0,0,1,8,1,2,3,4,5,6,7
"16",1,0,0,1,1,1,0,0,1,2,4,3,5,7,6,8
"17",1,0,0,1,0,0,1,0,1,2,3,6,5,4,7,8
"18",1,0,0,0,1,0,0,1,1,2,3,4,5,7,6,8
"19",1,0,0,0,0,0,0,1,1,2,3,5,4,6,7,8
"20",1,1,0,0,0,0,0,0,8,1,2,3,4,5,6,7
"21",0,1,0,0,0,1,1,1,2,1,3,4,5,8,6,7
"22",1,0,1,1,1,0,0,0,2,1,3,4,5,6,7,8
"23",0,0,1,1,1,1,1,1,2,1,3,5,4,6,7,8
"24",0,1,0,1,0,0,1,0,1,2,3,4,5,6,7,8
"25",1,1,0,1,1,0,1,1,8,1,2,3,4,5,6,7
"26",1,1,1,0,1,0,0,0,8,1,2,3,4,5,6,7
"27",0,1,0,0,0,0,1,0,1,2,3,4,5,6,7,8
"28",1,0,0,0,1,0,0,0,2,1,3,4,5,6,7,8
"29",0,1,0,0,0,1,1,1,1,2,3,4,5,8,6,7
"30",1,0,0,0,0,1,0,1,1,2,3,5,4,6,7,8
"31",0,0,1,0,0,0,1,0,2,1,3,4,5,6,7,8
"32",1,1,1,1,0,1,1,0,8,1,2,3,4,5,6,7
"33",1,1,0,1,1,0,1,0,8,1,2,3,4,5,6,7
"34",0,1,0,0,0,0,1,1,1,2,3,4,5,6,7,8
"35",0,1,0,1,0,1,0,0,1,2,3,4,5,6,7,8
"36",1,0,0,0,1,0,0,0,1,3,2,4,5,8,6,7
"37",1,0,1,1,1,1,0,0,1,2,3,4,5,8,6,7
"38",1,0,1,0,1,1,1,1,1,2,3,5,4,7,8,6
"39",1,0,1,1,0,1,1,0,1,2,3,5,4,6,7,8
"40",1,1,0,1,1,1,0,1,8,1,2,3,4,5,6,7
"41",1,1,1,0,1,1,0,1,8,1,2,3,4,5,6,7
"42",0,1,1,1,0,1,0,0,1,3,2,4,5,6,7,8
"43",0,0,0,0,0,0,0,0,1,2,3,5,4,6,8,7
"44",1,0,0,0,1,1,1,0,1,2,3,4,5,6,7,8
"45",1,1,1,0,1,0,0,0,8,1,2,3,4,5,6,7
"46",0,0,0,0,1,1,1,1,1,2,3,4,5,6,8,7
"47",0,1,0,0,1,1,1,1,2,1,3,4,6,5,8,7
"48",0,0,1,1,1,1,0,1,1,2,3,5,4,7,8,6
"49",1,1,1,1,1,0,0,0,8,1,2,3,4,5,6,7
"50",0,0,0,0,0,0,1,0,1,2,3,4,5,7,8,6
"51",1,0,0,0,1,0,0,0,1,2,3,4,5,7,6,8
"52",0,0,1,1,0,1,0,1,1,2,3,4,5,7,6,8
"53",1,0,1,0,0,1,0,0,1,2,4,3,5,8,6,7
"54",0,1,1,1,0,1,1,1,1,2,3,4,5,8,6,7
"55",0,0,0,1,1,0,1,1,1,3,2,4,5,8,6,7
"56",0,1,0,0,0,0,1,0,1,2,3,4,5,7,6,8
"57",0,1,0,1,0,0,0,0,1,2,3,4,5,8,6,7
"58",1,1,1,1,1,0,1,0,8,1,2,3,4,5,6,7
"59",1,0,1,0,1,0,1,0,1,2,3,4,5,6,7,8
"60",1,0,0,1,1,0,0,1,1,2,4,3,6,5,8,7
"61",1,0,1,1,1,1,1,0,1,2,4,3,5,6,7,8
"62",0,1,0,1,1,0,0,1,1,2,3,4,6,5,7,8
"63",0,0,1,1,1,1,0,0,1,2,3,4,7,6,5,8
"64",1,1,0,0,0,0,1,0,8,1,2,3,4,5,6,7
"65",0,0,0,1,0,1,0,1,1,2,3,4,6,5,7,8
"66",1,0,0,1,1,0,0,0,1,2,3,5,4,6,7,8
"67",0,0,1,0,0,1,0,0,1,2,3,4,5,8,6,7
"68",0,0,1,0,0,0,1,1,1,2,3,4,5,7,8,6
"69",1,1,0,0,1,1,0,1,8,1,2,3,4,5,6,7
"70",0,0,0,0,1,0,0,0,2,1,3,4,5,6,7,8
"71",1,1,0,1,0,0,0,1,8,1,2,3,4,5,6,7
"72",0,1,1,0,1,0,0,1,2,1,5,4,3,6,7,8
"73",1,1,0,1,1,1,1,0,8,1,2,3,4,5,6,7
"74",0,1,0,0,0,0,0,0,1,2,4,3,5,7,6,8
"75",0,0,1,0,1,0,1,1,1,2,3,4,5,7,6,8
"76",1,1,1,1,1,0,0,0,8,1,2,3,4,5,6,7
"77",1,1,1,1,1,0,1,0,8,1,2,3,4,5,6,7
"78",1,1,1,0,1,1,0,1,8,1,2,3,4,5,6,7
"79",0,1,0,0,1,1,1,0,1,2,3,4,5,6,7,8
"80",1,0,0,0,0,1,0,1,1,2,3,4,5,6,7,8
"81",0,0,1,0,0,1,0,1,1,2,3,4,5,6,8,7
"82",0,1,1,0,0,0,1,0,1,2,4,3,5,6,8,7
"83",1,1,1,0,0,0,1,0,8,1,2,3,4,5,6,7
"84",1,1,1,1,0,1,0,1,8,1,2,3,4,5,6,7
