"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,0,1,0,1,1,1,1,1,2,3,5,4,8,6,7
"2",0,0,1,0,0,0,1,1,1,2,3,4,5,6,7,8
"3",0,1,0,1,0,1,1,1,1,2,3,4,6,8,5,7
"4",1,0,0,1,1,0,0,1,1,2,6,3,4,5,8,7
"5",0,0,1,0,0,1,1,1,1,2,3,4,5,7,6,8
"6",1,1,0,0,1,0,0,0,8,1,2,3,4,5,6,7
"7",1,0,1,1,1,0,1,0,1,2,3,6,5,4,7,8
"8",1,1,1,0,0,0,0,1,8,1,2,3,4,5,6,7
"9",0,1,1,1,0,0,0,0,1,3,2,4,5,7,6,8
"10",0,1,0,0,1,0,0,0,1,3,2,4,5,6,7,8
"11",1,0,1,1,1,0,1,0,1,2,4,3,7,6,5,8
"12",0,0,0,0,0,1,0,1,1,3,2,4,6,5,8,7
"13",1,1,0,0,0,1,0,1,8,1,2,3,4,5,6,7
"14",1,0,0,1,1,0,0,1,1,2,3,4,5,6,7,8
"15",0,1,0,1,0,0,1,0,2,1,3,4,5,6,7,8
"16",1,0,0,1,0,0,1,1,1,2,3,5,4,7,6,8
"17",0,0,0,1,0,1,0,1,1,2,3,4,6,5,8,7
"18",1,1,1,1,0,0,1,0,8,1,2,3,4,5,6,7
"19",1,1,1,0,1,1,1,0,8,1,2,3,4,5,6,7
"20",0,0,0,1,0,0,1,1,1,2,4,3,5,7,6,8
"21",0,1,1,0,0,1,1,1,1,2,3,4,5,7,6,8
"22",1,1,0,0,1,1,1,1,8,1,2,3,4,5,6,7
"23",1,1,1,0,0,1,1,1,8,1,2,3,4,5,6,7
"24",0,0,0,0,1,0,1,0,1,2,3,4,5,6,7,8
"25",1,1,0,0,0,0,1,0,8,1,2,3,4,5,6,7
"26",1,1,1,0,0,0,1,1,8,1,2,3,4,5,6,7
"27",1,0,1,1,1,0,1,1,2,1,3,6,5,4,7,8
"28",1,0,0,0,0,0,0,0,1,2,3,4,5,8,7,6
"29",1,0,0,0,1,1,1,0,2,1,3,5,4,6,8,7
"30",1,0,1,1,1,0,1,1,1,2,3,4,5,6,8,7
"31",1,0,0,1,1,1,1,1,1,3,2,5,4,7,6,8
"32",0,0,1,0,0,1,1,1,1,2,3,4,5,6,8,7
"33",1,1,0,0,0,0,1,1,8,1,2,3,4,5,6,7
"34",1,1,0,1,1,0,1,1,8,1,2,3,4,5,6,7
"35",1,0,0,1,1,1,1,0,1,2,3,4,5,6,8,7
"36",0,1,1,1,0,1,1,1,1,2,3,5,4,8,7,6
"37",1,0,1,1,0,0,1,1,1,2,3,4,5,8,7,6
"38",1,1,1,0,1,0,0,0,8,1,2,3,4,5,6,7
"39",1,0,1,0,0,0,0,1,1,2,3,4,6,5,7,8
"40",1,0,1,1,0,1,1,1,1,2,3,4,5,6,7,8
"41",1,1,0,0,0,1,1,1,8,1,2,3,4,5,6,7
