"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",1,0,1,1,0,0,0,0,1,2,3,4,5,6,7,8
"2",0,1,1,1,0,1,0,1,1,3,2,5,4,6,7,8
"3",1,1,0,0,1,0,1,0,8,1,2,3,4,5,6,7
"4",1,0,1,1,1,0,0,0,1,2,3,7,4,5,6,8
"5",1,0,0,1,1,1,0,0,1,2,3,5,4,6,8,7
"6",1,0,1,1,1,1,0,0,1,2,4,3,5,8,6,7
"7",1,1,1,1,1,1,1,0,8,1,2,3,4,5,6,7
"8",0,0,1,1,0,0,1,1,1,2,4,3,7,6,5,8
"9",1,1,0,1,1,1,0,1,8,1,2,3,4,5,6,7
"10",0,1,0,1,0,0,0,1,1,2,3,4,5,6,7,8
"11",0,1,0,1,1,0,1,0,1,2,5,4,3,6,7,8
"12",1,0,0,0,0,1,0,1,1,2,3,4,6,5,8,7
"13",0,1,0,0,0,0,0,1,1,2,3,4,5,6,7,8
"14",0,1,0,1,1,0,1,0,1,2,3,4,7,8,5,6
"15",1,0,1,1,0,0,1,1,1,2,3,4,5,7,8,6
"16",1,0,0,1,0,0,1,0,1,2,3,4,5,7,6,8
"17",1,1,1,0,1,0,1,1,8,1,2,3,4,5,6,7
"18",0,0,1,1,0,1,1,0,1,2,3,4,5,7,6,8
"19",0,0,1,1,1,0,0,1,1,3,4,5,2,6,8,7
"20",1,0,0,1,0,0,0,1,1,3,2,4,5,6,7,8
"21",1,1,0,1,1,0,1,1,8,1,2,3,4,5,6,7
"22",1,0,0,1,1,0,1,0,1,2,3,5,4,6,7,8
"23",0,1,0,0,0,0,0,0,1,2,3,4,6,5,8,7
"24",0,0,0,0,0,1,0,0,1,2,3,6,4,7,5,8
"25",1,1,0,0,1,1,0,0,8,1,2,3,4,5,6,7
"26",1,1,1,1,0,1,1,0,8,1,2,3,4,5,6,7
"27",1,1,0,1,0,0,1,1,8,1,2,3,4,5,6,7
"28",1,1,0,0,1,1,0,0,8,1,2,3,4,5,6,7
"29",0,0,1,0,0,0,1,1,1,2,3,7,4,6,5,8
"30",1,0,0,1,1,1,0,0,1,2,3,4,7,8,5,6
"31",0,1,1,1,0,0,1,0,2,1,3,5,4,8,6,7
"32",0,0,1,1,0,1,1,0,1,3,2,5,4,6,7,8
"33",1,1,0,0,1,1,0,1,8,1,2,3,4,5,6,7
"34",1,1,1,1,0,1,1,0,8,1,2,3,4,5,6,7
"35",0,0,0,1,1,0,0,0,1,2,4,3,6,8,5,7
"36",1,1,0,0,1,1,0,1,8,1,2,3,4,5,6,7
"37",0,0,0,1,0,0,0,1,1,2,3,4,5,8,6,7
"38",0,0,0,0,1,1,0,1,1,3,2,4,5,6,8,7
"39",1,1,1,1,1,0,1,1,8,1,2,3,4,5,6,7
"40",1,1,0,1,0,1,0,1,8,1,2,3,4,5,6,7
"41",0,0,0,1,0,1,0,1,3,1,2,4,6,5,7,8
"42",0,0,0,1,0,1,0,0,2,1,3,4,5,7,8,6
"43",1,0,1,1,1,0,1,0,1,2,3,4,5,6,7,8
"44",1,1,1,1,0,0,1,1,8,1,2,3,4,5,6,7
"45",1,1,0,0,0,0,0,0,8,1,2,3,4,5,6,7
"46",1,1,1,0,1,0,1,1,8,1,2,3,4,5,6,7
"47",1,1,1,0,1,0,1,1,8,1,2,3,4,5,6,7
"48",1,1,0,0,1,0,0,1,8,1,2,3,4,5,6,7
"49",0,0,0,1,1,1,0,0,1,2,3,7,4,5,8,6
"50",0,1,0,0,1,1,1,0,1,2,3,4,6,7,5,8
"51",1,0,0,1,0,0,1,0,1,3,2,4,5,6,7,8
"52",1,0,1,1,1,0,1,1,1,2,3,5,4,8,6,7
"53",1,0,1,1,1,1,0,0,1,2,4,3,5,8,6,7
"54",1,1,0,1,0,0,0,0,8,1,2,3,4,5,6,7
"55",1,0,0,0,1,1,1,0,1,2,3,4,8,7,5,6
"56",1,0,1,0,1,1,1,1,1,3,2,4,5,6,8,7
"57",1,0,0,1,0,1,1,0,1,2,3,4,5,6,7,8
"58",1,0,1,1,1,0,0,0,1,2,3,4,5,6,8,7
"59",0,1,0,0,0,0,0,0,1,2,6,3,5,4,7,8
"60",1,0,1,1,1,0,0,0,1,2,4,3,6,5,7,8
"61",1,0,0,0,1,0,1,0,1,2,3,4,6,5,8,7
"62",0,1,1,0,0,1,1,0,1,2,5,4,3,6,8,7
"63",1,0,1,0,1,0,0,1,1,2,3,4,6,7,8,5
"64",1,1,1,1,1,0,0,0,8,1,2,3,4,5,6,7
"65",1,0,0,1,0,1,0,0,1,2,3,4,5,8,7,6
"66",0,0,0,0,0,1,0,0,1,2,3,4,5,6,7,8
"67",0,1,0,1,1,0,1,0,1,2,3,4,5,7,6,8
"68",1,1,1,1,1,1,0,0,8,1,2,3,4,5,6,7
"69",0,0,0,1,0,1,1,1,1,2,3,5,4,6,8,7
"70",0,0,1,0,0,0,0,0,1,2,3,5,4,6,7,8
"71",1,0,1,1,0,1,0,1,1,2,3,4,5,8,7,6
"72",1,0,0,0,1,1,1,0,1,2,3,4,5,7,6,8
"73",0,1,0,1,1,1,1,0,1,2,7,3,4,5,8,6
"74",0,0,0,1,0,0,1,0,1,2,3,4,5,6,8,7
"75",0,1,0,0,1,1,0,1,1,2,4,3,5,6,7,8
"76",1,0,0,0,1,1,0,1,1,2,3,6,5,4,7,8
"77",0,1,0,0,0,0,0,0,1,2,3,4,5,6,8,7
"78",1,1,0,1,0,0,0,0,8,1,2,3,4,5,6,7
"79",0,0,0,1,1,0,1,1,1,2,4,3,5,6,8,7
"80",1,0,1,0,0,0,0,0,1,2,3,4,6,5,8,7
"81",0,1,1,1,1,1,1,1,1,2,3,5,4,8,7,6
"82",1,0,1,0,0,1,1,1,1,2,3,4,5,6,8,7
"83",1,1,0,1,0,1,1,1,8,1,2,3,4,5,6,7
"84",0,1,1,0,1,1,1,0,1,2,3,4,5,7,8,6
"85",1,0,1,0,0,1,1,1,1,2,3,4,5,8,6,7
"86",0,0,0,0,1,1,0,0,1,2,3,4,6,5,7,8
"87",1,1,1,1,1,0,0,0,8,1,2,3,4,5,6,7
"88",1,1,0,0,0,0,0,0,8,1,2,3,4,5,6,7
"89",1,0,1,0,0,1,1,1,1,2,4,3,6,7,8,5
"90",0,1,0,0,1,1,0,1,2,1,3,4,5,6,7,8
"91",0,1,1,1,0,0,1,0,1,2,3,4,5,6,8,7
"92",0,0,1,1,1,0,0,0,1,2,3,4,6,5,8,7
"93",0,1,1,1,0,0,0,0,1,2,3,4,5,6,7,8
"94",1,1,0,0,0,0,1,0,8,1,2,3,4,5,6,7
"95",0,0,1,1,0,0,0,0,1,2,3,4,5,6,7,8
"96",0,1,1,0,0,0,0,1,1,2,3,4,5,6,7,8
"97",0,1,0,0,1,0,1,0,2,1,4,5,7,3,6,8
"98",1,0,0,0,0,0,0,1,1,2,4,3,5,6,7,8
"99",0,1,0,1,0,0,1,0,1,2,3,5,4,6,7,8
"100",1,0,0,1,1,0,0,1,1,2,3,4,5,7,6,8
