"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",1,0,1,0,0,0,1,1,2,1,3,5,4,8,6,7
"2",0,0,0,1,1,1,0,0,1,3,2,4,8,6,5,7
"3",0,0,0,0,1,0,0,1,1,2,3,5,4,6,8,7
"4",1,1,0,1,1,0,1,0,8,1,2,3,4,5,6,7
"5",1,0,1,1,0,0,1,0,1,2,3,4,5,6,8,7
"6",0,0,0,1,1,0,0,0,1,2,4,3,5,8,7,6
"7",0,1,1,1,0,0,0,1,1,2,3,5,4,6,7,8
"8",1,0,1,1,1,0,1,1,1,2,4,3,8,5,7,6
"9",1,0,0,0,0,1,0,1,1,2,3,4,5,6,7,8
"10",1,0,1,1,1,0,1,1,1,2,3,4,6,7,5,8
"11",0,1,0,1,0,1,1,1,1,4,2,3,6,7,5,8
"12",1,0,1,0,0,1,0,1,1,2,3,4,5,7,6,8
"13",0,1,1,1,1,1,0,1,1,2,3,4,5,7,6,8
"14",0,0,1,1,0,0,0,0,2,3,1,4,7,5,8,6
"15",0,1,1,0,0,0,0,1,1,3,2,4,5,6,7,8
"16",1,0,0,1,1,0,1,1,1,2,3,7,4,5,6,8
"17",1,0,0,0,0,1,0,0,1,3,2,4,5,6,7,8
"18",0,0,1,1,0,0,0,1,1,2,3,4,6,7,5,8
"19",0,1,0,1,1,0,1,0,1,2,3,5,4,6,8,7
"20",1,1,0,0,1,0,0,0,8,1,2,3,4,5,6,7
"21",0,1,1,1,1,0,0,0,1,2,4,3,7,5,8,6
"22",1,0,0,0,0,0,0,0,1,2,3,4,5,8,6,7
"23",0,1,0,1,1,1,0,0,1,2,3,4,5,6,7,8
"24",0,0,0,0,1,1,1,1,1,2,3,4,5,6,7,8
"25",1,0,1,0,1,0,1,0,1,2,3,5,4,7,6,8
"26",1,0,0,0,0,1,1,0,1,3,2,4,5,6,8,7
"27",1,1,1,0,1,0,0,1,8,1,2,3,4,5,6,7
"28",1,1,1,0,1,0,0,0,8,1,2,3,4,5,6,7
"29",1,1,0,1,0,0,0,1,8,1,2,3,4,5,6,7
"30",0,0,1,1,0,1,0,0,1,2,3,4,5,6,7,8
"31",0,0,1,0,0,1,0,1,1,3,2,4,6,7,5,8
"32",1,1,1,1,1,0,1,0,8,1,2,3,4,5,6,7
"33",0,0,1,0,1,1,0,0,1,2,3,4,5,6,8,7
"34",1,0,0,1,0,0,1,0,2,1,3,4,7,5,8,6
"35",1,0,1,1,1,1,0,0,1,3,2,4,5,6,8,7
"36",1,1,0,1,0,1,0,1,8,1,2,3,4,5,6,7
"37",0,0,1,1,0,1,0,0,2,1,5,3,4,7,6,8
"38",0,1,0,1,0,0,1,0,1,2,3,4,6,5,7,8
"39",1,0,1,1,1,0,1,1,1,2,3,4,5,7,8,6
"40",0,0,1,0,0,1,1,1,1,2,3,4,6,5,7,8
"41",1,1,0,1,0,0,1,0,8,1,2,3,4,5,6,7
"42",0,1,0,1,1,0,0,0,2,1,3,4,5,6,8,7
"43",1,1,0,0,1,1,0,0,8,1,2,3,4,5,6,7
"44",1,1,1,0,1,0,1,0,8,1,2,3,4,5,6,7
"45",0,0,1,1,0,1,0,1,1,2,3,4,6,5,8,7
"46",1,1,1,0,1,0,0,0,8,1,2,3,4,5,6,7
"47",1,0,0,0,0,0,1,1,1,2,3,5,4,6,7,8
"48",1,0,0,0,1,0,1,1,1,2,4,3,5,6,8,7
"49",1,0,0,0,0,1,0,1,1,2,3,5,4,6,7,8
"50",1,0,1,1,0,0,1,1,1,2,3,4,7,6,5,8
