"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,1,1,0,0,0,1,0,1,3,2,4,5,6,8,7
"2",1,1,1,1,0,1,1,1,8,1,2,3,4,5,6,7
"3",0,0,0,1,1,0,0,0,1,2,3,5,4,6,8,7
"4",1,0,1,0,1,0,0,0,1,2,3,4,5,6,7,8
"5",1,1,0,0,0,0,1,1,8,1,2,3,4,5,6,7
"6",0,0,1,1,1,0,1,1,1,3,2,4,5,7,6,8
"7",1,1,0,0,1,1,0,0,8,1,2,3,4,5,6,7
"8",0,1,1,0,1,0,0,1,1,2,3,5,4,6,8,7
"9",1,1,0,0,1,1,0,0,8,1,2,3,4,5,6,7
"10",0,1,1,0,0,0,0,0,1,4,2,3,5,8,6,7
"11",0,1,1,1,0,1,1,1,1,2,3,4,5,7,6,8
"12",1,0,0,1,0,1,1,1,1,2,3,5,4,6,8,7
"13",0,1,0,1,1,0,1,0,1,2,3,4,5,8,6,7
"14",1,1,0,0,1,0,1,0,8,1,2,3,4,5,6,7
"15",1,0,0,1,0,1,1,0,1,2,3,4,6,7,5,8
"16",1,1,1,0,0,0,1,1,8,1,2,3,4,5,6,7
"17",1,1,0,1,0,0,0,0,8,1,2,3,4,5,6,7
"18",0,1,0,0,0,1,1,0,1,3,2,4,5,6,7,8
"19",1,1,0,0,1,0,1,0,8,1,2,3,4,5,6,7
"20",0,0,0,0,0,0,1,0,1,2,3,4,5,7,6,8
"21",0,1,1,0,0,0,0,0,1,2,4,3,6,7,5,8
"22",1,1,0,1,1,1,1,0,8,1,2,3,4,5,6,7
"23",0,0,0,1,0,1,1,0,1,2,3,5,4,6,8,7
"24",0,1,1,1,0,0,0,0,1,2,3,4,6,5,7,8
"25",1,1,0,0,1,1,1,0,8,1,2,3,4,5,6,7
"26",1,0,0,1,0,0,1,1,1,2,3,4,5,6,7,8
"27",0,1,1,0,1,1,1,0,1,2,3,4,5,6,7,8
"28",1,1,0,1,0,1,1,1,8,1,2,3,4,5,6,7
"29",0,1,0,1,1,1,0,0,1,2,3,4,5,6,8,7
"30",0,0,1,0,1,0,0,0,1,2,3,4,5,6,7,8
"31",1,1,1,1,0,1,0,0,8,1,2,3,4,5,6,7
"32",0,0,0,1,1,1,0,0,1,2,3,5,4,6,7,8
"33",1,0,0,0,0,0,0,1,1,3,2,4,5,6,7,8
"34",0,0,0,1,1,1,0,1,1,2,3,4,5,6,7,8
"35",1,1,1,1,0,0,0,1,8,1,2,3,4,5,6,7
"36",1,0,0,1,0,1,1,1,1,2,3,4,8,5,7,6
"37",1,0,1,1,0,0,0,1,1,6,2,3,4,5,7,8
"38",0,0,1,0,1,0,1,0,1,2,3,4,5,6,8,7
"39",0,0,1,0,1,1,1,0,1,2,4,3,6,5,8,7
"40",1,0,0,1,1,1,0,1,1,2,5,3,4,6,8,7
"41",1,1,0,1,0,1,0,0,8,1,2,3,4,5,6,7
"42",0,1,1,1,0,0,0,0,1,2,3,6,4,5,8,7
"43",1,1,1,0,0,1,1,1,8,1,2,3,4,5,6,7
"44",1,1,1,1,0,1,0,0,8,1,2,3,4,5,6,7
"45",1,1,0,1,0,1,1,0,8,1,2,3,4,5,6,7
"46",0,1,1,1,0,1,1,0,2,1,3,4,6,5,7,8
