"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",1,1,0,0,1,0,0,1,8,1,2,3,4,5,6,7
"2",0,0,0,0,0,0,0,1,1,2,4,3,7,5,6,8
"3",0,1,1,0,0,0,0,1,1,2,3,4,7,5,6,8
"4",1,1,0,1,0,1,1,1,8,1,2,3,4,5,6,7
"5",1,1,1,1,0,1,0,0,8,1,2,3,4,5,6,7
"6",0,1,0,0,1,0,1,1,1,2,3,4,6,8,7,5
"7",0,1,1,1,0,0,1,1,1,2,3,4,5,6,8,7
"8",1,0,1,1,0,0,0,0,1,2,4,3,5,8,6,7
"9",0,0,1,0,0,1,1,0,1,3,5,2,4,6,7,8
"10",0,1,1,0,1,1,1,0,1,2,3,4,5,6,7,8
"11",0,1,1,0,0,1,0,1,1,2,3,5,4,6,8,7
"12",1,1,0,1,0,1,0,0,8,1,2,3,4,5,6,7
"13",1,0,0,0,1,1,0,1,1,3,2,4,5,6,7,8
"14",0,1,0,0,1,0,0,0,1,2,3,5,4,6,7,8
"15",0,0,0,1,1,1,0,0,1,2,3,5,4,6,7,8
"16",0,0,0,0,1,1,0,0,1,2,3,4,5,6,7,8
"17",0,0,0,1,0,1,1,0,1,2,3,4,5,8,7,6
"18",1,0,0,0,1,1,1,0,1,2,3,4,5,6,7,8
"19",0,1,0,1,0,0,0,0,1,2,4,3,6,5,7,8
"20",1,1,1,0,1,1,1,0,8,1,2,3,4,5,6,7
"21",0,1,1,0,0,0,1,1,1,2,3,5,4,6,7,8
"22",1,1,1,0,0,0,0,1,8,1,2,3,4,5,6,7
"23",0,1,1,0,1,0,1,0,1,2,4,3,5,6,7,8
"24",0,0,0,1,1,1,0,0,1,3,2,4,6,5,7,8
"25",1,0,0,0,1,1,0,1,1,2,3,4,5,6,8,7
"26",0,0,0,1,1,1,1,0,1,2,3,4,5,6,7,8
"27",1,1,1,0,0,0,0,1,8,1,2,3,4,5,6,7
"28",0,1,1,0,1,1,1,1,1,2,4,3,8,5,7,6
"29",1,1,0,1,0,1,1,0,8,1,2,3,4,5,6,7
"30",1,1,0,1,1,1,0,1,8,1,2,3,4,5,6,7
"31",1,0,1,1,0,0,1,1,1,3,2,4,6,5,7,8
"32",1,1,1,0,1,1,1,0,8,1,2,3,4,5,6,7
"33",1,1,1,0,1,0,0,1,8,1,2,3,4,5,6,7
"34",0,0,1,1,0,1,1,1,1,2,3,4,5,7,6,8
"35",0,0,0,0,1,1,0,1,1,2,4,3,5,6,8,7
"36",1,1,0,0,0,1,0,0,8,1,2,3,4,5,6,7
"37",1,1,1,0,0,0,1,1,8,1,2,3,4,5,6,7
"38",0,1,1,0,1,0,1,1,1,2,3,4,5,6,7,8
"39",1,0,0,1,1,0,1,1,1,2,4,3,5,8,6,7
"40",1,1,1,1,0,1,0,1,8,1,2,3,4,5,6,7
"41",0,0,0,1,1,1,1,0,1,2,3,4,6,5,8,7
"42",0,0,0,1,1,1,1,0,1,3,2,5,4,6,7,8
"43",1,1,0,1,1,1,0,1,8,1,2,3,4,5,6,7
"44",1,1,1,1,0,1,0,1,8,1,2,3,4,5,6,7
"45",1,1,0,1,0,0,0,1,8,1,2,3,4,5,6,7
"46",0,1,0,1,1,1,1,1,1,2,3,6,4,5,8,7
"47",1,0,0,1,0,0,0,0,1,2,3,5,6,4,7,8
"48",0,1,0,1,0,0,0,1,2,1,3,4,6,5,7,8
"49",1,0,1,1,0,0,0,1,1,2,3,4,7,6,5,8
"50",1,1,1,0,1,1,1,1,8,1,2,3,4,5,6,7
"51",0,0,0,0,1,0,1,1,1,2,3,4,5,6,7,8
"52",1,1,1,0,1,0,1,0,8,1,2,3,4,5,6,7
"53",0,1,0,1,1,1,0,1,1,2,3,4,5,8,7,6
"54",0,0,1,1,1,0,0,1,1,2,3,4,5,6,7,8
"55",0,0,0,0,1,0,1,0,1,2,3,4,5,6,7,8
"56",0,0,0,0,0,0,0,1,1,2,3,4,5,6,8,7
"57",1,0,0,1,0,1,1,0,1,3,2,4,5,7,6,8
"58",1,0,0,0,0,1,0,1,1,2,3,4,5,6,7,8
"59",0,0,0,0,0,1,0,0,1,2,3,4,5,6,7,8
"60",1,1,0,1,1,0,0,0,8,1,2,3,4,5,6,7
"61",1,0,1,1,0,0,0,0,1,2,3,7,5,4,6,8
"62",1,1,0,0,1,1,1,0,8,1,2,3,4,5,6,7
"63",1,0,1,0,0,1,1,0,1,3,2,4,5,6,8,7
"64",1,1,0,0,1,0,0,0,8,1,2,3,4,5,6,7
"65",1,1,1,0,0,0,0,0,8,1,2,3,4,5,6,7
"66",0,1,0,1,0,1,1,0,1,2,3,4,6,7,5,8
"67",0,0,1,0,1,1,0,0,1,2,3,4,8,5,7,6
"68",1,0,1,1,0,0,0,0,1,2,3,4,6,5,8,7
"69",0,1,0,0,1,1,0,0,1,3,2,4,7,5,6,8
"70",1,0,0,0,1,0,1,0,1,2,3,7,4,5,6,8
"71",1,0,0,0,1,0,1,1,1,2,3,4,5,7,8,6
"72",1,1,0,0,1,1,1,0,8,1,2,3,4,5,6,7
"73",0,1,0,1,1,1,0,1,1,2,4,3,6,5,7,8
"74",1,1,1,1,0,0,1,1,8,1,2,3,4,5,6,7
"75",1,0,0,0,0,1,1,0,1,2,4,3,6,5,7,8
"76",1,1,0,1,0,1,0,1,8,1,2,3,4,5,6,7
"77",0,1,1,0,0,0,0,1,1,2,3,4,6,5,8,7
"78",1,1,1,0,0,0,1,0,8,1,2,3,4,5,6,7
"79",0,0,0,1,1,1,1,1,1,3,2,4,5,8,7,6
"80",1,1,0,1,1,1,1,1,8,1,2,3,4,5,6,7
"81",1,1,1,0,0,0,1,0,8,1,2,3,4,5,6,7
"82",1,0,1,1,1,0,1,0,1,2,3,5,6,7,4,8
"83",1,1,1,1,0,1,1,0,8,1,2,3,4,5,6,7
"84",1,0,1,1,0,0,0,0,1,2,3,5,4,6,8,7
"85",1,0,0,0,0,0,0,1,2,1,3,4,6,5,7,8
"86",0,0,1,1,0,1,0,1,1,2,3,5,4,7,6,8
"87",1,1,0,1,1,1,1,0,8,1,2,3,4,5,6,7
"88",1,0,0,1,1,0,0,0,1,3,2,4,5,6,8,7
"89",0,0,0,1,0,0,0,0,1,2,3,4,8,6,5,7
"90",1,0,1,1,1,1,0,1,1,3,2,4,5,6,7,8
"91",0,1,0,1,0,1,1,1,1,2,4,3,7,5,6,8
"92",0,0,0,0,1,0,0,1,1,3,2,4,5,6,7,8
"93",0,1,0,1,0,0,1,0,1,2,3,5,4,7,6,8
"94",1,1,1,0,0,0,1,1,8,1,2,3,4,5,6,7
"95",1,1,0,0,0,1,1,0,8,1,2,3,4,5,6,7
"96",0,1,1,0,0,1,0,0,1,2,3,5,4,8,7,6
"97",0,0,1,0,1,1,1,0,1,2,4,3,6,5,7,8
"98",0,0,0,1,0,1,0,1,1,2,3,4,5,7,8,6
"99",0,0,0,1,0,0,1,1,1,2,3,4,5,6,7,8
"100",1,0,0,0,0,0,0,0,1,2,3,4,5,7,6,8
"101",0,0,1,0,1,0,0,0,1,3,2,4,5,6,8,7
"102",0,1,1,1,1,1,1,1,1,3,2,4,8,5,6,7
"103",1,1,1,0,0,0,0,1,8,1,2,3,4,5,6,7
"104",1,0,1,0,0,0,1,1,1,2,3,4,8,5,6,7
"105",1,0,1,0,1,1,1,1,1,2,3,5,4,6,8,7
"106",0,1,1,0,1,0,1,0,1,2,3,4,5,6,7,8
"107",1,0,0,1,0,1,0,0,1,2,3,6,4,5,7,8
"108",0,0,1,0,1,1,1,0,1,2,3,5,4,6,7,8
"109",0,1,1,0,1,0,0,1,1,2,4,3,6,5,7,8
"110",1,1,0,1,1,1,1,0,8,1,2,3,4,5,6,7
"111",1,0,0,0,0,1,0,0,1,2,3,4,5,6,7,8
"112",1,1,1,0,1,0,0,1,8,1,2,3,4,5,6,7
"113",0,1,1,1,1,1,1,0,1,2,4,5,6,3,7,8
"114",1,0,1,1,1,1,1,1,1,2,3,4,5,7,6,8
"115",1,1,1,0,1,0,1,0,8,1,2,3,4,5,6,7
"116",0,1,0,1,0,0,0,0,1,3,2,4,5,6,7,8
"117",1,1,0,0,0,0,0,1,8,1,2,3,4,5,6,7
"118",0,1,0,1,0,1,1,0,3,2,1,4,5,6,7,8
"119",1,1,0,1,0,0,0,0,8,1,2,3,4,5,6,7
"120",0,0,0,0,0,1,0,1,1,2,3,4,5,8,6,7
"121",1,0,0,0,1,1,1,0,1,2,3,6,4,5,7,8
"122",1,0,1,0,1,0,0,1,1,2,4,3,5,6,7,8
"123",1,1,0,0,1,1,1,0,8,1,2,3,4,5,6,7
"124",1,1,0,1,1,0,1,0,8,1,2,3,4,5,6,7
"125",0,0,1,0,1,1,1,1,1,2,3,4,5,6,7,8
"126",1,0,0,1,0,1,0,0,1,2,3,4,5,6,7,8
"127",0,1,1,1,1,0,1,0,2,1,3,4,5,6,7,8
"128",0,1,1,1,1,1,0,0,1,2,3,6,4,7,5,8
"129",1,1,1,1,1,0,0,1,8,1,2,3,4,5,6,7
"130",0,1,1,1,0,1,0,0,1,2,4,3,6,5,8,7
"131",1,0,0,1,1,0,0,1,1,2,3,4,5,6,7,8
"132",1,1,0,0,1,0,0,1,8,1,2,3,4,5,6,7
"133",1,1,1,1,0,0,1,0,8,1,2,3,4,5,6,7
"134",0,1,0,1,0,1,1,1,1,2,4,3,5,7,8,6
"135",0,0,1,1,0,1,0,0,1,2,3,4,5,6,8,7
"136",0,1,0,0,0,0,1,1,1,2,5,3,4,6,8,7
"137",0,1,1,0,0,0,0,0,1,3,2,6,4,7,5,8
"138",1,0,0,0,0,1,0,1,1,2,3,4,5,6,7,8
"139",1,1,0,1,0,1,1,0,8,1,2,3,4,5,6,7
"140",0,1,1,1,1,1,0,0,2,1,3,4,7,5,6,8
"141",1,1,1,0,1,1,0,1,8,1,2,3,4,5,6,7
"142",1,1,1,0,1,1,1,1,8,1,2,3,4,5,6,7
"143",1,0,0,0,1,0,0,0,1,2,3,4,5,6,8,7
"144",0,1,0,1,0,0,0,1,1,2,4,3,7,5,8,6
"145",0,1,1,1,0,1,0,1,1,2,3,4,5,8,6,7
"146",1,0,0,1,1,0,1,1,1,2,3,4,5,6,7,8
"147",1,0,0,1,0,0,1,0,1,2,3,4,6,5,7,8
"148",1,0,1,0,0,0,0,0,1,2,3,4,6,5,7,8
"149",0,1,0,0,0,1,1,1,1,2,3,4,7,5,6,8
"150",0,1,1,0,1,1,1,1,1,2,4,3,5,6,7,8
"151",1,0,1,1,0,1,0,1,1,2,3,4,5,6,8,7
"152",1,0,0,1,1,1,1,0,1,2,4,5,3,8,7,6
"153",1,1,0,0,1,1,1,1,8,1,2,3,4,5,6,7
"154",0,0,0,0,1,1,0,1,1,2,3,4,5,6,7,8
"155",1,1,1,0,1,0,0,0,8,1,2,3,4,5,6,7
"156",0,1,1,1,0,1,0,1,1,2,4,3,6,7,5,8
"157",0,0,0,1,0,1,1,1,2,1,3,4,5,6,7,8
"158",0,1,0,1,1,0,1,0,2,1,3,4,5,6,7,8
"159",1,0,0,0,0,1,1,0,1,2,3,4,5,6,7,8
"160",1,1,0,1,0,1,1,1,8,1,2,3,4,5,6,7
"161",1,0,1,0,1,0,1,1,1,3,2,4,5,6,7,8
"162",0,1,1,0,0,0,1,0,1,2,3,4,5,6,7,8
"163",1,1,0,0,1,0,1,0,8,1,2,3,4,5,6,7
"164",0,1,0,0,0,1,0,1,2,3,1,4,6,5,7,8
"165",1,1,1,0,1,1,0,0,8,1,2,3,4,5,6,7
"166",1,1,1,1,0,0,1,0,8,1,2,3,4,5,6,7
"167",1,0,1,0,0,0,1,0,1,2,3,5,4,6,8,7
"168",1,0,1,0,0,1,0,0,1,2,4,3,6,5,8,7
"169",1,1,1,0,1,0,0,1,8,1,2,3,4,5,6,7
"170",0,1,1,0,0,0,1,1,2,1,3,4,5,7,8,6
"171",0,1,1,0,0,0,0,0,1,2,3,5,4,8,7,6
"172",0,1,1,1,0,1,1,1,1,3,2,4,5,6,7,8
"173",0,1,1,0,0,1,0,0,1,2,4,3,5,7,6,8
"174",1,0,1,1,0,0,0,1,1,2,3,4,5,6,8,7
"175",0,0,1,0,0,0,1,0,1,2,4,3,5,6,7,8
"176",1,1,0,0,0,0,1,1,8,1,2,3,4,5,6,7
"177",0,0,0,1,0,1,0,0,1,2,3,4,5,7,6,8
"178",0,0,1,0,1,1,1,1,2,1,3,4,5,7,6,8
"179",0,0,1,1,1,0,1,1,1,2,4,3,5,6,8,7
"180",0,0,1,1,1,1,1,1,1,3,2,4,5,7,6,8
"181",1,1,0,0,1,1,0,0,8,1,2,3,4,5,6,7
"182",1,0,0,1,0,0,1,0,1,2,3,4,6,5,7,8
"183",1,0,1,1,0,1,1,0,1,2,4,3,5,6,7,8
"184",1,1,0,1,0,1,1,0,8,1,2,3,4,5,6,7
"185",0,0,1,1,0,1,1,1,1,3,2,5,4,7,6,8
"186",0,1,0,0,0,1,0,0,1,2,3,4,5,7,6,8
"187",0,0,1,1,0,1,1,0,2,1,3,4,5,6,7,8
"188",0,0,0,0,0,0,1,1,1,2,3,4,5,6,8,7
"189",0,1,0,1,0,0,1,1,2,1,3,5,4,6,7,8
"190",1,1,0,1,1,0,1,1,8,1,2,3,4,5,6,7
"191",0,1,1,1,0,0,1,1,1,2,3,4,7,5,8,6
"192",0,0,0,1,1,1,1,1,1,2,3,4,5,8,7,6
"193",0,0,1,1,0,1,0,1,1,2,5,4,3,6,7,8
"194",1,1,1,1,1,0,1,1,8,1,2,3,4,5,6,7
"195",1,1,0,0,0,1,1,1,8,1,2,3,4,5,6,7
"196",0,1,1,1,0,1,0,0,1,2,3,4,5,8,7,6
"197",1,0,0,1,0,1,0,0,1,3,2,5,4,6,7,8
"198",1,0,1,1,0,0,0,0,1,2,3,6,5,7,4,8
"199",0,1,0,0,0,1,0,0,1,2,3,5,4,7,8,6
"200",0,1,1,1,0,1,1,0,1,2,3,6,8,4,5,7
"201",0,1,1,0,1,0,0,0,1,2,3,5,6,4,7,8
"202",1,1,1,1,0,0,0,0,8,1,2,3,4,5,6,7
"203",0,1,0,1,0,0,0,1,1,2,3,5,4,6,7,8
"204",0,1,0,0,0,1,0,0,1,2,3,4,5,6,8,7
"205",1,1,1,0,0,1,1,0,8,1,2,3,4,5,6,7
