"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,0,0,0,0,1,1,1,1,2,3,5,4,6,8,7
"2",0,0,1,0,0,0,0,0,2,1,3,4,5,6,8,7
"3",0,1,0,1,1,0,0,1,2,1,3,6,4,5,8,7
"4",1,0,0,0,1,1,1,0,1,2,3,5,4,8,7,6
"5",0,0,1,1,0,1,1,0,1,3,2,4,6,5,8,7
"6",1,1,1,0,0,1,1,0,2,1,4,3,6,5,8,7
"7",0,1,1,1,1,1,0,0,1,2,3,4,5,6,7,8
"8",0,0,0,0,1,1,0,0,1,2,3,4,5,6,7,8
"9",1,1,0,1,1,0,1,0,2,1,4,3,6,5,8,7
"10",1,1,0,0,1,0,0,1,2,1,4,3,6,5,8,7
"11",1,0,1,1,1,1,1,0,1,2,3,6,5,4,7,8
"12",0,1,1,0,1,1,0,1,1,2,3,5,4,6,8,7
"13",1,1,0,0,1,1,0,1,2,1,4,3,6,5,8,7
"14",0,1,0,0,1,1,0,0,1,2,3,5,4,8,6,7
"15",1,0,1,0,1,1,0,1,1,2,3,4,6,5,7,8
"16",0,0,1,0,0,0,0,0,2,1,4,3,6,5,8,7
"17",0,1,1,0,0,1,0,1,1,2,3,4,5,6,8,7
"18",1,0,0,0,0,1,0,0,1,2,4,3,7,5,6,8
"19",0,0,1,0,1,0,1,1,1,2,3,4,5,6,7,8
"20",0,1,1,1,0,0,1,1,1,2,3,4,5,6,8,7
"21",0,1,0,1,1,0,1,0,1,2,3,4,7,6,5,8
"22",0,1,1,1,1,0,1,0,1,3,2,4,5,6,7,8
"23",1,0,1,0,1,1,1,1,1,2,3,4,5,7,8,6
"24",0,0,1,1,1,0,1,0,2,1,3,5,4,6,7,8
"25",0,1,1,1,1,0,1,0,1,2,3,4,5,6,7,8
"26",1,0,0,0,1,1,0,0,1,2,3,4,6,5,7,8
"27",0,0,0,1,1,0,0,1,1,2,4,3,7,5,6,8
"28",0,1,1,0,1,0,0,1,1,2,3,4,5,7,6,8
"29",1,0,1,1,0,1,0,0,1,2,3,4,5,6,7,8
"30",0,1,0,0,0,0,1,0,1,2,3,4,6,5,7,8
"31",0,1,0,0,0,1,1,1,1,2,4,3,5,8,6,7
"32",0,1,0,0,1,1,0,1,1,2,3,5,8,4,6,7
"33",1,0,0,0,1,1,1,1,1,2,3,4,5,8,7,6
"34",1,0,0,1,1,1,0,0,1,2,3,4,6,5,8,7
"35",1,1,1,1,1,1,0,0,2,1,4,3,6,5,8,7
"36",0,1,0,1,0,1,1,0,1,2,3,5,4,6,8,7
"37",0,0,0,1,1,0,0,0,1,2,4,3,6,5,8,7
"38",0,0,0,0,1,0,1,1,1,2,3,4,6,5,7,8
"39",1,0,1,1,1,1,0,0,1,2,3,4,5,7,6,8
"40",1,0,0,0,1,0,1,0,1,2,3,6,4,7,5,8
