"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,1,1,0,0,0,1,0,2,1,4,3,7,5,6,8
"2",1,1,0,1,0,0,1,1,2,1,4,3,6,5,8,7
"3",1,1,1,0,0,1,0,1,2,1,4,3,6,5,8,7
"4",1,1,0,0,1,1,0,0,2,1,4,3,6,5,8,7
"5",0,0,1,0,0,0,1,0,1,2,3,5,4,7,6,8
"6",1,1,1,0,1,1,0,1,2,1,4,3,6,5,8,7
"7",0,0,1,1,1,0,1,1,1,2,3,4,6,5,7,8
"8",0,0,0,0,0,1,0,0,1,2,4,3,6,5,7,8
"9",1,0,0,0,0,0,1,1,2,1,4,3,5,6,7,8
"10",0,0,1,0,1,1,0,0,1,3,2,4,5,6,7,8
"11",0,0,1,1,1,1,1,0,1,2,3,4,5,6,7,8
"12",0,0,1,1,0,1,0,1,1,2,3,4,5,7,6,8
"13",1,1,1,1,1,1,1,0,2,1,4,3,6,5,8,7
"14",1,0,1,0,0,0,0,0,1,2,3,5,4,7,6,8
"15",1,0,1,0,1,0,0,0,1,2,3,5,4,8,7,6
"16",1,0,0,1,0,0,0,1,1,2,3,4,7,6,5,8
"17",1,0,0,0,1,1,1,1,1,2,4,3,5,7,6,8
"18",0,1,0,0,0,0,0,0,1,2,3,4,5,6,8,7
"19",1,1,0,1,0,1,1,0,2,1,4,3,6,5,8,7
"20",1,1,1,0,0,0,1,0,2,1,4,3,6,5,8,7
"21",1,0,0,1,1,1,0,1,1,2,4,3,6,5,8,7
"22",1,0,0,1,1,0,1,1,1,2,3,4,5,6,7,8
"23",1,1,1,1,0,0,1,0,2,1,4,3,6,5,8,7
"24",1,1,1,0,1,1,1,1,2,1,4,3,6,5,8,7
"25",1,1,1,0,0,0,0,0,2,1,4,3,6,5,8,7
"26",1,0,1,0,1,1,1,1,1,2,3,4,5,7,6,8
"27",0,1,1,0,0,1,0,1,1,2,3,4,6,5,8,7
"28",0,1,1,0,1,1,0,0,1,2,3,6,5,4,8,7
