"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",1,1,0,0,0,0,1,1,2,1,4,3,6,5,8,7
"2",1,1,1,1,1,1,1,0,2,1,4,3,6,5,8,7
"3",0,0,0,0,1,1,1,0,1,2,3,4,6,5,8,7
"4",0,0,0,1,0,1,0,0,1,2,4,6,3,7,5,8
"5",1,0,0,0,1,0,0,1,1,2,4,3,6,5,7,8
"6",1,1,0,1,1,0,1,0,2,1,4,3,6,5,8,7
"7",0,1,0,1,1,0,0,1,1,3,2,5,4,6,7,8
"8",1,0,1,0,0,1,0,1,1,2,3,4,5,7,6,8
"9",0,1,0,1,0,0,1,0,1,2,3,5,4,6,8,7
"10",1,0,0,0,0,0,0,0,1,2,3,4,5,7,8,6
"11",0,1,0,0,1,1,1,1,1,2,3,4,6,7,5,8
"12",0,0,0,0,1,1,1,0,1,3,2,4,6,5,8,7
"13",1,1,1,0,0,0,1,1,2,1,4,3,6,5,8,7
"14",0,1,0,0,1,0,1,1,1,2,3,5,4,6,8,7
"15",1,1,0,0,1,1,1,0,2,1,4,3,6,5,8,7
"16",1,0,0,0,0,1,0,1,1,3,2,6,4,5,7,8
"17",1,0,1,0,1,0,0,0,1,2,4,3,6,5,7,8
"18",1,0,1,1,1,1,0,0,1,2,3,4,6,5,7,8
"19",0,0,1,1,1,0,0,1,1,3,2,4,5,6,7,8
"20",1,1,1,1,1,0,1,1,2,1,4,3,6,5,8,7
"21",1,0,1,1,1,1,0,1,1,2,3,4,7,5,6,8
"22",0,1,0,0,0,1,0,0,1,2,3,4,5,6,8,7
"23",1,0,1,1,1,0,0,1,1,2,5,3,6,4,8,7
"24",0,0,0,0,0,1,1,1,2,1,3,4,5,6,7,8
"25",0,0,1,1,1,1,0,0,1,2,4,3,6,7,5,8
"26",0,1,0,0,1,1,0,0,1,2,3,5,4,6,8,7
"27",1,1,1,0,0,0,1,1,2,1,4,3,6,5,8,7
"28",0,0,1,1,1,1,1,0,1,2,3,4,6,5,7,8
"29",0,0,0,1,0,0,1,0,1,3,2,5,4,6,8,7
"30",0,0,1,0,1,0,0,0,1,3,2,4,5,7,6,8
"31",1,0,1,0,1,1,0,1,1,2,3,4,5,6,7,8
"32",0,0,0,1,0,1,1,0,1,3,2,4,5,7,8,6
"33",0,0,0,0,1,1,0,1,2,1,3,5,4,7,6,8
