"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,0,1,1,0,0,0,1,1,2,4,3,6,5,8,7
"2",0,0,1,1,0,1,0,1,1,2,3,4,7,5,6,8
"3",1,0,0,1,0,1,1,0,1,3,2,4,5,6,8,7
"4",0,1,0,0,1,1,1,0,1,2,3,4,5,6,7,8
"5",1,1,1,0,0,0,1,0,2,1,4,3,6,5,8,7
"6",1,1,0,0,0,1,0,1,2,1,4,3,6,5,8,7
"7",1,1,0,1,0,1,0,1,2,1,4,3,6,5,8,7
"8",0,0,1,0,1,1,0,1,2,1,4,3,5,7,6,8
"9",1,0,0,0,0,1,1,1,1,2,3,4,6,7,8,5
"10",0,0,1,1,1,1,0,0,2,1,3,4,5,7,6,8
"11",1,0,1,1,1,0,0,1,1,2,3,4,6,5,7,8
"12",0,1,1,0,0,0,1,0,1,2,3,4,8,5,7,6
"13",1,0,0,0,0,1,0,0,1,2,4,3,7,5,6,8
"14",1,1,1,0,1,1,0,1,2,1,4,3,6,5,8,7
"15",0,0,0,0,0,0,0,0,1,2,4,3,5,6,8,7
"16",0,1,1,0,1,0,0,1,1,2,3,4,5,6,7,8
"17",0,0,1,0,0,0,1,0,1,2,3,4,5,8,7,6
"18",0,0,1,1,1,0,1,0,1,2,3,4,5,6,7,8
"19",1,1,0,0,0,0,1,0,2,1,4,3,6,5,8,7
"20",1,1,1,0,0,1,1,0,2,1,4,3,6,5,8,7
"21",1,0,0,0,1,1,0,1,2,1,3,4,5,6,7,8
"22",1,0,0,1,1,0,0,0,1,3,2,5,4,7,8,6
"23",1,0,1,1,1,0,0,1,1,3,2,4,5,7,8,6
"24",1,1,1,0,0,0,1,1,2,1,4,3,6,5,8,7
"25",0,0,0,1,1,0,1,0,1,2,3,4,5,6,8,7
"26",0,1,0,1,1,0,0,1,2,1,3,4,6,5,7,8
"27",0,0,1,1,0,0,0,0,1,3,2,5,4,6,7,8
"28",1,1,1,0,1,1,1,1,2,1,4,3,6,5,8,7
"29",0,0,1,1,1,1,0,0,2,1,3,4,5,7,6,8
"30",0,0,1,0,0,1,1,1,1,2,3,6,5,4,8,7
"31",0,1,1,0,1,0,1,1,1,2,3,4,5,8,7,6
