"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",1,0,1,1,0,0,0,1,1,2,3,5,4,7,6,8
"2",1,1,0,1,1,0,0,0,2,1,4,3,6,5,8,7
"3",0,1,1,1,0,1,1,1,1,2,3,4,5,6,7,8
"4",1,1,1,0,1,1,0,1,2,1,4,3,6,5,8,7
"5",0,1,0,0,1,1,1,1,1,2,3,4,5,6,8,7
"6",0,0,0,0,1,0,0,1,1,2,3,4,7,5,6,8
"7",1,0,1,1,1,1,0,0,1,4,2,3,5,6,8,7
"8",0,1,1,0,1,1,1,1,1,2,3,5,4,7,6,8
"9",1,1,0,1,1,0,0,1,2,1,4,3,6,5,8,7
"10",0,0,0,1,1,1,0,0,1,2,3,5,4,6,7,8
"11",0,1,1,1,0,0,0,1,1,2,3,5,4,7,6,8
"12",0,0,1,0,0,1,0,0,1,2,3,5,6,4,7,8
"13",1,0,1,1,0,1,1,0,1,3,2,5,4,6,7,8
"14",0,1,0,1,1,1,1,0,1,2,3,4,5,6,7,8
"15",0,0,1,0,0,0,1,0,1,2,3,4,5,6,7,8
"16",1,0,0,0,0,1,1,0,1,3,2,6,4,8,5,7
"17",1,0,0,1,1,1,1,0,1,3,2,4,5,6,8,7
"18",0,0,0,1,0,1,1,0,1,2,3,4,5,7,6,8
"19",1,0,0,1,1,0,1,0,1,3,2,4,5,7,6,8
"20",1,0,1,1,1,1,0,0,1,2,4,6,3,7,5,8
"21",1,1,1,0,1,0,0,0,2,1,4,3,6,5,8,7
"22",0,1,0,1,1,1,0,1,1,2,3,4,5,6,7,8
"23",1,0,0,1,0,1,1,1,1,3,2,4,7,5,6,8
"24",0,0,0,0,0,1,0,0,1,3,2,4,5,6,7,8
"25",1,1,0,0,0,1,0,1,2,1,4,3,6,5,8,7
"26",0,0,1,0,1,1,0,0,1,2,3,4,5,7,6,8
"27",1,0,1,0,1,1,0,0,2,1,4,3,6,5,8,7
"28",0,1,1,1,0,0,0,1,1,2,3,4,5,6,8,7
"29",1,0,1,0,0,0,1,0,1,2,3,4,5,8,6,7
"30",1,0,0,0,1,1,0,0,1,3,2,5,4,8,6,7
"31",0,1,0,1,1,1,0,1,1,3,4,2,5,8,7,6
"32",1,0,1,1,1,1,1,1,1,2,3,4,5,6,8,7
"33",0,1,1,0,0,1,1,0,1,2,3,5,4,7,6,8
"34",1,1,1,0,1,0,0,1,2,1,4,3,6,5,8,7
"35",1,1,1,1,0,0,1,0,2,1,4,3,6,5,8,7
"36",0,0,1,1,0,1,1,0,1,2,3,5,8,4,6,7
"37",0,0,0,1,0,0,1,1,1,2,3,4,5,7,6,8
"38",0,1,1,1,1,1,1,1,1,3,4,2,7,6,5,8
"39",0,0,0,1,0,0,0,0,1,2,3,5,4,7,6,8
"40",0,0,1,1,0,1,0,0,1,2,3,6,4,7,5,8
"41",0,1,1,0,0,1,1,0,1,2,3,4,5,6,7,8
"42",1,0,1,0,0,0,1,0,1,3,2,5,4,6,7,8
"43",1,1,0,1,0,1,0,0,2,1,4,3,6,5,8,7
"44",0,1,0,0,0,0,0,1,2,1,3,4,5,6,8,7
"45",1,1,0,0,0,0,1,1,2,1,4,3,6,5,8,7
"46",1,0,0,1,0,1,1,0,1,2,3,5,4,6,7,8
"47",1,1,0,0,1,1,0,1,2,1,4,3,6,5,8,7
"48",1,0,0,0,0,0,1,1,1,2,3,6,5,4,7,8
"49",1,0,1,0,1,1,0,0,1,2,3,4,5,7,6,8
"50",1,1,0,1,0,0,1,0,2,1,4,3,6,5,8,7
"51",0,1,0,1,1,0,1,1,2,1,3,4,5,6,7,8
"52",1,0,0,1,1,0,0,1,2,1,4,5,3,7,6,8
"53",0,1,0,1,1,1,1,0,1,2,4,3,5,7,8,6
"54",1,0,0,0,0,1,0,1,1,3,2,5,4,7,6,8
"55",0,1,1,0,1,0,1,0,1,2,4,3,7,6,5,8
"56",0,1,0,1,1,0,1,0,1,2,4,3,5,6,7,8
"57",0,0,0,0,0,0,1,1,1,2,4,3,5,6,7,8
"58",0,0,1,0,1,0,1,1,1,2,3,5,4,6,8,7
"59",0,0,0,0,1,1,1,1,2,1,3,7,4,6,5,8
"60",1,0,0,1,0,1,1,0,1,3,2,7,4,5,6,8
"61",0,1,0,1,1,1,1,0,1,2,4,3,7,6,5,8
"62",0,1,0,0,1,1,0,1,1,2,3,4,6,5,8,7
"63",1,0,0,0,1,0,1,0,1,2,3,4,5,6,8,7
"64",0,1,0,1,0,0,1,0,1,2,4,3,5,6,8,7
"65",0,1,0,0,0,1,1,1,1,2,3,4,5,7,8,6
"66",1,1,0,1,0,0,1,0,2,1,4,3,6,5,8,7
"67",1,0,0,0,0,0,1,0,1,2,3,4,5,6,8,7
"68",1,0,1,0,1,0,0,1,1,3,2,4,6,8,5,7
"69",0,0,1,0,1,1,1,1,1,2,3,7,4,6,5,8
"70",0,1,0,0,0,1,1,1,1,2,3,4,6,5,7,8
"71",0,0,1,0,0,1,1,1,1,2,4,3,5,8,6,7
"72",1,0,0,0,1,1,0,0,1,2,4,5,3,6,7,8
"73",1,0,1,1,1,0,0,1,1,2,3,6,4,7,5,8
"74",0,1,0,0,1,1,0,1,1,2,4,3,5,6,7,8
"75",1,0,1,1,1,1,0,0,1,2,6,3,4,7,5,8
"76",0,0,1,0,0,0,0,0,1,2,3,4,5,6,7,8
