"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",1,1,1,1,0,1,0,1,2,1,4,3,6,5,8,7
"2",0,0,1,0,1,0,0,0,1,3,2,4,7,5,6,8
"3",0,0,0,0,1,1,1,1,1,2,3,6,4,5,8,7
"4",0,0,0,1,0,0,1,0,1,2,4,3,5,7,6,8
"5",1,0,0,1,1,1,0,1,1,2,3,4,5,8,6,7
"6",0,0,1,0,1,0,0,1,1,3,2,4,5,6,7,8
"7",1,0,0,0,0,1,1,1,1,2,3,4,6,5,7,8
"8",0,0,1,0,0,1,1,0,1,2,3,4,5,7,8,6
"9",1,1,0,1,0,0,1,1,2,1,4,3,6,5,8,7
"10",0,0,0,0,1,0,1,1,1,3,4,2,7,6,5,8
"11",0,1,1,1,1,1,0,0,1,2,3,4,6,5,8,7
"12",0,1,0,0,0,1,1,0,1,2,3,4,5,6,7,8
"13",1,0,0,0,1,0,0,0,1,2,3,4,6,5,8,7
"14",1,1,1,0,0,1,0,0,2,1,4,3,6,5,8,7
"15",0,0,0,1,0,0,1,0,2,1,3,4,5,6,7,8
"16",0,0,1,0,0,1,1,0,1,2,3,4,6,5,8,7
"17",0,0,0,1,1,1,1,1,1,2,3,4,5,8,7,6
"18",0,1,0,0,0,1,1,0,1,2,3,5,4,7,6,8
"19",1,1,0,1,0,0,1,1,2,1,4,3,6,5,8,7
"20",0,0,1,0,1,0,0,0,1,2,3,4,7,6,5,8
"21",1,0,0,1,1,1,1,0,1,2,3,4,5,6,7,8
"22",0,0,1,1,0,0,1,0,1,2,4,3,6,7,5,8
"23",0,0,0,0,1,0,0,1,1,3,2,4,8,5,7,6
"24",1,1,1,0,0,0,0,0,2,1,4,3,6,5,8,7
"25",1,0,1,1,0,1,1,1,1,2,3,4,5,6,7,8
"26",1,0,1,0,0,0,0,0,2,1,4,3,5,6,7,8
"27",1,1,1,0,0,0,0,1,2,1,4,3,6,5,8,7
"28",1,0,1,1,0,1,1,0,1,2,3,4,5,6,7,8
"29",1,1,0,0,1,0,1,0,2,1,4,3,6,5,8,7
"30",0,1,1,0,0,0,1,1,1,2,4,3,5,6,8,7
"31",0,0,0,1,1,1,1,0,1,2,3,4,5,6,7,8
"32",0,0,1,1,0,0,0,1,1,2,4,3,6,5,7,8
"33",1,0,0,1,1,0,1,1,1,2,3,4,5,6,7,8
"34",0,1,0,1,1,0,1,0,1,2,3,4,5,6,7,8
"35",1,1,1,1,1,0,0,1,2,1,4,3,6,5,8,7
"36",1,1,0,0,1,0,1,0,2,1,4,3,6,5,8,7
"37",0,0,0,1,0,0,0,1,1,2,3,5,4,7,6,8
"38",1,1,1,1,1,1,0,0,2,1,4,3,6,5,8,7
"39",1,0,0,1,0,0,1,1,1,2,3,4,5,6,8,7
"40",1,0,0,1,1,0,1,0,1,2,5,3,4,6,8,7
"41",0,1,1,1,1,0,1,0,1,2,3,4,5,7,6,8
"42",0,1,0,0,0,0,1,1,1,2,3,5,4,6,7,8
"43",1,0,0,0,1,0,1,0,1,2,3,5,4,8,6,7
"44",1,0,1,1,1,1,0,1,1,2,4,3,6,8,5,7
"45",0,1,0,0,0,1,1,0,1,2,3,5,6,7,4,8
"46",0,1,0,1,0,0,1,1,1,2,4,5,3,6,8,7
"47",1,1,1,0,0,1,0,1,2,1,4,3,6,5,8,7
"48",1,1,0,1,1,0,1,0,2,1,4,3,6,5,8,7
"49",0,0,0,0,0,1,1,0,1,2,3,5,4,6,7,8
"50",0,1,0,0,1,0,1,0,1,2,3,4,5,6,7,8
"51",1,1,0,0,1,0,1,0,2,1,4,3,6,5,8,7
"52",0,1,1,1,1,1,0,0,1,2,3,4,7,6,5,8
"53",1,0,1,0,1,0,1,0,2,1,3,5,4,7,6,8
"54",1,1,0,0,0,1,0,1,2,1,4,3,6,5,8,7
"55",0,0,0,1,1,0,0,0,1,2,3,4,5,6,8,7
"56",1,0,0,1,1,1,0,1,1,2,4,3,7,5,6,8
"57",0,1,1,0,1,1,1,0,1,2,3,4,7,5,6,8
"58",1,1,0,1,1,0,1,0,2,1,4,3,6,5,8,7
"59",0,1,0,0,1,1,1,0,1,2,3,5,4,6,7,8
"60",0,0,1,0,0,1,1,0,1,2,3,5,6,4,7,8
"61",1,0,1,0,0,1,1,0,1,2,3,4,5,6,8,7
"62",1,0,0,0,0,1,0,1,1,2,4,3,5,6,7,8
"63",0,0,1,0,0,0,1,0,1,2,3,5,4,6,8,7
"64",1,0,0,0,0,1,0,0,1,2,3,4,6,5,8,7
"65",0,1,0,0,1,0,1,0,1,2,4,3,5,7,6,8
"66",1,1,0,0,1,0,0,1,2,1,4,3,6,5,8,7
"67",1,1,0,0,1,0,0,1,2,1,4,3,6,5,8,7
"68",0,0,1,0,0,0,0,1,1,3,4,2,5,6,7,8
"69",1,1,0,1,1,1,1,0,2,1,4,3,6,5,8,7
"70",0,1,1,1,0,0,0,0,1,2,3,4,6,5,8,7
"71",0,0,1,0,0,1,1,0,1,3,2,4,6,5,7,8
"72",0,0,0,0,0,1,0,0,1,2,3,5,4,7,6,8
"73",0,1,0,0,1,0,0,1,1,2,4,3,5,7,6,8
"74",1,0,1,1,0,1,0,0,1,2,3,5,4,8,6,7
"75",1,0,1,1,0,0,0,1,1,2,3,4,5,6,7,8
"76",1,1,1,0,0,1,1,1,2,1,4,3,6,5,8,7
"77",1,1,1,0,0,1,1,0,2,1,4,3,6,5,8,7
"78",0,1,1,1,0,0,0,0,1,2,3,4,5,8,6,7
"79",1,1,0,1,1,0,1,1,2,1,4,3,6,5,8,7
"80",0,1,1,1,0,1,0,0,1,2,3,4,5,8,6,7
"81",0,0,1,1,1,1,0,1,2,1,3,5,4,6,7,8
"82",1,1,1,1,0,1,0,1,2,1,4,3,6,5,8,7
"83",0,0,0,1,1,1,1,0,1,2,3,4,7,5,6,8
"84",1,1,1,0,1,0,0,1,2,1,4,3,6,5,8,7
"85",0,1,1,1,0,0,0,1,1,2,4,3,6,5,8,7
"86",1,1,0,0,1,1,1,1,2,1,4,3,6,5,8,7
"87",1,1,1,1,0,0,1,0,2,1,4,3,6,5,8,7
"88",1,0,1,1,1,1,0,1,1,2,3,6,4,5,8,7
"89",1,1,0,0,0,0,0,1,2,1,4,3,6,5,8,7
"90",0,0,0,0,0,0,1,0,1,2,4,3,7,5,8,6
"91",1,0,1,0,1,0,0,0,1,2,3,4,8,5,6,7
"92",1,1,1,0,1,1,0,0,2,1,4,3,6,5,8,7
"93",0,0,0,0,1,0,0,1,1,2,3,6,4,5,8,7
"94",0,0,0,0,1,0,0,0,2,1,3,4,7,5,6,8
"95",0,1,0,1,1,1,1,0,1,2,3,4,5,6,8,7
"96",1,0,1,0,1,1,1,1,1,2,3,4,7,5,6,8
"97",1,1,0,0,0,1,0,1,2,1,4,3,6,5,8,7
"98",0,1,0,1,1,1,0,0,1,2,3,4,5,6,7,8
"99",1,1,0,0,1,1,0,1,2,1,4,3,6,5,8,7
"100",0,0,0,1,0,0,0,0,1,2,4,3,5,8,6,7
"101",0,0,0,0,0,1,0,0,1,2,3,4,7,5,6,8
"102",1,1,0,0,0,0,0,0,2,1,4,3,6,5,8,7
"103",1,0,1,0,0,1,0,1,1,2,3,4,8,5,6,7
"104",1,0,1,1,1,1,1,0,1,2,3,4,6,5,7,8
"105",1,1,1,0,0,1,0,0,2,1,4,3,6,5,8,7
"106",1,1,0,0,1,0,1,1,2,1,4,3,6,5,8,7
"107",0,1,1,1,1,1,0,1,2,1,3,5,4,8,7,6
"108",0,1,0,1,1,1,0,1,2,1,3,4,5,7,6,8
"109",0,0,1,1,1,0,0,0,1,2,4,3,5,7,6,8
"110",0,1,1,1,0,1,1,0,1,2,5,3,4,6,7,8
"111",1,0,0,1,1,1,0,1,1,2,3,4,5,6,7,8
"112",1,1,1,1,0,1,0,0,2,1,4,3,6,5,8,7
"113",0,1,1,0,1,1,0,1,1,2,3,4,5,7,6,8
"114",1,1,1,0,0,0,0,1,2,1,4,3,6,5,8,7
"115",1,0,1,1,1,1,1,0,1,3,2,4,5,6,7,8
"116",1,0,1,1,0,1,0,0,1,3,2,5,4,7,8,6
"117",0,1,0,0,1,0,0,0,2,1,3,4,6,5,7,8
"118",1,1,0,1,0,0,1,0,2,1,4,3,6,5,8,7
"119",0,0,0,0,0,1,1,0,1,2,4,3,6,5,7,8
"120",1,1,0,1,0,1,1,0,2,1,4,3,6,5,8,7
