"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",1,0,1,0,0,0,0,0,1,2,3,4,6,5,7,8
"2",0,1,1,1,1,0,0,1,1,2,3,4,5,7,6,8
"3",1,1,0,0,1,0,0,1,2,1,4,3,6,5,8,7
"4",0,0,1,0,0,0,1,0,2,1,3,4,5,7,8,6
"5",0,0,0,0,1,1,0,1,1,2,3,5,4,7,6,8
"6",0,1,1,1,1,0,1,1,1,2,3,4,5,7,6,8
"7",0,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8
"8",0,0,1,0,0,1,0,1,1,2,3,4,5,8,6,7
"9",1,1,1,0,1,1,1,0,2,1,4,3,6,5,8,7
"10",0,1,0,1,1,0,0,0,1,2,3,4,5,6,7,8
"11",1,0,0,1,0,1,0,0,1,2,3,4,5,6,8,7
"12",0,1,1,0,0,1,1,1,1,2,3,4,6,5,8,7
"13",1,1,1,1,0,0,0,1,2,1,4,3,6,5,8,7
"14",0,0,1,0,0,0,0,1,1,2,3,4,5,6,7,8
"15",0,0,0,0,1,0,0,0,1,2,3,4,5,7,6,8
"16",1,1,0,1,0,1,1,1,2,1,4,3,6,5,8,7
"17",1,0,1,0,1,0,1,0,1,2,4,3,5,6,8,7
"18",1,0,0,1,0,1,0,0,1,2,3,6,5,4,7,8
"19",0,0,1,1,1,1,1,1,1,2,3,4,5,7,6,8
"20",0,1,1,0,0,0,1,1,2,1,3,4,5,7,6,8
"21",1,1,0,1,1,0,1,0,2,1,4,3,6,5,8,7
"22",0,1,0,0,0,1,0,1,1,2,3,5,4,6,7,8
"23",1,1,0,1,1,0,0,0,2,1,4,3,6,5,8,7
"24",0,1,1,1,1,0,0,0,2,3,1,4,5,6,7,8
"25",0,0,0,0,1,0,1,0,1,2,4,3,5,7,6,8
"26",0,1,0,0,0,0,0,0,1,2,3,4,6,5,7,8
"27",1,1,1,0,1,0,1,0,2,1,4,3,6,5,8,7
"28",1,0,0,1,1,1,1,0,1,2,3,5,6,4,8,7
"29",0,1,1,1,0,0,1,1,1,2,3,5,4,7,8,6
"30",1,0,1,0,1,0,0,1,1,2,5,3,6,4,7,8
"31",1,1,1,0,1,0,1,0,2,1,4,3,6,5,8,7
"32",1,1,1,0,1,0,0,1,2,1,4,3,6,5,8,7
"33",1,1,0,0,1,1,1,1,2,1,4,3,6,5,8,7
"34",0,1,0,1,1,0,1,0,1,2,3,4,6,5,7,8
"35",0,1,1,1,0,0,1,1,2,1,3,4,7,6,5,8
"36",0,0,0,1,1,0,0,1,1,2,3,5,6,4,7,8
"37",0,1,0,0,0,0,0,1,1,2,3,4,5,6,7,8
"38",0,1,0,1,0,0,1,0,1,2,4,3,5,6,8,7
"39",0,1,0,1,0,1,1,0,2,1,3,4,7,5,6,8
"40",1,0,1,1,0,1,0,0,1,2,3,5,4,6,8,7
"41",0,0,0,1,0,1,0,0,1,3,2,4,5,6,7,8
"42",1,1,0,1,0,0,0,0,2,1,4,3,6,5,8,7
"43",1,1,1,1,0,1,1,1,2,1,4,3,6,5,8,7
"44",0,1,1,1,1,0,0,1,1,2,4,3,6,8,7,5
"45",1,0,1,1,1,0,0,1,1,2,3,4,6,5,7,8
"46",0,1,0,1,1,1,0,1,2,1,3,4,8,5,6,7
"47",1,0,1,0,0,1,1,0,1,2,3,4,6,5,8,7
"48",1,1,1,0,0,1,0,1,2,1,4,3,6,5,8,7
"49",1,1,1,0,1,1,0,0,2,1,4,3,6,5,8,7
"50",0,1,0,0,1,1,0,1,1,2,4,3,8,6,7,5
"51",1,0,0,0,0,0,0,1,1,2,3,4,7,6,5,8
"52",1,1,1,0,0,0,0,0,2,1,4,3,6,5,8,7
"53",1,0,1,0,0,1,1,1,1,2,4,5,3,6,7,8
"54",0,0,0,0,0,1,1,0,1,4,3,2,5,6,7,8
"55",1,0,0,1,1,1,1,1,1,2,3,4,5,7,8,6
"56",1,1,1,1,1,0,0,0,2,1,4,3,6,5,8,7
"57",0,1,1,0,1,0,1,0,1,2,3,4,5,6,8,7
"58",1,0,0,1,0,0,0,1,1,2,3,4,5,7,6,8
"59",1,0,1,1,1,1,0,0,1,2,3,5,4,6,7,8
"60",1,1,0,0,0,0,0,0,2,1,4,3,6,5,8,7
"61",0,0,1,1,1,0,0,0,1,2,3,4,5,6,7,8
"62",1,1,1,1,1,1,1,1,2,1,4,3,6,5,8,7
"63",1,0,1,1,0,1,1,0,1,2,3,4,5,6,7,8
"64",1,0,0,0,0,1,0,0,1,2,3,4,7,6,5,8
"65",1,0,0,0,1,0,1,0,1,2,3,4,7,5,6,8
"66",1,1,0,1,1,1,1,0,2,1,4,3,6,5,8,7
"67",0,0,1,0,1,0,1,0,1,2,4,3,5,6,7,8
