"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",1,1,0,1,1,1,1,1,2,1,4,3,6,5,8,7
"2",0,0,0,1,1,1,1,1,1,2,5,3,4,6,7,8
"3",0,1,0,0,0,1,1,1,1,2,3,4,8,5,6,7
"4",0,1,0,1,0,1,0,0,1,2,3,4,6,7,5,8
"5",1,0,1,0,0,1,0,1,1,2,3,5,4,6,7,8
"6",1,1,1,1,0,1,1,1,2,1,4,3,6,5,8,7
"7",1,1,0,0,0,0,1,0,2,1,4,3,6,5,8,7
"8",0,0,1,0,0,0,0,1,1,2,3,4,6,7,5,8
"9",1,0,0,0,1,1,1,1,1,2,3,5,4,6,7,8
"10",0,0,1,0,0,1,0,0,1,2,3,4,5,7,6,8
"11",1,1,0,0,1,0,0,1,2,1,4,3,6,5,8,7
"12",0,1,0,0,0,0,1,1,1,2,3,4,5,8,6,7
"13",0,0,1,1,0,1,0,1,1,2,3,5,4,7,6,8
"14",1,0,1,0,0,0,1,1,1,2,3,4,5,6,7,8
"15",1,0,1,0,1,0,1,0,1,2,4,3,5,6,8,7
"16",0,0,0,1,0,0,1,0,1,2,4,6,3,5,7,8
"17",1,1,0,0,1,0,1,1,2,1,4,3,6,5,8,7
"18",0,0,1,0,0,1,1,1,1,2,3,4,5,7,6,8
"19",1,0,1,0,1,1,0,1,1,4,2,3,5,6,8,7
"20",0,1,1,0,1,1,1,0,1,4,2,3,6,5,7,8
"21",0,1,0,1,0,1,1,0,1,2,3,5,4,7,6,8
"22",1,0,0,0,1,1,0,0,1,2,3,4,5,6,7,8
"23",1,1,0,0,0,0,0,0,2,1,4,3,6,5,8,7
"24",1,1,1,1,1,1,0,1,2,1,4,3,6,5,8,7
"25",0,0,1,0,1,0,1,0,1,3,2,6,4,5,8,7
"26",0,0,0,1,0,1,0,1,1,2,4,3,7,5,6,8
"27",0,1,1,1,1,0,1,0,1,2,3,4,5,7,8,6
"28",1,0,0,1,1,0,1,1,1,2,3,4,5,6,7,8
"29",0,1,1,1,0,1,1,1,1,2,3,4,5,6,7,8
"30",1,0,0,0,0,0,1,0,1,2,4,3,7,5,8,6
"31",0,1,0,0,1,1,1,0,1,2,3,4,6,5,7,8
"32",0,0,0,0,0,1,0,1,1,2,3,4,5,7,6,8
"33",1,1,0,0,0,1,1,1,2,1,4,3,6,5,8,7
"34",1,1,0,0,1,1,1,1,2,1,4,3,6,5,8,7
"35",1,1,1,0,1,0,1,0,2,1,4,3,6,5,8,7
"36",0,1,0,0,0,1,0,0,1,3,2,4,5,6,8,7
"37",1,1,1,1,1,1,1,1,2,1,4,3,6,5,8,7
"38",0,1,1,1,1,0,1,1,1,2,3,4,5,7,6,8
"39",1,1,1,1,1,1,1,0,2,1,4,3,6,5,8,7
"40",1,0,0,1,0,1,0,0,1,2,3,5,4,6,8,7
"41",0,1,0,1,0,1,0,1,1,2,3,4,5,6,7,8
"42",1,0,1,0,1,1,1,1,1,2,3,4,6,5,7,8
"43",1,0,0,0,1,0,0,0,1,2,3,4,5,6,8,7
"44",1,0,0,0,0,1,1,0,1,3,2,4,5,8,6,7
"45",1,1,1,0,0,1,0,1,2,1,4,3,6,5,8,7
"46",1,0,0,1,0,0,1,1,1,2,3,4,7,6,5,8
"47",0,1,0,1,0,0,1,1,1,3,2,4,5,7,6,8
"48",1,0,0,0,0,0,1,1,2,1,3,4,5,8,7,6
"49",0,1,1,1,0,1,1,1,2,1,3,4,6,8,5,7
"50",1,1,1,0,0,1,1,1,2,1,4,3,6,5,8,7
"51",1,1,0,1,1,1,0,1,2,1,4,3,6,5,8,7
"52",0,1,1,0,1,1,1,0,1,2,3,4,7,6,5,8
"53",1,0,0,1,0,0,1,1,1,2,3,4,6,5,7,8
"54",1,0,0,1,1,1,0,1,1,2,5,3,4,6,8,7
"55",0,0,0,0,0,0,0,0,1,2,3,4,5,8,6,7
"56",1,0,0,0,1,1,0,1,1,2,3,4,5,6,8,7
"57",0,1,1,1,0,0,0,1,1,2,3,6,4,5,7,8
"58",0,1,1,0,0,1,0,1,1,3,2,4,5,7,6,8
"59",0,0,1,0,1,1,0,0,1,2,3,4,5,6,7,8
"60",1,1,0,0,0,1,1,0,2,1,4,3,6,5,8,7
"61",0,0,0,1,0,0,0,1,1,2,4,3,6,5,8,7
"62",1,0,1,1,1,0,0,1,1,2,3,4,5,6,7,8
"63",0,1,0,1,1,1,0,1,2,1,3,4,6,5,7,8
"64",1,1,0,1,1,0,0,0,2,1,4,3,6,5,8,7
"65",1,1,1,1,0,1,1,0,2,1,4,3,6,5,8,7
"66",0,0,0,1,0,1,1,1,1,2,3,4,7,8,5,6
"67",0,1,1,0,1,1,0,0,1,2,3,4,6,5,7,8
