"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",1,0,0,1,1,0,0,1,1,2
"2",0,1,0,0,1,0,1,0,2,1
"3",0,1,0,0,0,1,1,1,1,2
"4",0,0,0,1,0,1,0,0,1,2
"5",0,0,1,1,0,1,1,1,1,2
"6",0,1,0,1,1,1,1,0,1,2
"7",0,0,0,1,1,1,0,1,1,2
"8",0,0,1,1,0,0,1,1,1,2
"9",1,0,0,1,1,0,0,0,1,2
"10",0,0,0,1,0,0,0,1,1,2
"11",0,1,0,1,0,1,1,0,1,2
"12",0,0,1,0,1,1,0,1,1,2
"13",1,0,0,0,1,1,0,0,1,2
"14",1,1,1,1,0,0,0,0,2,1
"15",1,0,1,1,1,0,0,1,1,2
"16",1,1,1,0,1,1,0,0,2,1
"17",0,1,1,0,1,0,0,0,1,2
"18",0,1,1,0,1,1,0,1,1,2
"19",0,1,1,0,0,0,1,0,1,2
"20",1,0,0,1,0,1,0,1,1,2
"21",1,1,1,1,1,1,0,0,2,1
"22",0,0,1,0,1,0,1,0,1,2
"23",0,1,0,1,0,0,1,1,1,2
"24",1,0,1,1,1,1,1,1,2,1
"25",1,0,1,1,1,0,0,1,1,2
"26",1,1,1,1,1,0,1,0,2,1
"27",0,1,0,0,0,0,0,0,1,2
"28",1,1,1,0,0,0,0,1,2,1
"29",0,1,0,0,0,1,1,1,1,2
"30",1,1,0,0,0,1,0,1,2,1
"31",0,0,0,1,1,0,1,1,1,2
"32",1,0,0,0,1,1,0,1,1,2
"33",1,1,0,1,1,0,1,0,2,1
"34",1,0,0,1,1,1,1,0,1,2
"35",1,1,0,1,1,1,1,0,2,1
"36",0,1,0,1,1,0,1,1,1,2
"37",0,1,0,0,0,1,1,1,1,2
"38",1,0,0,1,1,1,1,0,1,2
"39",0,1,1,0,1,0,0,0,1,2
"40",0,1,1,0,1,1,0,1,1,2
"41",1,1,0,0,0,1,0,1,2,1
"42",1,0,1,0,0,0,1,0,1,2
"43",0,1,0,1,0,0,0,1,2,1
"44",1,0,1,0,0,1,1,1,1,2
"45",0,1,1,1,0,0,0,1,2,1
"46",1,0,0,0,0,0,0,0,1,2
"47",0,0,0,1,0,0,1,0,1,2
"48",1,1,1,1,1,0,0,1,2,1
"49",1,1,0,0,1,1,1,1,2,1
"50",0,1,1,0,1,1,0,1,2,1
"51",0,0,1,0,1,1,0,1,1,2
"52",0,0,0,1,0,0,1,1,1,2
"53",1,0,1,0,1,1,1,1,1,2
"54",1,1,1,1,1,1,1,1,2,1
"55",1,0,1,0,0,0,0,0,1,2
"56",0,1,0,1,1,0,1,1,1,2
"57",0,0,0,0,0,0,0,1,1,2
"58",0,1,0,0,1,1,1,1,1,2
"59",0,0,0,0,0,0,0,0,1,2
"60",0,0,0,1,1,1,1,1,1,2
"61",0,1,0,1,0,0,0,0,1,2
"62",1,1,1,0,1,1,0,0,2,1
"63",0,0,1,1,1,0,0,1,1,2
"64",1,1,1,0,0,1,0,1,2,1
"65",0,0,0,1,0,0,0,0,1,2
"66",0,0,1,1,1,1,0,1,1,2
"67",0,0,0,0,0,0,1,1,1,2
"68",1,1,1,0,1,1,0,0,2,1
"69",0,0,1,0,1,0,0,1,1,2
"70",1,0,1,1,1,0,0,0,1,2
"71",0,0,0,0,1,1,1,0,1,2
"72",1,1,1,1,1,0,1,0,2,1
"73",1,1,1,1,1,0,1,0,2,1
"74",0,0,0,1,0,1,1,0,1,2
"75",0,1,0,0,0,0,1,0,1,2
"76",0,1,0,1,1,1,0,0,1,2
"77",1,1,1,0,1,1,0,0,2,1
"78",0,0,0,1,1,1,1,0,1,2
"79",0,0,1,0,0,0,0,0,1,2
"80",0,0,1,1,0,0,0,0,1,2
"81",0,1,1,0,1,0,1,1,2,1
"82",0,0,0,0,0,1,1,0,2,1
"83",0,0,0,0,1,1,1,0,1,2
"84",0,0,0,1,0,0,0,1,1,2
"85",0,0,0,1,0,0,1,0,1,2
"86",1,0,0,1,1,0,1,1,1,2
"87",1,0,0,0,1,1,0,0,1,2
"88",0,1,0,1,1,1,1,1,1,2
"89",0,1,1,0,0,0,1,0,1,2
"90",1,0,0,1,1,1,1,0,1,2
"91",1,1,1,0,1,1,0,0,2,1
"92",1,1,1,0,0,1,1,1,2,1
"93",1,1,1,1,1,1,0,0,2,1
"94",1,1,1,0,1,1,1,1,2,1
"95",0,1,1,0,0,0,1,0,1,2
"96",0,0,1,0,0,1,0,0,1,2
"97",1,0,0,0,0,1,0,1,1,2
"98",1,0,1,1,0,1,0,0,2,1
"99",1,1,0,1,1,1,1,0,2,1
"100",0,1,1,1,1,0,0,0,1,2
"101",0,0,0,1,0,0,1,1,1,2
"102",1,0,0,1,1,0,0,0,1,2
"103",1,1,0,1,1,0,1,1,2,1
"104",0,0,0,0,1,1,0,0,1,2
"105",1,1,0,1,1,0,1,1,2,1
"106",1,1,1,1,1,0,0,0,2,1
"107",1,0,1,0,1,1,1,0,1,2
"108",1,1,0,0,0,1,0,1,2,1
"109",0,1,1,1,0,1,0,1,1,2
"110",0,1,1,1,0,1,0,0,1,2
"111",0,1,0,0,1,0,0,1,1,2
"112",0,1,1,1,1,1,1,0,1,2
"113",0,1,1,0,0,0,0,1,1,2
"114",0,0,1,0,1,1,1,1,1,2
"115",0,1,1,1,1,0,0,1,2,1
"116",0,1,0,0,0,1,1,0,1,2
"117",1,0,1,0,1,1,1,0,1,2
"118",1,1,0,1,0,0,1,1,2,1
"119",1,0,1,0,0,0,1,0,1,2
"120",1,1,1,0,1,0,1,1,2,1
"121",1,1,0,1,0,1,1,1,2,1
"122",1,0,1,0,1,1,0,0,1,2
"123",1,0,1,0,0,0,1,0,2,1
"124",1,0,0,0,1,1,1,0,1,2
"125",1,1,0,1,1,0,0,1,2,1
"126",0,1,0,0,1,1,0,1,1,2
"127",1,1,0,1,1,1,0,0,2,1
"128",0,1,0,1,1,1,1,1,1,2
"129",1,1,1,1,1,1,0,1,2,1
"130",1,0,0,0,0,1,1,1,1,2
"131",1,0,0,0,1,0,1,0,1,2
"132",1,0,0,1,1,1,1,1,1,2
"133",0,0,1,1,0,1,1,1,1,2
