"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",1,0,0,0,0,0,0,1,1,2
"2",0,1,0,1,0,1,1,0,1,2
"3",0,0,0,0,0,0,1,1,1,2
"4",0,0,0,1,1,1,1,1,1,2
"5",0,0,0,0,0,1,1,0,1,2
"6",1,0,1,1,1,0,1,1,1,2
"7",0,1,0,0,0,1,0,0,1,2
"8",0,1,1,0,1,0,0,0,2,1
"9",0,0,0,0,1,0,0,1,1,2
"10",0,0,0,0,0,1,1,0,1,2
"11",0,0,1,1,1,0,1,1,2,1
"12",1,0,0,0,0,1,0,0,1,2
"13",0,0,1,0,1,0,0,0,2,1
"14",1,0,1,0,1,1,1,0,1,2
"15",1,1,1,0,1,0,1,1,2,1
"16",1,0,1,0,0,0,1,1,1,2
"17",1,0,0,1,0,1,0,1,1,2
"18",1,0,0,0,0,0,1,0,1,2
"19",0,1,1,0,1,0,0,0,1,2
"20",1,0,1,0,1,1,1,1,1,2
"21",0,1,0,1,1,0,1,1,1,2
"22",1,1,1,0,1,1,0,1,2,1
"23",1,1,1,0,1,0,0,1,2,1
"24",0,0,1,1,1,1,1,1,1,2
"25",0,0,1,0,0,1,1,0,1,2
"26",1,1,1,0,0,0,1,0,2,1
"27",0,0,0,1,0,1,1,0,1,2
"28",1,1,0,1,0,1,0,1,2,1
"29",1,0,0,0,0,0,0,0,1,2
"30",0,1,1,1,1,0,0,1,1,2
"31",0,1,0,0,0,1,1,1,1,2
"32",0,0,0,0,1,0,0,0,1,2
"33",0,1,1,1,0,0,0,1,1,2
"34",0,0,0,0,1,0,1,1,1,2
"35",0,0,1,1,1,0,1,0,1,2
"36",1,1,1,0,0,1,1,1,2,1
"37",1,1,1,0,0,1,1,0,2,1
"38",0,0,0,0,0,0,1,1,1,2
"39",0,1,1,1,0,0,1,1,2,1
"40",0,0,1,1,1,1,1,0,1,2
"41",1,0,0,0,0,0,1,0,1,2
"42",1,1,0,0,0,0,0,1,2,1
"43",0,1,1,0,0,1,0,0,1,2
"44",1,1,1,1,1,0,0,0,2,1
"45",0,1,1,1,1,0,0,1,2,1
"46",0,1,0,1,0,0,0,1,1,2
"47",0,1,0,0,1,1,0,0,1,2
"48",0,0,1,1,1,1,1,0,1,2
"49",0,0,0,0,0,1,1,1,1,2
"50",1,0,0,1,0,1,0,0,2,1
"51",0,1,1,0,0,0,1,0,1,2
"52",0,1,0,0,1,1,1,1,2,1
"53",0,0,0,1,0,0,0,1,1,2
"54",0,1,0,0,0,0,0,0,1,2
"55",0,1,0,0,1,0,1,1,1,2
"56",0,0,0,0,1,1,1,0,1,2
"57",0,1,1,1,0,1,1,0,1,2
"58",0,1,1,1,1,0,1,1,1,2
"59",1,0,1,0,1,0,1,0,1,2
"60",1,1,0,1,1,1,0,0,2,1
"61",1,0,0,1,1,1,1,1,1,2
"62",1,0,0,0,1,0,0,0,1,2
"63",1,0,0,1,0,1,0,0,1,2
"64",0,0,1,1,0,0,1,0,1,2
"65",0,1,0,0,1,0,1,1,1,2
"66",1,1,1,0,0,0,1,1,2,1
"67",0,0,0,1,1,1,1,0,1,2
"68",0,1,1,1,1,1,0,0,1,2
"69",1,1,1,0,1,0,1,1,2,1
"70",0,0,0,1,1,0,1,1,2,1
"71",1,0,0,1,1,1,0,0,1,2
