"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",1,0,1,1,0,0,0,0,1,2
"2",1,1,0,1,0,1,0,0,2,1
"3",0,0,1,1,0,0,0,0,1,2
"4",1,0,1,1,1,0,1,0,1,2
"5",1,0,0,0,1,1,1,0,1,2
"6",1,0,0,1,1,1,0,1,1,2
"7",0,0,0,1,1,0,1,0,1,2
"8",1,0,1,1,1,1,0,1,1,2
"9",1,1,0,1,1,0,0,1,2,1
"10",1,1,0,0,1,0,0,0,2,1
"11",0,0,1,1,1,0,0,1,1,2
"12",0,1,1,0,1,1,1,0,1,2
"13",0,0,0,1,0,0,0,0,1,2
"14",1,0,1,1,0,1,1,1,1,2
"15",1,0,1,0,0,1,0,0,1,2
"16",1,0,0,0,1,1,1,0,2,1
"17",1,0,1,0,1,1,0,0,1,2
"18",0,0,0,1,0,0,1,1,1,2
"19",0,1,0,1,0,1,0,1,1,2
"20",0,1,1,1,1,1,0,0,1,2
"21",0,0,0,1,1,0,1,0,1,2
"22",1,1,0,1,1,1,1,0,2,1
"23",1,1,0,1,0,0,0,1,2,1
"24",1,1,1,0,0,1,1,0,2,1
"25",1,0,0,0,1,1,1,0,1,2
"26",1,1,1,0,0,0,1,0,2,1
"27",1,0,0,1,0,0,1,1,1,2
"28",0,1,1,0,0,1,1,0,1,2
"29",0,0,1,0,1,0,1,1,1,2
"30",1,1,0,1,1,0,0,0,2,1
"31",1,1,1,1,1,0,0,0,2,1
"32",0,1,0,1,1,1,0,1,1,2
"33",1,1,1,0,0,1,0,0,2,1
"34",0,1,1,1,0,1,0,1,1,2
"35",1,0,0,1,1,0,1,0,1,2
"36",1,1,1,1,0,1,0,0,2,1
"37",1,0,1,1,1,0,0,0,1,2
"38",1,1,1,1,0,0,1,1,2,1
"39",0,0,0,1,1,0,0,1,1,2
"40",1,0,1,0,1,0,1,1,1,2
"41",1,0,1,0,0,1,0,0,1,2
"42",0,0,1,0,1,1,1,1,1,2
"43",1,1,1,1,0,0,0,1,2,1
"44",1,0,1,0,0,1,1,1,1,2
"45",0,0,0,1,1,1,1,1,1,2
"46",0,1,1,1,0,0,0,0,1,2
"47",0,1,0,1,0,1,1,0,1,2
"48",0,1,1,0,0,1,1,0,1,2
"49",0,0,0,1,1,0,1,1,1,2
"50",1,1,1,0,1,1,1,0,2,1
"51",0,1,1,1,1,1,0,1,1,2
"52",0,1,1,0,0,0,0,1,1,2
"53",1,1,1,0,0,0,0,1,2,1
"54",0,1,0,1,0,1,1,1,1,2
"55",0,0,0,1,0,1,0,0,1,2
"56",0,1,1,1,0,1,1,0,2,1
"57",1,1,1,1,0,0,1,0,2,1
"58",0,0,0,1,1,0,0,1,1,2
"59",1,0,1,1,1,0,1,1,1,2
"60",0,1,1,0,0,1,1,1,1,2
"61",0,1,1,1,0,1,0,0,1,2
"62",1,0,1,1,1,1,1,1,1,2
"63",1,1,0,1,1,1,1,1,2,1
"64",1,0,1,1,0,1,0,0,2,1
"65",0,1,1,1,0,1,1,1,1,2
"66",1,0,1,1,0,1,1,0,1,2
"67",0,0,1,1,1,1,0,1,1,2
"68",0,1,0,1,1,1,0,1,1,2
"69",1,0,1,1,1,1,0,0,1,2
"70",0,0,0,1,0,0,0,1,1,2
"71",0,0,1,1,0,1,1,0,1,2
"72",1,0,1,1,0,1,1,1,1,2
"73",0,0,1,0,1,0,0,1,1,2
"74",1,1,0,1,0,1,1,0,2,1
"75",0,0,1,0,0,1,1,0,2,1
"76",1,0,1,1,0,1,0,1,1,2
"77",0,0,0,0,0,1,0,1,1,2
"78",1,0,1,1,0,1,1,0,1,2
"79",1,0,0,1,1,1,1,0,1,2
"80",0,0,0,1,0,1,0,1,1,2
"81",0,1,1,0,0,1,0,0,1,2
"82",1,0,1,0,1,1,1,0,1,2
"83",0,1,1,1,0,0,1,1,1,2
"84",0,1,1,1,1,0,1,0,1,2
"85",1,1,0,0,0,0,1,1,2,1
"86",0,1,1,1,0,1,1,1,1,2
"87",0,1,1,1,0,1,1,0,1,2
"88",0,0,1,1,0,0,1,1,1,2
"89",0,0,0,0,1,1,1,1,1,2
"90",1,1,1,0,0,1,0,1,2,1
"91",0,0,0,1,0,1,0,1,1,2
"92",1,0,1,1,0,0,0,1,1,2
"93",0,1,0,1,0,1,0,1,1,2
"94",1,1,1,0,0,0,1,1,2,1
"95",1,0,0,0,1,1,1,1,2,1
"96",0,0,0,1,0,1,1,0,1,2
"97",0,1,0,0,1,0,0,1,1,2
"98",0,0,0,1,1,0,0,0,1,2
"99",0,1,1,0,1,1,1,0,1,2
"100",1,1,1,0,0,1,1,1,2,1
"101",0,0,0,0,1,0,1,0,1,2
"102",0,0,1,1,1,1,1,0,1,2
"103",0,1,0,0,0,1,0,0,1,2
"104",0,0,1,0,1,0,0,0,1,2
"105",0,0,1,0,1,0,1,1,1,2
"106",0,1,0,1,1,0,0,0,1,2
"107",0,1,1,1,0,1,1,1,1,2
"108",1,0,0,1,0,1,0,0,1,2
"109",1,1,0,1,0,1,0,0,2,1
"110",0,0,1,0,1,1,1,0,1,2
"111",1,1,1,0,1,1,1,0,2,1
"112",0,1,1,0,0,1,0,1,1,2
"113",0,0,0,1,1,1,1,1,1,2
"114",0,0,0,1,0,0,1,1,1,2
"115",0,1,1,1,0,0,1,1,1,2
"116",0,0,1,0,0,0,0,1,1,2
"117",0,1,0,1,0,1,0,1,1,2
"118",0,1,0,1,0,1,0,0,2,1
"119",0,0,1,0,0,0,0,1,1,2
"120",1,0,1,0,0,1,0,0,2,1
"121",0,1,1,0,1,0,0,0,1,2
"122",0,1,1,0,1,0,1,1,2,1
"123",0,1,1,0,0,0,1,0,2,1
"124",1,1,1,1,1,1,1,0,2,1
"125",0,1,0,0,0,1,1,0,1,2
"126",0,0,0,0,1,1,0,1,1,2
"127",0,0,1,0,0,1,1,0,1,2
"128",0,1,0,0,1,1,1,1,1,2
"129",1,0,1,0,0,1,0,0,1,2
"130",0,0,0,1,0,0,1,0,1,2
"131",0,0,1,1,0,1,0,1,1,2
"132",0,1,1,1,0,1,1,1,1,2
"133",1,1,1,1,1,1,1,1,2,1
"134",1,1,1,1,1,1,0,1,2,1
"135",1,0,1,1,0,0,0,0,1,2
"136",1,0,1,1,0,1,1,0,1,2
"137",1,0,1,0,0,0,0,0,1,2
"138",0,1,1,0,1,0,0,0,2,1
"139",1,0,1,0,0,0,0,1,1,2
"140",1,1,1,1,0,0,1,1,2,1
"141",0,1,0,0,0,0,1,0,1,2
"142",0,0,0,0,1,1,1,0,1,2
"143",1,1,0,0,0,1,1,1,2,1
"144",0,0,0,1,0,0,0,0,1,2
"145",0,0,1,0,1,0,0,0,1,2
"146",0,0,0,0,0,1,0,0,1,2
"147",1,0,1,0,1,0,0,1,1,2
"148",1,0,0,0,0,0,1,0,1,2
"149",0,1,0,1,0,1,0,0,1,2
"150",0,0,0,1,1,1,1,0,1,2
"151",1,0,0,1,0,0,0,1,1,2
"152",0,1,1,0,1,1,1,0,1,2
"153",1,1,0,0,1,1,0,0,2,1
"154",0,1,0,1,0,1,1,0,1,2
"155",1,1,0,0,0,0,0,1,2,1
"156",0,1,1,1,0,0,1,1,1,2
"157",0,0,0,1,0,0,1,1,1,2
"158",0,1,1,1,0,1,1,1,1,2
"159",1,0,1,0,1,0,1,0,1,2
"160",0,1,0,1,1,1,1,1,1,2
"161",0,1,0,0,0,0,0,0,1,2
"162",0,0,1,1,1,0,0,1,1,2
"163",1,1,1,0,0,1,1,1,2,1
"164",1,1,1,1,0,0,1,1,2,1
"165",0,1,1,0,1,0,0,1,1,2
"166",1,0,1,1,1,0,0,0,1,2
"167",0,1,1,1,0,0,0,1,1,2
"168",0,1,1,1,1,1,0,0,1,2
"169",1,1,1,0,1,1,0,0,2,1
"170",1,0,1,0,0,0,0,1,1,2
"171",1,0,0,0,1,0,0,0,1,2
"172",0,1,0,1,1,1,1,1,1,2
"173",0,1,0,1,0,1,0,1,1,2
"174",0,0,1,0,1,0,1,0,1,2
"175",1,1,0,0,1,0,1,0,2,1
"176",0,1,1,1,1,0,0,1,1,2
