"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",0,0,0,1,0,0,0,0,1,2
"2",0,1,1,1,0,0,1,0,1,2
"3",1,1,1,1,1,1,0,0,2,1
"4",1,0,1,0,1,0,1,1,1,2
"5",0,1,1,1,0,1,0,1,1,2
"6",1,1,1,0,1,0,1,0,2,1
"7",0,1,1,1,0,1,1,1,1,2
"8",1,1,0,0,0,1,0,1,2,1
"9",0,0,1,1,1,0,1,0,1,2
"10",0,0,1,0,0,0,0,0,1,2
"11",0,1,0,0,0,1,1,0,2,1
"12",0,1,0,0,0,1,0,1,1,2
"13",0,0,0,0,0,0,0,0,1,2
"14",1,0,1,0,1,1,0,0,1,2
"15",1,1,0,0,1,1,1,0,2,1
"16",0,0,1,0,0,1,0,0,1,2
"17",1,0,1,1,0,1,1,1,1,2
"18",0,0,0,0,1,0,1,1,1,2
"19",0,0,1,0,0,1,0,0,1,2
"20",1,0,1,0,1,1,1,0,1,2
"21",0,1,0,1,0,1,0,0,1,2
"22",1,1,0,0,1,1,1,1,2,1
"23",0,1,1,1,1,1,1,1,1,2
"24",1,1,1,1,0,1,0,1,2,1
"25",1,0,0,1,1,0,0,1,1,2
"26",0,0,0,0,0,0,0,1,1,2
"27",1,0,0,1,1,0,1,1,1,2
"28",1,1,1,0,1,1,0,0,2,1
"29",0,0,1,0,1,1,0,0,1,2
"30",0,0,1,1,1,1,1,1,1,2
"31",0,0,0,1,0,0,1,1,1,2
"32",1,1,0,0,0,1,1,0,2,1
"33",0,1,0,1,1,0,1,1,1,2
"34",0,0,0,0,0,1,1,0,1,2
"35",0,0,1,0,1,1,1,1,1,2
"36",0,1,0,1,0,1,0,1,1,2
"37",0,1,1,0,0,1,0,1,1,2
"38",0,0,0,0,1,0,1,0,1,2
"39",1,1,1,0,0,0,0,0,2,1
"40",1,1,0,0,0,0,1,0,2,1
"41",0,0,1,1,1,0,0,0,2,1
"42",0,1,1,1,0,0,0,1,1,2
"43",0,0,0,1,0,1,1,1,1,2
"44",0,0,1,0,0,1,0,0,1,2
"45",0,1,0,0,0,0,0,1,1,2
"46",1,0,0,0,1,1,1,1,1,2
"47",1,1,0,0,1,0,1,0,2,1
"48",1,0,1,0,1,1,0,0,2,1
"49",1,1,0,1,0,1,1,0,2,1
"50",0,0,1,0,0,0,0,1,1,2
"51",1,1,0,0,0,0,1,1,2,1
"52",0,1,1,1,1,0,1,0,1,2
"53",1,1,1,1,1,0,1,1,2,1
