"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",1,1,0,0,0,1,1,0,2,1
"2",1,1,0,1,1,1,0,0,2,1
"3",0,1,1,0,0,0,1,0,1,2
"4",1,1,0,1,1,0,0,0,2,1
"5",0,1,1,1,1,0,1,1,1,2
"6",0,0,1,1,0,1,1,1,1,2
"7",1,1,1,0,1,0,1,0,2,1
"8",1,1,0,1,1,1,0,0,2,1
"9",0,1,1,1,1,1,1,0,1,2
"10",0,0,0,0,1,0,0,1,1,2
"11",0,0,0,1,0,0,1,0,1,2
"12",0,0,1,1,0,1,0,0,1,2
"13",0,0,0,0,0,1,1,1,1,2
"14",0,0,0,0,0,0,1,0,1,2
"15",0,1,1,0,0,1,0,0,1,2
"16",1,1,0,0,0,0,0,0,2,1
"17",1,0,0,0,0,1,0,1,1,2
"18",1,1,0,1,0,1,0,0,2,1
"19",0,1,0,0,0,1,1,1,1,2
"20",0,1,1,1,1,1,1,0,2,1
"21",0,0,1,1,0,1,0,1,1,2
"22",1,0,0,0,1,1,0,1,1,2
"23",1,0,0,1,0,0,0,1,2,1
"24",1,0,1,0,0,0,0,1,2,1
"25",0,1,0,0,0,1,0,0,1,2
"26",0,0,1,0,0,0,1,1,1,2
"27",1,0,0,0,1,1,1,0,1,2
"28",1,0,1,0,1,0,1,0,1,2
"29",0,1,0,0,1,1,0,0,1,2
"30",1,0,0,1,1,1,1,0,1,2
"31",1,0,1,1,0,1,1,1,1,2
"32",1,0,1,0,0,1,1,0,1,2
"33",0,0,1,0,0,0,1,0,1,2
"34",1,1,1,1,1,1,0,1,2,1
"35",1,0,0,0,0,1,0,0,1,2
"36",0,1,1,0,1,0,0,1,1,2
"37",1,0,0,1,1,1,1,1,1,2
"38",0,1,1,1,1,0,0,1,1,2
"39",1,0,1,1,0,1,0,0,1,2
"40",0,0,1,1,1,1,0,1,1,2
"41",0,1,1,1,0,1,0,0,1,2
"42",0,1,1,1,0,0,1,1,1,2
"43",1,1,1,1,1,1,0,1,2,1
"44",0,0,1,0,1,0,1,1,1,2
"45",0,0,0,0,0,0,1,1,1,2
"46",1,1,0,1,0,0,0,0,2,1
"47",0,0,1,1,0,0,0,1,1,2
"48",1,1,0,0,1,1,0,0,2,1
"49",0,1,0,0,1,0,1,1,1,2
"50",1,0,0,0,0,0,1,0,2,1
"51",1,1,0,1,0,0,1,1,2,1
"52",0,0,1,1,1,1,1,1,1,2
"53",1,1,0,1,0,0,0,0,2,1
"54",1,1,0,0,1,0,1,1,2,1
"55",1,0,1,1,0,1,1,1,1,2
"56",0,0,0,1,1,0,1,0,1,2
"57",1,1,0,1,0,1,1,1,2,1
"58",0,0,0,0,1,0,1,1,1,2
"59",1,1,1,0,0,0,0,1,2,1
"60",0,0,0,0,1,0,1,0,1,2
"61",1,1,1,1,0,1,0,0,2,1
"62",1,1,1,0,1,0,1,1,2,1
"63",1,1,1,1,0,0,1,1,2,1
"64",0,0,1,1,0,0,1,0,1,2
"65",1,0,1,0,0,1,0,1,1,2
"66",1,1,1,1,1,0,0,0,2,1
"67",0,0,1,0,1,0,0,1,1,2
"68",0,0,1,0,1,0,0,1,1,2
"69",1,0,0,1,0,0,0,0,1,2
"70",0,1,1,0,0,1,1,0,1,2
"71",0,1,0,1,1,1,1,0,1,2
"72",0,1,1,0,0,0,1,0,1,2
"73",0,0,1,1,1,1,0,1,1,2
"74",1,0,1,1,0,1,0,0,1,2
"75",1,0,1,1,0,0,0,0,1,2
"76",1,1,0,0,0,1,1,1,2,1
"77",1,0,0,0,1,0,1,0,2,1
"78",1,1,1,1,1,0,0,1,2,1
"79",0,0,0,0,1,0,1,0,1,2
"80",1,0,1,0,1,0,0,1,1,2
"81",0,0,1,1,1,0,1,0,1,2
"82",0,1,0,1,0,0,1,0,1,2
"83",0,1,1,0,0,0,0,1,1,2
"84",0,1,0,0,1,1,1,0,1,2
"85",0,1,0,0,1,1,1,0,2,1
"86",0,1,0,0,1,1,0,1,2,1
"87",1,1,1,1,0,1,0,0,2,1
"88",1,0,0,0,0,0,0,0,1,2
"89",1,1,1,0,1,1,1,0,2,1
"90",0,0,0,1,0,1,1,1,1,2
"91",1,0,1,0,1,1,0,0,1,2
"92",0,0,0,1,1,0,0,0,1,2
"93",0,0,1,1,1,1,1,1,1,2
"94",0,1,0,0,0,0,1,0,1,2
"95",0,0,1,0,1,0,0,0,1,2
"96",0,0,0,1,1,1,1,1,1,2
"97",1,1,1,0,0,1,1,1,2,1
"98",1,1,0,1,1,1,0,0,2,1
"99",0,1,0,1,0,0,1,1,1,2
"100",1,1,1,1,0,0,1,1,2,1
"101",1,1,1,0,0,0,0,1,2,1
"102",1,0,1,1,1,1,0,1,1,2
"103",1,1,0,0,1,0,0,0,2,1
"104",0,1,0,1,0,0,1,1,1,2
"105",0,1,1,0,0,1,1,1,1,2
"106",1,0,1,0,1,1,0,0,1,2
"107",0,1,1,1,0,0,1,0,1,2
"108",1,0,0,1,1,1,0,0,2,1
"109",0,0,0,0,0,1,1,1,1,2
"110",0,1,1,1,0,1,0,1,1,2
"111",1,0,1,1,1,0,0,1,1,2
"112",1,1,1,0,1,0,1,0,2,1
"113",1,0,0,1,0,1,0,0,1,2
"114",1,0,1,1,0,1,1,1,1,2
"115",1,0,1,0,0,0,0,0,2,1
"116",0,1,0,0,1,1,0,0,1,2
"117",0,1,0,1,1,0,1,1,1,2
"118",1,0,0,1,0,1,0,0,1,2
"119",0,1,0,1,1,1,0,0,2,1
"120",1,1,1,1,1,0,1,0,2,1
"121",1,1,0,0,1,0,1,0,2,1
"122",1,1,1,1,1,0,0,0,2,1
"123",0,1,1,1,1,0,0,0,1,2
"124",1,0,1,1,1,1,1,0,1,2
"125",1,0,1,1,0,0,0,0,1,2
"126",0,0,0,0,1,0,0,1,1,2
"127",0,0,1,1,0,1,0,0,1,2
"128",1,0,0,1,0,1,1,0,1,2
"129",1,1,1,0,0,1,1,0,2,1
"130",0,1,1,1,1,0,1,0,1,2
"131",1,0,1,1,0,0,1,1,1,2
"132",0,1,0,0,1,1,0,0,1,2
"133",1,0,1,1,1,1,1,0,1,2
"134",1,0,1,0,0,0,1,1,1,2
"135",0,0,0,0,1,1,1,1,1,2
"136",0,0,1,0,1,0,1,0,1,2
"137",1,1,0,1,1,0,1,1,2,1
"138",1,0,1,1,1,0,1,1,1,2
"139",0,1,0,1,0,1,1,0,1,2
"140",0,0,1,1,0,1,0,0,1,2
"141",0,1,1,0,1,0,0,0,1,2
"142",1,0,0,1,0,1,0,1,1,2
"143",0,0,0,1,0,1,0,0,1,2
"144",0,0,1,1,0,1,0,0,1,2
"145",0,0,0,1,1,0,1,0,1,2
"146",0,0,0,0,0,0,1,1,1,2
"147",1,0,1,1,1,0,1,0,1,2
"148",0,0,1,0,1,1,1,0,2,1
"149",0,1,1,1,1,0,1,0,1,2
"150",1,1,1,1,1,1,0,1,2,1
"151",1,0,1,0,0,0,0,1,1,2
"152",0,0,1,1,1,1,1,1,1,2
"153",0,1,1,1,1,1,1,0,1,2
"154",0,1,1,0,1,0,0,1,1,2
"155",0,0,1,1,1,0,1,1,1,2
"156",1,1,1,1,1,0,0,1,2,1
"157",0,0,1,1,0,0,1,0,1,2
"158",1,1,1,1,1,0,1,1,2,1
"159",0,0,0,0,0,1,0,0,1,2
"160",1,1,0,0,0,0,1,0,2,1
"161",0,1,1,0,1,1,0,1,1,2
"162",1,0,1,1,0,1,1,1,1,2
"163",1,1,1,1,0,0,1,1,2,1
"164",1,0,0,1,0,0,1,0,1,2
"165",0,0,1,0,0,1,1,0,1,2
"166",0,1,1,1,0,1,1,1,1,2
"167",0,0,1,0,0,0,0,0,1,2
"168",1,0,1,1,1,0,1,0,1,2
"169",1,0,1,0,0,1,0,0,1,2
"170",1,1,0,1,0,0,0,0,2,1
"171",1,1,0,1,0,1,0,0,2,1
"172",0,1,1,1,0,1,0,0,1,2
"173",0,1,1,0,0,1,0,0,1,2
"174",0,0,1,0,0,1,1,1,1,2
"175",1,0,1,0,1,1,0,0,1,2
"176",1,0,1,0,0,0,0,1,1,2
"177",0,0,1,1,0,1,0,1,1,2
"178",0,1,0,1,1,1,0,0,2,1
"179",1,0,0,0,0,1,1,0,1,2
"180",0,1,0,1,0,1,1,0,1,2
"181",0,0,0,1,0,0,0,1,2,1
"182",1,0,1,0,1,0,1,0,1,2
"183",1,1,1,0,1,1,0,1,2,1
"184",0,0,0,1,1,1,1,1,1,2
"185",1,1,0,0,0,1,1,1,2,1
"186",0,1,0,0,0,1,1,1,1,2
"187",1,1,1,1,1,0,0,0,2,1
"188",1,1,0,0,0,1,1,0,2,1
"189",1,1,1,0,0,0,1,0,2,1
"190",0,1,0,0,0,1,1,0,1,2
"191",1,0,0,0,1,1,1,1,1,2
"192",1,0,1,1,1,0,0,1,1,2
"193",0,0,0,0,0,1,1,1,1,2
"194",1,1,0,1,1,0,0,1,2,1
"195",1,0,1,1,1,0,1,0,1,2
"196",1,1,1,0,0,1,0,1,2,1
"197",0,1,1,1,0,0,0,1,1,2
"198",1,0,1,0,1,0,1,1,2,1
"199",0,1,1,1,0,1,0,0,1,2
"200",0,0,1,0,1,0,1,1,1,2
"201",1,1,0,1,1,1,1,0,2,1
"202",1,0,1,1,0,1,0,1,1,2
"203",1,1,0,0,0,1,1,1,2,1
"204",0,1,0,0,1,0,1,1,1,2
"205",0,0,1,1,1,0,0,1,2,1
"206",0,1,0,0,1,1,1,1,2,1
"207",1,0,0,0,0,1,1,1,1,2
"208",0,0,1,0,1,1,0,0,1,2
"209",0,0,1,0,1,1,1,1,1,2
"210",1,1,0,1,1,1,1,0,2,1
"211",0,0,1,1,1,1,0,1,1,2
"212",0,1,0,1,0,0,1,0,1,2
"213",1,0,0,1,1,0,0,0,1,2
"214",0,1,1,1,0,1,1,0,1,2
"215",1,0,0,0,1,1,1,1,1,2
"216",1,0,1,0,0,0,0,0,1,2
"217",1,0,1,1,0,0,0,0,1,2
"218",0,1,1,1,0,1,1,0,1,2
"219",0,1,0,1,1,1,1,0,1,2
"220",0,1,1,0,1,1,0,1,1,2
"221",1,0,1,1,0,1,0,1,1,2
"222",0,0,1,0,0,0,1,0,1,2
"223",0,0,0,1,1,1,1,1,1,2
"224",0,1,1,1,0,0,0,1,1,2
"225",0,1,0,0,0,0,0,0,1,2
"226",0,0,1,1,1,0,1,0,2,1
"227",0,0,1,1,1,0,1,1,1,2
"228",1,1,1,0,0,1,1,0,2,1
"229",1,0,0,1,1,0,1,0,2,1
"230",1,0,0,0,0,0,1,1,1,2
"231",0,0,0,1,1,1,1,0,2,1
"232",1,1,1,1,1,0,0,0,2,1
"233",0,0,0,1,1,1,1,0,1,2
"234",0,0,0,0,0,0,1,0,1,2
"235",0,1,1,1,1,1,1,1,1,2
"236",0,0,0,1,1,0,0,0,1,2
"237",0,0,1,1,1,1,0,1,1,2
"238",0,1,0,1,0,0,1,1,1,2
"239",1,0,1,0,1,1,0,1,1,2
"240",0,0,0,0,0,0,0,0,1,2
"241",0,0,1,1,0,1,1,1,1,2
"242",1,0,1,1,0,0,1,0,1,2
"243",0,1,0,0,0,0,0,0,1,2
"244",1,1,0,0,1,0,1,1,2,1
"245",1,0,0,0,1,1,1,1,1,2
"246",1,0,0,0,1,0,0,0,1,2
"247",1,0,0,0,0,0,0,0,1,2
"248",0,1,0,1,0,1,0,0,1,2
"249",1,0,1,1,1,1,0,1,1,2
"250",0,0,1,1,1,0,1,1,1,2
"251",1,1,1,0,0,0,0,0,2,1
"252",0,1,0,1,0,0,0,1,1,2
"253",0,0,0,0,1,0,1,0,1,2
"254",0,0,0,1,0,1,1,0,2,1
"255",0,0,1,0,1,0,0,0,1,2
"256",0,0,1,1,1,0,1,1,1,2
"257",0,0,1,0,0,0,1,1,1,2
"258",1,0,0,1,1,0,0,0,1,2
"259",1,0,0,0,0,0,1,0,1,2
"260",0,1,0,0,1,0,1,0,1,2
"261",1,0,0,0,0,0,1,0,1,2
"262",0,1,0,1,1,1,0,0,1,2
"263",0,0,1,1,1,1,0,0,1,2
"264",0,1,0,1,0,0,1,1,2,1
"265",1,1,0,1,0,1,1,0,2,1
"266",0,1,0,1,1,0,1,1,1,2
"267",0,0,1,1,1,0,1,0,1,2
"268",0,1,1,1,0,1,1,1,1,2
"269",1,1,1,1,0,0,0,1,2,1
"270",1,1,1,0,0,0,1,0,2,1
"271",0,0,0,1,1,0,0,1,1,2
"272",1,1,1,1,1,1,0,1,2,1
"273",0,0,1,1,0,1,1,1,1,2
