"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",0,1,0,0,0,1,0,1,1,2
"2",1,0,0,1,1,1,0,1,1,2
"3",0,0,1,1,0,0,0,1,1,2
"4",0,0,1,0,0,1,1,0,1,2
"5",1,1,0,1,1,0,0,1,2,1
"6",1,1,1,1,1,0,0,1,2,1
"7",1,1,0,1,0,0,1,1,2,1
"8",0,1,1,0,0,0,1,1,1,2
"9",1,1,1,0,0,1,1,0,2,1
"10",0,0,1,1,0,1,1,1,2,1
"11",0,1,1,1,0,1,1,0,1,2
"12",0,1,1,1,0,1,1,1,1,2
"13",0,0,0,0,1,1,1,1,1,2
"14",1,0,0,0,1,0,1,1,1,2
"15",0,1,0,0,0,1,0,1,1,2
"16",0,0,1,1,1,1,1,1,1,2
"17",0,1,0,1,0,0,0,1,1,2
"18",0,0,0,0,0,1,0,1,1,2
"19",1,0,0,1,1,0,1,1,1,2
"20",1,0,1,0,0,0,0,0,1,2
"21",0,0,1,1,0,1,1,1,1,2
"22",1,0,1,1,1,1,1,0,1,2
"23",1,1,0,1,1,0,1,0,2,1
"24",0,1,0,1,0,1,1,1,1,2
"25",1,0,0,1,1,0,1,0,1,2
"26",1,0,0,0,0,1,1,1,1,2
"27",0,0,1,0,0,1,1,0,1,2
"28",0,1,0,1,1,1,0,0,1,2
"29",1,0,0,0,0,1,1,1,1,2
"30",1,0,1,1,0,1,1,0,1,2
"31",0,1,0,0,0,1,0,1,1,2
"32",0,1,1,1,1,0,0,0,1,2
"33",0,1,1,0,0,0,0,0,1,2
"34",0,0,0,0,1,1,0,1,1,2
"35",0,0,1,1,1,1,0,0,1,2
"36",0,1,0,1,0,1,0,1,1,2
"37",1,1,1,1,0,0,1,1,2,1
"38",0,1,0,1,1,1,1,0,1,2
"39",1,1,0,0,0,0,0,1,2,1
"40",1,0,1,0,1,1,1,1,1,2
"41",0,0,1,0,1,0,1,0,1,2
"42",0,1,0,1,0,1,1,1,1,2
"43",0,0,1,0,1,1,0,0,1,2
"44",0,0,0,0,1,1,1,0,1,2
"45",1,1,1,0,1,1,1,1,2,1
"46",1,1,1,0,1,0,1,0,2,1
"47",1,1,1,1,0,1,1,1,2,1
"48",1,0,1,0,1,0,1,0,1,2
"49",0,1,1,1,0,1,0,0,1,2
"50",1,1,0,1,0,1,1,0,2,1
"51",0,0,0,0,1,0,0,0,1,2
"52",0,1,0,1,0,0,0,1,1,2
"53",1,0,0,1,1,0,1,1,1,2
"54",1,0,1,1,1,1,1,0,1,2
"55",1,0,0,1,0,0,0,1,1,2
"56",1,0,0,0,1,1,0,0,1,2
"57",0,1,0,0,0,0,1,1,1,2
"58",0,1,0,0,0,1,1,1,1,2
"59",0,1,0,1,1,1,1,1,1,2
"60",1,0,1,1,1,1,0,1,1,2
"61",1,1,1,1,0,0,0,0,2,1
"62",0,0,1,1,0,0,1,0,1,2
"63",1,1,1,1,0,1,0,1,2,1
"64",0,0,1,0,0,0,1,0,2,1
"65",0,0,0,1,0,1,1,1,1,2
"66",1,0,0,0,0,1,1,0,1,2
"67",0,1,0,1,0,0,0,1,1,2
"68",1,0,1,0,0,1,0,1,1,2
"69",0,0,1,0,0,0,1,0,1,2
"70",0,1,1,0,1,0,0,0,1,2
"71",0,0,1,0,0,1,1,1,1,2
"72",0,1,0,0,1,1,1,0,2,1
"73",0,1,1,1,1,1,1,1,1,2
"74",0,1,0,1,1,0,0,0,1,2
"75",1,0,1,0,1,1,0,1,1,2
"76",1,0,0,0,1,1,1,0,1,2
"77",0,1,0,0,0,0,0,1,1,2
"78",1,1,1,1,0,1,0,0,2,1
"79",1,0,1,1,0,1,0,1,1,2
"80",1,1,1,1,0,1,1,0,2,1
"81",1,1,0,0,1,0,1,0,2,1
"82",0,1,0,0,0,0,0,0,1,2
"83",1,0,1,0,0,1,1,0,1,2
"84",1,0,1,0,1,0,0,1,1,2
"85",0,1,1,0,0,0,1,0,1,2
"86",0,0,0,1,0,1,0,1,1,2
"87",0,1,0,1,0,0,0,1,1,2
"88",0,0,1,1,0,1,0,1,1,2
"89",1,1,1,0,1,0,0,0,2,1
"90",1,0,0,0,1,1,0,0,1,2
"91",1,0,0,0,0,0,0,0,2,1
"92",0,0,1,1,0,1,1,1,1,2
"93",1,1,0,1,0,1,1,0,2,1
"94",1,1,0,0,0,0,0,1,2,1
"95",1,0,1,1,1,1,0,1,2,1
"96",1,0,1,1,1,1,1,1,1,2
"97",1,1,0,1,0,0,1,0,2,1
"98",1,1,1,1,0,1,0,0,2,1
"99",1,0,1,1,1,1,1,0,1,2
"100",1,0,1,1,1,1,0,0,1,2
"101",0,0,0,1,0,0,1,0,1,2
"102",1,0,1,1,1,1,0,0,1,2
"103",1,1,1,0,0,0,0,0,2,1
"104",1,1,0,1,0,1,1,1,2,1
"105",1,0,0,1,0,1,0,0,1,2
"106",1,1,1,1,0,1,1,0,2,1
"107",1,1,0,1,0,0,0,1,2,1
"108",0,0,1,1,1,0,0,1,1,2
"109",1,0,1,1,1,0,0,0,1,2
"110",1,0,0,0,0,1,1,1,1,2
"111",1,1,1,1,1,0,1,1,2,1
"112",1,0,0,1,0,1,0,1,2,1
"113",1,1,0,0,1,1,0,0,2,1
"114",1,1,1,1,0,1,1,0,2,1
"115",0,0,0,0,1,1,0,0,1,2
"116",0,0,1,0,0,1,1,1,1,2
"117",1,0,1,1,0,0,0,1,1,2
"118",0,1,0,0,0,1,0,0,1,2
"119",1,0,0,1,0,0,1,0,1,2
"120",0,0,0,0,1,1,0,0,1,2
"121",0,0,0,1,0,0,1,1,1,2
"122",0,1,0,1,1,0,0,0,1,2
"123",0,0,1,0,1,0,1,1,1,2
"124",0,0,0,0,0,1,0,0,1,2
"125",0,0,0,1,0,0,0,0,1,2
"126",1,0,1,0,0,0,1,1,1,2
"127",0,0,1,0,1,0,1,1,1,2
"128",1,0,0,1,0,0,0,0,1,2
"129",1,1,0,0,1,1,1,1,2,1
"130",0,1,0,1,0,1,0,1,1,2
"131",1,1,0,0,1,1,1,1,2,1
"132",1,0,0,1,1,1,1,1,2,1
"133",1,1,0,0,0,1,0,0,2,1
"134",0,1,1,0,0,0,1,0,1,2
"135",1,0,1,1,1,1,1,1,1,2
"136",1,1,0,0,1,1,0,1,2,1
"137",0,0,1,1,0,0,1,1,1,2
"138",1,0,0,0,1,1,1,1,1,2
"139",1,0,0,0,0,1,1,1,1,2
