"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",0,1,0,0,1,0,1,1,1,2
"2",1,0,0,0,0,1,0,1,1,2
"3",0,1,1,0,1,0,1,0,1,2
"4",0,0,1,0,1,1,0,1,1,2
"5",0,1,0,1,0,1,1,0,1,2
"6",1,1,1,0,1,0,1,1,2,1
"7",0,1,1,0,0,1,1,0,2,1
"8",1,0,1,1,1,1,0,0,1,2
"9",0,0,0,0,0,0,1,0,1,2
"10",0,0,1,1,1,1,1,1,1,2
"11",0,1,0,1,0,0,1,1,1,2
"12",0,0,0,0,0,0,1,0,1,2
"13",1,1,1,1,0,0,0,1,2,1
"14",0,0,1,1,0,1,1,0,1,2
"15",1,1,1,1,1,0,1,0,2,1
"16",0,1,1,1,1,0,0,0,1,2
"17",0,1,0,1,1,1,0,1,1,2
"18",1,1,0,1,1,1,1,1,2,1
"19",1,0,0,0,1,1,1,0,1,2
"20",1,1,1,0,0,0,1,1,2,1
"21",1,1,1,1,1,1,1,0,2,1
"22",0,1,0,1,0,0,0,0,1,2
"23",0,1,0,1,0,0,1,1,1,2
"24",0,1,1,1,0,1,0,0,1,2
"25",1,1,0,0,1,0,0,0,2,1
"26",0,1,0,1,0,0,1,1,1,2
"27",1,1,1,0,0,0,1,0,2,1
"28",1,1,0,1,1,0,0,0,2,1
"29",0,0,0,0,0,0,1,0,1,2
"30",0,1,1,0,0,0,0,1,1,2
"31",0,1,0,1,0,0,0,0,1,2
"32",1,0,0,0,0,1,1,0,2,1
"33",1,1,1,0,1,1,0,0,2,1
"34",1,0,0,0,0,0,1,0,1,2
"35",1,1,1,1,0,0,0,1,2,1
"36",0,0,1,0,1,0,1,1,1,2
"37",0,0,1,0,1,1,1,1,1,2
"38",0,1,0,0,1,1,0,1,1,2
"39",0,1,0,1,1,0,1,1,1,2
"40",0,1,0,0,1,0,1,1,1,2
"41",0,1,1,0,0,1,1,0,1,2
"42",1,1,0,0,1,0,1,1,2,1
"43",1,0,1,1,0,0,0,1,1,2
"44",1,1,1,1,1,0,0,1,2,1
"45",1,0,0,1,1,0,0,1,1,2
"46",0,1,0,0,1,1,1,1,1,2
"47",0,1,1,0,1,1,0,0,2,1
"48",0,1,1,0,0,0,0,0,1,2
"49",1,1,0,1,1,1,1,0,2,1
"50",1,1,1,1,0,1,1,0,2,1
"51",1,0,1,1,1,1,0,1,1,2
"52",1,1,0,0,1,1,0,0,2,1
"53",1,1,0,1,1,1,0,0,2,1
"54",1,1,0,0,0,1,0,1,2,1
"55",0,0,0,1,0,1,1,1,1,2
"56",0,1,0,1,0,0,0,1,1,2
"57",1,0,0,0,1,1,0,1,1,2
"58",0,0,1,1,1,1,1,0,1,2
"59",1,0,0,1,1,0,0,1,1,2
"60",1,1,0,1,0,0,1,1,2,1
"61",0,0,0,1,1,0,0,0,1,2
"62",1,0,1,0,1,0,1,1,1,2
"63",0,1,1,0,0,1,0,1,1,2
"64",1,0,0,0,1,0,1,0,1,2
"65",1,0,1,0,1,1,0,1,1,2
"66",0,1,0,1,1,0,0,1,1,2
"67",0,0,0,1,1,1,1,1,1,2
"68",0,0,0,1,0,1,0,0,2,1
"69",1,0,0,1,1,1,0,0,2,1
"70",1,0,0,1,1,1,0,1,1,2
"71",0,1,0,1,0,0,1,0,1,2
"72",0,0,0,1,1,0,1,0,1,2
"73",0,0,1,0,1,0,0,1,1,2
"74",1,0,0,0,0,0,0,1,1,2
"75",1,0,0,1,0,1,0,1,1,2
"76",1,0,0,0,1,0,1,1,1,2
"77",0,0,1,1,1,0,0,1,1,2
"78",1,0,1,0,1,1,1,1,1,2
"79",1,0,0,1,1,1,1,0,1,2
"80",1,1,0,1,0,0,1,1,2,1
"81",1,0,0,0,1,1,0,0,1,2
"82",1,0,0,1,1,1,1,0,1,2
"83",0,0,1,0,0,0,1,1,1,2
"84",0,1,0,0,1,0,1,0,1,2
"85",0,0,1,0,0,1,0,1,1,2
"86",0,0,1,1,1,0,1,1,1,2
"87",1,1,1,1,0,1,0,1,2,1
"88",1,1,0,0,0,1,1,1,2,1
"89",0,1,0,1,1,0,0,0,1,2
"90",1,0,1,1,1,1,0,1,1,2
"91",0,1,0,0,1,1,0,1,1,2
"92",1,0,0,0,1,1,0,1,1,2
"93",1,0,0,0,0,1,0,0,1,2
"94",1,0,0,0,1,1,0,1,1,2
"95",0,1,1,1,1,0,0,1,1,2
"96",0,1,0,0,0,0,0,1,1,2
"97",0,1,1,0,1,1,0,1,1,2
"98",1,0,0,1,1,1,0,1,1,2
"99",1,0,0,0,0,1,1,0,2,1
"100",1,0,0,0,0,0,0,0,1,2
"101",1,0,0,0,1,0,0,0,1,2
"102",1,0,1,0,0,0,0,1,1,2
"103",0,0,1,1,1,0,0,1,1,2
"104",1,1,1,1,0,0,0,0,2,1
"105",1,0,0,0,0,1,0,0,1,2
"106",0,1,1,1,1,1,0,0,1,2
"107",0,1,1,0,0,0,0,0,1,2
"108",1,0,1,1,1,0,1,1,2,1
"109",0,0,1,1,0,0,0,0,1,2
"110",0,1,0,1,0,1,1,0,1,2
"111",0,1,1,1,1,0,1,0,1,2
"112",0,1,1,0,1,0,0,1,1,2
"113",0,1,1,0,0,0,1,0,1,2
"114",1,0,0,0,1,1,1,1,1,2
"115",0,0,1,0,1,1,1,1,1,2
"116",0,1,1,1,1,0,1,1,1,2
"117",0,1,1,0,0,0,0,0,1,2
"118",1,1,0,1,0,0,1,0,2,1
"119",1,1,1,0,0,0,0,1,2,1
"120",0,0,0,1,1,1,1,1,1,2
"121",1,0,1,0,1,1,1,1,2,1
"122",0,0,1,0,0,1,1,0,1,2
"123",1,0,1,0,1,1,1,1,1,2
"124",1,1,1,1,1,1,1,0,2,1
"125",0,0,1,1,1,1,0,0,1,2
"126",0,1,0,1,0,1,1,0,1,2
"127",1,0,0,1,1,0,0,1,1,2
"128",0,1,1,1,1,1,1,1,1,2
"129",0,0,1,0,0,0,1,0,1,2
"130",0,1,0,0,0,1,1,1,1,2
"131",0,0,0,0,1,1,1,1,2,1
"132",0,0,1,1,0,0,0,1,1,2
"133",1,1,0,1,0,1,1,0,2,1
"134",1,0,1,1,1,1,0,1,1,2
"135",1,0,1,0,0,0,0,0,1,2
"136",0,1,1,1,0,1,1,1,1,2
"137",1,1,0,1,0,1,0,0,2,1
"138",0,0,0,0,0,0,0,0,1,2
"139",1,0,0,1,1,0,0,0,1,2
"140",0,0,1,0,1,0,0,0,1,2
"141",1,0,0,1,1,1,1,1,1,2
"142",1,0,0,1,1,0,0,1,1,2
"143",1,1,0,1,0,0,1,1,2,1
"144",1,0,0,1,0,0,1,1,1,2
"145",1,1,0,0,0,1,0,0,2,1
"146",1,0,1,1,1,0,1,1,1,2
"147",1,1,1,1,0,0,0,0,2,1
"148",1,0,1,1,0,1,0,0,2,1
"149",1,0,1,1,0,1,1,1,1,2
"150",0,0,0,1,1,0,1,0,1,2
"151",1,1,1,0,0,1,1,1,2,1
"152",1,1,0,1,0,0,0,1,2,1
"153",1,0,1,1,1,1,1,1,1,2
"154",1,0,0,0,1,0,1,0,1,2
"155",1,0,0,0,0,1,0,0,1,2
"156",0,1,1,0,0,1,0,0,1,2
"157",1,0,1,1,0,1,0,1,1,2
"158",1,0,0,0,1,0,1,1,1,2
"159",1,1,1,0,1,0,1,0,2,1
