"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",0,0,0,1,1,1,0,1,1,2
"2",1,0,0,1,0,0,0,1,1,2
"3",1,1,0,1,1,0,0,0,2,1
"4",1,1,0,0,1,0,0,0,2,1
"5",0,0,0,0,0,0,0,1,1,2
"6",0,0,1,1,1,0,0,1,2,1
"7",1,0,0,0,0,1,0,0,1,2
"8",1,0,0,1,1,0,1,1,1,2
"9",1,0,1,1,1,0,0,1,1,2
"10",0,0,1,1,1,1,0,0,2,1
"11",0,1,0,1,1,1,0,1,1,2
"12",0,0,0,1,0,0,0,0,1,2
"13",0,1,1,0,0,0,0,0,1,2
"14",1,0,0,1,1,0,0,0,1,2
"15",1,0,1,1,1,1,0,1,1,2
"16",0,0,0,0,1,0,0,0,1,2
"17",0,0,1,1,0,1,1,0,1,2
"18",1,0,0,1,0,0,0,1,1,2
"19",0,1,0,1,1,0,0,0,1,2
"20",1,1,1,1,1,0,0,0,2,1
"21",0,0,1,0,0,0,1,1,1,2
"22",0,1,1,0,1,1,0,0,1,2
"23",1,0,0,0,1,0,0,1,1,2
"24",0,0,1,1,1,1,0,0,1,2
"25",0,1,1,1,0,0,0,0,2,1
"26",0,1,0,0,1,1,0,0,1,2
"27",0,1,0,0,0,1,0,1,1,2
"28",1,1,1,0,1,1,0,0,2,1
"29",1,0,1,0,1,1,1,0,1,2
"30",1,1,1,0,1,0,0,0,2,1
"31",0,1,0,0,1,0,1,0,1,2
"32",0,0,1,0,0,1,1,0,1,2
"33",1,1,0,0,1,1,1,1,2,1
"34",0,0,0,0,1,0,1,1,1,2
"35",0,0,1,1,1,0,1,0,1,2
"36",1,0,0,1,1,1,1,1,1,2
"37",1,1,1,1,1,0,1,1,2,1
"38",1,0,1,0,1,0,1,0,1,2
"39",1,1,0,0,0,0,0,1,2,1
"40",1,1,1,1,0,0,0,1,2,1
"41",0,1,0,0,1,1,1,0,1,2
"42",1,1,1,1,0,1,1,0,2,1
"43",1,1,1,1,0,1,0,1,2,1
"44",0,1,1,1,0,0,0,0,1,2
"45",1,1,1,0,0,0,1,1,2,1
"46",1,1,0,0,1,1,1,1,2,1
"47",1,1,1,0,0,1,0,0,2,1
"48",0,1,0,0,1,1,1,0,1,2
"49",0,1,1,1,1,0,0,1,1,2
"50",0,1,1,1,0,0,1,1,2,1
"51",0,0,1,1,1,0,1,0,1,2
"52",1,0,1,0,1,1,1,1,1,2
"53",1,0,0,0,0,1,0,1,1,2
"54",1,0,1,1,1,1,1,1,1,2
"55",1,1,1,0,1,1,1,0,2,1
"56",0,1,1,0,0,1,0,1,1,2
"57",1,0,0,0,1,0,0,0,1,2
"58",1,0,0,1,1,0,1,0,1,2
"59",1,1,0,1,1,1,1,0,2,1
"60",0,0,1,0,0,0,1,1,1,2
"61",1,1,0,0,1,1,0,1,2,1
"62",0,0,0,1,0,1,0,0,1,2
"63",1,0,0,1,0,0,0,1,1,2
"64",1,1,0,0,1,1,0,1,2,1
"65",1,1,1,0,0,1,1,1,2,1
"66",1,0,1,1,0,1,1,0,1,2
"67",1,1,0,1,0,0,0,1,2,1
"68",0,1,0,0,0,1,0,1,1,2
"69",0,0,0,0,1,0,0,0,1,2
"70",1,1,0,0,1,1,1,0,2,1
"71",1,1,0,0,1,0,0,0,2,1
"72",1,1,1,0,1,0,1,1,2,1
"73",1,0,0,1,1,1,1,0,1,2
"74",1,1,1,0,0,1,0,1,2,1
"75",1,1,0,0,1,1,1,0,2,1
"76",1,1,1,1,0,1,0,0,2,1
"77",0,1,1,1,1,0,1,1,2,1
"78",0,1,0,0,1,1,0,1,1,2
"79",0,0,0,1,0,1,0,0,1,2
"80",1,1,1,0,0,0,1,1,2,1
"81",0,1,1,0,0,1,0,0,1,2
"82",0,0,1,0,0,0,1,0,1,2
"83",0,0,1,1,0,0,0,1,1,2
"84",1,0,0,1,1,1,0,0,1,2
"85",1,1,1,0,0,1,0,1,2,1
"86",1,1,1,0,0,1,1,1,2,1
"87",0,0,1,0,0,1,0,1,2,1
"88",1,1,1,1,0,0,0,1,2,1
"89",0,0,0,0,0,0,0,0,1,2
"90",1,1,0,0,0,0,0,0,2,1
"91",0,0,1,1,1,1,0,0,1,2
"92",0,1,0,0,1,1,1,1,1,2
"93",0,0,0,1,0,1,1,1,1,2
"94",0,1,1,1,1,0,1,1,1,2
"95",1,1,0,0,0,0,1,0,2,1
"96",1,1,0,1,1,1,1,0,2,1
"97",1,1,1,0,1,1,1,1,2,1
"98",0,1,0,0,1,1,1,1,1,2
"99",0,1,1,0,1,0,1,1,1,2
"100",1,1,0,0,0,1,0,1,2,1
"101",1,1,0,1,1,1,0,1,2,1
"102",0,1,1,1,0,1,0,0,1,2
"103",0,0,1,0,0,1,0,1,1,2
"104",0,0,0,1,1,1,0,0,1,2
"105",0,1,0,1,0,1,1,0,1,2
"106",1,0,1,1,1,0,1,0,1,2
"107",1,1,0,0,1,1,0,1,2,1
"108",0,0,0,1,0,1,1,1,1,2
"109",0,1,1,0,0,0,1,0,1,2
