"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",1,1,1,0,1,0,0,1,2,1
"2",1,0,1,1,0,0,0,0,1,2
"3",0,1,0,0,1,1,0,1,1,2
"4",0,0,1,1,0,1,1,1,1,2
"5",1,1,0,1,0,0,0,1,2,1
"6",1,0,1,1,1,1,0,0,1,2
"7",1,0,1,0,1,0,1,1,1,2
"8",0,1,0,1,1,1,0,0,1,2
"9",0,1,0,1,0,0,1,1,1,2
"10",1,1,1,0,1,1,0,1,2,1
"11",0,1,1,0,1,1,1,1,1,2
"12",1,1,1,0,0,0,0,1,2,1
"13",1,1,1,0,1,1,1,0,2,1
"14",1,0,1,1,0,1,1,0,1,2
"15",1,1,0,0,0,1,0,1,2,1
"16",1,0,1,0,1,0,1,0,1,2
"17",1,0,0,0,0,1,0,0,1,2
"18",1,0,0,1,0,0,0,0,2,1
"19",1,0,0,0,1,1,1,0,1,2
"20",1,0,0,1,1,0,0,1,1,2
"21",1,1,1,1,1,1,1,0,2,1
"22",0,1,0,1,0,0,0,0,1,2
"23",0,0,0,0,0,1,0,1,1,2
"24",0,0,0,1,0,0,1,0,1,2
"25",0,0,0,0,0,0,1,0,1,2
"26",0,0,0,1,0,0,1,0,1,2
"27",0,1,1,1,0,1,1,1,1,2
"28",0,0,1,0,1,0,0,0,1,2
"29",0,1,0,0,1,0,0,0,1,2
"30",1,1,0,0,0,1,1,1,2,1
"31",1,1,0,1,0,1,0,0,2,1
"32",0,1,1,0,1,0,1,1,1,2
"33",0,0,1,0,0,1,1,0,1,2
"34",1,0,1,0,1,0,0,0,1,2
"35",1,1,0,1,1,0,0,1,2,1
"36",1,1,0,0,1,0,0,0,2,1
"37",0,0,1,0,1,1,0,1,1,2
"38",0,0,1,0,1,1,0,0,1,2
"39",0,0,0,1,1,1,0,0,1,2
"40",0,0,0,1,0,1,0,0,1,2
"41",0,0,1,1,1,0,1,0,1,2
"42",0,1,1,1,1,0,1,1,1,2
"43",1,0,1,1,1,1,1,1,1,2
"44",0,0,0,0,1,1,0,1,1,2
"45",0,1,1,0,1,1,1,0,1,2
"46",0,1,0,1,1,1,0,1,1,2
"47",0,1,1,0,1,0,1,0,1,2
"48",1,1,1,0,1,0,1,0,2,1
"49",0,1,1,0,0,1,1,0,1,2
"50",0,1,1,1,1,1,0,0,1,2
"51",1,0,1,0,1,0,1,0,1,2
"52",0,1,1,1,1,0,0,1,1,2
"53",1,0,1,0,0,1,0,0,1,2
"54",0,1,0,1,0,0,0,0,2,1
"55",0,0,0,1,0,1,1,1,1,2
"56",1,0,1,1,1,1,0,1,1,2
"57",0,1,0,0,0,0,0,0,1,2
"58",1,0,1,0,1,0,1,0,1,2
"59",1,1,0,0,1,0,1,1,2,1
"60",0,1,1,0,1,1,1,1,1,2
"61",1,0,0,1,0,1,0,0,1,2
