"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",0,1,0,1,0,0,1,1,1,2
"2",1,1,0,1,1,1,1,0,2,1
"3",0,1,0,0,0,1,0,1,1,2
"4",1,0,1,1,1,0,0,1,1,2
"5",1,0,1,0,1,0,1,1,1,2
"6",0,1,1,0,0,1,0,1,2,1
"7",1,1,1,1,1,1,1,1,2,1
"8",0,1,1,0,0,1,1,1,1,2
"9",0,1,1,0,0,0,1,1,1,2
"10",1,0,0,1,1,1,1,0,1,2
"11",0,1,0,1,0,1,1,0,1,2
"12",0,0,1,0,0,0,0,0,1,2
"13",1,0,1,0,1,1,0,0,1,2
"14",0,0,0,0,0,1,0,0,1,2
"15",0,1,0,1,0,0,0,1,1,2
"16",1,0,0,0,0,1,0,0,2,1
"17",0,1,1,1,1,0,0,1,1,2
"18",1,1,1,1,1,0,1,1,2,1
"19",0,1,1,0,0,0,0,1,1,2
"20",1,1,0,0,0,1,1,0,2,1
"21",1,0,0,0,0,0,0,1,1,2
"22",0,1,1,1,1,0,1,1,1,2
"23",1,0,0,1,0,1,0,0,1,2
"24",1,1,1,1,0,1,1,0,2,1
"25",0,0,1,1,1,1,1,0,1,2
"26",1,1,1,1,0,1,1,1,2,1
"27",1,1,1,0,1,1,0,1,2,1
"28",1,1,0,1,1,0,1,0,2,1
"29",1,1,1,1,0,0,0,0,2,1
"30",0,0,0,0,0,0,1,1,1,2
"31",1,0,0,0,1,0,0,0,1,2
"32",1,1,0,1,0,1,0,1,2,1
"33",0,0,1,0,1,1,1,0,1,2
"34",1,0,1,1,0,0,1,0,1,2
"35",0,0,0,1,0,0,1,0,1,2
"36",1,0,1,0,0,1,1,0,1,2
"37",0,1,0,1,0,1,1,1,1,2
"38",1,0,1,0,1,1,0,1,1,2
"39",1,0,0,1,1,1,0,1,1,2
"40",0,0,1,1,1,0,1,1,1,2
"41",1,1,1,0,0,0,1,0,2,1
"42",1,1,1,0,1,1,1,1,2,1
"43",1,0,1,0,1,1,1,0,1,2
"44",1,1,0,1,1,1,1,1,2,1
"45",1,1,0,1,0,1,1,1,2,1
"46",1,0,0,1,0,0,0,0,1,2
"47",1,0,0,0,0,1,0,0,1,2
"48",0,1,0,0,0,0,1,1,1,2
"49",1,0,1,0,1,0,1,1,1,2
"50",0,0,0,1,1,0,1,0,1,2
"51",0,0,0,0,1,0,0,0,1,2
"52",1,0,0,0,1,1,1,1,1,2
"53",0,0,0,0,1,1,0,0,1,2
"54",1,0,0,0,1,1,1,1,1,2
"55",0,1,0,0,1,0,0,0,1,2
"56",0,0,0,1,0,0,1,0,1,2
"57",0,0,0,1,0,0,0,1,1,2
