"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",0,0,0,1,1,1,0,0,1,2
"2",1,1,0,0,1,0,0,1,2,1
"3",0,1,0,1,1,1,1,1,1,2
"4",0,1,1,1,1,0,0,1,1,2
"5",0,1,1,0,1,0,1,1,1,2
"6",0,1,0,0,1,0,1,1,1,2
"7",0,1,0,1,1,1,1,1,1,2
"8",0,1,0,1,0,1,1,1,1,2
"9",1,1,1,0,0,0,1,1,2,1
"10",0,0,1,0,1,1,1,0,1,2
"11",1,1,0,0,0,0,0,0,2,1
"12",1,1,1,1,0,0,1,1,2,1
"13",1,0,1,0,1,1,0,0,1,2
"14",1,0,1,1,0,0,0,1,1,2
"15",0,0,0,0,0,1,0,1,1,2
"16",1,1,1,0,1,0,1,0,2,1
"17",1,1,0,0,1,1,0,1,2,1
"18",1,0,1,0,0,0,1,1,1,2
"19",1,0,0,0,0,1,1,0,1,2
"20",1,1,0,1,0,0,0,1,2,1
"21",1,1,0,0,1,0,0,0,2,1
"22",0,1,1,0,0,0,1,0,1,2
"23",1,0,0,1,0,0,1,1,1,2
"24",1,0,1,1,1,0,1,0,1,2
"25",1,0,1,0,1,0,1,0,1,2
"26",0,1,1,1,0,1,0,1,1,2
"27",1,1,1,1,0,0,0,1,2,1
"28",1,0,1,1,0,1,1,0,1,2
"29",1,0,0,0,1,1,0,0,1,2
"30",0,0,1,1,1,0,1,0,1,2
"31",1,1,1,0,0,0,1,1,2,1
"32",1,1,1,1,0,0,0,1,2,1
"33",1,1,1,0,1,0,0,0,2,1
"34",1,0,1,1,1,0,0,0,1,2
"35",1,1,1,1,1,1,1,1,2,1
"36",1,1,0,0,0,0,0,0,2,1
"37",0,1,1,1,0,1,1,1,1,2
"38",0,0,1,0,1,0,0,0,1,2
"39",1,1,0,0,0,1,1,0,2,1
"40",0,0,1,0,1,1,0,0,1,2
"41",1,1,0,0,0,0,0,1,2,1
"42",1,0,1,1,1,0,1,0,1,2
"43",0,0,1,1,0,0,0,1,1,2
"44",0,1,0,1,1,1,0,1,1,2
"45",1,0,0,0,1,0,1,1,1,2
"46",0,0,0,0,0,1,0,1,1,2
"47",1,0,0,1,0,0,1,1,1,2
"48",0,1,0,0,0,0,1,0,1,2
"49",0,0,1,0,1,0,0,0,1,2
"50",0,0,1,1,1,1,0,1,1,2
"51",0,0,0,1,0,1,1,1,1,2
"52",1,0,0,0,1,0,1,0,1,2
"53",0,0,0,1,0,0,0,0,1,2
"54",0,0,1,0,0,1,0,0,1,2
"55",1,1,0,1,0,1,0,0,2,1
"56",1,1,0,0,1,0,1,1,2,1
"57",0,0,0,0,1,0,1,0,1,2
"58",1,1,1,1,1,0,1,1,2,1
"59",0,0,0,1,1,1,0,1,1,2
"60",1,0,1,1,1,1,1,0,1,2
"61",1,0,0,1,1,1,1,1,1,2
"62",1,0,1,0,0,1,0,0,1,2
"63",0,0,0,1,0,0,0,0,1,2
"64",0,1,1,1,1,1,0,0,1,2
"65",1,0,1,1,0,0,0,0,1,2
"66",1,1,1,1,0,1,1,0,2,1
"67",1,0,1,0,1,0,1,0,1,2
"68",0,0,0,0,1,0,0,1,1,2
"69",1,0,1,1,1,1,0,0,1,2
"70",0,0,0,0,1,0,1,0,1,2
"71",1,1,1,0,0,0,0,1,2,1
"72",1,0,1,0,0,0,0,1,1,2
"73",1,0,1,0,1,1,1,1,1,2
"74",0,0,0,0,1,1,0,1,1,2
"75",0,0,1,1,1,0,1,1,1,2
"76",0,1,1,0,1,0,1,1,1,2
"77",1,1,1,0,1,1,0,1,2,1
"78",1,1,0,0,1,0,1,1,2,1
"79",1,1,1,0,1,1,0,0,2,1
"80",1,0,1,1,0,0,1,1,1,2
"81",0,1,1,1,1,0,1,0,1,2
"82",1,0,1,0,1,0,1,1,1,2
"83",0,0,0,0,1,0,1,0,1,2
"84",0,0,0,1,1,1,1,0,2,1
"85",0,0,0,1,1,0,1,0,1,2
"86",0,1,0,1,1,1,0,1,1,2
"87",0,0,1,1,0,1,0,1,1,2
"88",0,0,1,1,1,0,1,0,1,2
"89",0,1,1,0,0,0,0,1,1,2
"90",1,1,0,0,0,1,1,0,2,1
"91",1,0,1,0,0,1,1,1,1,2
"92",0,1,0,1,1,1,0,0,1,2
"93",0,1,1,1,1,0,1,0,1,2
"94",0,1,1,1,0,0,1,1,1,2
"95",1,0,0,0,0,1,1,0,1,2
"96",0,0,1,1,1,0,0,1,1,2
"97",0,1,0,1,0,0,0,1,1,2
"98",1,0,0,0,0,0,0,0,1,2
"99",1,1,1,0,0,1,0,0,2,1
"100",0,1,0,0,1,0,0,1,1,2
"101",1,1,0,0,0,1,0,0,2,1
"102",1,0,0,0,1,1,0,1,1,2
"103",0,0,0,1,1,1,0,0,1,2
"104",0,0,0,0,0,1,1,0,1,2
"105",1,1,1,0,1,0,1,0,2,1
"106",1,1,0,1,1,1,0,0,2,1
"107",1,1,1,0,0,1,0,0,2,1
"108",1,1,0,0,1,0,1,0,2,1
"109",1,0,0,1,1,0,1,0,1,2
"110",0,1,1,0,0,0,0,1,1,2
"111",1,1,1,0,1,1,1,1,2,1
"112",0,1,0,1,0,0,1,1,1,2
"113",1,1,0,0,1,0,1,1,2,1
"114",0,1,1,0,1,1,1,1,1,2
"115",0,0,1,1,0,1,0,0,1,2
"116",0,1,0,1,1,0,0,1,1,2
"117",0,0,1,0,1,0,1,1,1,2
"118",1,1,1,0,0,0,1,0,2,1
"119",1,0,1,0,0,1,0,1,1,2
"120",0,0,1,0,0,0,0,1,1,2
"121",0,0,0,0,0,1,0,1,1,2
"122",1,1,1,0,1,0,1,0,2,1
"123",0,1,0,1,1,1,1,1,1,2
"124",1,1,1,1,0,1,0,1,2,1
"125",1,0,0,1,0,1,1,1,1,2
"126",1,0,0,1,0,1,0,0,1,2
"127",0,0,0,1,0,0,0,0,1,2
"128",1,0,0,0,0,1,0,1,1,2
"129",0,0,1,1,0,0,0,0,1,2
"130",0,0,0,0,0,1,0,1,1,2
"131",1,0,0,0,0,1,1,0,1,2
"132",1,0,1,1,0,1,1,0,1,2
"133",1,1,0,0,0,1,0,0,2,1
"134",0,0,1,1,1,1,1,1,1,2
"135",1,1,0,0,0,1,1,1,2,1
"136",0,0,0,0,0,0,0,1,1,2
"137",1,0,0,0,1,1,0,1,1,2
"138",0,1,0,1,0,1,1,1,1,2
"139",1,1,1,0,1,1,0,1,2,1
"140",1,0,1,0,0,0,0,0,1,2
"141",1,1,0,1,1,1,1,0,2,1
"142",1,0,1,1,0,1,0,0,1,2
"143",1,0,0,0,1,1,0,0,1,2
"144",1,1,0,1,1,0,1,1,2,1
"145",0,0,1,1,0,1,1,1,1,2
"146",0,0,0,0,1,1,1,1,1,2
"147",1,1,1,0,0,1,0,0,2,1
"148",0,1,1,0,1,1,0,0,1,2
"149",1,1,0,1,0,0,0,1,2,1
"150",1,1,0,0,1,0,1,0,2,1
"151",0,0,0,0,1,1,0,0,1,2
"152",0,1,0,1,0,0,0,1,1,2
"153",0,1,0,0,1,0,0,1,1,2
"154",1,0,1,0,0,0,0,0,1,2
"155",0,0,1,1,1,0,1,0,1,2
"156",1,1,1,0,0,1,0,1,2,1
"157",1,0,1,0,0,1,1,0,1,2
"158",1,1,1,0,0,0,1,1,2,1
"159",0,0,0,1,1,1,1,1,1,2
"160",1,1,1,0,0,0,0,1,2,1
"161",1,1,0,1,0,1,1,1,2,1
"162",1,0,1,1,1,1,1,0,2,1
"163",1,0,1,0,0,0,1,1,1,2
"164",0,0,1,1,0,0,1,1,1,2
"165",1,0,0,1,1,0,0,0,1,2
"166",1,0,1,0,0,0,0,1,1,2
"167",0,1,0,0,0,1,0,1,1,2
"168",0,1,1,0,1,1,1,1,1,2
"169",1,1,1,0,0,0,1,1,2,1
"170",0,0,0,1,0,0,0,1,1,2
"171",0,0,1,0,1,0,1,0,2,1
"172",0,1,0,0,0,1,0,1,1,2
"173",0,1,0,0,1,0,1,0,1,2
"174",1,0,0,1,1,1,1,0,1,2
"175",0,1,1,1,1,1,1,0,1,2
"176",1,1,0,0,1,0,1,1,2,1
"177",0,1,0,0,0,1,1,0,1,2
"178",1,1,0,1,0,0,0,1,2,1
"179",0,1,1,0,1,1,0,1,1,2
"180",0,0,0,1,0,0,0,0,1,2
"181",1,0,1,0,0,0,1,0,1,2
"182",1,1,1,0,1,0,0,0,2,1
"183",0,1,1,0,1,0,1,0,1,2
"184",0,0,0,1,1,1,0,1,1,2
"185",0,0,0,0,1,1,1,1,1,2
"186",0,1,0,0,1,0,0,0,1,2
"187",1,1,1,0,1,0,1,1,2,1
"188",1,1,0,0,0,1,1,0,2,1
"189",1,0,1,1,1,0,1,1,1,2
"190",0,1,1,0,1,0,0,1,1,2
"191",0,0,0,0,0,1,0,1,1,2
"192",0,1,0,0,0,1,1,1,1,2
"193",0,0,0,1,0,0,1,0,1,2
"194",0,0,1,1,1,1,1,1,1,2
"195",1,0,1,1,1,1,0,1,1,2
"196",1,1,0,0,1,1,1,1,2,1
"197",0,1,0,1,0,0,0,1,1,2
"198",1,1,0,0,1,1,0,0,2,1
"199",0,1,0,0,0,0,1,0,1,2
"200",0,0,1,1,1,1,1,1,1,2
"201",0,1,0,1,1,1,1,0,1,2
"202",0,0,1,0,0,1,1,0,1,2
"203",0,0,1,1,1,0,1,1,1,2
"204",0,0,0,1,0,0,1,0,1,2
"205",1,0,0,0,0,0,0,1,1,2
"206",0,1,1,1,0,1,0,1,1,2
"207",1,1,0,0,0,0,1,0,2,1
"208",1,0,1,1,1,1,0,1,2,1
"209",1,1,1,0,0,0,1,1,2,1
"210",0,0,0,0,0,0,1,0,1,2
"211",1,0,1,0,0,0,1,1,1,2
"212",0,0,0,1,1,0,0,1,1,2
"213",0,0,0,0,1,0,0,1,1,2
"214",0,0,0,1,0,0,1,1,1,2
"215",0,1,0,1,1,1,1,1,1,2
"216",1,1,1,0,0,1,0,0,2,1
"217",0,0,1,1,1,1,1,0,1,2
"218",1,1,1,0,1,1,1,1,2,1
"219",1,0,0,0,1,1,1,1,1,2
"220",0,1,0,1,1,1,1,0,2,1
"221",0,1,1,0,0,0,0,1,1,2
"222",0,0,0,1,1,1,0,0,1,2
