"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,1,2,3,4,6,8,5,9,7,13,10,11,12,20,32,18,14,17,31,15,16,25,21,19,23,30,22,24,28,29,27,26
"2",0,0,1,2,3,4,5,9,7,6,8,32,10,11,29,12,17,31,14,15,13,30,21,28,16,19,25,20,27,18,23,26,24,22
"3",0,0,1,2,3,4,5,7,6,11,9,8,10,32,14,13,31,30,12,25,29,15,18,16,20,28,21,27,19,22,24,26,17,23
"4",0,0,1,2,3,4,5,6,7,10,9,8,11,12,29,32,14,28,17,26,13,15,31,30,16,20,18,27,19,22,25,21,24,23
"5",0,1,2,1,3,4,6,5,8,9,7,11,12,13,10,29,32,14,16,20,28,15,18,22,31,17,30,26,19,25,27,24,23,21
"6",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"7",1,0,1,2,3,4,7,5,6,8,9,10,11,19,12,13,32,14,15,23,18,31,17,30,16,21,22,20,26,29,24,28,27,25
"8",1,0,1,2,3,6,7,4,5,8,10,11,9,32,12,14,28,13,31,30,16,27,29,15,22,26,23,21,18,25,17,19,24,20
"9",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"10",1,0,1,2,3,8,10,5,4,7,6,9,16,18,23,17,14,11,19,12,29,13,15,31,21,22,32,25,26,24,20,28,27,30
"11",1,0,1,2,4,3,5,6,7,8,11,30,12,9,27,10,32,28,13,31,20,29,15,14,22,16,26,25,21,18,23,17,19,24
"12",0,0,1,2,3,4,6,7,5,8,9,19,24,16,10,12,15,11,17,32,14,30,29,13,31,23,28,18,20,25,27,26,22,21
"13",0,1,2,1,3,4,6,5,9,12,7,10,8,11,17,27,13,18,15,29,14,20,19,16,31,21,30,32,25,28,26,24,22,23
"14",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"15",0,0,1,2,3,4,6,5,12,10,11,7,15,13,8,9,25,17,32,29,31,14,16,19,30,22,24,26,21,28,18,27,23,20
"16",1,0,2,1,3,4,5,32,9,6,8,7,11,30,10,25,12,15,31,13,16,14,27,29,24,17,20,22,28,19,23,18,26,21
"17",1,0,1,2,3,4,5,6,8,7,10,11,32,9,28,31,13,30,12,16,14,22,29,27,21,15,17,19,25,26,20,18,23,24
"18",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"19",0,0,1,2,3,4,5,6,7,8,9,14,12,10,32,11,31,28,16,29,26,13,24,30,19,20,15,17,21,18,23,22,27,25
"20",0,1,1,3,2,4,5,8,6,7,16,11,20,10,9,13,29,12,26,14,31,32,17,15,30,18,25,19,21,24,22,27,23,28
"21",0,0,1,2,4,3,6,5,8,27,7,9,13,10,16,12,14,30,29,32,11,28,17,31,15,25,24,18,19,20,26,22,23,21
"22",0,1,1,2,5,3,4,6,7,8,32,29,20,10,12,9,30,11,26,31,13,24,15,21,14,23,16,28,25,27,22,17,18,19
"23",0,0,1,2,3,4,6,5,7,9,8,10,13,32,25,12,11,31,30,17,28,14,15,16,26,29,20,27,23,18,24,19,22,21
