"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,1,2,3,4,6,8,5,7,9,11,10,16,13,23,12,21,30,14,32,19,17,15,18,29,31,27,22,26,20,24,25,28
"2",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"3",0,1,1,2,3,4,5,6,9,26,11,17,32,7,8,22,27,29,10,12,31,28,30,25,13,15,14,24,16,23,20,19,21,18
"4",0,0,1,2,3,4,5,6,8,7,32,22,9,30,28,11,10,17,26,12,31,14,15,13,16,24,29,27,25,21,18,20,19,23
"5",0,0,1,2,3,4,5,6,7,8,12,9,10,14,32,31,11,13,16,15,29,17,27,24,23,28,30,18,26,25,19,22,21,20
"6",0,0,1,2,3,4,5,6,7,8,10,11,12,9,16,32,31,14,13,15,21,17,30,28,20,29,18,22,25,19,27,24,26,23
"7",0,0,1,2,4,3,5,6,7,32,8,31,10,9,26,12,22,27,13,11,30,15,14,29,17,18,28,16,20,25,19,21,23,24
"8",1,0,1,3,2,4,6,5,7,8,9,12,10,15,11,14,29,13,17,31,18,27,30,28,32,16,23,19,25,26,24,20,22,21
"9",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"10",1,0,1,2,3,4,7,5,6,8,10,9,11,15,13,31,12,19,24,14,23,32,28,17,30,16,21,20,27,18,22,25,29,26
"11",1,0,2,1,3,4,5,8,6,7,10,9,13,11,15,20,12,14,30,26,17,19,16,32,22,31,18,24,25,23,21,29,28,27
"12",0,0,1,2,3,5,4,6,7,10,9,8,11,12,17,15,13,14,32,25,21,16,31,26,22,18,28,20,27,30,23,19,24,29
"13",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"14",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"15",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"16",1,0,1,2,3,4,5,6,8,7,28,9,12,11,10,17,31,23,32,18,19,13,15,14,22,20,21,27,30,16,26,29,24,25
"17",0,0,1,2,4,3,6,5,7,9,10,32,8,30,25,29,12,11,31,24,14,13,17,16,15,27,21,28,23,18,26,20,22,19
"18",0,0,1,3,2,5,4,6,7,8,9,10,12,11,16,28,15,26,32,24,22,31,14,30,13,29,21,20,17,19,27,18,25,23
"19",0,0,1,2,3,5,4,7,9,6,8,12,10,11,32,14,18,16,31,13,29,15,27,26,17,21,30,25,20,22,19,28,24,23
"20",0,0,2,1,3,6,4,5,9,7,10,8,32,11,12,29,31,25,17,30,27,28,14,16,13,20,15,18,26,19,21,22,24,23
"21",0,0,1,3,2,4,5,7,8,6,9,30,11,28,10,29,31,32,12,22,27,15,24,13,25,16,18,26,14,23,17,21,20,19
"22",0,0,1,2,3,4,5,6,7,32,8,14,31,9,13,16,11,19,29,10,12,28,30,17,26,15,20,25,27,18,23,24,22,21
"23",0,0,1,2,3,4,5,7,6,9,32,8,30,31,10,29,24,11,28,26,27,25,23,22,13,12,20,21,19,15,14,17,18,16
"24",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"25",0,1,1,2,3,4,5,6,7,12,8,9,10,17,11,18,14,31,16,15,13,19,21,27,32,30,29,22,23,20,28,25,26,24
"26",1,0,1,2,3,4,5,6,11,9,7,8,10,13,14,16,31,32,12,19,15,17,18,30,26,29,24,25,20,28,27,21,23,22
"27",0,1,1,3,2,4,5,6,7,10,9,11,29,8,32,17,14,30,28,13,31,19,18,26,20,22,12,16,27,24,25,15,21,23
"28",0,0,1,2,3,4,6,7,5,9,8,12,14,10,25,29,11,32,13,16,17,31,28,20,30,15,18,22,19,26,23,24,27,21
"29",1,0,2,1,3,4,6,5,7,8,9,12,10,11,13,17,14,27,16,20,32,15,18,31,19,30,21,29,26,24,22,28,25,23
"30",0,1,1,2,3,4,5,6,7,8,9,11,10,13,20,12,31,24,17,16,14,21,18,15,30,32,28,29,19,23,26,25,22,27
"31",0,0,1,2,4,3,5,6,7,12,8,31,32,9,10,11,16,30,26,13,27,15,24,14,29,21,25,28,19,17,22,23,18,20
"32",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"33",1,0,1,2,3,4,5,7,6,32,8,14,9,31,27,12,11,13,17,10,29,30,26,20,16,15,24,23,25,28,22,18,21,19
"34",0,1,1,2,3,4,5,6,8,9,26,7,15,10,31,16,32,30,11,29,13,14,25,28,27,12,23,19,21,17,20,18,24,22
"35",0,0,1,2,3,4,5,7,6,8,9,11,10,13,15,14,30,12,18,32,16,17,19,28,21,20,31,26,25,22,24,23,29,27
"36",0,0,1,2,5,3,4,6,8,7,9,12,10,13,11,14,30,31,16,32,27,18,15,20,23,25,17,29,28,19,26,24,21,22
"37",0,1,1,2,3,5,4,6,8,7,11,10,32,9,12,30,17,14,28,13,31,19,15,16,27,23,29,24,21,18,20,22,25,26
