"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,1,2,3,5,4,6,7,8,11,32,9,25,30,10,12,28,31,27,24,13,15,14,29,16,18,23,21,26,17,20,19,22
"2",0,0,1,3,2,4,8,5,7,6,12,10,9,11,31,15,13,16,32,14,17,18,30,25,20,22,19,27,26,29,21,28,24,23
"3",1,0,1,2,3,4,5,6,11,7,10,9,8,12,17,20,14,32,16,13,19,31,25,23,15,18,29,26,24,21,30,28,22,27
"4",0,1,1,2,3,4,5,6,7,9,8,10,30,11,21,32,31,12,14,29,13,19,20,28,25,24,17,27,22,15,18,16,23,26
"5",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"6",0,1,1,2,5,3,4,32,6,7,12,8,9,30,10,11,29,31,13,26,27,14,28,16,15,17,24,19,25,18,22,23,21,20
"7",0,0,1,2,3,8,4,6,7,9,5,32,10,12,29,15,31,11,30,14,13,17,27,28,24,26,25,20,16,22,23,18,21,19
"8",0,0,2,1,3,4,6,5,8,7,9,10,13,32,11,24,12,14,31,18,15,17,26,16,20,22,19,25,21,30,27,23,29,28
"9",0,0,2,1,3,4,5,6,7,8,9,10,30,31,29,32,17,21,11,27,12,15,14,26,13,28,19,23,25,20,16,24,22,18
"10",1,0,1,2,4,3,7,6,5,9,11,32,8,14,12,10,29,13,30,22,15,18,16,21,17,31,20,28,25,24,19,23,27,26
"11",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"12",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
