"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,1,3,2,4,6,5,8,7,11,12,10,9,13,30,15,31,29,32,26,28,14,17,22,18,23,16,27,19,25,21,24,20
"2",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"3",0,0,1,3,2,4,5,6,9,7,8,10,11,14,12,13,16,27,15,30,32,29,28,23,18,20,22,17,24,31,21,19,26,25
"4",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"5",0,1,1,2,4,3,5,6,8,7,10,18,9,32,12,11,15,31,26,27,14,21,24,13,19,28,30,16,22,17,23,20,25,29
"6",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"7",1,0,1,2,4,3,5,8,9,6,7,10,32,11,28,29,12,13,30,15,31,14,22,27,16,19,17,21,23,18,24,25,26,20
"8",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"9",0,1,1,2,3,6,5,4,9,7,8,32,12,10,11,22,31,20,13,14,15,21,16,23,30,25,18,17,19,28,26,29,27,24
"10",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"11",1,0,1,2,3,5,4,6,8,7,12,15,11,10,9,13,23,14,19,25,17,16,18,32,26,31,21,30,22,20,29,28,24,27
"12",1,0,1,2,3,4,5,32,10,6,8,7,11,9,23,12,13,15,29,30,31,14,27,28,24,17,20,26,22,19,25,16,18,21
"13",1,0,1,2,3,4,5,8,6,7,32,31,12,17,11,9,15,30,13,10,22,29,14,18,28,27,24,19,23,26,16,21,25,20
"14",1,0,1,2,3,5,4,6,8,7,11,10,9,32,13,21,30,31,28,27,12,29,26,25,19,24,16,14,20,18,23,15,17,22
"15",0,1,1,2,3,4,5,7,10,6,11,8,9,23,14,12,13,31,16,32,18,19,15,17,29,30,26,24,27,28,22,20,25,21
"16",0,0,1,2,3,4,6,5,9,10,7,14,13,8,12,15,32,11,31,19,30,24,17,20,18,16,26,28,29,22,23,27,25,21
"17",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"18",1,0,1,2,3,4,5,6,7,8,10,11,9,12,18,27,17,16,25,13,30,32,31,14,28,29,24,15,19,20,21,26,23,22
"19",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"20",0,0,2,1,3,5,4,8,6,9,10,32,7,15,11,12,18,28,19,14,31,13,22,30,17,16,20,27,21,23,29,26,24,25
"21",0,1,1,2,4,3,5,6,7,11,8,13,10,12,20,19,9,17,32,24,30,14,23,31,15,22,26,21,29,25,27,18,28,16
"22",0,0,1,2,3,4,7,6,5,8,9,14,10,12,11,32,31,13,18,15,29,16,30,26,17,25,23,21,22,28,20,19,27,24
"23",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"24",1,0,1,3,2,5,4,6,9,14,8,10,7,15,12,16,31,11,20,19,18,13,32,24,28,29,22,26,30,17,25,21,27,23
"25",1,0,2,1,5,6,4,3,8,9,7,11,10,12,32,30,14,13,19,20,31,16,15,18,17,29,26,28,22,27,24,25,23,21
"26",0,0,1,2,3,4,5,10,7,9,6,11,32,8,13,12,15,23,28,14,27,22,16,31,19,29,30,18,25,24,17,20,26,21
"27",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"28",0,1,1,2,3,4,5,8,7,6,13,32,11,10,12,9,28,29,15,14,31,30,17,20,16,26,25,27,21,23,18,19,24,22
"29",1,0,1,2,3,4,5,6,9,8,7,12,10,11,31,15,13,24,16,30,32,14,21,28,27,29,17,22,26,23,20,25,18,19
"30",1,0,1,2,3,4,5,6,8,30,32,7,12,31,11,9,10,15,14,13,16,17,18,26,29,24,23,27,22,28,21,19,20,25
"31",0,0,1,3,2,5,4,6,7,8,13,9,10,15,31,14,11,12,32,27,16,21,18,20,19,17,29,26,25,30,22,28,23,24
"32",1,0,1,3,2,4,5,7,6,11,8,32,9,13,29,10,12,24,31,15,17,30,14,27,19,18,16,21,25,28,26,22,20,23
"33",0,1,2,1,4,3,6,7,5,8,9,11,10,12,13,16,32,28,14,30,15,19,31,20,17,26,24,29,27,18,22,23,21,25
"34",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"35",1,0,1,2,3,4,5,6,7,11,8,9,14,10,12,15,32,13,16,21,17,31,29,20,27,19,18,28,24,22,30,26,23,25
"36",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"37",0,1,1,2,4,6,3,5,8,7,12,9,28,11,17,10,16,32,29,14,15,13,21,18,31,20,30,19,23,24,26,22,25,27
"38",1,0,1,2,3,5,4,6,16,9,30,7,8,11,31,10,32,12,13,14,28,26,24,15,23,29,19,17,27,18,22,25,20,21
"39",0,0,1,2,3,4,5,8,7,6,10,9,15,12,32,11,13,16,17,14,18,29,31,30,21,27,19,25,20,28,24,23,26,22
"40",0,1,1,4,2,3,5,9,8,12,7,13,10,6,32,14,11,17,31,16,19,24,15,18,30,29,26,20,21,27,25,22,28,23
"41",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"42",1,0,1,2,4,3,5,7,6,10,8,12,9,11,31,13,16,14,28,24,32,30,15,18,17,19,29,26,21,27,20,25,22,23
"43",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"44",0,0,1,2,3,4,6,5,7,8,12,23,11,10,9,13,17,16,30,14,29,32,28,31,24,26,15,27,19,22,21,20,18,25
"45",0,1,1,4,2,3,6,5,7,8,32,12,9,10,27,11,17,30,14,31,28,13,15,19,20,16,18,29,26,23,24,25,22,21
"46",0,0,1,2,3,5,4,8,7,9,6,10,23,16,13,12,11,32,14,30,26,24,20,31,15,29,28,27,21,19,25,22,17,18
"47",0,0,1,2,3,4,5,7,6,13,8,12,11,10,9,31,32,20,14,29,27,30,17,15,25,16,28,23,19,21,26,18,24,22
"48",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"49",1,0,1,2,4,3,6,5,7,9,11,8,20,10,31,12,28,13,14,30,32,17,29,19,27,21,15,24,16,26,25,18,22,23
"50",0,1,1,2,3,4,7,6,5,8,28,9,11,10,32,31,30,12,14,15,29,26,13,19,23,24,25,21,17,22,18,16,20,27
"51",0,1,1,2,4,5,3,6,32,7,8,9,15,11,10,14,12,28,27,17,13,16,18,29,30,20,19,24,26,31,23,21,22,25
"52",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"53",0,1,1,2,3,4,6,5,32,7,8,9,11,12,20,15,21,10,31,14,30,22,13,29,26,17,28,27,19,18,16,24,23,25
"54",1,0,1,2,3,4,5,6,32,10,7,9,11,8,14,31,29,30,13,20,12,15,25,19,17,16,18,22,23,24,26,21,28,27
"55",0,0,1,2,6,3,4,5,7,30,8,10,9,14,19,17,11,32,15,31,13,12,28,16,29,22,25,27,18,23,21,24,20,26
"56",1,0,1,2,3,4,5,7,6,8,31,10,9,15,11,13,14,30,32,12,21,28,27,29,25,16,26,19,23,22,18,24,17,20
"57",0,0,1,3,2,6,4,5,7,8,9,10,12,11,13,32,28,30,29,31,14,16,21,27,15,20,26,18,25,22,19,23,24,17
"58",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"59",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"60",0,0,1,3,2,4,8,5,6,32,7,10,12,28,9,11,15,13,31,14,29,30,16,19,17,24,18,23,20,26,25,22,21,27
"61",1,0,1,2,3,4,5,6,8,7,10,12,9,11,15,30,14,31,32,13,29,17,24,25,16,28,22,27,20,18,21,23,26,19
"62",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"63",0,1,1,2,3,4,5,6,8,7,9,30,22,32,12,10,28,31,15,13,29,16,11,14,19,27,23,26,24,20,25,17,18,21
"64",0,0,1,2,3,5,4,6,8,7,10,9,16,20,21,32,11,25,12,31,14,13,27,17,23,30,29,15,24,28,19,18,22,26
"65",1,0,1,2,3,5,4,6,7,9,8,10,12,11,13,16,17,14,18,30,31,32,28,15,29,20,27,21,25,19,26,23,22,24
"66",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"67",0,1,1,2,3,4,8,5,6,7,13,9,10,29,11,16,32,31,14,30,12,27,28,26,18,15,20,22,21,25,24,17,19,23
"68",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
