"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"2",0,0,1,2,4,3,5,6,7,9,8,10,21,13,14,18,12,11,19,32,15,17,16,20,28,31,30,25,23,29,26,22,24,27
"3",1,0,1,2,3,4,8,5,7,6,9,10,12,11,24,15,31,18,13,32,30,14,16,19,28,29,17,22,21,20,27,26,25,23
"4",0,0,2,1,4,3,7,6,5,13,8,11,9,16,10,32,14,12,31,28,17,18,27,15,20,30,29,22,24,19,21,26,25,23
"5",0,0,1,2,3,4,6,5,7,8,19,14,12,10,32,31,23,9,13,15,18,11,17,16,28,30,27,26,20,21,22,29,24,25
"6",0,1,1,2,7,3,5,4,6,9,13,8,11,10,12,17,32,15,14,29,16,23,26,28,19,31,21,18,30,27,25,20,22,24
"7",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"8",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"9",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"10",0,1,1,3,2,4,5,6,7,13,9,8,10,11,32,31,14,12,15,16,30,24,18,27,28,23,17,29,20,19,26,21,22,25
"11",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"12",1,0,1,2,4,3,6,7,5,8,9,32,11,30,10,17,14,31,16,19,12,15,13,28,26,27,24,29,20,21,18,25,22,23
"13",0,0,1,3,4,2,5,8,7,6,9,10,32,30,11,13,29,31,14,12,18,28,26,27,17,15,16,24,20,19,22,23,21,25
"14",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"15",0,0,1,2,3,5,4,7,6,10,9,8,12,13,21,31,32,16,14,11,20,15,23,18,17,30,22,25,29,26,27,19,24,28
