"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,1,2,3,5,4,6,7,11,9,32,13,8,29,12,10,31,30,14,24,26,28,27,18,15,16,23,17,20,21,22,19,25
"2",0,0,1,2,3,4,6,5,7,8,32,11,9,10,15,28,12,13,29,16,14,17,18,19,31,30,24,21,27,20,22,23,25,26
"3",0,1,1,2,3,4,5,6,8,10,7,9,15,11,12,16,23,13,32,14,30,19,29,31,17,28,18,27,26,24,25,21,22,20
"4",1,0,1,3,2,4,5,7,6,32,9,8,31,10,12,11,13,15,30,14,29,28,16,27,24,25,17,18,23,19,22,21,20,26
"5",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"6",0,0,1,2,3,4,5,6,9,8,7,11,12,10,22,13,14,15,32,24,17,23,16,31,28,19,25,26,18,20,27,21,30,29
"7",1,0,1,2,3,5,4,6,7,8,9,11,10,32,15,12,13,29,14,18,31,16,17,30,26,21,19,24,20,22,23,25,27,28
"8",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"9",0,0,1,2,3,4,5,6,8,13,7,11,9,10,14,16,12,32,18,15,17,19,29,28,31,26,24,30,27,20,21,22,23,25
"10",0,1,1,2,3,4,5,7,6,8,11,9,18,32,12,30,16,10,31,27,14,17,25,13,15,19,26,29,21,22,28,20,23,24
"11",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"12",0,1,2,1,4,3,5,6,7,8,11,14,10,9,32,15,13,12,31,17,28,29,30,16,18,25,22,21,27,20,24,23,19,26
"13",1,0,2,1,3,5,4,7,8,6,9,11,12,31,23,10,29,20,32,14,30,15,26,13,27,16,17,28,18,19,25,21,24,22
"14",0,1,1,2,4,3,6,8,5,10,9,7,27,12,30,11,13,14,32,16,31,15,17,18,19,20,28,26,24,21,23,22,29,25
"15",0,0,1,2,3,4,5,8,6,17,7,10,32,9,11,30,21,12,15,14,31,18,13,16,29,22,19,25,20,28,23,27,26,24
"16",0,0,1,2,3,4,5,7,6,10,11,8,32,28,12,9,14,26,16,13,19,20,15,29,31,27,18,21,30,22,24,25,17,23
"17",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"18",0,1,1,2,3,4,5,6,7,10,14,8,12,9,17,11,15,32,13,18,21,16,19,20,22,30,23,31,27,24,28,26,25,29
"19",0,1,1,2,6,3,4,5,9,7,10,11,8,13,14,31,12,15,32,20,29,30,21,17,22,24,26,16,18,28,23,19,27,25
"20",0,1,1,2,4,3,5,6,8,7,10,9,11,31,32,29,27,12,19,30,14,21,13,20,26,24,28,16,15,22,18,17,25,23
"21",1,0,1,2,4,3,5,7,13,16,12,10,8,6,9,11,17,32,30,15,31,29,14,28,23,27,18,19,20,26,24,22,21,25
"22",0,1,1,2,3,4,5,7,6,10,9,8,16,30,14,13,15,12,11,18,32,31,29,28,17,20,22,26,19,27,24,23,21,25
"23",1,0,1,2,3,4,6,9,5,7,32,13,11,8,10,15,21,12,20,14,16,31,17,19,27,26,18,30,28,29,22,24,25,23
"24",0,1,1,2,3,4,5,6,7,9,11,8,32,10,15,23,13,12,22,17,14,31,18,16,29,19,30,25,24,20,28,21,26,27
"25",0,0,1,3,4,2,5,6,8,7,9,32,11,10,14,30,12,31,13,16,29,15,27,28,24,20,26,18,19,25,22,23,21,17
"26",0,0,1,2,4,3,5,8,6,7,10,29,32,27,9,11,13,12,30,15,26,14,28,31,16,17,25,19,24,22,18,21,23,20
"27",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"28",1,0,1,2,3,4,7,6,8,5,10,9,11,31,32,12,30,16,15,29,18,13,19,14,26,17,25,27,28,23,21,24,20,22
"29",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"30",0,0,1,2,3,4,5,6,11,7,9,17,8,12,10,16,32,31,14,13,29,19,15,30,27,25,18,24,23,20,22,28,21,26
"31",0,0,1,2,3,5,4,7,6,29,8,17,30,9,31,32,28,26,10,11,25,12,23,24,13,14,18,27,19,16,15,20,22,21
"32",0,0,1,2,4,3,5,6,7,10,32,31,8,9,30,11,14,26,28,29,15,12,20,13,27,24,16,22,25,17,21,19,18,23
"33",0,1,1,2,3,4,6,5,8,7,12,9,10,11,13,32,14,17,15,16,18,19,21,29,31,25,30,28,23,27,22,20,26,24
"34",1,0,1,2,3,5,4,10,6,11,7,32,12,9,13,8,18,15,29,31,30,28,25,27,14,23,21,26,17,16,22,20,24,19
"35",0,0,1,2,3,4,5,7,6,8,9,11,32,29,14,10,13,12,16,17,27,31,19,28,15,21,26,30,18,25,24,20,23,22
"36",0,1,1,2,3,4,5,6,10,9,7,8,11,13,12,14,16,30,24,22,18,15,28,17,31,19,32,20,27,29,25,21,26,23
"37",0,1,1,2,3,4,5,12,7,6,8,10,11,9,32,14,16,13,15,17,18,25,23,19,30,21,31,20,29,27,26,28,22,24
"38",0,0,1,2,3,5,4,10,7,8,6,11,14,9,17,32,12,19,18,31,13,30,16,25,15,29,22,23,20,27,26,24,21,28
"39",0,1,1,2,4,3,6,5,7,8,32,10,9,11,13,18,14,12,15,29,31,17,22,16,21,30,25,28,20,24,19,27,23,26
"40",0,0,2,1,3,4,5,6,7,9,8,15,10,13,11,32,29,16,12,31,26,14,30,28,17,25,22,18,27,20,24,21,19,23
"41",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"42",0,0,2,1,3,4,5,6,14,8,20,9,11,7,10,15,13,32,12,24,17,30,16,18,19,31,27,28,29,21,22,25,23,26
"43",0,0,1,3,2,5,4,10,6,8,7,9,15,11,12,13,31,30,14,22,16,28,32,19,17,18,20,26,24,25,23,29,21,27
"44",0,0,2,1,3,4,6,7,5,11,8,10,9,14,12,13,15,30,17,31,32,16,20,18,19,24,29,26,23,22,28,21,27,25
"45",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"46",0,1,1,2,3,4,5,6,7,28,8,11,31,30,32,10,27,12,13,14,19,9,29,26,18,24,15,25,23,16,17,21,22,20
"47",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"48",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"49",1,0,1,3,2,4,5,7,9,8,6,32,10,27,11,15,12,29,13,30,31,16,28,19,14,17,24,25,18,22,21,26,23,20
"50",0,0,1,2,3,4,5,6,7,8,13,11,9,10,12,14,32,15,24,16,30,29,31,26,18,25,17,21,19,22,28,20,23,27
"51",1,0,1,2,3,4,6,7,5,8,14,22,9,10,23,11,21,26,29,15,32,30,13,12,31,17,16,18,20,19,24,27,28,25
"52",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"53",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"54",0,1,1,2,3,4,5,6,7,8,11,9,10,13,24,17,14,12,15,32,16,29,18,31,28,26,27,25,19,22,20,21,30,23
"55",1,0,1,2,4,3,5,6,8,7,13,10,9,11,12,30,31,32,16,17,14,19,28,15,21,22,29,27,20,25,18,23,24,26
"56",1,0,1,2,3,4,5,6,9,7,11,8,10,15,17,12,14,16,13,32,30,21,28,18,19,23,26,31,27,25,20,29,24,22
"57",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"58",0,0,1,2,4,3,5,6,7,8,29,11,16,12,13,10,9,31,30,28,21,32,15,26,27,14,25,23,22,20,17,18,24,19
"59",0,1,1,2,3,5,4,6,7,8,9,12,10,17,32,18,14,16,11,13,15,31,27,24,21,20,25,19,29,30,23,28,26,22
"60",0,0,1,2,3,4,5,7,6,8,9,10,11,29,12,27,30,13,32,21,14,15,31,28,24,16,26,20,25,17,23,19,22,18
"61",0,1,1,2,3,5,4,6,7,32,11,31,12,10,20,9,8,23,14,15,28,13,27,30,17,26,29,25,16,21,19,18,24,22
"62",1,0,1,2,3,4,5,7,6,8,9,11,10,12,13,14,16,27,31,20,19,15,21,32,17,18,24,30,22,28,23,25,29,26
"63",0,1,1,2,3,6,5,4,7,8,11,10,31,9,12,16,32,21,29,15,13,14,30,17,27,28,18,19,22,20,26,23,24,25
"64",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"65",0,0,1,2,3,4,5,6,8,7,9,12,10,13,14,11,32,15,29,18,19,21,31,16,17,23,22,25,30,20,24,28,27,26
"66",0,0,1,2,3,4,6,8,5,7,9,10,13,12,11,19,17,16,15,14,20,18,32,29,31,22,24,23,30,21,27,28,25,26
"67",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"68",1,0,1,4,3,2,6,5,14,7,9,11,12,10,8,32,28,31,13,20,21,27,29,17,16,15,30,24,18,25,23,26,19,22
"69",1,0,1,2,3,5,4,6,8,7,9,31,10,16,20,11,28,17,19,32,13,12,30,29,14,15,18,27,23,26,21,25,24,22
"70",0,1,1,2,3,4,5,7,6,8,9,10,11,13,12,32,31,15,27,14,20,22,17,16,18,30,29,28,21,19,23,25,26,24
