"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,1,3,2,4,5,6,7,10,9,11,8,12,32,18,31,19,13,17,14,27,16,30,15,20,28,29,26,22,21,24,23,25
"2",1,0,1,2,3,5,4,6,7,9,8,10,15,32,26,12,11,31,20,13,24,30,28,29,22,14,27,23,16,17,21,18,19,25
"3",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"4",0,1,1,2,4,3,6,7,5,9,14,8,10,11,20,12,13,16,15,32,17,30,19,21,31,18,28,25,22,29,27,24,23,26
"5",0,1,1,3,2,4,5,6,8,7,11,12,10,9,29,13,32,31,14,22,15,16,18,25,17,19,30,21,24,27,23,20,28,26
"6",1,0,1,2,4,5,3,8,6,7,32,9,27,11,10,31,12,30,28,14,25,13,19,29,15,17,23,16,20,18,26,22,21,24
"7",1,0,1,3,2,4,5,6,7,9,18,8,10,12,30,24,32,11,29,16,31,15,14,22,13,28,26,17,25,20,27,23,19,21
"8",0,0,1,3,2,4,5,6,8,9,7,10,32,13,24,14,11,12,17,15,23,20,16,31,22,18,19,29,30,25,21,26,28,27
"9",1,0,1,2,3,4,7,6,5,9,10,8,11,32,12,31,13,14,18,16,23,19,15,30,27,29,26,17,20,22,24,21,28,25
"10",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"11",0,1,1,2,4,3,5,6,8,32,7,11,12,9,10,27,13,30,28,14,31,29,15,25,26,17,24,22,16,18,23,20,21,19
"12",1,0,1,2,3,4,5,11,6,7,12,8,9,10,13,25,14,31,18,15,20,16,32,30,17,19,21,29,23,22,27,26,28,24
"13",0,0,2,1,3,5,4,6,7,32,16,8,11,10,9,15,12,17,20,23,13,29,31,14,28,30,19,27,18,26,22,21,24,25
