"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,2,1,3,6,4,5,7,11,10,8,9,32,14,29,31,15,13,12,30,16,27,23,17,28,22,19,26,21,18,25,24,20
"2",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"3",0,1,1,2,4,3,5,7,32,6,9,31,12,8,11,10,25,13,30,28,29,15,14,23,24,27,20,16,19,21,22,18,17,26
"4",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"5",1,0,1,2,3,5,4,8,6,10,9,11,7,32,13,31,12,17,30,14,27,16,23,15,26,19,22,29,20,24,28,21,25,18
"6",0,0,1,3,2,5,4,7,8,6,10,9,13,26,31,12,15,32,11,24,14,18,29,17,25,30,16,19,28,22,23,20,21,27
"7",0,1,2,1,3,4,5,6,7,10,13,12,8,9,31,32,11,26,30,29,19,24,28,14,15,27,17,20,18,25,16,22,23,21
"8",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"9",0,0,1,2,3,4,6,5,7,8,29,10,23,17,9,11,12,14,15,19,13,32,31,16,18,28,26,30,20,22,25,27,21,24
"10",0,0,1,2,3,4,5,6,8,9,16,7,14,13,11,12,10,27,29,32,30,21,20,18,22,31,24,15,25,19,28,17,23,26
"11",1,0,1,2,3,4,6,5,7,8,9,27,12,31,10,11,32,30,15,25,17,18,16,29,22,13,20,14,24,26,28,21,19,23
"12",0,0,1,2,3,5,4,6,8,12,9,10,7,13,11,14,32,31,15,23,16,17,20,18,27,24,21,22,19,30,28,29,25,26
"13",0,0,1,2,3,4,6,7,5,8,32,28,10,9,11,30,31,17,14,26,12,15,29,25,27,13,16,19,22,18,24,20,23,21
"14",0,1,1,2,3,4,5,6,7,9,10,8,15,29,11,32,12,13,31,16,14,28,19,24,21,27,18,30,22,17,23,20,26,25
"15",0,1,1,2,3,4,5,7,6,9,8,12,11,32,14,10,13,27,15,19,30,16,29,17,31,18,26,20,28,22,23,25,21,24
"16",0,1,1,2,3,4,5,7,8,6,9,32,10,17,11,15,31,29,12,30,14,27,16,13,26,21,22,28,24,25,18,23,19,20
"17",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"18",1,0,1,2,3,5,4,6,7,8,10,12,20,9,13,11,14,24,18,32,29,27,31,28,15,30,16,26,17,21,22,23,19,25
"19",0,1,2,1,3,4,5,6,8,7,9,11,14,13,10,17,30,12,32,18,19,15,16,28,29,31,23,21,27,26,20,22,25,24
"20",0,0,1,2,3,4,6,5,10,8,9,32,28,30,15,7,31,27,13,11,18,16,26,14,29,17,12,24,23,21,25,19,22,20
"21",0,1,1,2,3,4,6,5,7,12,8,10,9,11,16,14,30,32,26,13,28,29,31,15,23,25,18,27,17,20,21,22,19,24
"22",0,1,1,2,3,4,6,5,7,8,10,9,12,13,31,15,24,11,32,16,14,25,28,26,30,18,17,19,21,20,27,23,22,29
"23",0,1,1,2,3,4,6,5,8,7,10,12,9,11,14,32,15,30,13,31,17,22,28,16,29,19,27,24,20,21,18,23,25,26
"24",1,0,1,3,2,4,5,7,6,8,10,13,11,12,9,14,32,21,29,19,17,16,25,30,15,18,20,31,26,28,27,23,22,24
"25",0,1,1,3,2,4,6,5,8,32,31,7,19,14,10,12,9,26,13,30,11,29,28,27,18,15,22,25,16,24,17,20,21,23
"26",1,0,1,2,3,4,5,6,7,10,8,16,15,9,11,13,12,14,19,18,32,31,29,20,17,22,21,23,30,26,24,27,25,28
"27",0,0,1,2,4,3,5,7,8,6,10,11,9,15,32,14,12,13,29,16,27,30,31,17,18,28,24,21,20,25,19,22,23,26
"28",0,1,1,2,3,4,6,5,7,8,12,9,10,13,16,11,14,19,15,21,29,31,17,32,30,28,26,27,18,20,23,24,22,25
"29",0,1,1,2,3,4,32,6,5,8,7,9,13,11,10,12,14,16,15,22,26,31,29,20,27,17,18,19,28,25,23,30,24,21
"30",0,1,1,2,3,7,4,5,6,11,8,10,12,20,32,9,31,30,24,14,13,22,16,21,19,27,15,18,28,26,25,17,29,23
