"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,1,2,3,4,5,6,7,8,9,17,10,30,11,29,31,13,12,15,28,16,14,32,19,20,24,18,27,26,21,25,22,23
"2",1,0,1,2,3,4,5,7,10,6,8,9,11,14,16,15,12,32,23,18,17,13,19,20,27,29,22,25,21,24,30,31,26,28
"3",0,1,1,2,3,4,5,6,7,10,20,11,9,8,32,12,14,31,15,18,13,29,30,17,16,27,28,19,26,24,22,23,25,21
"4",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"5",0,0,2,1,3,5,4,6,7,8,9,11,18,10,14,13,12,22,15,32,24,16,29,20,30,27,17,31,19,26,28,21,25,23
"6",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"7",0,1,1,2,3,4,5,6,8,7,10,9,12,11,32,28,31,20,29,24,13,14,30,15,27,26,21,22,25,23,18,16,19,17
"8",0,1,1,2,3,4,5,6,7,8,10,9,11,13,12,29,24,17,16,14,32,28,15,30,20,31,18,21,26,19,25,23,22,27
"9",0,1,1,2,3,4,5,9,7,6,27,8,13,10,14,17,11,31,12,32,16,28,15,20,30,26,19,18,25,29,24,22,23,21
"10",0,1,1,2,4,3,8,6,7,9,5,30,10,13,11,12,15,14,17,16,22,20,31,19,32,21,18,28,27,25,24,29,23,26
"11",0,1,1,2,4,5,3,7,8,6,9,12,10,11,13,32,18,17,21,31,14,19,15,26,29,16,30,24,22,25,27,28,20,23
"12",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"13",1,0,1,2,3,4,5,8,7,6,12,9,10,28,11,16,13,32,22,14,17,18,23,15,21,30,29,26,31,19,20,24,27,25
"14",0,1,1,2,3,4,5,6,12,7,8,9,10,15,11,13,14,22,26,32,17,31,16,18,30,20,19,23,29,28,25,21,24,27
"15",0,0,1,2,5,4,3,6,7,9,8,10,11,12,13,20,15,19,17,18,26,14,16,31,23,22,21,29,32,30,28,25,24,27
"16",1,0,1,2,4,3,5,6,13,9,10,8,7,14,12,11,18,15,32,30,22,19,17,16,31,28,23,20,25,24,27,26,29,21
"17",1,0,1,2,3,4,7,6,5,8,10,15,27,12,9,31,21,28,30,32,11,13,16,29,17,18,14,22,25,19,20,24,23,26
"18",1,0,1,2,3,6,5,4,7,8,10,9,12,11,13,16,28,32,14,30,29,31,27,22,17,15,26,24,19,18,20,21,25,23
"19",0,1,1,2,3,4,5,6,8,7,9,13,31,23,11,32,12,17,10,21,18,15,14,16,30,29,27,20,24,26,19,28,22,25
"20",0,0,1,2,5,3,4,6,8,13,7,9,32,11,31,10,16,30,14,12,28,17,15,29,27,25,23,19,26,20,18,24,21,22
"21",1,0,1,3,2,6,4,7,5,9,14,8,11,21,10,12,13,16,15,30,28,31,18,17,22,32,27,19,29,20,23,26,25,24
"22",0,0,1,3,2,4,5,6,8,7,13,9,10,11,32,12,21,30,31,28,17,16,18,14,15,19,23,20,25,26,27,29,22,24
"23",1,0,1,3,2,4,5,6,7,10,9,8,12,11,14,31,15,13,32,26,30,29,24,25,22,19,28,27,18,16,20,21,23,17
"24",1,0,1,2,4,3,6,5,7,12,8,9,15,13,11,14,10,19,32,27,16,20,31,17,29,23,21,30,22,18,28,24,26,25
"25",0,1,1,2,3,7,4,5,11,6,8,31,9,30,10,13,32,12,16,15,17,25,19,24,14,28,27,22,21,18,29,23,26,20
"26",0,0,2,1,4,3,6,5,8,7,9,10,31,11,30,32,15,14,12,24,13,23,28,16,29,19,18,27,22,20,17,26,25,21
"27",0,1,1,2,3,4,6,5,8,7,9,10,32,12,17,14,11,20,15,13,24,29,18,30,19,22,23,25,16,31,28,26,27,21
"28",0,0,1,2,3,4,5,6,7,31,32,8,13,10,9,12,16,29,30,14,11,23,22,25,17,15,28,21,20,27,24,18,26,19
"29",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"30",1,0,1,3,2,4,5,6,7,8,9,30,14,10,15,32,12,18,11,28,13,31,29,20,22,16,25,17,21,19,23,27,26,24
"31",0,0,1,2,3,4,5,6,32,9,8,31,7,10,12,29,13,30,11,25,27,28,20,26,21,22,14,17,15,16,19,24,23,18
"32",1,0,1,2,3,8,4,5,7,9,6,12,13,10,16,15,14,18,11,29,32,31,28,19,17,24,30,21,20,22,25,26,23,27
"33",1,0,1,2,3,4,15,5,6,13,9,7,11,12,8,30,10,28,32,19,14,25,29,26,31,18,17,16,20,27,23,22,21,24
"34",1,0,1,3,2,5,4,6,8,7,11,20,9,10,12,13,15,17,14,28,16,31,18,19,25,23,32,22,21,24,29,30,26,27
"35",0,0,1,3,2,4,6,5,7,8,9,13,15,12,10,11,29,14,26,31,16,32,17,30,27,28,21,24,22,23,18,25,20,19
"36",0,1,1,2,3,4,8,5,7,9,6,12,25,11,10,20,18,32,13,30,14,31,28,27,16,15,29,22,26,24,23,17,21,19
"37",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"38",0,0,1,3,2,5,4,6,11,7,8,9,14,10,17,15,13,19,12,29,30,16,32,18,28,20,31,26,27,23,25,24,21,22
"39",1,0,1,2,3,4,5,6,7,26,11,32,9,12,30,8,29,28,15,24,10,31,27,25,17,18,21,13,16,19,14,20,22,23
"40",0,0,1,2,4,3,5,6,9,7,31,8,32,10,11,15,29,12,16,14,13,17,20,30,23,19,28,21,18,26,22,25,27,24
"41",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"42",1,0,2,1,3,4,7,5,6,11,9,8,13,12,32,10,26,30,23,14,31,29,16,25,20,28,18,22,27,15,19,17,24,21
"43",0,1,1,2,3,5,4,6,7,8,13,10,9,12,31,32,15,14,16,11,30,29,19,28,18,23,27,26,17,21,24,22,25,20
"44",1,0,1,2,3,4,5,6,8,7,10,12,32,14,9,11,30,13,31,28,29,15,19,25,22,16,26,21,17,18,20,27,24,23
"45",0,1,1,2,3,5,4,6,8,9,10,7,13,11,12,16,29,14,15,19,20,17,31,26,23,18,32,27,24,22,28,30,21,25
"46",1,0,1,2,3,4,6,5,7,18,9,8,10,12,15,14,13,11,19,32,16,25,31,17,22,29,28,23,20,26,24,30,21,27
"47",1,0,1,2,3,4,6,5,7,9,8,12,15,11,32,10,31,13,20,18,14,22,21,17,19,16,30,23,28,24,26,25,27,29
"48",1,0,1,2,4,3,5,6,8,7,11,9,10,13,12,32,20,17,30,14,15,16,23,26,19,18,29,31,25,22,28,21,24,27
"49",0,1,1,2,3,4,6,5,9,8,7,15,10,11,12,18,13,16,14,32,31,23,22,17,26,19,21,20,28,25,30,24,29,27
"50",0,0,1,3,2,4,5,8,6,9,7,10,32,30,13,28,31,24,29,12,11,19,14,17,15,18,22,16,27,21,25,20,23,26
