"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,2,1,3,5,4,6,7,8,12,10,9,28,30,11,16,13,14,15,32,31,29,26,22,17,23,25,18,20,19,27,21,24
"2",1,0,1,3,2,4,5,7,8,6,9,12,32,18,10,11,30,29,13,21,25,14,17,24,15,31,28,16,20,26,23,27,19,22
"3",0,1,1,2,3,5,4,6,9,7,8,10,12,15,16,31,11,14,32,13,19,27,18,29,17,26,21,23,22,30,28,25,20,24
"4",0,1,1,2,3,4,6,5,7,32,8,10,9,13,31,11,30,27,24,25,28,16,12,26,15,14,29,18,22,17,23,20,19,21
"5",0,0,1,2,3,4,5,8,6,7,9,10,14,12,11,28,13,16,31,32,26,15,18,30,19,23,21,17,29,27,20,25,24,22
"6",0,0,1,2,3,4,5,6,7,9,8,31,10,11,13,32,16,14,12,30,29,28,15,25,20,27,21,19,17,22,26,24,23,18
"7",1,0,1,2,3,4,5,6,8,7,9,14,32,11,10,31,12,13,30,17,20,15,19,18,26,16,29,27,28,22,24,21,25,23
"8",1,0,1,2,3,4,5,10,6,8,7,11,9,12,13,15,18,14,32,31,30,22,16,28,27,29,20,19,17,24,26,25,21,23
"9",0,1,1,2,3,4,5,6,7,8,10,9,12,13,11,15,32,16,31,14,17,28,21,18,30,29,25,27,24,26,19,20,23,22
"10",1,0,2,1,3,6,5,4,8,7,32,31,10,9,28,29,19,30,11,12,27,23,26,22,24,18,25,13,14,20,21,17,15,16
"11",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"12",0,1,1,2,3,4,5,6,7,8,9,11,10,12,14,31,13,15,32,16,22,26,19,30,20,29,25,27,18,17,21,28,24,23
"13",0,0,1,2,3,4,6,5,9,8,7,32,13,14,10,12,19,15,11,16,29,23,31,17,20,30,27,26,18,24,25,22,28,21
"14",1,0,1,2,3,4,5,7,6,31,8,9,10,12,13,19,32,11,20,14,30,15,16,24,28,26,29,17,22,18,27,21,23,25
"15",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"16",1,0,1,2,4,3,5,6,7,8,10,15,11,30,12,9,13,32,27,14,17,16,20,31,19,18,23,29,21,22,26,28,24,25
"17",0,1,1,2,3,6,7,4,8,5,10,15,9,12,11,14,13,30,16,28,17,23,32,31,26,22,18,19,29,27,25,20,21,24
"18",0,0,1,2,3,5,4,6,8,9,7,13,11,10,32,30,12,29,31,25,27,23,24,26,28,18,17,14,15,22,19,20,21,16
"19",1,0,1,2,4,3,5,8,7,6,12,10,28,9,11,13,15,32,18,14,21,16,17,29,31,27,22,30,25,19,20,26,24,23
"20",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"21",1,0,1,3,2,5,4,6,8,7,18,11,9,12,13,10,14,17,15,32,16,27,19,26,21,30,31,20,24,29,28,22,25,23
"22",0,0,1,2,3,4,5,6,7,9,10,11,8,12,31,17,32,14,30,13,29,21,15,19,18,27,26,24,28,16,22,20,23,25
"23",1,0,1,2,3,4,8,6,5,7,11,32,10,9,17,12,15,14,13,16,31,29,21,24,30,19,20,18,26,27,28,25,23,22
"24",0,0,1,3,2,4,5,7,6,8,10,12,9,16,32,14,17,11,15,13,31,27,30,25,19,20,18,22,29,28,21,24,23,26
"25",1,0,1,2,3,5,6,4,7,8,31,10,32,14,30,9,18,11,12,27,28,29,23,13,15,25,22,26,24,19,20,16,21,17
"26",0,0,1,2,4,3,5,7,6,8,32,30,9,12,10,14,25,11,15,17,31,13,18,19,23,20,16,21,26,22,24,29,28,27
"27",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"28",1,0,1,2,3,5,4,6,8,12,7,11,9,10,31,13,15,14,19,30,17,32,22,28,16,29,27,18,23,25,26,24,20,21
"29",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"30",0,0,1,2,3,5,4,6,9,7,8,31,32,10,26,11,16,25,30,18,27,14,13,12,19,17,15,28,22,29,24,20,21,23
"31",0,1,1,2,3,4,5,8,12,13,10,6,7,9,16,14,11,28,15,32,20,31,17,21,24,30,18,27,22,26,19,29,23,25
"32",0,1,1,2,4,3,5,6,7,9,8,10,12,11,17,14,13,20,15,29,25,31,32,30,16,23,26,28,24,18,21,22,27,19
"33",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"34",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"35",0,0,1,2,3,4,5,9,7,6,28,14,8,21,16,32,10,25,13,15,11,31,27,24,12,19,29,30,18,17,22,20,26,23
"36",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"37",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"38",0,1,1,2,3,4,5,7,6,10,11,8,17,9,12,32,31,13,27,28,16,30,14,15,26,29,25,23,19,18,20,22,21,24
"39",0,1,1,2,3,4,5,6,13,7,8,12,9,10,11,30,14,16,15,32,17,28,18,27,31,26,23,29,22,25,19,24,20,21
"40",1,0,1,2,3,4,5,6,9,8,7,10,32,15,13,31,27,30,26,11,12,14,29,28,25,24,18,19,16,17,21,20,22,23
"41",0,1,1,3,2,4,5,7,12,6,8,10,9,21,14,30,11,31,13,15,17,20,19,16,32,25,28,29,18,26,24,23,22,27
"42",0,0,1,2,4,3,5,7,9,6,8,16,11,12,10,32,17,15,14,18,13,19,31,26,20,21,30,25,29,27,22,23,28,24
"43",1,0,1,2,3,4,6,5,7,8,11,32,13,12,9,10,19,15,18,14,17,31,29,30,16,21,27,23,20,28,25,24,22,26
"44",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"45",0,1,2,1,3,4,6,5,8,9,7,10,11,19,13,12,21,16,15,18,24,14,28,32,17,23,20,31,22,29,25,30,26,27
"46",0,0,1,2,3,5,4,6,8,7,32,10,9,11,29,30,15,12,21,14,31,13,23,26,19,28,17,22,16,18,27,20,25,24
"47",1,0,1,2,3,4,5,6,7,10,14,32,9,8,13,11,12,31,24,17,15,30,16,26,29,23,28,21,22,25,27,18,20,19
"48",1,0,1,2,3,9,5,4,7,6,8,10,18,31,27,11,12,30,29,32,14,19,13,16,15,17,22,28,24,26,21,25,23,20
"49",1,0,1,2,3,4,13,5,6,7,10,9,8,11,12,32,27,14,29,24,31,18,16,25,28,30,15,17,20,23,19,26,22,21
"50",0,0,1,2,3,4,5,6,7,8,9,13,12,10,11,14,15,31,30,18,21,23,19,17,24,29,16,25,32,22,28,26,20,27
"51",1,0,1,2,4,3,5,6,7,9,8,10,11,18,14,16,12,19,32,15,13,29,17,21,31,22,20,24,27,26,30,28,25,23
"52",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"53",0,1,1,2,3,4,10,5,6,7,11,8,12,31,13,14,9,17,30,15,16,28,18,19,32,20,22,21,25,23,29,27,26,24
"54",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"55",0,0,1,2,3,4,6,9,7,5,8,13,10,11,12,16,14,17,19,32,15,28,21,18,20,31,27,29,22,30,25,26,23,24
