"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,1,2,4,3,8,5,6,7,9,11,17,32,15,19,10,12,30,31,14,13,16,28,26,27,25,20,18,23,29,22,21,24
"2",0,1,1,2,3,4,5,6,8,7,10,12,11,13,32,9,18,15,14,17,31,19,16,20,27,30,23,29,25,22,21,28,26,24
"3",0,0,1,2,3,4,6,5,7,8,10,9,13,29,12,26,32,11,28,14,31,15,30,17,16,25,22,19,18,24,20,27,21,23
"4",0,0,1,2,3,4,5,7,6,9,8,10,15,29,13,11,30,12,14,32,17,16,18,19,31,20,23,26,25,22,24,21,28,27
"5",0,1,1,2,3,5,4,7,11,6,8,12,9,32,10,13,30,29,31,22,27,14,15,25,17,28,16,19,24,18,26,20,21,23
"6",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"7",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"8",0,0,1,2,3,4,6,5,7,12,8,17,11,10,9,15,14,13,16,31,18,30,32,29,19,28,27,21,25,23,26,20,24,22
"9",1,0,1,2,4,3,6,5,7,16,8,9,11,10,12,31,14,32,19,13,30,15,25,29,18,27,24,26,21,17,20,28,22,23
"10",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"11",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"12",0,0,1,2,3,5,6,4,8,7,13,11,14,9,32,10,12,21,20,31,23,15,17,18,16,30,24,19,26,25,22,27,28,29
"13",0,1,1,2,4,3,6,5,7,8,10,12,31,9,11,14,13,32,15,30,24,25,29,27,16,19,18,20,28,17,26,23,22,21
"14",0,0,1,2,3,5,4,6,7,8,9,11,10,14,13,16,24,12,31,15,17,32,30,29,25,18,27,28,23,19,26,20,21,22
"15",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"16",0,0,1,2,3,5,4,6,7,9,11,13,10,8,32,31,12,25,14,28,19,27,18,15,17,30,29,16,26,20,22,23,21,24
"17",0,1,1,3,2,4,5,6,7,32,12,13,9,10,11,8,14,15,31,18,21,20,17,16,19,22,25,30,29,24,23,27,26,28
"18",1,0,1,2,4,3,5,9,6,7,17,11,8,12,30,13,10,15,29,14,27,32,16,31,19,28,25,24,18,23,26,22,20,21
"19",1,0,1,2,3,5,4,6,7,9,8,10,12,14,13,16,11,22,32,29,31,15,28,30,27,19,23,21,26,17,25,24,20,18
"20",0,1,1,2,3,4,5,6,7,8,9,10,16,11,12,15,13,32,14,18,30,19,17,20,28,24,31,22,26,21,25,27,29,23
"21",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"22",0,1,1,3,2,4,5,6,8,32,10,7,29,9,13,11,31,12,28,15,18,27,16,23,14,24,26,30,25,17,19,22,20,21
"23",1,0,1,2,3,4,5,32,6,28,8,7,11,12,9,15,10,18,14,31,13,30,27,29,16,26,17,25,20,24,19,21,23,22
"24",0,1,1,2,3,4,6,5,7,8,10,12,9,11,15,13,32,14,17,16,18,31,30,28,27,22,19,29,23,20,26,21,25,24
"25",0,1,2,1,3,4,7,8,5,6,9,10,31,13,26,11,12,19,18,16,30,17,14,15,21,20,32,27,28,29,25,24,22,23
"26",1,0,1,2,5,4,3,6,7,8,14,32,10,9,29,13,31,11,12,30,15,28,24,23,25,22,16,27,26,21,19,17,18,20
"27",1,0,1,2,3,5,4,6,7,9,8,11,13,10,32,21,17,31,12,14,30,16,29,15,25,23,19,22,26,28,20,18,27,24
"28",0,0,2,1,3,4,7,6,5,10,25,9,32,14,11,8,15,12,21,31,16,13,17,27,19,30,23,20,24,29,18,26,22,28
"29",0,1,1,2,4,3,5,6,7,11,9,8,32,31,10,21,13,17,12,29,26,14,19,20,28,15,30,23,16,18,27,25,22,24
"30",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"31",0,1,2,1,4,3,5,6,8,7,10,9,14,16,11,13,12,28,30,31,32,15,18,27,22,17,19,24,25,29,20,26,23,21
"32",0,0,1,2,4,3,6,5,8,11,9,7,22,15,10,14,32,31,30,26,17,12,16,13,29,18,20,19,25,23,21,24,28,27
"33",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"34",0,1,1,2,3,4,5,6,7,8,9,12,10,29,11,31,30,28,32,24,14,27,22,13,26,19,18,15,16,23,17,25,20,21
"35",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
