"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"2",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"3",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"4",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"5",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"6",0,0,1,2,3,4,5,8,6,32,9,7,31,13,10,11,14,15,12,16,26,30,17,28,18,19,29,24,20,21,27,22,23,25
"7",0,0,1,2,3,4,6,5,9,7,11,24,8,27,10,32,13,14,12,20,25,31,30,16,15,18,23,28,19,21,17,26,22,29
"8",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"9",0,1,1,2,3,4,6,5,7,9,8,10,31,32,14,17,13,30,11,12,15,29,18,20,28,19,22,27,16,24,25,23,21,26
"10",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"11",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"12",1,0,1,2,3,4,12,7,5,6,9,8,10,11,13,19,15,32,17,25,14,16,30,31,27,28,20,21,18,24,22,23,29,26
"13",0,1,1,2,3,4,6,5,7,12,8,10,9,11,13,15,14,31,30,32,16,17,18,26,20,24,25,29,23,21,19,28,22,27
"14",1,0,1,2,3,4,6,5,7,9,8,18,32,11,10,12,16,13,15,14,19,21,23,22,17,25,26,30,20,31,29,24,28,27
"15",1,0,3,1,2,4,5,8,6,7,12,11,9,13,10,19,31,22,28,32,14,30,29,17,15,25,18,21,27,16,20,24,23,26
"16",0,0,1,2,3,4,5,8,6,7,12,11,9,14,15,10,31,13,16,30,32,20,29,22,17,19,21,18,27,25,28,24,23,26
"17",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
