"","descriptor1","descriptor2","party1","party2"
"1",0,1,1,2
"2",0,0,1,2
"3",1,1,2,1
"4",0,0,1,2
"5",1,1,2,1
"6",1,1,2,1
"7",1,0,1,2
"8",0,1,1,2
"9",0,0,2,1
"10",0,1,1,2
"11",1,1,2,1
"12",1,1,2,1
"13",1,0,1,2
"14",0,1,1,2
"15",0,1,1,2
"16",0,0,1,2
"17",1,0,1,2
"18",1,1,2,1
"19",1,0,1,2
"20",1,0,1,2
"21",0,1,1,2
"22",0,0,1,2
"23",0,1,2,1
"24",0,1,1,2
"25",1,0,1,2
"26",0,1,1,2
"27",0,0,1,2
"28",0,0,1,2
"29",1,0,1,2
"30",1,0,1,2
"31",1,0,1,2
"32",1,0,1,2
"33",0,0,1,2
"34",1,1,2,1
"35",0,1,1,2
"36",0,1,1,2
"37",1,0,1,2
"38",0,1,1,2
"39",1,1,2,1
"40",1,1,2,1
"41",0,0,1,2
"42",1,0,1,2
"43",1,0,1,2
"44",1,0,1,2
"45",0,1,1,2
"46",0,0,1,2
"47",0,0,1,2
"48",0,1,1,2
"49",0,1,1,2
"50",0,0,1,2
"51",0,1,1,2
"52",1,0,1,2
"53",0,0,1,2
"54",0,1,1,2
"55",0,0,1,2
"56",0,1,1,2
"57",1,1,2,1
"58",1,0,1,2
"59",1,1,2,1
"60",0,0,1,2
"61",1,0,1,2
"62",0,0,1,2
"63",0,1,1,2
"64",1,1,2,1
"65",0,1,1,2
"66",1,1,2,1
"67",0,1,1,2
"68",0,1,1,2
"69",1,1,2,1
"70",0,1,2,1
"71",0,0,1,2
"72",0,0,1,2
"73",0,0,1,2
"74",0,0,1,2
"75",1,0,1,2
"76",1,1,2,1
"77",0,0,1,2
"78",1,1,2,1
"79",0,0,1,2
"80",0,1,1,2
"81",1,1,2,1
"82",0,0,2,1
"83",0,0,1,2
"84",1,0,1,2
"85",1,0,1,2
"86",1,1,2,1
"87",0,0,1,2
"88",1,1,2,1
"89",0,0,1,2
"90",1,0,2,1
"91",0,1,1,2
"92",1,0,1,2
"93",0,1,1,2
"94",0,0,1,2
"95",1,0,1,2
"96",1,1,2,1
"97",0,0,1,2
"98",1,0,1,2
"99",0,0,1,2
"100",1,0,1,2
"101",0,1,2,1
"102",1,0,1,2
"103",0,0,1,2
"104",1,0,1,2
"105",0,0,1,2
"106",0,1,2,1
"107",0,0,1,2
"108",0,1,1,2
"109",0,1,2,1
"110",0,0,1,2
"111",0,0,1,2
"112",1,1,2,1
"113",0,0,1,2
"114",0,1,1,2
"115",1,0,1,2
"116",1,1,2,1
"117",0,0,1,2
"118",1,1,2,1
"119",0,1,1,2
"120",1,1,2,1
"121",1,0,1,2
"122",0,0,1,2
"123",1,0,1,2
"124",1,0,1,2
"125",0,1,2,1
"126",1,1,2,1
"127",0,1,1,2
"128",1,0,1,2
"129",0,0,1,2
"130",1,0,1,2
"131",1,1,2,1
"132",0,1,1,2
"133",0,0,1,2
"134",1,1,2,1
"135",0,0,1,2
"136",0,0,1,2
"137",1,0,1,2
"138",1,1,2,1
"139",0,1,1,2
"140",1,1,2,1
"141",0,0,1,2
"142",0,1,1,2
"143",1,0,1,2
"144",1,0,1,2
"145",0,1,1,2
"146",0,0,1,2
"147",0,0,1,2
"148",1,1,2,1
"149",0,0,1,2
"150",1,1,2,1
"151",1,0,1,2
"152",0,1,1,2
"153",0,0,1,2
"154",1,1,2,1
"155",0,0,1,2
"156",0,1,1,2
"157",1,1,2,1
"158",0,1,1,2
"159",0,0,1,2
"160",0,0,1,2
"161",1,0,1,2
"162",1,0,1,2
"163",1,0,1,2
"164",0,0,1,2
"165",0,1,1,2
"166",1,0,1,2
"167",0,1,1,2
"168",1,0,1,2
"169",0,1,1,2
"170",0,1,1,2
"171",1,0,1,2
"172",1,1,2,1
"173",1,0,1,2
"174",0,0,1,2
"175",0,1,1,2
"176",1,1,2,1
"177",1,0,1,2
"178",0,1,1,2
"179",1,1,2,1
"180",1,1,2,1
"181",1,1,2,1
"182",1,0,1,2
