"","descriptor1","descriptor2","party1","party2"
"1",1,1,2,1
"2",0,1,1,2
"3",1,1,2,1
"4",0,1,1,2
"5",0,0,1,2
"6",0,0,1,2
"7",1,1,2,1
"8",1,1,2,1
"9",1,0,1,2
"10",1,1,2,1
"11",1,1,2,1
"12",0,0,1,2
"13",1,1,2,1
"14",1,0,1,2
"15",1,0,1,2
"16",1,0,1,2
"17",1,1,2,1
"18",1,1,2,1
"19",0,1,1,2
"20",1,0,1,2
"21",0,1,2,1
"22",0,0,1,2
"23",0,0,1,2
"24",1,1,2,1
"25",0,1,1,2
"26",0,0,1,2
"27",0,0,1,2
"28",0,1,1,2
"29",1,1,2,1
"30",1,0,1,2
"31",0,1,1,2
"32",0,0,1,2
"33",1,0,1,2
"34",0,1,1,2
"35",1,0,1,2
"36",1,0,1,2
"37",1,1,2,1
"38",1,1,2,1
"39",0,1,1,2
"40",1,0,1,2
"41",0,0,1,2
"42",0,0,2,1
"43",1,0,1,2
"44",0,1,1,2
"45",1,1,2,1
"46",0,0,1,2
"47",0,0,1,2
"48",1,1,2,1
"49",0,1,2,1
"50",1,1,2,1
"51",0,0,2,1
"52",1,0,1,2
"53",0,1,1,2
"54",0,0,2,1
"55",1,0,1,2
"56",1,0,1,2
"57",1,1,2,1
"58",0,0,1,2
"59",1,1,2,1
"60",1,1,2,1
"61",1,1,2,1
"62",1,1,2,1
"63",0,1,1,2
"64",1,0,1,2
"65",0,0,1,2
"66",1,0,1,2
"67",0,0,1,2
"68",1,0,1,2
"69",0,1,2,1
"70",0,1,1,2
"71",0,0,1,2
"72",0,0,1,2
"73",0,0,1,2
"74",1,0,1,2
"75",1,0,1,2
"76",0,0,1,2
"77",0,0,2,1
"78",0,0,1,2
"79",0,1,2,1
"80",0,1,1,2
"81",1,1,2,1
"82",0,1,1,2
"83",0,0,1,2
"84",1,0,1,2
"85",1,0,1,2
"86",1,0,1,2
"87",1,1,2,1
"88",0,0,1,2
"89",0,1,1,2
"90",0,1,1,2
"91",0,1,1,2
"92",0,1,1,2
"93",0,0,1,2
"94",1,0,1,2
"95",1,1,2,1
"96",0,0,1,2
"97",1,0,1,2
"98",1,0,1,2
"99",1,1,2,1
"100",0,1,2,1
"101",0,1,1,2
"102",1,1,2,1
"103",1,1,2,1
"104",1,1,2,1
"105",0,0,1,2
"106",0,1,1,2
"107",1,0,1,2
"108",1,1,2,1
"109",1,1,2,1
"110",1,0,1,2
"111",1,1,2,1
"112",0,1,2,1
"113",1,1,2,1
"114",0,1,1,2
"115",1,0,2,1
"116",0,0,1,2
"117",0,0,1,2
"118",1,0,1,2
"119",0,1,1,2
"120",1,0,1,2
"121",0,1,1,2
"122",1,0,1,2
"123",0,0,1,2
"124",1,1,2,1
"125",1,1,2,1
"126",0,1,1,2
"127",0,0,1,2
"128",0,1,1,2
"129",1,0,1,2
"130",1,0,1,2
"131",0,0,1,2
"132",0,0,1,2
"133",1,0,1,2
"134",1,0,1,2
"135",1,1,2,1
"136",1,0,1,2
"137",1,0,1,2
"138",0,1,1,2
"139",1,1,2,1
"140",1,0,2,1
"141",1,0,1,2
"142",0,0,1,2
"143",0,1,1,2
"144",1,0,1,2
"145",0,1,1,2
"146",1,0,1,2
"147",1,0,1,2
"148",0,1,1,2
"149",0,0,1,2
"150",1,0,1,2
"151",0,0,2,1
"152",0,1,1,2
"153",1,0,1,2
"154",0,0,1,2
"155",1,0,1,2
"156",0,1,1,2
"157",0,0,1,2
"158",0,0,1,2
"159",1,0,1,2
"160",1,0,1,2
"161",0,1,1,2
"162",0,1,1,2
"163",1,1,2,1
"164",1,1,2,1
"165",1,0,1,2
"166",0,1,1,2
"167",0,0,1,2
"168",1,1,2,1
"169",0,1,1,2
"170",0,0,1,2
"171",0,0,1,2
"172",1,0,1,2
"173",1,1,2,1
"174",1,1,2,1
"175",1,1,2,1
"176",0,1,1,2
"177",0,1,1,2
"178",1,0,1,2
"179",0,1,1,2
"180",0,1,1,2
"181",1,0,1,2
"182",0,0,1,2
"183",0,0,1,2
"184",0,1,1,2
"185",0,1,1,2
"186",0,0,1,2
"187",0,0,1,2
"188",1,1,2,1
"189",0,0,1,2
"190",0,1,1,2
"191",0,1,1,2
"192",0,1,1,2
"193",1,1,2,1
"194",1,1,2,1
"195",0,1,1,2
"196",1,1,2,1
"197",0,0,1,2
"198",0,1,1,2
"199",0,1,1,2
"200",1,1,2,1
"201",0,1,1,2
