"","descriptor1","descriptor2","party1","party2"
"1",0,1,1,2
"2",0,0,1,2
"3",1,1,2,1
"4",1,0,1,2
"5",1,1,2,1
"6",0,0,1,2
"7",1,1,2,1
"8",0,0,1,2
"9",0,0,1,2
"10",0,1,1,2
"11",0,0,1,2
"12",1,0,1,2
"13",0,0,1,2
"14",1,1,2,1
"15",0,1,2,1
"16",1,1,2,1
"17",0,1,1,2
"18",1,1,2,1
"19",1,1,2,1
"20",0,1,1,2
"21",0,0,1,2
"22",0,0,1,2
"23",1,1,2,1
"24",1,0,1,2
"25",0,1,1,2
"26",1,0,1,2
"27",1,1,2,1
"28",1,0,1,2
"29",1,0,1,2
"30",0,1,1,2
"31",0,0,1,2
"32",1,1,2,1
"33",0,0,1,2
"34",1,1,2,1
"35",0,0,1,2
"36",1,1,2,1
"37",0,0,2,1
"38",0,0,2,1
"39",0,0,1,2
"40",1,1,2,1
"41",0,0,1,2
"42",1,1,2,1
"43",1,0,1,2
"44",1,0,1,2
"45",1,0,1,2
"46",1,0,1,2
"47",0,0,1,2
"48",1,1,2,1
"49",1,1,2,1
"50",1,0,2,1
"51",1,1,2,1
"52",1,0,1,2
"53",1,1,2,1
"54",1,0,1,2
"55",0,1,1,2
"56",0,0,1,2
"57",1,0,1,2
"58",0,0,1,2
"59",1,1,2,1
"60",0,0,2,1
"61",0,0,1,2
"62",0,0,1,2
"63",0,0,1,2
"64",1,1,2,1
"65",1,1,2,1
"66",0,1,1,2
"67",0,0,1,2
"68",1,0,1,2
"69",1,1,2,1
"70",0,1,1,2
"71",1,1,2,1
"72",0,0,1,2
"73",0,0,2,1
"74",1,1,2,1
"75",0,1,2,1
"76",1,0,1,2
"77",1,1,2,1
"78",1,1,2,1
"79",0,1,1,2
"80",0,1,2,1
"81",0,1,1,2
"82",0,1,1,2
"83",0,1,1,2
"84",0,0,1,2
"85",0,1,1,2
"86",1,0,1,2
"87",1,1,2,1
"88",1,0,1,2
"89",1,1,2,1
"90",0,1,1,2
"91",0,0,1,2
"92",0,1,1,2
"93",1,1,2,1
"94",1,0,1,2
"95",1,0,1,2
"96",1,0,1,2
"97",1,1,2,1
"98",0,0,1,2
"99",1,0,1,2
"100",1,0,1,2
"101",1,0,1,2
"102",0,1,2,1
"103",0,0,1,2
"104",0,1,1,2
"105",0,0,1,2
"106",1,0,1,2
"107",0,0,1,2
"108",1,0,1,2
"109",0,0,1,2
"110",1,0,1,2
"111",0,1,1,2
"112",1,1,2,1
"113",0,0,1,2
"114",0,0,1,2
"115",1,0,1,2
"116",1,0,2,1
"117",0,1,1,2
"118",0,0,1,2
"119",0,0,1,2
"120",1,1,2,1
"121",0,0,1,2
"122",1,1,2,1
"123",1,0,2,1
"124",0,1,1,2
"125",0,0,1,2
"126",0,1,1,2
"127",0,0,1,2
"128",1,1,2,1
"129",0,0,1,2
"130",0,1,1,2
"131",1,1,2,1
"132",1,1,2,1
"133",0,1,1,2
"134",0,0,1,2
"135",1,1,2,1
"136",1,1,2,1
"137",1,0,1,2
"138",0,1,1,2
"139",0,0,1,2
"140",1,0,1,2
"141",1,1,2,1
"142",1,0,2,1
"143",0,0,1,2
"144",0,0,1,2
"145",0,1,2,1
"146",0,1,1,2
"147",0,0,1,2
"148",0,1,1,2
"149",0,1,1,2
"150",0,0,1,2
"151",0,0,1,2
"152",0,1,1,2
"153",1,0,1,2
"154",0,1,1,2
"155",1,0,1,2
"156",1,0,1,2
"157",1,0,1,2
"158",0,1,1,2
"159",1,0,1,2
"160",1,0,1,2
"161",0,1,1,2
"162",0,1,1,2
"163",1,1,2,1
"164",1,0,1,2
"165",0,0,1,2
"166",1,1,2,1
"167",1,1,2,1
"168",0,0,1,2
"169",0,1,2,1
"170",0,1,1,2
"171",1,0,1,2
"172",0,1,2,1
"173",0,0,1,2
"174",1,1,2,1
"175",0,0,2,1
"176",1,1,2,1
"177",1,1,2,1
"178",1,0,1,2
"179",0,1,1,2
"180",0,0,1,2
"181",1,1,2,1
"182",1,1,2,1
