"","descriptor1","descriptor2","party1","party2"
"1",1,0,1,2
"2",0,0,1,2
"3",1,0,1,2
"4",1,1,2,1
"5",0,0,2,1
"6",1,1,2,1
"7",1,0,2,1
"8",1,0,1,2
"9",0,1,1,2
"10",1,0,1,2
"11",0,1,1,2
"12",0,0,1,2
"13",0,1,1,2
"14",0,1,1,2
"15",1,0,1,2
"16",0,1,1,2
"17",1,1,2,1
"18",0,1,1,2
"19",0,0,1,2
"20",1,1,2,1
"21",0,1,1,2
"22",1,1,2,1
"23",1,0,1,2
"24",0,1,1,2
"25",1,0,1,2
"26",0,0,1,2
"27",0,1,1,2
"28",1,0,1,2
"29",0,0,1,2
"30",1,0,1,2
"31",1,0,1,2
"32",1,1,2,1
"33",0,1,1,2
"34",1,1,2,1
"35",1,1,2,1
"36",0,0,1,2
"37",0,1,1,2
"38",0,0,1,2
"39",0,1,1,2
"40",1,0,1,2
"41",1,0,1,2
"42",0,0,1,2
"43",1,1,2,1
"44",1,0,1,2
"45",1,1,2,1
"46",1,1,2,1
"47",0,0,1,2
"48",1,1,2,1
"49",1,1,2,1
"50",1,0,1,2
"51",1,0,1,2
"52",0,1,1,2
"53",1,1,2,1
"54",1,0,1,2
"55",0,1,1,2
"56",1,0,1,2
"57",1,0,2,1
"58",0,1,1,2
"59",0,0,2,1
"60",1,1,2,1
"61",0,1,1,2
"62",1,0,2,1
"63",1,0,1,2
"64",0,0,1,2
"65",1,1,2,1
"66",0,1,1,2
"67",1,0,1,2
"68",0,1,1,2
"69",1,1,2,1
"70",0,0,1,2
"71",1,0,1,2
"72",0,0,2,1
"73",1,1,2,1
"74",1,0,2,1
"75",0,0,1,2
"76",1,1,2,1
"77",1,0,1,2
"78",0,0,1,2
"79",1,1,2,1
"80",1,0,1,2
"81",0,0,1,2
"82",1,1,2,1
"83",0,0,1,2
"84",0,0,1,2
"85",1,0,2,1
"86",0,1,1,2
"87",0,1,1,2
"88",0,1,1,2
"89",1,1,2,1
"90",0,1,1,2
"91",0,0,2,1
"92",1,1,2,1
"93",1,1,2,1
"94",1,0,1,2
"95",1,0,1,2
"96",0,1,1,2
"97",1,0,1,2
"98",1,0,1,2
"99",1,0,1,2
"100",1,0,1,2
"101",1,0,1,2
"102",0,0,1,2
"103",1,1,2,1
"104",0,1,1,2
"105",0,1,1,2
"106",1,0,1,2
"107",0,1,1,2
"108",0,1,1,2
"109",1,1,2,1
"110",0,0,1,2
"111",0,0,1,2
"112",0,0,1,2
"113",0,1,1,2
"114",0,1,1,2
"115",0,1,1,2
"116",1,0,1,2
"117",1,0,1,2
"118",1,0,1,2
"119",1,1,2,1
"120",1,0,1,2
"121",1,0,1,2
"122",1,1,2,1
