"","descriptor1","descriptor2","party1","party2"
"1",0,0,1,2
"2",1,0,1,2
"3",0,1,1,2
"4",0,0,2,1
"5",1,1,2,1
"6",0,0,1,2
"7",1,1,2,1
"8",1,1,2,1
"9",1,1,2,1
"10",0,0,1,2
"11",0,0,1,2
"12",0,1,1,2
"13",1,1,2,1
"14",0,1,1,2
"15",1,1,2,1
"16",0,1,1,2
"17",1,1,2,1
"18",0,0,1,2
"19",0,1,1,2
"20",0,1,1,2
"21",1,1,2,1
"22",0,1,1,2
"23",1,1,2,1
"24",1,1,2,1
"25",1,1,2,1
"26",1,1,2,1
"27",0,0,1,2
"28",1,1,2,1
"29",1,0,1,2
"30",1,0,2,1
"31",1,1,2,1
"32",1,0,1,2
"33",1,1,2,1
"34",0,0,1,2
"35",0,1,1,2
"36",0,0,1,2
"37",1,0,1,2
"38",0,0,2,1
"39",1,1,2,1
"40",1,1,2,1
"41",0,0,1,2
"42",1,1,2,1
"43",1,1,2,1
"44",1,1,2,1
"45",0,0,1,2
"46",0,0,1,2
"47",1,0,1,2
"48",0,0,1,2
"49",1,1,2,1
"50",1,0,1,2
"51",1,1,2,1
"52",0,0,1,2
"53",0,1,1,2
"54",1,1,2,1
"55",1,1,2,1
"56",1,0,1,2
"57",0,1,1,2
"58",0,0,1,2
"59",1,0,1,2
"60",1,1,2,1
"61",1,1,2,1
"62",0,0,1,2
"63",0,0,1,2
"64",1,0,1,2
"65",1,1,2,1
"66",0,0,2,1
"67",0,0,1,2
"68",0,0,1,2
"69",0,0,1,2
"70",0,0,1,2
"71",0,0,1,2
"72",0,0,1,2
"73",1,1,2,1
"74",0,1,1,2
"75",0,0,1,2
"76",0,0,1,2
"77",1,1,2,1
"78",0,0,1,2
"79",0,0,1,2
"80",1,0,1,2
"81",1,1,2,1
"82",0,0,1,2
"83",0,0,1,2
"84",1,1,2,1
"85",1,1,2,1
"86",1,1,2,1
"87",1,1,2,1
"88",1,0,1,2
"89",0,0,1,2
"90",1,1,2,1
"91",1,1,2,1
"92",1,0,1,2
"93",1,0,1,2
"94",1,1,2,1
"95",0,0,1,2
"96",0,1,1,2
"97",0,1,1,2
"98",1,0,1,2
"99",0,1,1,2
"100",0,1,1,2
"101",0,0,2,1
"102",0,0,1,2
"103",1,0,1,2
"104",1,1,2,1
"105",1,0,1,2
"106",0,1,1,2
"107",1,1,2,1
"108",0,1,1,2
"109",1,0,1,2
"110",0,1,1,2
"111",1,0,2,1
"112",1,0,1,2
"113",1,1,2,1
"114",1,0,1,2
"115",0,1,1,2
"116",0,1,2,1
"117",0,1,1,2
