"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,0,1,0,0,0,1,1,1,2,3,6,4,5,7,8
"2",1,0,1,1,0,0,0,0,1,2,3,4,6,7,5,8
"3",1,0,1,0,1,0,0,1,1,2,3,6,4,7,5,8
"4",0,0,1,1,0,1,1,1,1,2,3,4,5,6,8,7
"5",0,0,1,0,1,0,1,1,1,2,3,4,5,6,7,8
"6",0,1,0,1,1,1,1,1,1,2,3,4,5,7,6,8
"7",0,1,0,1,0,0,0,0,1,2,3,4,5,6,7,8
"8",0,0,1,1,0,1,0,0,2,1,3,4,6,5,8,7
"9",0,0,1,0,0,0,0,1,1,2,3,4,5,6,7,8
"10",1,1,0,1,0,0,0,1,8,7,6,5,4,3,2,1
"11",0,0,1,1,0,0,1,1,1,2,5,3,4,7,8,6
"12",0,1,1,1,1,0,1,1,1,2,3,4,6,5,7,8
"13",1,1,1,1,0,0,1,1,8,7,6,5,4,3,2,1
"14",1,1,0,1,0,0,0,1,8,7,6,5,4,3,2,1
"15",0,0,1,1,0,0,1,0,1,2,3,5,7,4,6,8
"16",0,1,0,1,0,1,0,1,1,2,3,4,5,7,6,8
"17",1,0,1,0,1,0,0,0,1,2,3,4,6,5,7,8
"18",0,0,1,0,0,0,0,1,3,2,1,4,6,5,7,8
"19",0,0,1,1,1,1,0,0,1,2,3,4,5,6,8,7
"20",1,1,0,1,0,0,0,1,8,7,6,5,4,3,2,1
"21",0,1,0,0,1,1,0,0,1,2,3,4,5,6,7,8
"22",0,1,0,1,1,0,1,0,1,3,2,4,5,8,6,7
"23",1,0,1,0,0,0,0,0,1,2,3,4,5,7,6,8
"24",1,1,1,1,0,1,0,1,8,7,6,5,4,3,2,1
"25",1,1,1,0,1,1,0,0,8,7,6,5,4,3,2,1
"26",1,1,1,1,1,1,1,1,8,7,6,5,4,3,2,1
"27",0,1,1,0,1,0,1,1,1,2,3,4,6,5,7,8
"28",0,0,1,1,0,1,1,0,1,2,3,4,5,7,6,8
"29",0,1,0,1,0,1,0,1,1,2,3,4,5,6,8,7
"30",0,1,1,0,1,1,1,1,1,2,3,4,5,6,7,8
"31",1,0,0,0,0,1,0,0,1,2,3,4,6,5,8,7
"32",0,1,1,1,1,1,0,0,1,3,4,2,5,6,8,7
"33",0,1,0,0,1,0,0,1,1,2,3,4,7,5,6,8
