"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,1,1,0,0,1,0,0,1,2,4,3,5,8,6,7
"2",1,0,0,0,0,0,1,1,1,2,3,4,5,7,6,8
"3",1,0,0,0,0,1,1,0,1,2,3,4,5,6,7,8
"4",1,1,1,1,0,1,1,1,8,7,6,5,4,3,2,1
"5",0,1,0,0,1,1,1,1,1,2,3,4,5,6,7,8
"6",1,0,1,0,1,0,1,1,1,2,4,3,5,6,8,7
"7",0,0,0,1,0,0,0,0,2,1,4,3,5,7,6,8
"8",0,0,1,1,0,0,1,0,1,2,4,3,5,7,8,6
"9",1,1,0,0,1,0,0,1,8,7,6,5,4,3,2,1
"10",0,0,0,0,0,1,1,1,1,2,3,5,4,6,7,8
"11",1,0,1,0,0,0,1,0,1,2,3,4,5,7,6,8
"12",1,0,1,0,1,0,1,1,2,1,4,3,5,7,6,8
"13",0,0,0,0,1,0,1,0,1,3,2,4,5,6,7,8
"14",0,1,0,0,0,0,1,1,1,2,3,4,7,6,5,8
"15",0,1,1,1,0,1,1,0,1,2,3,4,6,5,7,8
"16",1,1,0,1,0,0,1,1,8,7,6,5,4,3,2,1
"17",1,0,0,0,1,1,0,0,1,2,3,4,7,5,8,6
"18",0,0,1,0,1,0,0,0,1,2,3,5,6,4,8,7
"19",1,1,1,0,0,1,1,0,8,7,6,5,4,3,2,1
"20",0,1,1,1,1,0,1,1,1,2,3,4,5,7,6,8
"21",1,1,1,1,0,1,1,1,8,7,6,5,4,3,2,1
"22",1,1,0,1,0,1,0,0,8,7,6,5,4,3,2,1
"23",1,1,1,0,1,0,0,1,8,7,6,5,4,3,2,1
"24",0,0,1,1,1,0,0,1,1,2,3,7,4,5,6,8
"25",1,0,0,0,1,0,0,1,1,2,3,6,4,5,7,8
"26",0,0,0,0,0,1,1,0,1,2,4,3,5,8,7,6
"27",1,0,1,0,1,0,1,1,1,2,3,4,5,6,7,8
"28",1,0,1,0,0,1,1,1,1,2,3,4,5,6,7,8
"29",1,1,0,1,1,1,0,0,8,7,6,5,4,3,2,1
"30",0,0,1,0,1,0,0,0,1,2,3,4,5,6,7,8
"31",0,0,0,1,1,0,1,0,1,2,4,3,6,5,8,7
"32",1,1,1,1,1,1,0,1,8,7,6,5,4,3,2,1
"33",1,1,1,0,1,1,1,1,8,7,6,5,4,3,2,1
"34",0,1,1,1,0,1,0,1,1,3,2,4,5,7,6,8
"35",1,0,0,1,1,1,1,0,1,2,3,4,8,6,5,7
"36",1,1,0,1,0,1,0,1,8,7,6,5,4,3,2,1
"37",0,0,1,1,1,0,1,1,1,3,2,4,5,6,8,7
"38",1,1,0,1,1,0,0,0,8,7,6,5,4,3,2,1
"39",0,0,1,0,0,1,0,1,1,2,3,4,5,7,6,8
"40",1,1,1,0,1,0,0,0,8,7,6,5,4,3,2,1
"41",0,1,1,0,0,1,0,1,1,2,3,4,5,6,7,8
"42",0,1,1,1,1,1,0,1,1,2,5,4,3,7,6,8
"43",0,1,0,1,1,0,0,0,1,2,3,4,6,5,7,8
"44",1,0,1,1,0,0,1,0,1,2,3,4,6,7,5,8
"45",0,1,1,0,1,1,0,0,1,2,3,4,5,7,6,8
"46",1,0,0,1,1,1,0,0,1,3,2,4,5,6,7,8
"47",1,0,0,1,1,0,0,1,1,3,2,4,5,6,7,8
"48",1,1,1,1,0,0,0,0,8,7,6,5,4,3,2,1
"49",0,1,0,1,0,0,0,0,1,2,3,4,5,8,6,7
"50",1,1,1,1,0,1,1,0,8,7,6,5,4,3,2,1
"51",0,1,0,0,0,1,0,0,1,3,2,4,5,6,7,8
"52",0,0,1,1,0,0,1,0,1,3,2,4,5,6,8,7
"53",0,1,0,1,0,0,0,0,1,2,3,5,4,7,6,8
"54",0,0,0,1,1,0,1,1,1,3,2,4,5,6,7,8
"55",0,1,0,0,1,1,1,0,1,2,3,4,5,8,7,6
"56",0,1,0,1,0,0,1,1,1,3,2,4,5,8,6,7
"57",0,1,1,1,1,0,1,0,1,2,3,4,6,5,7,8
"58",0,1,1,1,1,0,1,1,1,3,2,4,5,8,7,6
"59",0,1,0,0,1,1,1,1,1,2,3,6,4,5,7,8
"60",1,1,1,1,0,0,1,1,8,7,6,5,4,3,2,1
"61",1,1,1,0,0,0,1,0,8,7,6,5,4,3,2,1
"62",1,0,1,0,1,1,0,1,1,2,5,3,4,6,7,8
"63",0,1,0,0,1,1,1,1,1,3,2,4,6,5,8,7
"64",0,0,1,1,0,1,1,0,1,2,3,4,5,6,8,7
"65",1,1,1,1,0,0,0,0,8,7,6,5,4,3,2,1
"66",1,1,1,0,0,0,0,0,8,7,6,5,4,3,2,1
"67",0,0,0,1,0,1,0,0,1,2,3,4,6,7,5,8
"68",0,0,0,1,0,0,1,0,1,2,3,5,4,6,7,8
"69",1,1,1,1,1,0,0,0,8,7,6,5,4,3,2,1
"70",1,1,0,0,1,1,0,0,8,7,6,5,4,3,2,1
"71",1,1,1,1,1,1,1,0,8,7,6,5,4,3,2,1
"72",1,0,1,1,1,1,1,1,1,3,2,4,5,6,8,7
"73",0,0,1,0,0,1,1,1,1,3,2,4,5,7,6,8
"74",1,1,0,1,0,0,0,1,8,7,6,5,4,3,2,1
"75",1,0,0,1,1,0,0,0,1,2,4,3,5,6,7,8
"76",1,0,1,1,1,0,1,0,2,1,4,3,5,6,7,8
"77",0,1,1,0,0,0,0,1,1,2,3,5,4,7,6,8
"78",0,0,0,0,0,0,1,0,1,4,3,2,5,7,6,8
"79",1,0,1,1,0,0,0,0,1,3,2,4,5,7,8,6
"80",1,1,0,0,1,1,0,0,8,7,6,5,4,3,2,1
"81",1,1,1,0,0,1,0,0,8,7,6,5,4,3,2,1
"82",0,0,0,0,1,0,0,1,1,2,3,5,4,7,6,8
"83",1,1,0,1,1,0,1,1,8,7,6,5,4,3,2,1
"84",0,0,1,0,1,0,0,1,2,1,3,4,5,8,7,6
"85",1,0,0,1,0,1,0,1,1,2,3,5,4,7,6,8
"86",1,1,1,1,0,1,0,1,8,7,6,5,4,3,2,1
"87",1,0,0,0,1,1,0,0,1,3,2,4,6,7,5,8
"88",0,0,1,0,0,1,1,0,1,2,3,5,4,7,8,6
"89",1,1,1,1,0,0,0,0,8,7,6,5,4,3,2,1
"90",1,1,1,1,1,1,1,0,8,7,6,5,4,3,2,1
"91",0,0,1,0,0,0,1,1,1,2,3,4,5,6,8,7
"92",1,0,0,1,1,0,1,1,1,2,4,5,6,3,7,8
"93",0,1,0,0,0,1,1,0,2,1,4,3,5,6,7,8
"94",0,0,0,0,1,0,1,0,1,2,3,4,5,8,7,6
"95",0,1,1,0,0,0,1,0,1,2,3,4,6,5,7,8
"96",0,0,0,0,0,0,1,1,2,1,3,4,7,5,8,6
"97",1,1,0,0,1,1,0,0,8,7,6,5,4,3,2,1
"98",1,1,1,1,1,0,0,1,8,7,6,5,4,3,2,1
"99",0,0,0,1,1,0,1,1,1,2,3,4,5,6,7,8
"100",1,0,1,0,1,1,0,0,1,2,3,4,7,5,6,8
"101",1,0,0,1,0,1,1,1,2,1,3,5,4,8,6,7
"102",1,0,1,1,0,1,1,1,2,1,4,5,3,6,7,8
"103",0,1,1,0,0,0,1,1,1,2,3,4,5,8,6,7
"104",1,1,1,0,0,0,1,0,8,7,6,5,4,3,2,1
"105",1,1,0,0,1,0,0,0,8,7,6,5,4,3,2,1
"106",0,0,0,1,0,1,0,1,1,2,3,4,5,6,7,8
"107",0,0,0,1,1,0,1,0,1,2,3,4,5,6,8,7
"108",0,0,1,1,0,0,0,0,1,2,3,4,5,8,6,7
"109",0,0,1,0,1,0,0,1,1,2,4,3,5,7,6,8
"110",0,0,1,1,0,1,0,1,1,3,2,4,5,6,7,8
"111",0,1,1,0,0,0,1,1,1,2,3,4,6,7,5,8
"112",0,1,0,1,0,1,1,1,1,2,3,4,5,6,8,7
"113",0,0,0,0,1,0,1,0,1,2,3,4,6,5,8,7
"114",1,0,0,0,0,1,0,0,2,1,3,5,4,6,7,8
"115",1,0,1,0,0,1,1,1,1,2,3,4,5,8,7,6
"116",0,0,1,1,1,0,0,1,1,2,4,3,5,7,8,6
"117",1,1,1,1,1,0,1,1,8,7,6,5,4,3,2,1
"118",0,1,1,1,1,1,1,1,1,2,3,4,5,8,7,6
"119",1,1,1,0,1,1,1,1,8,7,6,5,4,3,2,1
"120",0,0,1,1,0,1,0,1,1,2,4,3,5,7,8,6
"121",1,1,0,0,0,0,1,0,8,7,6,5,4,3,2,1
"122",1,1,1,1,1,1,0,0,8,7,6,5,4,3,2,1
"123",0,0,0,0,1,0,1,1,1,2,4,3,5,6,8,7
"124",0,1,0,1,0,1,0,1,1,2,4,3,5,7,8,6
"125",1,0,0,1,0,1,1,1,1,3,2,4,6,5,8,7
"126",1,0,0,0,0,0,1,1,1,2,4,3,5,7,8,6
"127",0,1,0,0,0,1,0,0,1,3,4,2,8,6,7,5
"128",0,1,1,1,1,1,0,0,1,2,3,4,5,6,8,7
"129",0,1,0,1,1,0,1,0,1,2,3,4,6,5,7,8
"130",1,1,0,0,0,0,0,1,8,7,6,5,4,3,2,1
"131",0,1,0,0,0,1,1,1,1,2,3,4,5,7,6,8
"132",0,1,1,1,1,1,1,0,1,2,4,3,6,5,7,8
"133",0,1,1,1,1,1,0,1,1,2,3,4,5,6,8,7
"134",1,0,0,1,0,0,1,1,1,2,3,4,5,7,6,8
"135",1,1,1,0,1,0,1,0,8,7,6,5,4,3,2,1
"136",1,1,0,0,0,1,1,0,8,7,6,5,4,3,2,1
"137",1,1,1,0,1,1,0,1,8,7,6,5,4,3,2,1
"138",1,0,1,1,0,0,0,0,1,2,3,4,5,7,6,8
"139",1,0,0,1,1,1,0,0,1,2,3,5,4,6,8,7
"140",1,0,1,1,0,1,1,0,1,2,3,4,5,6,7,8
"141",0,0,0,0,0,0,1,1,1,2,3,5,4,7,8,6
"142",1,0,1,1,0,1,0,1,1,2,3,4,5,8,6,7
"143",0,0,1,0,1,0,1,1,1,2,3,6,4,5,7,8
"144",0,0,1,1,1,0,1,0,1,2,5,4,3,7,6,8
"145",1,0,1,0,1,0,0,0,1,2,3,5,4,6,8,7
"146",1,1,1,0,1,0,1,1,8,7,6,5,4,3,2,1
"147",0,1,1,1,1,1,1,0,1,2,3,4,5,7,6,8
"148",0,1,1,0,1,0,0,0,1,2,4,5,3,6,7,8
"149",1,0,0,0,0,0,0,0,1,2,3,5,4,8,6,7
"150",1,0,1,0,1,1,0,0,2,1,3,4,7,5,8,6
"151",0,0,0,1,1,0,1,0,1,2,3,4,5,6,7,8
"152",0,0,1,0,0,0,1,1,1,3,2,4,5,6,7,8
"153",0,1,1,1,0,1,1,1,1,3,2,7,4,6,5,8
"154",0,1,0,1,0,0,1,0,1,2,3,4,5,6,7,8
"155",0,0,0,1,0,1,1,0,1,2,4,3,6,5,7,8
"156",0,1,0,0,1,1,0,1,1,3,4,2,5,7,6,8
"157",1,1,0,0,1,0,1,0,8,7,6,5,4,3,2,1
"158",0,1,0,1,1,0,1,0,1,3,2,4,5,6,7,8
"159",1,0,1,1,1,0,1,1,2,1,3,4,6,5,7,8
"160",0,0,0,1,1,1,1,1,1,2,3,4,5,6,7,8
"161",0,0,1,1,0,0,0,1,1,2,3,5,4,6,7,8
"162",0,0,0,0,0,0,0,1,1,2,3,5,4,6,7,8
"163",0,0,0,1,0,1,1,1,2,1,3,4,5,6,7,8
"164",0,0,0,1,0,0,0,0,1,2,4,3,6,5,7,8
"165",0,1,1,1,1,1,0,1,1,2,4,3,5,6,7,8
"166",1,1,0,1,0,1,0,1,8,7,6,5,4,3,2,1
"167",1,0,0,0,0,0,1,0,1,2,3,4,6,5,8,7
"168",0,0,1,1,1,1,1,1,1,2,3,5,4,7,6,8
"169",0,1,1,1,0,1,0,1,1,2,3,6,4,5,8,7
"170",0,0,0,0,0,0,1,1,1,2,3,4,7,5,6,8
"171",1,0,1,1,0,1,1,0,1,4,2,3,5,7,6,8
"172",1,0,1,1,0,1,0,0,1,2,3,5,4,7,6,8
"173",1,0,0,1,1,1,0,1,1,2,3,4,6,5,8,7
"174",0,0,1,1,1,0,0,1,1,2,3,4,5,7,6,8
"175",0,1,1,1,1,0,0,0,1,2,3,4,5,6,8,7
"176",1,1,1,1,1,1,0,0,8,7,6,5,4,3,2,1
"177",0,0,1,1,0,0,0,0,1,2,4,3,5,6,8,7
"178",0,1,0,1,1,0,0,0,1,2,3,4,6,5,8,7
"179",0,1,1,1,0,1,1,0,1,2,4,3,5,6,8,7
"180",0,0,1,1,1,0,0,1,1,2,3,7,4,6,5,8
"181",1,1,1,1,1,1,1,0,8,7,6,5,4,3,2,1
