"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,1,0,0,1,0,0,1,1,2,3,5,4,8,7,6
"2",1,1,0,1,1,0,0,1,8,7,6,5,4,3,2,1
"3",1,0,1,0,0,0,0,1,1,2,3,4,6,5,7,8
"4",1,1,0,1,1,1,0,0,8,7,6,5,4,3,2,1
"5",1,1,0,1,0,0,1,1,8,7,6,5,4,3,2,1
"6",1,0,1,0,1,1,0,1,1,2,3,4,5,6,7,8
"7",1,1,1,0,0,1,0,0,8,7,6,5,4,3,2,1
"8",1,1,0,1,0,0,1,1,8,7,6,5,4,3,2,1
"9",1,1,0,0,1,0,1,1,8,7,6,5,4,3,2,1
"10",0,1,1,1,1,1,0,1,1,2,3,4,5,7,6,8
"11",0,0,1,1,1,0,0,0,1,2,3,5,4,7,6,8
"12",0,0,1,0,0,1,0,0,1,2,3,4,6,7,5,8
"13",0,0,0,1,1,1,0,0,1,2,3,4,5,8,7,6
"14",0,1,1,1,0,1,1,0,1,3,2,4,5,6,7,8
"15",0,1,0,0,0,1,1,1,1,2,3,5,4,7,6,8
"16",1,0,0,1,0,0,1,1,1,2,3,4,5,6,7,8
"17",0,0,0,1,1,0,0,0,2,1,3,4,6,7,5,8
"18",0,0,0,1,1,0,0,1,2,1,4,3,6,5,8,7
"19",1,0,0,0,1,0,0,0,1,2,3,4,5,8,7,6
"20",1,0,0,1,0,0,0,0,1,2,3,4,7,5,8,6
"21",1,1,1,1,1,1,1,1,8,7,6,5,4,3,2,1
"22",1,1,0,1,0,0,0,0,8,7,6,5,4,3,2,1
"23",0,1,0,0,1,0,0,0,1,2,3,4,5,6,7,8
"24",1,1,1,0,1,1,0,0,8,7,6,5,4,3,2,1
"25",0,1,0,0,1,1,1,1,1,2,3,5,4,7,6,8
"26",1,0,1,1,0,0,0,1,1,2,4,3,8,5,6,7
"27",1,0,0,0,0,0,1,0,1,3,2,4,5,6,8,7
"28",1,1,0,1,0,1,0,0,8,7,6,5,4,3,2,1
"29",1,1,1,1,0,0,1,1,8,7,6,5,4,3,2,1
"30",1,0,1,0,0,1,1,0,1,2,3,5,4,7,6,8
"31",0,1,0,1,1,0,1,0,1,3,2,4,5,6,8,7
"32",1,1,0,1,1,0,1,1,8,7,6,5,4,3,2,1
"33",1,1,0,0,0,1,1,0,8,7,6,5,4,3,2,1
"34",0,0,1,0,1,0,1,0,2,1,3,4,6,5,8,7
