"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",1,1,0,1,0,0,0,1,8,7,6,5,4,3,2,1
"2",1,0,0,1,1,1,0,1,1,2,4,3,6,5,8,7
"3",0,1,0,1,1,1,1,1,1,2,3,8,5,4,7,6
"4",0,1,1,0,0,0,0,0,1,2,3,4,7,6,5,8
"5",0,0,1,0,0,0,1,1,1,2,3,6,5,4,7,8
"6",0,1,0,0,0,0,1,1,1,2,3,4,5,6,7,8
"7",1,0,1,0,1,1,0,1,1,2,4,3,5,8,6,7
"8",0,0,1,0,1,1,0,0,1,2,3,4,7,5,6,8
"9",1,1,0,1,0,0,1,0,8,7,6,5,4,3,2,1
"10",1,0,1,1,0,1,1,1,1,2,3,4,7,5,8,6
"11",0,0,1,1,1,1,0,0,1,2,3,4,5,6,8,7
"12",1,1,1,1,1,0,1,1,8,7,6,5,4,3,2,1
"13",0,0,1,1,1,1,1,1,1,2,3,4,5,8,6,7
"14",1,0,0,1,0,1,1,0,1,2,4,3,6,5,7,8
"15",1,0,0,0,1,1,1,1,1,2,3,4,6,8,5,7
"16",1,1,1,0,0,1,1,0,8,7,6,5,4,3,2,1
"17",0,0,0,0,0,1,0,1,1,2,3,4,5,7,6,8
"18",1,1,1,1,1,0,0,0,8,7,6,5,4,3,2,1
"19",1,0,0,1,0,0,0,1,1,2,3,4,5,8,7,6
"20",1,0,0,1,1,0,0,0,2,1,3,5,4,6,8,7
"21",1,0,1,1,0,1,1,0,3,1,2,4,5,6,8,7
"22",0,0,0,0,1,0,0,0,2,1,3,4,6,5,7,8
"23",1,0,0,1,0,1,1,1,1,2,4,3,7,6,5,8
"24",0,1,1,1,0,0,1,1,1,2,3,4,8,6,5,7
"25",1,0,0,1,1,1,0,1,1,2,3,4,7,5,6,8
"26",0,1,1,1,0,1,0,0,3,2,1,5,4,8,6,7
"27",0,1,0,1,0,1,0,0,1,2,3,6,4,5,8,7
"28",0,0,0,0,0,0,0,0,1,2,3,4,5,8,6,7
"29",1,0,0,1,1,1,1,0,1,3,2,4,5,6,8,7
"30",0,0,1,0,1,1,0,1,1,2,3,4,5,6,7,8
"31",1,1,1,1,0,0,0,1,8,7,6,5,4,3,2,1
"32",1,1,1,0,0,1,1,0,8,7,6,5,4,3,2,1
"33",0,1,0,1,0,1,1,0,1,2,3,5,4,6,8,7
"34",1,0,1,1,0,1,0,1,1,2,3,4,5,6,7,8
"35",1,1,1,1,0,1,1,1,8,7,6,5,4,3,2,1
"36",1,0,1,1,1,1,1,1,1,2,3,4,6,5,7,8
"37",1,0,0,1,1,0,0,0,1,2,3,6,4,5,8,7
"38",1,1,1,0,0,1,0,1,8,7,6,5,4,3,2,1
"39",0,1,1,0,1,0,0,1,1,3,2,4,5,6,7,8
"40",1,1,0,0,1,1,0,1,8,7,6,5,4,3,2,1
"41",1,0,0,1,0,1,0,1,1,2,3,4,5,8,6,7
"42",1,0,0,0,0,1,0,1,1,2,3,4,6,5,7,8
"43",1,0,1,0,1,1,1,1,1,2,3,5,4,6,8,7
"44",0,1,0,1,1,1,1,0,1,2,3,4,5,6,7,8
"45",1,1,1,0,0,1,1,0,8,7,6,5,4,3,2,1
"46",0,0,0,0,0,1,0,0,1,2,3,4,5,6,7,8
"47",1,1,1,0,0,0,1,0,8,7,6,5,4,3,2,1
"48",1,1,1,1,0,0,1,1,8,7,6,5,4,3,2,1
"49",1,1,0,0,1,1,0,0,8,7,6,5,4,3,2,1
"50",1,1,1,1,0,1,0,1,8,7,6,5,4,3,2,1
"51",1,0,1,0,0,0,1,0,1,2,3,4,5,6,7,8
"52",1,1,0,1,0,0,0,0,8,7,6,5,4,3,2,1
"53",0,0,1,1,1,0,0,0,1,2,4,3,5,6,8,7
"54",0,0,0,0,1,1,0,0,1,2,3,4,6,5,7,8
"55",1,1,0,1,0,1,1,0,8,7,6,5,4,3,2,1
"56",1,1,0,1,0,1,0,1,8,7,6,5,4,3,2,1
"57",0,1,1,1,1,1,1,0,1,2,3,4,5,6,7,8
"58",1,1,0,0,1,1,0,1,8,7,6,5,4,3,2,1
"59",0,1,0,1,1,1,1,0,1,3,2,4,5,6,8,7
"60",0,0,0,0,0,0,1,0,1,2,3,4,8,5,6,7
"61",0,1,0,0,0,1,1,1,1,3,2,4,5,6,8,7
"62",1,0,1,0,0,1,1,0,2,1,3,4,6,7,5,8
"63",1,0,0,0,0,1,1,1,1,2,4,3,6,5,7,8
"64",1,0,0,1,1,0,0,1,1,2,4,3,5,6,7,8
"65",1,0,0,1,1,1,0,0,1,2,3,4,5,6,7,8
"66",1,0,1,1,1,1,1,0,1,2,3,5,4,6,7,8
"67",1,0,0,1,1,1,0,1,1,2,4,3,6,8,5,7
"68",1,1,1,0,1,0,1,1,8,7,6,5,4,3,2,1
"69",0,1,0,1,0,0,1,0,2,1,3,4,6,5,7,8
"70",0,0,1,0,0,1,1,0,1,2,4,3,5,7,6,8
"71",1,1,1,1,1,1,1,0,8,7,6,5,4,3,2,1
"72",1,0,1,1,0,1,1,0,1,2,3,4,5,7,6,8
"73",0,0,0,0,0,0,1,1,1,2,3,4,5,6,7,8
"74",1,1,0,1,0,1,1,0,8,7,6,5,4,3,2,1
"75",0,1,0,0,0,0,1,0,1,2,3,4,5,6,7,8
"76",1,1,0,1,0,0,0,0,8,7,6,5,4,3,2,1
"77",0,1,1,1,0,0,0,1,1,3,2,4,5,6,8,7
"78",0,1,0,1,0,1,0,1,1,2,3,5,4,6,8,7
"79",0,0,1,0,1,1,0,1,1,2,3,4,5,6,7,8
"80",0,1,0,1,1,1,0,0,1,2,3,4,5,7,6,8
"81",0,0,0,1,0,0,0,1,1,2,3,4,5,7,6,8
