"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",1,1,0,0,0,1,1,1,8,7,6,5,4,3,2,1
"2",1,1,1,0,0,0,0,1,8,7,6,5,4,3,2,1
"3",1,1,1,1,0,1,0,1,8,7,6,5,4,3,2,1
"4",0,0,1,1,1,0,1,1,2,1,3,4,7,5,6,8
"5",0,0,0,0,1,0,1,0,1,2,3,4,5,8,6,7
"6",0,0,0,1,0,1,0,1,1,2,3,4,5,6,8,7
"7",0,0,1,0,1,1,0,1,1,2,3,6,4,5,8,7
"8",1,1,0,1,1,0,1,0,8,7,6,5,4,3,2,1
"9",0,0,0,1,0,0,1,1,2,1,5,3,4,6,7,8
"10",0,0,0,1,0,0,1,0,1,3,2,4,5,6,8,7
"11",0,0,1,0,0,1,0,0,1,2,3,5,4,7,6,8
"12",0,1,1,1,0,1,0,1,1,2,3,4,5,6,8,7
"13",0,0,1,1,1,1,1,1,1,3,2,5,4,6,7,8
"14",1,1,0,0,0,1,1,0,8,7,6,5,4,3,2,1
"15",0,0,1,0,0,0,1,1,1,3,2,7,5,4,6,8
"16",1,0,0,0,0,1,0,1,1,2,4,5,3,8,6,7
"17",0,1,1,1,0,0,1,1,1,2,3,5,4,7,8,6
"18",0,0,1,1,0,0,1,0,1,2,3,6,5,4,7,8
"19",1,1,1,0,0,1,1,1,8,7,6,5,4,3,2,1
"20",0,0,0,0,0,1,1,0,1,3,2,4,7,5,6,8
"21",1,1,0,0,0,1,1,1,8,7,6,5,4,3,2,1
"22",1,0,0,0,0,0,0,1,1,2,3,4,5,7,8,6
"23",1,1,0,0,1,0,1,1,8,7,6,5,4,3,2,1
"24",1,0,0,1,0,1,0,1,2,1,3,4,5,6,7,8
"25",0,0,0,1,1,0,1,1,1,2,3,4,6,5,7,8
"26",0,0,0,0,0,0,1,0,2,1,3,4,5,7,6,8
"27",0,1,1,0,1,1,1,0,1,2,3,4,5,8,6,7
"28",1,0,1,0,0,0,0,0,1,2,5,3,4,6,8,7
"29",0,1,1,0,1,0,0,0,2,1,3,5,4,7,8,6
"30",1,1,1,1,0,1,0,0,8,7,6,5,4,3,2,1
"31",1,1,0,1,0,0,1,1,8,7,6,5,4,3,2,1
"32",1,1,1,0,1,0,0,1,8,7,6,5,4,3,2,1
"33",0,0,1,0,1,1,1,1,1,2,3,4,8,5,6,7
"34",1,0,1,1,0,0,1,0,1,2,3,4,5,7,6,8
"35",1,0,1,0,0,0,1,0,1,2,4,3,5,6,8,7
"36",0,1,0,0,1,0,1,0,1,2,4,3,5,6,8,7
"37",0,0,1,0,1,1,1,0,1,2,4,3,5,6,8,7
"38",0,0,1,1,1,1,0,0,1,2,3,4,5,6,7,8
"39",0,0,0,0,1,1,1,1,1,2,4,3,5,6,8,7
"40",0,0,1,1,1,0,1,0,2,1,3,8,4,6,5,7
"41",1,0,1,1,1,0,1,0,1,2,3,4,5,6,8,7
"42",1,0,0,0,0,0,0,1,1,2,3,5,4,7,8,6
"43",1,1,0,0,0,0,0,0,8,7,6,5,4,3,2,1
"44",1,0,0,0,0,0,1,1,1,2,3,5,6,4,7,8
"45",1,1,0,0,1,1,0,0,8,7,6,5,4,3,2,1
"46",0,0,1,0,1,0,0,1,1,2,3,4,5,6,7,8
"47",0,1,0,1,1,0,1,0,1,2,3,6,5,4,7,8
"48",0,0,1,1,1,0,1,0,2,1,3,4,5,6,8,7
"49",0,0,0,1,1,1,1,0,1,2,6,3,7,4,5,8
"50",0,1,1,1,1,0,0,0,1,3,2,4,5,6,7,8
"51",0,1,1,0,1,1,1,1,1,2,3,4,5,6,7,8
"52",0,1,1,0,1,0,1,1,1,2,4,3,5,8,6,7
"53",0,1,1,0,0,0,0,0,1,2,4,3,7,5,6,8
"54",0,1,0,0,0,0,0,1,1,3,2,4,5,6,8,7
"55",0,1,1,0,1,1,0,0,1,2,3,4,5,6,7,8
"56",0,1,0,1,0,0,1,0,1,2,3,4,5,7,6,8
"57",1,0,0,1,1,0,0,0,1,2,3,4,5,6,8,7
"58",1,1,1,0,0,1,1,0,8,7,6,5,4,3,2,1
"59",0,1,0,0,1,1,0,0,1,3,2,4,6,5,7,8
"60",0,0,1,1,1,1,1,0,3,1,2,7,4,6,5,8
"61",1,1,1,0,1,0,1,0,8,7,6,5,4,3,2,1
"62",0,0,0,1,0,1,1,1,1,2,3,4,5,6,8,7
"63",1,0,1,1,0,0,0,1,1,2,3,4,7,5,6,8
"64",0,1,1,1,1,0,0,0,1,2,3,4,7,5,6,8
"65",0,0,1,1,1,0,0,0,1,2,3,5,4,6,7,8
