"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,1,0,1,0,1,1,1,1,2,3,5,4,6,7,8
"2",1,0,1,1,1,0,0,0,1,2,3,4,5,7,6,8
"3",1,1,1,1,0,0,0,1,8,7,6,5,4,3,2,1
"4",1,0,0,1,0,0,0,1,1,2,3,4,6,5,8,7
"5",0,1,0,1,1,0,1,0,2,1,3,4,7,5,6,8
"6",1,0,0,1,1,0,0,0,1,2,4,3,5,7,6,8
"7",0,0,0,0,0,1,0,1,1,2,3,7,4,5,6,8
"8",0,1,0,0,1,1,0,1,1,2,3,5,6,4,7,8
"9",0,0,1,1,0,1,0,1,1,2,3,4,5,6,8,7
"10",1,1,0,0,1,0,0,1,8,7,6,5,4,3,2,1
"11",1,0,1,0,1,0,0,1,1,2,3,4,6,7,5,8
"12",1,0,1,1,1,0,1,1,1,2,3,4,5,7,6,8
"13",0,0,0,0,0,1,1,0,1,2,3,4,5,7,6,8
"14",1,0,0,0,1,0,0,1,2,1,5,3,4,6,7,8
"15",0,0,0,0,1,1,1,1,1,2,3,5,4,6,7,8
"16",0,0,0,1,0,1,0,0,1,2,4,6,3,5,8,7
"17",0,1,1,1,1,0,0,0,1,2,3,4,5,8,6,7
"18",0,0,0,0,0,0,1,0,2,1,3,4,5,6,7,8
"19",0,1,0,1,1,0,0,0,2,1,3,6,4,7,8,5
"20",1,1,0,0,1,0,0,0,8,7,6,5,4,3,2,1
"21",0,1,1,0,1,0,0,1,3,1,2,4,6,8,5,7
"22",0,1,0,1,1,1,0,1,1,2,3,4,7,5,6,8
"23",1,1,1,0,0,1,0,0,8,7,6,5,4,3,2,1
"24",0,1,0,0,0,0,0,1,1,2,3,4,5,7,6,8
"25",0,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8
"26",0,0,1,1,0,0,0,1,2,1,5,3,6,4,7,8
"27",0,0,0,0,0,0,1,0,1,2,3,4,6,5,8,7
"28",0,0,0,1,0,1,0,0,1,2,4,3,7,5,6,8
"29",1,1,0,0,1,1,0,1,8,7,6,5,4,3,2,1
"30",1,0,1,0,0,0,0,0,1,2,3,4,5,8,6,7
"31",1,0,0,1,1,0,1,1,1,2,4,3,6,5,7,8
"32",1,0,1,1,0,1,0,1,1,2,3,4,7,5,6,8
"33",1,1,1,0,0,0,1,1,8,7,6,5,4,3,2,1
"34",1,0,0,1,0,1,0,0,1,2,3,4,5,6,7,8
"35",1,0,1,0,0,0,1,0,1,2,3,4,5,8,7,6
"36",1,1,0,0,0,0,0,1,8,7,6,5,4,3,2,1
"37",0,1,0,0,1,1,1,1,1,2,3,5,4,7,6,8
"38",1,1,0,0,0,0,1,0,8,7,6,5,4,3,2,1
"39",0,0,0,0,0,1,1,1,1,2,3,4,5,8,6,7
"40",1,0,1,1,1,1,0,0,1,2,3,4,5,7,8,6
"41",1,0,1,1,1,0,1,1,1,2,3,5,4,6,8,7
"42",1,1,0,0,1,0,1,1,8,7,6,5,4,3,2,1
"43",1,0,1,0,1,1,0,1,1,2,4,3,5,6,7,8
"44",0,1,0,0,1,1,1,1,1,2,3,4,5,6,8,7
"45",0,0,1,0,0,0,1,1,1,2,3,5,4,6,7,8
"46",0,1,1,1,0,1,0,1,1,2,4,3,5,6,8,7
"47",1,0,1,0,0,1,0,0,1,2,3,4,6,5,8,7
"48",1,0,1,1,0,0,1,0,1,2,3,4,5,6,7,8
"49",1,0,1,1,0,0,1,0,1,2,3,4,5,7,6,8
"50",1,0,0,1,0,0,0,0,1,2,4,3,5,6,7,8
"51",0,1,1,0,1,0,0,0,1,2,3,4,5,7,6,8
"52",0,0,1,1,0,1,0,1,1,2,3,4,7,5,6,8
"53",1,0,0,0,1,1,0,1,1,3,2,4,6,5,8,7
"54",1,1,0,0,1,1,0,1,8,7,6,5,4,3,2,1
"55",0,1,0,1,0,0,0,0,1,2,3,5,4,8,7,6
"56",1,1,0,0,0,0,1,1,8,7,6,5,4,3,2,1
"57",0,0,0,0,1,0,1,0,1,2,3,4,6,5,8,7
"58",0,0,0,0,0,0,0,0,2,1,3,4,5,6,7,8
"59",1,0,0,1,1,1,0,0,1,2,3,5,4,6,8,7
"60",1,1,0,0,1,0,0,0,8,7,6,5,4,3,2,1
"61",1,0,1,1,0,0,0,1,1,2,4,3,6,8,7,5
"62",1,0,1,0,0,0,0,1,1,2,3,5,4,6,7,8
"63",0,0,0,0,1,1,1,1,1,2,3,6,4,5,7,8
"64",1,0,0,0,1,0,1,1,1,2,3,4,5,7,6,8
"65",1,1,1,0,0,0,1,0,8,7,6,5,4,3,2,1
"66",0,1,0,1,0,0,0,1,1,2,3,4,6,5,8,7
"67",1,0,1,1,1,0,1,0,1,2,3,4,6,7,5,8
"68",1,1,0,0,0,1,1,1,8,7,6,5,4,3,2,1
"69",1,1,0,0,1,0,1,1,8,7,6,5,4,3,2,1
"70",0,1,1,1,0,1,1,0,1,2,3,4,6,7,8,5
"71",1,0,1,1,0,1,1,1,1,2,3,5,4,6,7,8
"72",0,1,0,0,0,0,0,0,1,2,3,4,5,6,7,8
"73",1,1,0,1,1,0,1,1,8,7,6,5,4,3,2,1
"74",0,1,1,1,1,1,0,1,1,3,2,4,5,6,7,8
"75",1,0,0,1,1,0,1,0,1,2,3,4,5,6,8,7
"76",1,0,1,0,1,1,0,1,1,2,3,4,5,7,8,6
"77",1,0,1,1,0,0,1,1,1,2,3,5,4,7,8,6
"78",1,1,1,0,0,0,1,0,8,7,6,5,4,3,2,1
"79",1,1,0,1,1,0,0,0,8,7,6,5,4,3,2,1
"80",1,0,0,0,0,0,0,1,1,2,3,5,4,6,7,8
"81",0,1,0,0,1,1,0,0,1,2,3,4,6,5,8,7
