"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,0,1,1,1,1,0,1,1,3,2,4,6,5,7,8
"2",0,0,1,0,0,0,1,0,1,2,3,4,5,6,8,7
"3",0,0,0,1,0,1,1,0,1,2,3,5,4,6,7,8
"4",0,0,1,1,0,0,1,0,1,2,3,4,5,6,8,7
"5",1,1,1,0,0,0,0,1,8,7,6,5,4,3,2,1
"6",1,0,1,1,0,0,1,1,1,2,3,4,5,6,8,7
"7",0,0,1,0,0,1,0,1,1,3,2,4,5,6,7,8
"8",0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8
"9",0,1,1,0,1,0,1,1,1,2,4,3,5,6,7,8
"10",1,0,1,0,1,0,0,1,1,3,2,4,6,5,7,8
"11",0,0,1,1,1,1,1,0,1,2,3,4,5,8,7,6
"12",0,0,0,0,0,0,1,1,1,2,3,5,6,4,7,8
"13",0,0,0,0,1,0,0,1,1,2,3,4,6,5,8,7
"14",1,1,1,0,0,0,1,1,8,7,6,5,4,3,2,1
"15",0,1,1,0,1,0,0,0,1,2,3,4,5,6,8,7
"16",0,0,0,0,1,0,0,0,1,2,3,4,5,6,8,7
"17",1,1,0,1,0,0,0,0,8,7,6,5,4,3,2,1
"18",1,0,0,1,0,0,1,1,1,2,4,3,5,8,6,7
"19",0,0,0,0,0,1,0,1,1,2,4,3,5,7,6,8
"20",1,1,1,1,1,0,1,0,8,7,6,5,4,3,2,1
"21",1,1,1,0,1,1,0,1,8,7,6,5,4,3,2,1
"22",0,0,0,1,1,1,1,0,1,2,3,4,5,7,6,8
"23",1,0,0,0,1,1,1,1,1,2,3,4,7,5,6,8
"24",1,0,1,1,1,0,0,0,1,2,3,5,4,6,7,8
"25",0,1,0,0,0,1,1,1,1,2,4,3,5,7,6,8
"26",0,0,1,0,0,0,0,1,1,3,2,4,6,5,7,8
"27",1,0,0,1,1,1,0,0,1,2,3,4,5,6,7,8
"28",1,1,1,0,0,0,1,1,8,7,6,5,4,3,2,1
"29",0,0,0,1,1,0,1,0,1,2,3,4,5,7,6,8
"30",0,0,0,1,1,1,1,0,1,3,2,4,6,5,8,7
"31",1,0,0,1,0,1,0,0,1,2,3,4,6,5,7,8
"32",0,0,1,1,1,1,0,1,1,2,3,4,5,6,7,8
"33",1,0,0,0,1,0,1,1,2,1,3,4,5,6,7,8
"34",1,1,0,1,0,1,0,0,8,7,6,5,4,3,2,1
"35",1,1,1,0,1,1,1,1,8,7,6,5,4,3,2,1
"36",1,1,0,0,1,1,1,0,8,7,6,5,4,3,2,1
"37",0,0,1,1,0,1,0,1,1,2,3,4,5,6,7,8
"38",1,0,1,0,1,0,1,1,1,2,3,8,4,5,6,7
"39",0,0,0,0,1,0,1,1,2,1,4,3,5,7,6,8
"40",0,1,1,0,1,0,0,0,1,2,3,5,6,4,7,8
"41",1,0,0,0,1,0,0,0,1,2,3,4,5,6,7,8
"42",0,1,1,0,0,1,1,1,1,2,5,4,3,6,7,8
"43",1,1,1,1,1,0,1,0,8,7,6,5,4,3,2,1
"44",0,0,0,0,0,0,0,0,1,3,2,4,5,8,6,7
"45",0,0,1,0,1,0,1,1,1,2,4,3,6,8,5,7
"46",0,1,0,1,1,0,0,1,1,2,4,3,5,6,8,7
"47",1,1,0,0,1,1,1,0,8,7,6,5,4,3,2,1
"48",0,1,1,0,0,1,1,0,1,3,2,4,5,6,7,8
"49",1,0,1,1,0,1,0,0,3,2,1,4,6,5,7,8
"50",0,0,0,1,1,1,1,1,2,1,3,5,4,7,6,8
"51",0,1,1,0,0,1,0,1,1,2,4,3,6,5,8,7
"52",1,1,1,1,0,1,1,1,8,7,6,5,4,3,2,1
"53",0,1,1,1,1,1,0,1,1,2,3,6,4,5,8,7
"54",0,0,0,1,1,1,0,1,1,2,4,3,5,7,6,8
"55",0,0,0,1,1,0,1,0,1,2,3,5,4,8,6,7
"56",1,0,0,0,0,0,0,1,1,2,3,4,5,7,6,8
"57",0,0,1,1,1,1,0,0,1,2,3,4,6,5,8,7
"58",1,1,0,1,1,1,0,1,8,7,6,5,4,3,2,1
"59",1,1,1,1,1,1,0,1,8,7,6,5,4,3,2,1
"60",1,0,1,1,1,0,1,1,1,2,3,4,5,6,8,7
"61",0,0,1,1,0,1,1,1,1,2,3,5,4,6,7,8
"62",1,0,0,0,1,1,1,1,1,2,4,3,5,6,8,7
"63",1,1,0,0,0,0,1,1,8,7,6,5,4,3,2,1
"64",1,0,0,1,1,0,0,0,1,2,3,4,5,7,6,8
"65",0,1,0,0,1,1,0,1,1,2,3,4,7,5,8,6
"66",0,0,0,1,0,0,0,1,1,2,3,4,7,5,6,8
"67",0,0,1,0,0,0,1,1,1,2,3,4,5,6,8,7
"68",1,0,1,1,1,0,1,1,1,2,3,4,5,7,6,8
"69",1,0,0,1,0,1,0,1,1,3,2,8,5,7,4,6
"70",0,1,1,1,0,0,0,1,1,2,4,3,5,6,7,8
"71",0,1,0,0,1,1,0,0,1,2,3,4,5,8,6,7
"72",0,1,0,0,1,1,0,1,1,2,3,6,4,5,7,8
"73",1,1,0,1,0,1,1,1,8,7,6,5,4,3,2,1
"74",1,1,1,1,0,1,0,0,8,7,6,5,4,3,2,1
"75",1,0,0,1,1,0,1,0,2,1,3,5,6,4,7,8
"76",1,0,1,1,1,1,0,1,1,2,3,4,5,6,7,8
"77",1,0,1,1,1,1,1,0,1,2,3,4,5,8,6,7
"78",1,0,1,1,1,1,1,0,2,1,3,4,6,7,5,8
"79",1,0,0,1,1,0,1,1,1,2,4,3,5,6,8,7
"80",0,1,1,1,0,0,1,0,1,2,3,4,5,6,8,7
"81",0,1,1,0,0,0,0,1,1,2,3,4,5,7,6,8
"82",0,1,0,1,1,1,1,0,2,1,3,7,4,6,8,5
"83",0,0,1,0,1,1,1,1,1,3,2,4,5,6,8,7
"84",1,0,1,1,1,0,0,0,2,1,3,4,5,8,6,7
"85",1,1,0,1,1,1,0,1,8,7,6,5,4,3,2,1
"86",0,1,0,1,1,0,1,0,1,2,4,3,7,5,6,8
"87",0,0,0,1,1,1,1,0,1,2,3,4,5,6,7,8
"88",0,0,0,0,1,1,0,0,1,2,3,5,4,6,7,8
"89",0,1,1,0,1,1,1,0,1,3,2,4,6,5,7,8
