"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,0,0,0,1,1,1,1,3,1,2,4,6,5,7,8
"2",0,0,1,0,1,0,0,0,1,2,3,4,5,7,6,8
"3",0,1,0,1,1,1,0,1,1,3,2,4,6,5,8,7
"4",0,1,1,0,1,0,0,0,1,2,3,4,5,7,8,6
"5",1,1,0,1,1,0,0,0,8,7,6,5,4,3,2,1
"6",0,1,1,0,0,0,1,1,1,2,4,3,5,6,7,8
"7",0,0,0,1,0,1,0,0,1,2,3,5,4,8,7,6
"8",0,1,1,1,1,1,1,0,1,2,3,5,4,6,8,7
"9",1,0,0,1,1,1,1,1,1,2,3,4,6,5,7,8
"10",0,0,1,0,0,0,1,0,1,2,4,3,5,6,7,8
"11",1,0,1,1,0,0,0,1,1,3,2,4,5,7,6,8
"12",0,1,1,0,0,1,1,0,1,2,3,4,6,5,7,8
"13",0,0,1,0,1,0,1,0,1,2,3,4,5,8,6,7
"14",0,1,1,1,0,1,0,1,1,2,3,4,6,5,8,7
"15",1,1,0,1,0,0,1,0,8,7,6,5,4,3,2,1
"16",1,1,1,0,1,1,1,1,8,7,6,5,4,3,2,1
"17",1,0,1,1,0,0,0,0,2,1,4,3,6,5,8,7
"18",1,1,1,1,0,0,0,0,8,7,6,5,4,3,2,1
"19",1,1,1,1,0,1,0,0,8,7,6,5,4,3,2,1
"20",0,0,1,0,0,1,1,0,1,2,5,3,4,8,6,7
"21",0,0,0,0,1,1,1,1,1,2,3,4,5,6,8,7
"22",0,0,1,1,0,0,0,1,1,2,3,5,4,6,8,7
"23",0,1,1,1,0,0,1,1,1,2,3,4,5,6,7,8
"24",0,0,0,0,0,0,1,1,1,2,4,3,5,8,7,6
"25",0,1,0,0,0,1,0,1,1,2,3,4,6,5,7,8
"26",0,1,0,1,1,1,0,1,2,1,3,4,5,6,8,7
"27",1,0,0,0,1,1,0,0,1,2,3,6,4,7,8,5
"28",1,1,1,0,0,1,1,1,8,7,6,5,4,3,2,1
"29",1,0,1,1,0,0,0,0,1,2,3,4,5,6,8,7
"30",1,1,1,0,1,0,0,0,8,7,6,5,4,3,2,1
"31",1,1,1,1,1,1,0,0,8,7,6,5,4,3,2,1
"32",1,1,1,0,0,0,1,1,8,7,6,5,4,3,2,1
"33",0,1,0,0,1,1,0,0,1,2,3,5,4,6,8,7
"34",1,1,1,1,1,1,1,1,8,7,6,5,4,3,2,1
