"","descriptor1","descriptor2","party1","party2"
"1",0,1,1,2
"2",1,1,2,1
"3",1,1,2,1
"4",0,0,1,2
"5",1,1,2,1
"6",1,0,1,2
"7",0,0,1,2
"8",0,0,1,2
"9",0,1,1,2
"10",1,0,1,2
"11",1,1,2,1
"12",1,1,2,1
"13",0,0,1,2
"14",1,0,1,2
"15",1,1,2,1
"16",0,0,1,2
"17",0,0,1,2
"18",1,1,2,1
"19",1,1,2,1
"20",0,1,2,1
"21",1,1,2,1
"22",1,0,1,2
"23",0,1,1,2
"24",0,0,1,2
"25",1,1,2,1
"26",0,1,1,2
"27",1,1,2,1
"28",0,1,1,2
"29",0,1,1,2
"30",0,0,1,2
"31",0,1,2,1
"32",1,0,1,2
"33",0,1,1,2
"34",1,0,1,2
"35",1,1,2,1
"36",0,1,1,2
"37",1,1,2,1
"38",1,1,2,1
"39",1,0,1,2
"40",0,1,1,2
"41",0,0,1,2
"42",0,0,1,2
"43",0,1,1,2
"44",0,1,1,2
"45",0,1,1,2
"46",0,1,1,2
"47",1,1,2,1
"48",1,0,1,2
"49",1,1,2,1
"50",1,0,1,2
"51",1,1,2,1
"52",1,0,1,2
"53",1,0,1,2
"54",0,1,1,2
"55",1,0,1,2
"56",1,1,2,1
"57",0,0,1,2
"58",1,0,1,2
"59",0,0,1,2
"60",1,0,1,2
"61",1,1,2,1
"62",0,1,1,2
"63",0,1,1,2
"64",1,0,1,2
"65",1,0,1,2
"66",1,1,2,1
"67",0,1,1,2
"68",1,1,2,1
"69",1,1,2,1
"70",1,0,1,2
"71",1,0,1,2
"72",1,0,1,2
"73",0,1,2,1
"74",0,0,1,2
"75",0,0,1,2
"76",0,1,1,2
"77",1,1,2,1
"78",1,1,2,1
"79",0,0,1,2
"80",1,1,2,1
"81",1,1,2,1
"82",0,0,2,1
"83",1,0,1,2
"84",0,1,1,2
"85",1,1,2,1
"86",1,1,2,1
"87",0,1,1,2
"88",1,1,2,1
"89",0,0,1,2
"90",1,0,1,2
"91",1,1,2,1
"92",1,1,2,1
"93",1,1,2,1
"94",1,1,2,1
"95",0,0,1,2
"96",0,1,1,2
"97",1,1,2,1
"98",0,0,1,2
"99",0,0,1,2
"100",0,1,1,2
"101",1,1,2,1
"102",0,0,2,1
"103",0,0,1,2
"104",1,0,1,2
"105",0,1,1,2
"106",1,0,1,2
"107",0,1,2,1
"108",0,1,2,1
"109",1,1,2,1
"110",1,0,1,2
"111",1,0,1,2
"112",0,0,1,2
"113",1,0,1,2
"114",1,0,1,2
"115",1,0,1,2
"116",1,1,2,1
"117",1,0,1,2
"118",0,0,2,1
"119",0,0,2,1
"120",0,1,2,1
"121",0,1,1,2
"122",0,1,1,2
"123",0,1,1,2
"124",1,1,2,1
"125",0,1,1,2
"126",0,0,1,2
"127",0,0,1,2
"128",0,0,1,2
"129",0,0,1,2
"130",1,1,2,1
"131",1,1,2,1
"132",1,0,1,2
"133",1,0,1,2
"134",0,0,1,2
"135",1,1,2,1
"136",0,0,1,2
"137",0,0,1,2
"138",0,0,1,2
"139",1,0,1,2
"140",1,1,2,1
"141",0,1,1,2
"142",1,0,1,2
"143",0,0,1,2
"144",1,1,2,1
"145",1,0,1,2
"146",0,1,2,1
"147",0,1,1,2
"148",1,0,1,2
"149",0,0,1,2
"150",0,1,1,2
"151",1,0,1,2
"152",0,1,1,2
"153",1,1,2,1
"154",0,1,1,2
"155",1,1,2,1
"156",0,1,1,2
"157",1,0,1,2
"158",0,0,1,2
"159",1,1,2,1
"160",0,1,1,2
"161",0,1,1,2
"162",0,0,1,2
"163",0,1,1,2
"164",0,1,1,2
"165",1,1,2,1
"166",1,1,2,1
"167",0,1,1,2
"168",1,1,2,1
"169",1,1,2,1
"170",1,0,1,2
"171",0,0,1,2
"172",0,1,1,2
"173",0,1,2,1
"174",1,1,2,1
"175",0,0,1,2
"176",0,0,1,2
"177",1,0,1,2
"178",1,1,2,1
"179",0,1,1,2
"180",1,0,1,2
"181",0,0,1,2
"182",0,0,2,1
"183",1,1,2,1
"184",0,0,1,2
"185",0,1,1,2
"186",0,1,1,2
"187",1,0,1,2
"188",0,0,1,2
"189",1,0,1,2
"190",0,1,1,2
"191",1,1,2,1
"192",1,0,1,2
"193",0,1,1,2
"194",1,0,1,2
"195",0,1,1,2
"196",0,1,1,2
"197",1,0,1,2
"198",0,0,1,2
"199",1,0,1,2
"200",1,0,1,2
"201",1,1,2,1
"202",1,0,1,2
"203",1,0,1,2
"204",1,0,1,2
"205",1,1,2,1
"206",0,0,1,2
"207",0,1,1,2
"208",1,0,1,2
"209",0,1,1,2
"210",0,1,1,2
"211",1,0,1,2
"212",0,0,1,2
"213",1,0,2,1
"214",1,1,2,1
"215",0,1,1,2
"216",1,1,2,1
"217",0,0,1,2
"218",0,1,1,2
"219",1,0,1,2
"220",1,1,2,1
"221",0,1,1,2
"222",1,1,2,1
"223",0,1,1,2
"224",1,1,2,1
"225",0,0,1,2
"226",1,0,1,2
"227",0,0,1,2
"228",0,0,1,2
"229",1,1,2,1
"230",0,0,1,2
"231",1,1,2,1
"232",0,1,1,2
"233",1,0,1,2
"234",1,1,2,1
"235",0,1,1,2
"236",0,0,1,2
"237",0,0,2,1
"238",0,1,1,2
"239",1,1,2,1
"240",0,1,1,2
"241",1,1,2,1
"242",1,0,1,2
"243",1,0,1,2
"244",1,1,2,1
"245",1,1,2,1
"246",1,1,2,1
"247",0,1,1,2
"248",0,0,1,2
"249",1,0,1,2
"250",0,0,1,2
"251",0,0,1,2
"252",0,1,1,2
"253",0,1,1,2
"254",1,1,2,1
"255",1,1,2,1
"256",0,1,1,2
"257",1,1,2,1
"258",1,1,2,1
"259",0,0,1,2
"260",0,1,1,2
"261",1,0,2,1
"262",1,1,2,1
"263",0,1,1,2
"264",0,0,1,2
"265",0,0,1,2
"266",1,0,1,2
"267",1,0,2,1
"268",1,0,1,2
"269",1,1,2,1
"270",1,1,2,1
"271",0,1,2,1
"272",0,0,1,2
