"","descriptor1","descriptor2","party1","party2"
"1",1,0,1,2
"2",1,1,2,1
"3",0,0,1,2
"4",1,0,1,2
"5",0,1,1,2
"6",0,1,1,2
"7",0,0,1,2
"8",1,1,2,1
"9",1,1,2,1
"10",0,1,1,2
"11",1,0,1,2
"12",1,1,2,1
"13",1,0,1,2
"14",0,0,2,1
"15",1,0,1,2
"16",1,0,1,2
"17",0,1,1,2
"18",0,0,1,2
"19",1,0,1,2
"20",0,1,2,1
"21",1,1,2,1
"22",0,0,1,2
"23",0,0,1,2
"24",1,1,2,1
"25",0,1,1,2
"26",1,0,1,2
"27",1,1,2,1
"28",1,0,1,2
"29",1,0,1,2
"30",1,1,2,1
"31",1,0,1,2
"32",0,1,1,2
"33",0,0,1,2
"34",1,1,2,1
"35",0,1,1,2
"36",0,0,1,2
"37",1,1,2,1
"38",0,1,1,2
"39",1,0,1,2
"40",1,0,1,2
"41",0,1,1,2
"42",1,1,2,1
"43",1,0,1,2
"44",0,0,1,2
"45",1,1,2,1
"46",0,1,1,2
"47",1,1,2,1
"48",1,0,1,2
"49",1,1,2,1
"50",1,0,1,2
"51",0,1,1,2
"52",0,0,1,2
"53",1,1,2,1
"54",0,1,1,2
"55",0,0,1,2
"56",0,0,1,2
"57",0,1,1,2
"58",0,0,2,1
"59",1,0,1,2
"60",1,1,2,1
"61",0,0,1,2
"62",1,1,2,1
"63",0,0,1,2
"64",0,1,1,2
"65",0,1,1,2
"66",1,1,2,1
"67",0,0,1,2
"68",1,0,1,2
"69",1,1,2,1
"70",1,0,1,2
"71",1,1,2,1
"72",0,1,1,2
"73",1,0,1,2
"74",1,0,1,2
"75",0,0,1,2
"76",1,0,1,2
"77",1,0,1,2
"78",1,1,2,1
"79",0,1,1,2
"80",1,0,1,2
"81",0,1,2,1
"82",1,0,1,2
"83",1,0,1,2
"84",0,1,1,2
"85",1,0,1,2
"86",1,0,1,2
"87",1,0,1,2
"88",0,0,1,2
"89",0,1,1,2
"90",1,0,2,1
"91",0,1,1,2
"92",0,1,1,2
"93",0,1,1,2
"94",1,1,2,1
"95",1,1,2,1
"96",1,1,2,1
"97",0,0,2,1
"98",0,1,1,2
"99",0,0,1,2
"100",0,1,2,1
"101",1,1,2,1
"102",0,1,2,1
"103",0,1,1,2
"104",0,0,1,2
"105",0,1,1,2
"106",1,0,1,2
"107",1,1,2,1
"108",0,1,1,2
"109",0,0,1,2
"110",1,0,1,2
"111",0,0,1,2
"112",0,0,1,2
"113",1,1,2,1
"114",0,1,2,1
"115",1,1,2,1
"116",0,1,1,2
"117",0,1,1,2
"118",1,0,1,2
"119",0,0,1,2
"120",1,1,2,1
"121",0,1,1,2
"122",1,0,1,2
"123",1,1,2,1
"124",0,0,2,1
"125",0,0,1,2
"126",1,0,1,2
"127",1,0,1,2
"128",1,1,2,1
"129",1,1,2,1
"130",1,1,2,1
"131",1,1,2,1
"132",0,0,1,2
"133",0,0,1,2
"134",0,1,1,2
"135",1,1,2,1
"136",1,1,2,1
"137",0,0,1,2
"138",0,1,1,2
"139",0,1,1,2
"140",1,0,1,2
"141",0,0,1,2
"142",0,1,1,2
"143",1,0,2,1
"144",0,1,1,2
"145",1,0,1,2
"146",1,0,1,2
"147",0,1,1,2
"148",0,0,1,2
"149",1,0,1,2
"150",1,0,1,2
"151",1,1,2,1
"152",1,1,2,1
"153",0,1,1,2
"154",1,1,2,1
"155",0,1,1,2
"156",0,0,1,2
"157",1,1,2,1
"158",0,1,1,2
"159",0,0,1,2
"160",1,0,1,2
"161",1,1,2,1
"162",1,0,1,2
"163",1,1,2,1
"164",1,0,1,2
"165",1,0,1,2
"166",1,0,1,2
"167",0,0,2,1
"168",1,0,1,2
"169",1,1,2,1
"170",0,0,1,2
"171",0,1,1,2
"172",0,0,1,2
"173",1,1,2,1
"174",0,1,2,1
"175",0,0,2,1
"176",0,1,1,2
"177",1,1,2,1
"178",1,1,2,1
"179",0,1,1,2
"180",1,0,1,2
"181",1,0,1,2
"182",1,1,2,1
"183",0,0,1,2
"184",0,1,1,2
"185",1,1,2,1
"186",0,1,1,2
"187",0,0,1,2
"188",1,1,2,1
"189",1,1,2,1
"190",1,1,2,1
"191",1,0,1,2
"192",1,1,2,1
"193",1,0,2,1
"194",1,1,2,1
"195",0,1,1,2
"196",0,0,1,2
"197",1,0,1,2
"198",1,0,1,2
"199",1,1,2,1
"200",1,0,1,2
"201",0,0,1,2
"202",1,1,2,1
"203",0,0,1,2
"204",1,0,1,2
"205",0,1,1,2
"206",0,0,1,2
"207",0,0,1,2
"208",0,1,1,2
"209",1,1,2,1
"210",0,1,1,2
"211",1,0,1,2
"212",1,0,1,2
"213",1,1,2,1
"214",1,1,2,1
"215",1,1,2,1
"216",1,0,1,2
"217",0,1,1,2
"218",0,0,1,2
"219",1,0,1,2
"220",1,0,1,2
"221",1,0,1,2
"222",1,0,1,2
"223",1,1,2,1
"224",0,0,1,2
"225",1,1,2,1
"226",1,0,1,2
"227",1,1,2,1
"228",0,0,2,1
"229",1,0,2,1
"230",0,0,1,2
"231",0,0,1,2
"232",1,1,2,1
"233",0,1,1,2
"234",1,0,2,1
"235",0,0,1,2
"236",1,0,1,2
"237",0,1,1,2
"238",0,1,1,2
"239",0,1,1,2
"240",0,0,1,2
"241",1,1,2,1
"242",0,1,1,2
"243",1,0,2,1
"244",0,0,2,1
"245",1,1,2,1
"246",1,0,1,2
"247",0,1,1,2
"248",1,0,1,2
"249",1,0,1,2
"250",1,1,2,1
"251",0,0,1,2
"252",0,0,1,2
"253",1,1,2,1
"254",1,1,2,1
"255",0,0,1,2
"256",0,0,1,2
"257",0,0,1,2
"258",0,0,2,1
"259",0,1,1,2
"260",0,0,1,2
"261",0,0,1,2
"262",0,0,1,2
"263",0,1,1,2
"264",1,1,2,1
"265",0,0,1,2
"266",1,1,2,1
"267",0,0,1,2
"268",1,0,1,2
"269",0,0,1,2
"270",1,1,2,1
"271",1,1,2,1
"272",0,1,1,2
"273",1,1,2,1
"274",0,0,1,2
"275",0,1,1,2
"276",1,1,2,1
"277",1,0,1,2
"278",1,0,1,2
"279",0,1,1,2
"280",1,0,1,2
"281",0,1,1,2
"282",1,1,2,1
"283",1,1,2,1
"284",1,0,1,2
"285",0,1,1,2
"286",0,0,1,2
"287",1,0,1,2
"288",0,0,1,2
"289",1,1,2,1
"290",0,0,1,2
"291",1,1,2,1
"292",1,0,1,2
"293",0,1,1,2
"294",1,0,1,2
"295",1,0,1,2
"296",0,1,1,2
"297",0,0,1,2
"298",0,0,1,2
"299",0,1,1,2
"300",1,1,2,1
"301",1,1,2,1
"302",1,1,2,1
"303",0,0,1,2
"304",1,0,1,2
"305",1,1,2,1
"306",1,1,2,1
"307",0,0,1,2
"308",0,1,1,2
"309",1,1,2,1
"310",1,0,1,2
"311",0,1,1,2
"312",0,1,1,2
"313",0,1,1,2
"314",0,0,1,2
"315",0,1,1,2
"316",1,1,2,1
"317",0,0,1,2
"318",0,0,1,2
"319",1,0,1,2
"320",1,0,1,2
"321",0,0,1,2
"322",1,0,1,2
"323",1,1,2,1
"324",0,0,1,2
"325",0,1,1,2
"326",1,1,2,1
"327",0,0,1,2
"328",1,1,2,1
"329",0,0,2,1
"330",1,0,1,2
"331",1,0,1,2
"332",0,0,1,2
"333",0,0,1,2
"334",1,0,1,2
"335",1,0,1,2
"336",0,1,1,2
"337",0,0,1,2
"338",1,1,2,1
"339",0,1,2,1
"340",0,1,2,1
"341",1,0,1,2
"342",0,0,1,2
"343",0,0,1,2
"344",0,0,1,2
"345",1,0,1,2
"346",0,0,1,2
"347",0,1,1,2
"348",0,0,1,2
"349",1,0,1,2
"350",0,1,1,2
"351",1,1,2,1
"352",1,0,1,2
"353",1,1,2,1
"354",1,0,1,2
"355",0,1,1,2
"356",0,0,1,2
"357",1,0,1,2
"358",0,0,1,2
"359",0,0,2,1
"360",0,1,1,2
"361",1,0,1,2
"362",1,0,1,2
"363",1,1,2,1
"364",1,0,1,2
"365",0,0,1,2
"366",1,1,2,1
"367",1,0,1,2
"368",0,0,1,2
"369",1,0,1,2
"370",0,0,1,2
"371",0,1,1,2
"372",0,0,1,2
"373",0,0,1,2
"374",0,0,1,2
"375",0,1,1,2
"376",0,1,1,2
"377",1,0,1,2
"378",1,1,2,1
"379",0,1,2,1
"380",1,0,1,2
"381",0,0,1,2
"382",1,0,1,2
"383",0,1,1,2
"384",1,1,2,1
"385",0,0,1,2
"386",1,1,2,1
"387",1,0,2,1
"388",0,0,1,2
"389",0,1,1,2
"390",1,1,2,1
"391",1,0,2,1
"392",1,1,2,1
"393",1,1,2,1
"394",0,0,1,2
"395",1,0,1,2
"396",1,0,1,2
"397",1,1,2,1
"398",0,0,1,2
"399",1,1,2,1
"400",1,1,2,1
"401",1,1,2,1
"402",1,0,1,2
"403",1,0,1,2
"404",0,0,1,2
"405",0,1,1,2
"406",1,1,2,1
"407",0,1,1,2
"408",0,1,1,2
"409",0,0,2,1
"410",1,0,1,2
"411",1,0,1,2
"412",0,0,1,2
"413",0,1,1,2
"414",0,0,1,2
"415",0,0,1,2
"416",1,1,2,1
"417",1,1,2,1
"418",0,0,1,2
"419",1,0,2,1
"420",0,1,1,2
"421",1,0,1,2
"422",0,1,1,2
"423",0,1,1,2
"424",1,1,2,1
"425",0,1,1,2
"426",0,0,1,2
"427",1,0,1,2
"428",0,0,1,2
"429",1,1,2,1
"430",1,0,1,2
"431",1,1,2,1
"432",0,1,1,2
"433",1,0,1,2
"434",1,0,1,2
"435",1,1,2,1
"436",0,0,1,2
"437",0,1,1,2
"438",0,1,1,2
"439",1,0,1,2
"440",0,1,1,2
"441",0,0,1,2
"442",1,1,2,1
"443",0,0,1,2
"444",0,1,1,2
"445",1,1,2,1
"446",1,0,1,2
"447",0,0,1,2
"448",0,0,1,2
"449",0,0,1,2
"450",0,1,1,2
"451",0,1,1,2
"452",1,1,2,1
"453",1,1,2,1
"454",1,0,1,2
"455",1,1,2,1
"456",0,1,1,2
"457",1,0,1,2
"458",0,1,1,2
"459",0,0,1,2
"460",0,0,2,1
"461",0,0,1,2
"462",0,1,1,2
"463",0,1,1,2
"464",1,0,1,2
"465",0,1,2,1
"466",0,1,1,2
"467",0,0,1,2
"468",1,0,1,2
"469",0,0,1,2
"470",1,0,1,2
"471",1,0,2,1
"472",0,1,1,2
"473",1,0,1,2
"474",0,1,1,2
"475",1,1,2,1
"476",0,0,2,1
"477",1,1,2,1
"478",0,0,1,2
"479",1,1,2,1
"480",0,1,1,2
"481",1,1,2,1
"482",0,0,1,2
"483",0,0,1,2
"484",1,1,2,1
"485",1,0,1,2
"486",0,0,1,2
"487",0,1,1,2
"488",0,1,1,2
"489",0,1,1,2
"490",0,0,1,2
"491",0,1,1,2
"492",1,0,1,2
"493",1,1,2,1
"494",0,0,1,2
"495",0,1,1,2
"496",0,0,1,2
"497",1,0,1,2
"498",1,1,2,1
"499",1,1,2,1
"500",0,0,2,1
"501",0,0,1,2
"502",0,0,1,2
"503",1,1,2,1
"504",0,1,1,2
"505",1,0,1,2
"506",1,1,2,1
"507",1,0,1,2
"508",0,0,2,1
"509",0,0,1,2
"510",0,0,1,2
"511",0,1,1,2
"512",0,1,1,2
"513",1,0,1,2
"514",1,0,1,2
"515",0,1,1,2
"516",0,1,2,1
"517",0,0,1,2
"518",0,1,1,2
"519",0,1,1,2
"520",0,1,1,2
"521",0,1,1,2
"522",1,0,1,2
"523",0,1,1,2
"524",1,0,1,2
"525",0,1,1,2
"526",0,0,1,2
"527",0,0,1,2
"528",1,0,1,2
"529",1,1,2,1
"530",1,1,2,1
"531",1,1,2,1
"532",0,0,1,2
"533",0,0,1,2
"534",1,0,1,2
"535",0,1,1,2
"536",1,1,2,1
"537",0,1,1,2
"538",0,1,2,1
"539",1,0,1,2
"540",1,0,1,2
"541",1,0,1,2
"542",0,0,1,2
"543",0,1,1,2
"544",0,1,1,2
"545",0,0,1,2
"546",1,1,2,1
"547",0,0,1,2
"548",0,0,1,2
"549",0,1,2,1
"550",1,0,1,2
"551",0,0,1,2
"552",0,0,1,2
"553",0,1,2,1
"554",0,0,1,2
"555",1,1,2,1
"556",1,0,1,2
"557",0,0,1,2
"558",1,0,1,2
"559",1,1,2,1
"560",0,0,1,2
"561",0,1,1,2
"562",0,0,1,2
"563",1,0,1,2
"564",0,1,1,2
"565",0,0,1,2
"566",0,1,1,2
"567",0,0,1,2
"568",0,0,1,2
"569",1,1,2,1
"570",1,1,2,1
"571",1,0,1,2
"572",1,0,1,2
"573",1,1,2,1
"574",1,0,1,2
"575",1,0,1,2
"576",1,1,2,1
"577",0,1,1,2
"578",0,0,1,2
"579",0,1,1,2
"580",0,0,1,2
"581",1,0,1,2
"582",0,1,1,2
"583",0,1,1,2
"584",1,0,1,2
"585",0,1,1,2
"586",0,0,1,2
"587",0,0,1,2
"588",1,0,2,1
"589",1,0,1,2
"590",1,0,1,2
"591",0,0,1,2
"592",1,0,1,2
"593",1,1,2,1
"594",1,1,2,1
"595",0,1,1,2
"596",1,0,1,2
"597",0,0,1,2
"598",0,0,1,2
"599",1,1,2,1
"600",0,0,1,2
"601",0,1,1,2
"602",1,0,1,2
"603",1,0,1,2
"604",1,0,1,2
"605",0,0,2,1
"606",0,0,2,1
"607",1,1,2,1
"608",0,1,1,2
"609",1,0,1,2
"610",0,1,1,2
"611",0,1,1,2
"612",0,0,1,2
"613",1,0,1,2
"614",1,0,1,2
"615",0,0,1,2
"616",1,0,1,2
"617",1,0,1,2
"618",0,1,1,2
"619",1,1,2,1
"620",1,0,2,1
"621",1,0,1,2
"622",0,1,2,1
"623",1,0,1,2
"624",1,0,1,2
"625",0,0,1,2
"626",0,0,1,2
"627",0,0,1,2
"628",1,0,1,2
"629",0,1,1,2
"630",1,0,1,2
"631",1,0,1,2
"632",1,0,1,2
"633",1,0,1,2
"634",1,1,2,1
"635",0,1,1,2
"636",1,0,1,2
"637",0,0,1,2
"638",1,0,2,1
"639",0,0,1,2
"640",0,0,1,2
"641",0,0,1,2
"642",1,0,1,2
"643",0,0,1,2
"644",1,1,2,1
"645",1,0,1,2
"646",1,1,2,1
"647",1,1,2,1
"648",1,1,2,1
"649",0,0,1,2
"650",0,1,1,2
"651",1,0,1,2
"652",0,0,1,2
"653",0,1,1,2
"654",1,0,1,2
"655",0,0,2,1
"656",1,0,1,2
"657",1,1,2,1
"658",1,1,2,1
"659",0,0,1,2
"660",0,1,1,2
"661",0,0,2,1
"662",0,0,1,2
"663",0,0,1,2
"664",0,1,1,2
"665",0,1,1,2
"666",1,0,1,2
"667",0,1,1,2
"668",1,1,2,1
"669",1,1,2,1
"670",1,1,2,1
"671",1,0,1,2
"672",0,0,1,2
"673",0,1,1,2
"674",1,0,1,2
"675",1,0,1,2
"676",1,1,2,1
"677",0,1,1,2
"678",0,0,1,2
"679",1,0,1,2
"680",0,1,1,2
"681",0,0,1,2
"682",0,0,1,2
"683",1,0,1,2
"684",1,0,1,2
"685",0,1,2,1
"686",0,0,1,2
"687",1,1,2,1
"688",0,0,1,2
"689",0,1,1,2
"690",0,1,1,2
"691",1,0,2,1
"692",1,1,2,1
"693",0,1,1,2
"694",0,0,1,2
"695",1,0,1,2
"696",1,0,1,2
"697",0,1,1,2
"698",1,0,1,2
"699",0,0,1,2
"700",0,1,1,2
"701",1,0,1,2
"702",0,1,1,2
"703",1,0,1,2
"704",1,1,2,1
"705",1,1,2,1
"706",1,0,1,2
"707",0,1,1,2
"708",0,0,1,2
"709",0,1,1,2
"710",0,0,1,2
"711",0,0,1,2
"712",1,0,1,2
"713",0,1,1,2
"714",1,0,1,2
"715",0,0,1,2
"716",1,0,1,2
"717",1,1,2,1
"718",0,1,1,2
"719",1,0,1,2
"720",1,1,2,1
"721",1,0,1,2
"722",1,0,1,2
"723",1,1,2,1
"724",0,1,1,2
"725",0,1,1,2
"726",0,1,1,2
"727",0,1,2,1
"728",1,0,1,2
"729",0,0,1,2
"730",0,1,1,2
"731",1,1,2,1
"732",0,0,1,2
"733",1,1,2,1
"734",1,1,2,1
"735",0,1,1,2
"736",1,0,1,2
"737",1,1,2,1
"738",0,1,1,2
"739",1,0,1,2
"740",1,1,2,1
"741",0,1,1,2
"742",1,1,2,1
"743",0,0,1,2
"744",1,1,2,1
"745",1,0,1,2
"746",0,1,1,2
"747",1,0,1,2
"748",1,1,2,1
"749",0,0,1,2
"750",0,1,1,2
"751",0,1,1,2
"752",1,1,2,1
"753",0,1,2,1
"754",1,1,2,1
"755",1,0,1,2
"756",1,0,2,1
"757",0,1,1,2
"758",0,0,2,1
"759",1,0,1,2
"760",1,1,2,1
"761",1,0,1,2
"762",1,0,1,2
"763",0,1,1,2
"764",1,1,2,1
"765",1,0,1,2
"766",1,1,2,1
"767",1,1,2,1
"768",1,1,2,1
"769",0,0,1,2
"770",0,0,2,1
"771",1,1,2,1
"772",0,1,1,2
"773",1,1,2,1
"774",0,0,1,2
"775",0,1,1,2
"776",1,0,1,2
"777",0,0,1,2
"778",0,0,1,2
"779",1,0,1,2
"780",0,1,1,2
"781",0,1,1,2
"782",0,1,2,1
"783",0,0,1,2
"784",1,0,1,2
"785",1,0,1,2
"786",1,1,2,1
"787",0,1,1,2
"788",1,0,2,1
"789",0,0,2,1
"790",0,0,1,2
"791",1,1,2,1
"792",0,1,1,2
"793",0,1,2,1
"794",1,0,1,2
"795",0,0,1,2
"796",0,0,1,2
"797",0,1,1,2
"798",1,1,2,1
"799",1,0,1,2
"800",0,1,1,2
"801",1,1,2,1
"802",1,1,2,1
"803",1,0,1,2
"804",1,0,1,2
"805",0,1,1,2
"806",0,1,1,2
"807",0,1,1,2
"808",1,0,1,2
"809",0,1,1,2
"810",1,1,2,1
"811",0,1,1,2
"812",0,1,1,2
"813",0,1,2,1
"814",1,1,2,1
"815",0,0,1,2
"816",0,0,2,1
"817",0,0,1,2
"818",0,1,1,2
"819",1,0,1,2
