"","descriptor1","descriptor2","party1","party2"
"1",1,0,1,2
"2",1,0,1,2
"3",1,1,2,1
"4",0,0,1,2
"5",1,0,1,2
"6",0,1,1,2
"7",1,0,1,2
"8",0,1,1,2
"9",0,0,1,2
"10",1,1,2,1
"11",1,0,1,2
"12",1,0,1,2
"13",0,0,1,2
"14",0,0,1,2
"15",0,0,1,2
"16",0,0,1,2
"17",1,0,1,2
"18",0,1,1,2
"19",1,0,1,2
"20",1,0,1,2
"21",0,1,2,1
"22",0,0,1,2
"23",1,0,1,2
"24",1,0,1,2
"25",1,1,2,1
"26",1,0,1,2
"27",1,1,2,1
"28",1,1,2,1
"29",0,1,1,2
"30",0,0,1,2
"31",0,1,1,2
"32",1,1,2,1
"33",1,1,2,1
"34",0,1,1,2
"35",1,0,1,2
"36",1,1,2,1
"37",1,1,2,1
"38",0,0,1,2
"39",0,1,1,2
"40",1,1,2,1
"41",0,1,1,2
"42",1,0,1,2
"43",1,1,2,1
"44",0,1,1,2
"45",0,1,2,1
"46",0,0,1,2
"47",0,0,1,2
"48",0,0,1,2
"49",0,1,1,2
"50",1,0,2,1
"51",0,1,2,1
"52",0,1,1,2
"53",0,1,1,2
"54",0,0,1,2
"55",0,0,2,1
"56",1,0,1,2
"57",1,1,2,1
"58",0,0,1,2
"59",0,1,1,2
"60",0,0,2,1
"61",0,1,1,2
"62",1,1,2,1
"63",0,0,1,2
"64",1,1,2,1
"65",1,0,1,2
"66",0,1,1,2
"67",0,0,1,2
"68",0,1,2,1
"69",1,1,2,1
"70",1,1,2,1
"71",0,1,1,2
"72",1,0,1,2
"73",0,0,1,2
"74",1,1,2,1
"75",1,0,1,2
"76",1,0,1,2
"77",1,1,2,1
"78",0,0,1,2
"79",1,0,1,2
"80",1,1,2,1
"81",0,0,1,2
"82",1,0,1,2
"83",0,0,1,2
"84",0,1,1,2
"85",0,0,1,2
"86",0,1,1,2
"87",0,0,1,2
"88",0,1,1,2
"89",0,0,1,2
"90",0,1,1,2
"91",0,1,1,2
"92",0,0,1,2
"93",0,0,1,2
"94",1,1,2,1
"95",1,0,1,2
"96",1,0,1,2
"97",1,0,1,2
"98",0,0,1,2
"99",0,1,1,2
"100",0,0,1,2
"101",1,0,1,2
"102",1,1,2,1
"103",0,0,1,2
"104",0,0,2,1
"105",0,0,1,2
"106",0,0,2,1
"107",0,0,1,2
"108",1,1,2,1
"109",1,0,1,2
"110",0,1,1,2
"111",1,1,2,1
"112",0,1,1,2
"113",0,1,1,2
"114",1,1,2,1
"115",1,1,2,1
"116",1,0,1,2
"117",1,1,2,1
"118",1,1,2,1
"119",1,0,1,2
"120",1,0,2,1
"121",1,0,2,1
"122",0,0,1,2
"123",0,0,1,2
"124",1,0,1,2
"125",0,1,1,2
"126",1,1,2,1
"127",1,0,1,2
"128",0,1,1,2
"129",1,0,1,2
"130",0,1,1,2
"131",0,0,1,2
"132",1,0,1,2
"133",0,1,2,1
"134",0,0,1,2
"135",0,0,1,2
"136",1,0,1,2
"137",0,0,1,2
"138",1,0,2,1
"139",0,0,2,1
"140",1,1,2,1
"141",0,0,1,2
"142",1,1,2,1
"143",1,0,1,2
"144",0,1,2,1
"145",1,1,2,1
"146",0,0,1,2
"147",0,0,1,2
"148",1,0,1,2
"149",1,0,2,1
"150",1,1,2,1
"151",0,0,1,2
"152",0,1,1,2
"153",1,1,2,1
"154",1,1,2,1
"155",0,0,1,2
"156",1,1,2,1
"157",0,0,1,2
"158",0,0,1,2
"159",0,0,1,2
"160",0,1,1,2
"161",0,1,1,2
"162",0,1,1,2
"163",0,0,1,2
"164",0,0,1,2
"165",0,0,1,2
"166",1,1,2,1
"167",1,0,1,2
"168",0,1,1,2
"169",0,1,1,2
"170",0,1,1,2
"171",1,1,2,1
"172",0,1,1,2
"173",1,1,2,1
"174",1,0,1,2
"175",1,1,2,1
"176",0,0,1,2
"177",1,1,2,1
"178",0,0,1,2
