"","descriptor1","descriptor2","party1","party2"
"1",1,1,2,1
"2",0,0,1,2
"3",1,1,2,1
"4",0,0,1,2
"5",1,1,2,1
"6",0,0,1,2
"7",0,0,1,2
"8",1,0,1,2
"9",0,1,1,2
"10",1,0,1,2
"11",0,0,1,2
"12",1,1,2,1
"13",1,0,1,2
"14",0,1,1,2
"15",1,1,2,1
"16",0,1,1,2
"17",1,1,2,1
"18",1,0,2,1
"19",1,0,1,2
"20",1,1,2,1
"21",1,0,1,2
"22",0,1,2,1
"23",0,0,2,1
"24",0,1,1,2
"25",1,1,2,1
"26",1,0,1,2
"27",0,1,1,2
"28",0,0,1,2
"29",0,0,1,2
"30",1,1,2,1
"31",0,1,1,2
"32",1,1,2,1
"33",1,1,2,1
"34",1,1,2,1
"35",1,0,1,2
"36",0,0,1,2
"37",0,1,1,2
"38",0,0,1,2
"39",1,0,1,2
"40",0,0,1,2
"41",0,0,1,2
"42",0,0,2,1
"43",0,0,1,2
"44",1,0,1,2
"45",1,0,2,1
"46",0,0,1,2
"47",0,0,1,2
"48",0,0,1,2
"49",0,0,1,2
"50",0,0,1,2
"51",1,0,1,2
"52",0,0,1,2
"53",1,1,2,1
"54",0,1,1,2
"55",0,0,2,1
"56",0,0,1,2
"57",0,1,1,2
"58",0,0,1,2
"59",0,0,1,2
"60",0,0,2,1
"61",0,0,1,2
"62",0,0,1,2
"63",1,1,2,1
"64",0,1,1,2
"65",1,0,1,2
"66",1,0,1,2
"67",1,0,1,2
"68",1,1,2,1
"69",1,1,2,1
"70",1,0,1,2
"71",1,1,2,1
"72",0,0,1,2
"73",1,1,2,1
"74",0,0,1,2
"75",0,0,1,2
"76",0,1,1,2
"77",0,0,1,2
"78",1,1,2,1
"79",0,1,1,2
"80",1,0,2,1
"81",1,1,2,1
"82",1,0,1,2
"83",0,1,1,2
"84",0,0,1,2
"85",1,0,1,2
"86",0,1,1,2
"87",0,0,2,1
"88",0,1,2,1
"89",0,1,1,2
"90",0,0,1,2
"91",1,1,2,1
"92",0,0,1,2
"93",0,1,1,2
"94",0,0,2,1
"95",0,1,1,2
"96",0,0,1,2
"97",1,1,2,1
"98",1,0,1,2
"99",0,1,1,2
"100",1,0,1,2
"101",0,1,1,2
"102",1,1,2,1
"103",1,1,2,1
"104",0,0,2,1
"105",1,0,1,2
"106",1,0,1,2
"107",0,0,1,2
"108",0,1,1,2
"109",0,0,1,2
"110",1,0,1,2
"111",1,1,2,1
"112",1,1,2,1
"113",0,0,1,2
"114",1,0,1,2
"115",1,1,2,1
"116",0,1,1,2
"117",1,0,1,2
"118",1,1,2,1
"119",0,1,1,2
"120",1,1,2,1
"121",1,0,1,2
"122",0,1,1,2
"123",1,1,2,1
"124",0,0,1,2
"125",0,1,1,2
"126",0,0,2,1
"127",0,1,1,2
"128",1,0,1,2
"129",0,0,1,2
"130",1,0,1,2
"131",1,1,2,1
