"","descriptor1","descriptor2","party1","party2"
"1",0,1,2,1
"2",1,0,2,1
"3",1,1,2,1
"4",0,0,1,2
"5",1,0,1,2
"6",1,0,1,2
"7",1,0,1,2
"8",0,0,1,2
"9",0,0,1,2
"10",1,0,1,2
"11",1,0,1,2
"12",0,1,1,2
"13",0,0,1,2
"14",0,0,1,2
"15",0,0,2,1
"16",1,1,2,1
"17",1,0,1,2
"18",0,0,1,2
"19",0,1,1,2
"20",0,1,1,2
"21",0,0,1,2
"22",1,0,1,2
"23",1,0,1,2
"24",1,0,1,2
"25",1,0,1,2
"26",1,0,1,2
"27",0,1,1,2
"28",1,1,2,1
"29",0,0,1,2
"30",1,0,1,2
"31",0,0,1,2
"32",0,1,1,2
"33",1,1,2,1
"34",0,0,1,2
"35",0,1,1,2
"36",1,1,2,1
"37",0,0,1,2
"38",0,1,1,2
"39",0,1,2,1
"40",1,1,2,1
"41",1,1,2,1
"42",1,1,2,1
"43",0,0,1,2
"44",0,0,1,2
"45",0,1,1,2
"46",1,0,1,2
"47",1,1,2,1
"48",0,0,1,2
"49",1,1,2,1
"50",0,1,1,2
"51",1,0,2,1
"52",1,0,1,2
"53",1,0,1,2
"54",0,0,1,2
"55",1,1,2,1
"56",1,1,2,1
"57",0,0,2,1
"58",1,1,2,1
"59",0,0,1,2
"60",1,0,1,2
"61",0,1,1,2
"62",0,1,1,2
"63",0,1,1,2
"64",1,0,1,2
"65",0,0,1,2
"66",1,1,2,1
"67",0,1,1,2
"68",1,0,1,2
"69",0,0,1,2
"70",0,0,1,2
"71",0,1,1,2
"72",1,1,2,1
"73",1,0,1,2
"74",1,1,2,1
"75",0,0,2,1
"76",0,1,1,2
"77",0,0,1,2
"78",0,1,1,2
"79",0,0,1,2
"80",1,1,2,1
"81",0,1,1,2
"82",1,1,2,1
"83",0,0,1,2
"84",0,0,1,2
"85",1,0,1,2
"86",0,0,1,2
"87",0,1,1,2
"88",1,1,2,1
"89",0,0,1,2
"90",1,0,1,2
"91",0,1,1,2
"92",0,0,1,2
"93",1,0,2,1
"94",1,1,2,1
"95",1,1,2,1
"96",0,0,1,2
"97",1,1,2,1
"98",1,0,1,2
"99",0,0,1,2
"100",0,0,1,2
"101",1,0,1,2
"102",0,1,1,2
"103",0,0,1,2
"104",1,0,1,2
"105",1,1,2,1
"106",0,1,1,2
"107",1,0,1,2
"108",1,1,2,1
"109",0,1,1,2
"110",0,1,1,2
"111",1,1,2,1
"112",0,1,1,2
"113",0,0,1,2
"114",1,0,1,2
"115",1,0,1,2
"116",0,0,1,2
"117",1,0,1,2
"118",1,1,2,1
"119",1,1,2,1
"120",1,0,1,2
"121",0,0,1,2
"122",1,1,2,1
"123",0,0,1,2
"124",1,0,1,2
"125",0,0,1,2
"126",0,0,1,2
"127",0,1,1,2
"128",0,0,1,2
"129",0,0,1,2
"130",1,0,2,1
"131",1,0,1,2
"132",0,1,1,2
"133",1,0,1,2
"134",0,0,1,2
"135",1,0,1,2
"136",1,0,1,2
"137",1,1,2,1
"138",0,0,1,2
"139",0,0,1,2
"140",1,1,2,1
"141",1,0,1,2
"142",0,0,1,2
"143",1,1,2,1
"144",1,1,2,1
"145",1,0,1,2
"146",1,0,1,2
"147",0,0,1,2
"148",1,0,1,2
"149",0,0,1,2
"150",1,1,2,1
"151",1,0,2,1
"152",0,0,1,2
"153",1,0,1,2
"154",0,1,1,2
"155",1,0,1,2
"156",1,1,2,1
"157",1,1,2,1
"158",1,1,2,1
"159",1,1,2,1
"160",1,0,1,2
"161",0,0,2,1
"162",0,1,1,2
"163",1,1,2,1
"164",0,1,1,2
"165",0,0,1,2
"166",1,0,1,2
"167",0,0,1,2
"168",0,0,1,2
"169",0,1,1,2
"170",0,1,1,2
"171",0,0,1,2
"172",1,0,1,2
"173",1,0,1,2
"174",1,1,2,1
"175",0,0,1,2
"176",0,1,2,1
"177",1,1,2,1
"178",0,0,1,2
"179",0,0,1,2
"180",0,0,1,2
"181",1,1,2,1
"182",1,0,1,2
"183",1,1,2,1
"184",0,0,1,2
"185",0,0,1,2
"186",0,0,1,2
"187",1,1,2,1
"188",1,1,2,1
"189",0,0,1,2
"190",1,0,1,2
"191",0,1,1,2
"192",0,1,1,2
"193",1,1,2,1
"194",1,1,2,1
"195",0,0,1,2
"196",1,1,2,1
"197",0,1,1,2
"198",0,0,1,2
"199",1,1,2,1
"200",1,1,2,1
"201",1,0,1,2
"202",0,1,1,2
"203",0,1,1,2
"204",0,0,1,2
"205",0,1,1,2
"206",0,0,1,2
"207",1,0,1,2
"208",1,1,2,1
"209",0,1,1,2
"210",0,1,1,2
"211",0,1,1,2
"212",1,1,2,1
"213",0,0,2,1
"214",0,0,1,2
"215",1,1,2,1
"216",1,1,2,1
"217",1,1,2,1
"218",0,1,1,2
"219",0,0,1,2
"220",0,1,1,2
"221",0,1,2,1
"222",0,0,1,2
"223",0,1,2,1
"224",0,1,1,2
"225",1,1,2,1
"226",1,1,2,1
"227",0,1,1,2
"228",1,1,2,1
"229",0,0,1,2
"230",1,0,1,2
"231",1,0,1,2
"232",0,1,1,2
"233",1,0,1,2
"234",1,1,2,1
"235",0,0,1,2
"236",1,0,1,2
"237",0,1,2,1
"238",1,0,1,2
"239",1,0,1,2
"240",0,0,1,2
"241",0,1,1,2
"242",1,1,2,1
"243",1,0,1,2
"244",0,1,1,2
"245",1,1,2,1
"246",0,1,1,2
"247",1,1,2,1
"248",1,0,1,2
"249",0,1,1,2
"250",1,0,1,2
"251",0,0,1,2
"252",1,1,2,1
"253",1,1,2,1
"254",0,0,1,2
"255",1,0,1,2
"256",0,0,1,2
"257",1,1,2,1
"258",1,1,2,1
"259",1,0,1,2
"260",0,1,1,2
"261",1,1,2,1
"262",0,0,1,2
"263",0,1,1,2
"264",0,1,1,2
"265",0,0,1,2
"266",1,1,2,1
"267",0,1,1,2
"268",0,0,1,2
"269",1,0,1,2
"270",0,1,1,2
"271",1,1,2,1
"272",0,0,1,2
"273",0,1,1,2
"274",0,0,1,2
"275",1,0,1,2
"276",1,1,2,1
"277",1,1,2,1
"278",1,0,1,2
"279",1,1,2,1
"280",0,0,1,2
"281",0,1,2,1
"282",1,1,2,1
"283",0,0,1,2
"284",1,1,2,1
"285",0,1,2,1
"286",0,1,1,2
"287",1,0,1,2
"288",1,0,1,2
"289",1,1,2,1
"290",0,1,1,2
"291",0,1,1,2
"292",0,1,1,2
"293",1,1,2,1
"294",0,1,1,2
"295",1,1,2,1
"296",1,1,2,1
"297",1,1,2,1
"298",1,0,1,2
"299",0,0,1,2
"300",1,1,2,1
"301",0,1,2,1
"302",0,1,1,2
"303",0,1,1,2
"304",0,1,1,2
"305",1,1,2,1
"306",0,1,1,2
"307",1,1,2,1
"308",1,1,2,1
"309",0,1,2,1
"310",0,0,1,2
"311",1,1,2,1
"312",1,1,2,1
"313",0,0,1,2
"314",1,0,1,2
"315",0,1,1,2
"316",1,1,2,1
"317",1,0,1,2
"318",1,1,2,1
"319",0,1,1,2
"320",1,1,2,1
"321",0,1,1,2
"322",0,1,1,2
"323",1,0,1,2
"324",1,1,2,1
"325",0,1,1,2
"326",0,1,1,2
"327",1,0,1,2
"328",0,0,1,2
"329",1,1,2,1
"330",1,1,2,1
"331",0,1,1,2
"332",1,0,2,1
"333",1,0,1,2
"334",0,1,1,2
"335",1,1,2,1
"336",1,1,2,1
"337",1,1,2,1
"338",1,0,1,2
"339",1,0,2,1
"340",0,0,1,2
"341",1,0,1,2
"342",1,1,2,1
"343",1,1,2,1
"344",0,1,1,2
"345",0,0,2,1
"346",0,1,1,2
"347",1,1,2,1
"348",0,0,1,2
"349",0,0,1,2
"350",1,1,2,1
"351",1,0,2,1
"352",1,1,2,1
"353",0,1,1,2
"354",0,0,1,2
"355",1,0,1,2
"356",1,1,2,1
"357",0,0,1,2
"358",1,0,1,2
"359",1,0,1,2
"360",1,1,2,1
"361",1,0,1,2
"362",0,0,1,2
"363",0,0,1,2
"364",1,0,1,2
"365",1,0,1,2
"366",0,0,1,2
"367",0,0,1,2
"368",1,1,2,1
"369",0,0,1,2
"370",1,0,1,2
"371",0,0,1,2
"372",0,0,1,2
"373",1,1,2,1
"374",1,0,1,2
"375",1,1,2,1
"376",0,1,1,2
"377",1,0,1,2
"378",1,1,2,1
"379",1,0,1,2
"380",1,1,2,1
"381",1,0,1,2
"382",0,1,2,1
"383",0,1,1,2
"384",0,0,1,2
"385",0,1,1,2
"386",1,1,2,1
"387",0,0,1,2
"388",1,0,1,2
"389",0,1,1,2
"390",1,1,2,1
"391",0,1,1,2
"392",0,0,1,2
"393",0,0,1,2
"394",0,1,1,2
"395",0,0,1,2
"396",1,0,1,2
"397",0,1,1,2
"398",1,0,1,2
"399",1,0,1,2
"400",0,1,1,2
"401",0,1,1,2
"402",1,1,2,1
"403",0,1,1,2
"404",0,0,1,2
"405",1,0,1,2
"406",1,0,1,2
"407",1,0,1,2
"408",0,1,1,2
"409",1,0,1,2
"410",0,1,1,2
"411",0,0,1,2
"412",1,1,2,1
"413",0,1,1,2
"414",1,0,1,2
"415",0,0,1,2
"416",0,1,1,2
"417",1,1,2,1
"418",0,0,1,2
"419",0,1,1,2
"420",1,1,2,1
"421",1,1,2,1
"422",1,1,2,1
"423",1,1,2,1
"424",0,1,1,2
"425",0,1,1,2
"426",1,0,1,2
"427",1,0,1,2
"428",1,1,2,1
"429",1,0,1,2
"430",0,0,1,2
"431",0,1,2,1
"432",1,0,1,2
"433",0,1,1,2
"434",1,0,1,2
"435",1,1,2,1
"436",0,0,1,2
"437",1,0,1,2
"438",1,0,1,2
"439",0,0,1,2
"440",0,1,1,2
"441",1,1,2,1
"442",1,0,1,2
"443",1,0,1,2
"444",0,0,1,2
"445",0,0,1,2
"446",0,1,1,2
"447",0,0,1,2
"448",0,0,1,2
"449",1,1,2,1
"450",0,1,1,2
"451",0,1,1,2
"452",1,1,2,1
"453",1,1,2,1
"454",0,0,1,2
"455",1,0,1,2
"456",0,0,1,2
"457",0,1,1,2
"458",0,1,1,2
"459",1,0,1,2
"460",1,0,1,2
"461",1,1,2,1
"462",1,0,1,2
"463",0,1,1,2
"464",0,0,1,2
"465",0,1,1,2
"466",0,1,2,1
"467",0,1,1,2
"468",1,1,2,1
"469",0,0,1,2
"470",1,0,1,2
"471",0,1,2,1
"472",0,1,1,2
"473",0,0,1,2
"474",0,0,1,2
"475",1,1,2,1
"476",1,1,2,1
"477",0,1,2,1
"478",1,0,1,2
"479",1,0,1,2
"480",1,0,1,2
"481",1,1,2,1
"482",1,1,2,1
"483",0,1,1,2
"484",0,1,2,1
"485",0,1,1,2
"486",0,0,1,2
"487",0,0,1,2
"488",1,1,2,1
"489",1,0,2,1
"490",1,1,2,1
"491",1,0,1,2
"492",0,1,1,2
"493",1,1,2,1
"494",0,1,1,2
"495",1,1,2,1
"496",0,1,1,2
"497",0,1,1,2
"498",0,1,1,2
"499",0,0,1,2
"500",0,1,1,2
"501",0,1,1,2
"502",0,0,1,2
"503",0,0,1,2
"504",0,1,2,1
"505",1,0,1,2
"506",0,1,1,2
"507",0,1,1,2
"508",1,1,2,1
"509",1,1,2,1
"510",0,0,1,2
"511",1,0,1,2
"512",0,1,1,2
"513",0,0,1,2
"514",1,1,2,1
"515",1,0,1,2
"516",0,0,1,2
"517",0,0,1,2
"518",0,1,1,2
"519",0,0,1,2
"520",1,1,2,1
"521",1,0,1,2
"522",0,1,1,2
"523",1,1,2,1
"524",0,1,1,2
"525",1,1,2,1
"526",0,0,1,2
"527",1,1,2,1
"528",0,1,1,2
"529",1,0,2,1
"530",1,1,2,1
"531",0,1,1,2
"532",0,1,1,2
"533",0,0,1,2
"534",1,0,1,2
"535",0,0,2,1
"536",0,1,1,2
"537",0,0,1,2
"538",1,1,2,1
"539",0,1,1,2
"540",0,0,1,2
"541",1,0,1,2
"542",1,1,2,1
"543",1,1,2,1
"544",0,1,1,2
"545",1,1,2,1
"546",1,1,2,1
"547",1,0,1,2
"548",1,1,2,1
"549",1,0,1,2
"550",0,0,1,2
"551",0,1,1,2
"552",0,0,1,2
"553",0,1,1,2
"554",1,1,2,1
"555",0,0,1,2
"556",0,1,1,2
"557",0,0,1,2
"558",1,0,1,2
"559",0,1,1,2
"560",1,0,2,1
"561",0,0,1,2
"562",1,0,1,2
"563",0,1,1,2
"564",1,1,2,1
"565",0,1,1,2
"566",0,0,1,2
"567",0,1,2,1
"568",1,0,1,2
"569",1,1,2,1
"570",1,0,1,2
"571",0,1,2,1
"572",0,0,2,1
"573",1,1,2,1
"574",0,0,1,2
"575",0,1,1,2
"576",0,1,1,2
"577",0,0,1,2
"578",1,1,2,1
"579",0,1,2,1
"580",0,1,1,2
"581",1,1,2,1
"582",1,0,1,2
"583",0,1,1,2
"584",0,0,1,2
"585",0,0,1,2
"586",0,0,1,2
"587",0,1,1,2
"588",1,0,1,2
"589",0,0,1,2
"590",1,1,2,1
"591",1,0,1,2
"592",1,1,2,1
"593",1,0,1,2
"594",1,1,2,1
"595",1,1,2,1
"596",1,0,1,2
"597",1,0,1,2
"598",0,1,1,2
"599",1,0,1,2
"600",0,0,1,2
"601",1,1,2,1
"602",1,1,2,1
"603",0,0,1,2
"604",0,1,2,1
"605",0,0,1,2
"606",1,0,1,2
"607",1,1,2,1
"608",1,1,2,1
"609",0,0,2,1
"610",1,0,1,2
"611",1,0,1,2
"612",0,1,1,2
"613",1,0,1,2
"614",1,1,2,1
"615",0,1,1,2
"616",1,0,1,2
"617",1,1,2,1
"618",0,0,1,2
"619",1,1,2,1
"620",1,0,1,2
"621",0,0,1,2
"622",1,1,2,1
"623",1,0,1,2
"624",1,1,2,1
"625",1,1,2,1
"626",1,1,2,1
"627",1,1,2,1
"628",1,0,1,2
"629",0,1,1,2
"630",1,1,2,1
"631",0,1,1,2
"632",0,0,1,2
"633",0,1,1,2
"634",0,0,1,2
"635",1,0,1,2
"636",0,1,1,2
"637",1,1,2,1
"638",0,0,1,2
"639",0,0,1,2
"640",1,0,2,1
"641",0,0,2,1
"642",1,1,2,1
"643",0,0,1,2
"644",1,1,2,1
"645",1,1,2,1
"646",1,0,1,2
"647",1,1,2,1
"648",0,1,2,1
"649",1,0,1,2
"650",0,1,1,2
"651",0,1,1,2
"652",1,0,1,2
"653",0,1,1,2
"654",0,0,1,2
"655",0,0,1,2
"656",0,0,1,2
