"","descriptor1","descriptor2","party1","party2"
"1",1,1,2,1
"2",0,1,1,2
"3",0,0,2,1
"4",1,0,2,1
"5",1,0,1,2
"6",0,0,1,2
"7",0,0,1,2
"8",0,0,1,2
"9",1,1,2,1
"10",0,1,1,2
"11",0,1,1,2
"12",0,1,1,2
"13",1,1,2,1
"14",0,1,1,2
"15",1,1,2,1
"16",1,0,1,2
"17",0,0,1,2
"18",1,0,1,2
"19",1,0,1,2
"20",0,1,1,2
"21",1,0,1,2
"22",0,1,1,2
"23",0,1,1,2
"24",0,0,1,2
"25",0,0,1,2
"26",0,1,1,2
"27",1,1,2,1
"28",0,1,2,1
"29",1,0,1,2
"30",1,1,2,1
"31",1,0,1,2
"32",1,1,2,1
"33",1,0,1,2
"34",0,1,1,2
"35",0,1,1,2
"36",0,1,1,2
"37",1,1,2,1
"38",1,0,1,2
"39",0,0,1,2
"40",1,1,2,1
"41",0,0,1,2
"42",0,1,1,2
"43",1,0,1,2
"44",0,0,1,2
"45",1,1,2,1
"46",0,1,1,2
"47",0,0,1,2
"48",0,1,1,2
"49",0,0,1,2
"50",1,0,1,2
"51",0,1,1,2
"52",1,1,2,1
"53",1,0,1,2
"54",1,1,2,1
"55",0,1,1,2
"56",0,1,1,2
"57",0,1,1,2
"58",1,1,2,1
"59",1,1,2,1
"60",1,0,1,2
"61",0,0,1,2
"62",0,0,1,2
"63",1,0,1,2
"64",0,0,1,2
"65",1,0,1,2
"66",0,1,1,2
"67",0,0,1,2
"68",0,0,1,2
"69",1,1,2,1
"70",0,1,1,2
"71",0,1,1,2
"72",0,1,1,2
"73",1,1,2,1
"74",1,0,1,2
"75",1,0,1,2
"76",1,1,2,1
"77",1,1,2,1
"78",1,1,2,1
"79",0,1,1,2
"80",0,1,1,2
"81",1,1,2,1
"82",1,0,1,2
"83",0,0,1,2
"84",1,0,1,2
"85",0,0,2,1
"86",1,0,1,2
"87",1,0,1,2
"88",0,0,1,2
"89",1,0,1,2
"90",0,1,1,2
"91",1,1,2,1
"92",0,1,1,2
"93",1,1,2,1
"94",1,1,2,1
"95",1,1,2,1
"96",1,1,2,1
"97",1,1,2,1
"98",1,1,2,1
"99",1,1,2,1
"100",0,0,1,2
"101",1,1,2,1
"102",1,1,2,1
"103",0,0,1,2
"104",1,0,1,2
"105",0,0,1,2
"106",0,0,1,2
"107",0,1,1,2
"108",1,1,2,1
"109",1,1,2,1
"110",1,0,1,2
"111",0,0,1,2
"112",0,1,1,2
"113",1,1,2,1
"114",0,0,1,2
"115",0,0,2,1
"116",0,1,1,2
"117",1,1,2,1
"118",0,0,1,2
"119",0,1,1,2
"120",1,1,2,1
"121",0,1,1,2
"122",1,0,1,2
"123",1,0,1,2
"124",0,0,1,2
"125",0,1,1,2
"126",0,0,1,2
"127",0,0,1,2
"128",0,0,1,2
"129",0,1,1,2
"130",1,0,1,2
"131",1,0,1,2
"132",1,1,2,1
"133",0,0,1,2
"134",0,0,1,2
"135",1,1,2,1
"136",1,0,1,2
"137",0,1,2,1
"138",0,0,1,2
"139",0,1,1,2
"140",1,0,1,2
"141",0,0,1,2
"142",1,0,1,2
"143",1,1,2,1
"144",0,1,2,1
"145",1,1,2,1
"146",1,1,2,1
"147",1,1,2,1
"148",1,0,1,2
"149",1,0,1,2
"150",1,0,1,2
"151",1,0,1,2
"152",1,1,2,1
"153",0,0,1,2
"154",1,1,2,1
"155",1,0,1,2
"156",0,1,1,2
"157",1,1,2,1
"158",0,0,1,2
"159",0,0,1,2
"160",0,0,1,2
"161",1,0,1,2
"162",0,1,1,2
"163",1,1,2,1
"164",1,1,2,1
"165",1,1,2,1
"166",0,1,1,2
"167",0,0,1,2
"168",1,0,1,2
"169",0,0,1,2
"170",0,1,1,2
"171",0,0,1,2
"172",1,0,1,2
"173",0,1,1,2
"174",0,1,1,2
"175",1,1,2,1
"176",1,1,2,1
"177",1,0,1,2
"178",1,0,2,1
"179",1,0,1,2
"180",0,1,1,2
"181",1,0,1,2
"182",0,1,1,2
"183",0,0,1,2
"184",1,1,2,1
"185",1,1,2,1
"186",1,0,1,2
"187",1,1,2,1
"188",0,0,1,2
"189",0,1,1,2
"190",1,1,2,1
"191",0,1,1,2
"192",0,0,1,2
"193",1,1,2,1
"194",1,0,1,2
"195",1,0,1,2
"196",0,0,1,2
"197",0,1,1,2
"198",1,1,2,1
"199",0,1,1,2
"200",0,1,1,2
"201",0,0,1,2
