"","descriptor1","descriptor2","party1","party2"
"1",0,0,1,2
"2",0,0,1,2
"3",1,1,2,1
"4",1,1,2,1
"5",0,1,1,2
"6",0,0,1,2
"7",1,1,2,1
"8",0,0,1,2
"9",0,0,1,2
"10",0,1,2,1
"11",1,1,2,1
"12",1,0,1,2
"13",0,1,1,2
"14",1,0,2,1
"15",0,1,1,2
"16",0,1,1,2
"17",1,1,2,1
"18",1,0,1,2
"19",0,1,1,2
"20",1,0,1,2
"21",0,0,1,2
"22",0,0,1,2
"23",0,0,1,2
"24",0,1,2,1
"25",1,0,1,2
"26",0,1,1,2
"27",0,1,1,2
"28",1,1,2,1
"29",1,1,2,1
"30",0,1,1,2
"31",0,1,1,2
"32",1,1,2,1
"33",0,1,1,2
"34",0,0,1,2
"35",1,0,2,1
"36",1,0,1,2
"37",1,1,2,1
"38",0,1,1,2
"39",0,1,1,2
"40",1,1,2,1
"41",1,0,1,2
"42",0,1,1,2
"43",0,0,1,2
"44",1,0,1,2
"45",0,1,1,2
"46",1,1,2,1
"47",1,1,2,1
"48",0,0,1,2
"49",1,0,1,2
"50",0,1,1,2
"51",1,1,2,1
"52",1,1,2,1
"53",0,1,1,2
"54",0,1,1,2
"55",0,1,1,2
"56",0,1,1,2
"57",0,1,1,2
"58",0,0,1,2
"59",1,0,1,2
"60",0,0,2,1
"61",0,0,1,2
"62",0,0,1,2
"63",0,1,1,2
"64",1,1,2,1
"65",0,0,1,2
"66",1,0,1,2
"67",0,0,1,2
"68",0,0,1,2
"69",1,0,1,2
"70",1,1,2,1
"71",0,0,1,2
"72",1,1,2,1
"73",0,1,2,1
"74",0,1,1,2
"75",0,1,1,2
"76",1,0,1,2
"77",0,0,1,2
"78",0,0,1,2
"79",1,1,2,1
"80",0,1,1,2
"81",1,1,2,1
"82",0,1,1,2
"83",0,0,1,2
"84",1,1,2,1
"85",0,1,1,2
"86",0,1,1,2
"87",1,1,2,1
"88",1,0,1,2
"89",0,0,1,2
"90",0,0,1,2
"91",0,0,1,2
"92",1,1,2,1
"93",0,0,1,2
"94",0,0,1,2
"95",0,1,1,2
"96",0,1,1,2
"97",1,1,2,1
"98",1,0,1,2
"99",1,1,2,1
"100",1,1,2,1
"101",1,0,1,2
"102",1,1,2,1
"103",0,0,1,2
"104",1,0,2,1
"105",0,0,1,2
"106",1,0,1,2
"107",0,0,1,2
"108",1,0,1,2
"109",0,0,1,2
"110",1,1,2,1
"111",0,0,1,2
"112",0,1,1,2
"113",0,1,1,2
"114",1,1,2,1
"115",1,1,2,1
"116",0,1,1,2
"117",0,1,1,2
"118",0,1,1,2
"119",0,0,1,2
"120",1,0,1,2
"121",0,1,1,2
"122",1,1,2,1
"123",0,1,1,2
"124",1,1,2,1
"125",0,1,1,2
"126",0,0,1,2
"127",0,0,1,2
"128",1,1,2,1
"129",1,1,2,1
"130",0,1,1,2
"131",1,1,2,1
"132",1,1,2,1
"133",0,1,1,2
"134",1,0,1,2
"135",1,1,2,1
"136",1,1,2,1
"137",1,0,1,2
"138",1,1,2,1
"139",1,1,2,1
"140",0,1,1,2
"141",0,0,1,2
"142",0,1,1,2
"143",0,0,1,2
"144",0,0,1,2
"145",1,1,2,1
"146",1,0,1,2
"147",0,0,1,2
"148",0,1,1,2
"149",0,0,1,2
"150",0,0,2,1
"151",0,1,1,2
"152",1,1,2,1
"153",0,0,1,2
"154",0,0,1,2
"155",1,0,1,2
"156",0,1,1,2
"157",0,0,1,2
"158",0,0,1,2
"159",0,0,1,2
"160",1,1,2,1
"161",0,0,1,2
"162",0,1,2,1
"163",1,0,1,2
"164",1,0,1,2
"165",0,1,1,2
"166",1,0,1,2
"167",0,1,2,1
"168",1,1,2,1
"169",1,1,2,1
"170",0,0,1,2
"171",0,1,1,2
"172",0,0,1,2
"173",0,1,1,2
"174",1,0,1,2
"175",0,1,1,2
"176",0,0,1,2
"177",0,0,2,1
"178",1,0,1,2
"179",1,1,2,1
"180",1,1,2,1
"181",1,1,2,1
"182",1,0,1,2
"183",0,1,1,2
"184",1,1,2,1
"185",0,0,1,2
"186",1,0,1,2
"187",0,0,1,2
"188",0,0,1,2
