"","descriptor1","descriptor2","party1","party2"
"1",1,1,2,1
"2",0,1,1,2
"3",1,1,2,1
"4",1,0,2,1
"5",1,1,2,1
"6",0,1,2,1
"7",1,1,2,1
"8",0,0,1,2
"9",0,0,1,2
"10",1,1,2,1
"11",0,1,1,2
"12",1,0,1,2
"13",0,0,1,2
"14",1,1,2,1
"15",0,1,1,2
"16",0,1,2,1
"17",0,1,1,2
"18",0,0,1,2
"19",0,0,1,2
"20",1,0,1,2
"21",0,0,1,2
"22",1,1,2,1
"23",1,1,2,1
"24",1,1,2,1
"25",1,0,1,2
"26",0,1,1,2
"27",1,1,2,1
"28",0,1,1,2
"29",1,0,1,2
"30",0,0,1,2
"31",0,1,1,2
"32",0,0,1,2
"33",1,0,1,2
"34",1,1,2,1
"35",1,0,2,1
"36",1,0,1,2
"37",1,1,2,1
"38",0,1,1,2
"39",0,1,1,2
"40",0,1,1,2
"41",1,0,1,2
"42",1,1,2,1
"43",0,0,1,2
"44",0,0,1,2
"45",1,1,2,1
"46",0,0,1,2
"47",0,1,2,1
"48",0,1,1,2
"49",1,1,2,1
"50",1,0,1,2
"51",0,0,1,2
"52",1,1,2,1
"53",0,0,1,2
"54",1,0,1,2
"55",0,0,1,2
"56",1,1,2,1
"57",0,1,1,2
"58",0,1,1,2
"59",0,0,1,2
"60",0,0,1,2
"61",0,1,2,1
"62",1,0,1,2
"63",1,0,1,2
"64",1,0,1,2
"65",0,0,2,1
"66",1,0,1,2
"67",1,0,1,2
"68",0,1,1,2
"69",0,1,1,2
"70",1,1,2,1
"71",1,1,2,1
"72",0,0,1,2
"73",1,1,2,1
"74",0,0,1,2
"75",0,1,1,2
"76",1,0,1,2
"77",1,0,1,2
"78",0,1,1,2
"79",1,0,1,2
"80",0,0,2,1
"81",0,0,1,2
"82",0,1,1,2
"83",0,1,1,2
"84",1,1,2,1
"85",0,0,1,2
"86",1,0,1,2
"87",1,1,2,1
"88",0,0,1,2
"89",0,0,1,2
"90",0,1,2,1
"91",1,1,2,1
"92",1,1,2,1
"93",1,1,2,1
"94",1,1,2,1
"95",1,1,2,1
"96",1,1,2,1
"97",1,1,2,1
"98",0,0,2,1
"99",1,1,2,1
"100",0,0,1,2
"101",0,1,1,2
"102",1,0,1,2
"103",1,0,1,2
"104",1,0,1,2
"105",1,0,1,2
"106",0,0,1,2
"107",1,0,1,2
"108",0,1,1,2
"109",0,1,2,1
"110",1,1,2,1
"111",0,1,1,2
"112",0,0,1,2
"113",0,0,1,2
"114",0,1,1,2
"115",0,0,1,2
"116",0,1,1,2
"117",1,0,1,2
"118",0,1,1,2
"119",0,0,1,2
"120",1,0,1,2
"121",0,1,2,1
"122",0,0,2,1
"123",1,1,2,1
"124",0,0,1,2
"125",0,0,1,2
"126",0,1,2,1
"127",0,0,1,2
"128",1,1,2,1
"129",0,1,1,2
"130",0,1,1,2
"131",0,0,1,2
"132",1,1,2,1
"133",1,1,2,1
"134",1,1,2,1
"135",1,1,2,1
"136",1,1,2,1
"137",1,1,2,1
"138",1,1,2,1
"139",0,0,1,2
"140",1,1,2,1
"141",0,1,1,2
"142",0,0,1,2
"143",0,0,1,2
"144",0,1,2,1
"145",1,0,1,2
"146",1,0,1,2
"147",1,1,2,1
"148",1,1,2,1
"149",0,0,1,2
"150",0,1,1,2
"151",0,1,1,2
"152",0,1,1,2
"153",0,0,2,1
"154",0,0,1,2
"155",0,0,1,2
"156",0,1,1,2
"157",0,0,2,1
"158",0,1,1,2
"159",0,1,1,2
"160",0,1,2,1
"161",1,0,1,2
"162",1,0,1,2
"163",1,1,2,1
"164",1,1,2,1
"165",0,0,1,2
"166",0,0,1,2
"167",0,0,1,2
"168",1,1,2,1
"169",1,1,2,1
"170",1,0,1,2
"171",0,0,1,2
"172",0,0,1,2
"173",1,1,2,1
"174",1,0,1,2
"175",0,1,1,2
"176",1,0,1,2
"177",1,1,2,1
"178",1,0,1,2
"179",1,1,2,1
"180",1,0,1,2
"181",0,1,2,1
"182",0,1,1,2
"183",0,1,1,2
"184",1,0,1,2
"185",1,0,1,2
"186",0,0,1,2
"187",0,0,1,2
"188",0,0,1,2
"189",1,1,2,1
"190",0,0,1,2
"191",1,0,1,2
"192",0,0,1,2
"193",1,1,2,1
"194",1,0,1,2
"195",0,1,1,2
"196",1,0,1,2
"197",1,1,2,1
"198",1,0,1,2
"199",1,1,2,1
"200",1,0,1,2
"201",0,0,2,1
