"","descriptor1","descriptor2","party1","party2"
"1",1,1,2,1
"2",0,1,1,2
"3",1,0,1,2
"4",0,1,1,2
"5",0,1,1,2
"6",1,0,1,2
"7",0,0,1,2
"8",1,0,1,2
"9",1,1,2,1
"10",1,1,2,1
"11",0,1,1,2
"12",0,1,1,2
"13",0,1,1,2
"14",1,1,2,1
"15",1,1,2,1
"16",0,0,1,2
"17",0,1,1,2
"18",0,0,1,2
"19",0,0,1,2
"20",0,1,1,2
"21",1,0,1,2
"22",0,1,1,2
"23",0,1,1,2
"24",0,0,1,2
"25",1,0,1,2
"26",1,0,1,2
"27",1,1,2,1
"28",1,1,2,1
"29",1,0,1,2
"30",1,0,1,2
"31",1,1,2,1
"32",0,0,1,2
"33",1,0,1,2
"34",1,0,2,1
"35",0,0,1,2
"36",0,0,1,2
"37",1,1,2,1
"38",1,0,1,2
"39",1,0,1,2
"40",1,0,1,2
"41",1,1,2,1
"42",0,1,1,2
"43",0,1,2,1
"44",1,1,2,1
"45",1,1,2,1
"46",0,0,1,2
"47",0,0,1,2
"48",0,0,1,2
"49",0,1,1,2
"50",1,0,1,2
"51",0,1,1,2
"52",1,1,2,1
"53",1,0,1,2
"54",0,0,1,2
"55",1,0,1,2
"56",1,0,1,2
"57",1,0,2,1
"58",1,0,1,2
"59",1,0,2,1
"60",1,1,2,1
"61",0,0,1,2
"62",1,0,1,2
"63",0,1,1,2
"64",0,1,1,2
"65",1,1,2,1
"66",1,1,2,1
"67",1,0,1,2
"68",1,0,1,2
"69",0,1,1,2
"70",1,1,2,1
"71",0,1,1,2
"72",1,1,2,1
"73",0,1,1,2
"74",1,1,2,1
"75",0,0,1,2
"76",0,1,1,2
"77",0,0,1,2
"78",0,1,1,2
"79",1,1,2,1
"80",0,1,1,2
"81",1,0,1,2
"82",0,0,1,2
"83",0,1,1,2
"84",0,1,1,2
"85",0,1,1,2
"86",1,1,2,1
"87",0,1,1,2
"88",1,1,2,1
"89",0,0,2,1
"90",0,1,1,2
"91",0,0,1,2
"92",0,1,2,1
"93",1,1,2,1
"94",1,0,1,2
"95",1,1,2,1
"96",1,0,1,2
"97",1,1,2,1
"98",0,0,1,2
"99",1,1,2,1
"100",0,0,1,2
"101",1,1,2,1
"102",1,0,1,2
"103",0,0,1,2
"104",1,0,1,2
"105",0,1,2,1
"106",0,1,1,2
"107",0,0,1,2
"108",1,0,1,2
"109",0,0,1,2
"110",0,1,1,2
"111",1,1,2,1
"112",0,1,1,2
"113",0,0,1,2
"114",0,1,1,2
"115",1,0,1,2
"116",0,1,1,2
"117",1,1,2,1
"118",0,0,1,2
"119",1,1,2,1
"120",1,1,2,1
"121",0,0,1,2
"122",1,0,2,1
"123",0,0,1,2
"124",1,1,2,1
"125",1,1,2,1
"126",1,1,2,1
"127",1,1,2,1
"128",1,1,2,1
"129",0,1,2,1
"130",0,1,1,2
"131",0,1,1,2
"132",1,1,2,1
"133",0,0,1,2
"134",0,0,1,2
"135",1,1,2,1
"136",1,0,1,2
"137",1,1,2,1
"138",0,1,1,2
"139",1,0,1,2
"140",1,1,2,1
"141",0,0,1,2
"142",1,1,2,1
"143",0,1,1,2
"144",0,0,1,2
"145",0,0,1,2
"146",0,1,1,2
"147",1,0,1,2
"148",0,0,1,2
"149",1,1,2,1
"150",0,0,2,1
"151",0,0,1,2
"152",1,0,1,2
"153",1,1,2,1
"154",0,1,1,2
"155",1,1,2,1
"156",1,0,1,2
"157",1,0,2,1
"158",0,0,1,2
"159",0,1,1,2
"160",1,1,2,1
"161",1,1,2,1
"162",0,0,1,2
"163",0,0,1,2
"164",1,1,2,1
"165",1,1,2,1
"166",0,0,1,2
"167",1,1,2,1
"168",1,1,2,1
"169",1,0,1,2
"170",0,1,1,2
"171",1,0,1,2
"172",0,0,1,2
"173",0,1,1,2
"174",1,0,2,1
"175",0,0,1,2
"176",1,1,2,1
"177",1,1,2,1
"178",1,1,2,1
"179",1,0,1,2
"180",0,1,1,2
"181",0,0,1,2
"182",0,1,1,2
"183",0,0,1,2
"184",0,1,1,2
"185",1,0,1,2
"186",0,0,2,1
"187",0,0,1,2
"188",0,1,1,2
"189",1,1,2,1
"190",0,1,1,2
"191",1,0,2,1
"192",1,0,1,2
"193",1,0,1,2
"194",1,1,2,1
"195",1,1,2,1
"196",0,1,1,2
"197",0,0,1,2
"198",1,0,1,2
"199",1,0,1,2
"200",0,0,2,1
"201",0,0,1,2
