"","descriptor1","descriptor2","party1","party2"
"1",1,0,1,2
"2",1,1,2,1
"3",1,0,1,2
"4",1,1,2,1
"5",1,1,2,1
"6",1,0,2,1
"7",1,1,2,1
"8",1,1,2,1
"9",1,0,1,2
"10",1,0,1,2
"11",1,0,1,2
"12",1,0,1,2
"13",1,0,2,1
"14",0,1,2,1
"15",1,0,1,2
"16",1,1,2,1
"17",1,0,2,1
"18",0,0,2,1
"19",1,1,2,1
"20",0,0,1,2
"21",1,0,2,1
"22",0,0,1,2
"23",0,1,1,2
"24",0,0,1,2
"25",1,1,2,1
"26",1,0,1,2
"27",0,1,1,2
"28",1,0,1,2
"29",1,1,2,1
"30",1,1,2,1
"31",0,0,1,2
"32",1,0,1,2
"33",1,1,2,1
"34",1,0,1,2
"35",1,0,1,2
"36",0,1,1,2
"37",0,1,2,1
"38",1,1,2,1
"39",0,1,1,2
"40",0,0,1,2
"41",0,0,1,2
"42",0,0,1,2
"43",0,0,2,1
"44",0,1,1,2
"45",1,1,2,1
"46",0,0,1,2
"47",1,1,2,1
"48",0,1,1,2
"49",0,0,1,2
"50",0,0,1,2
"51",0,1,1,2
"52",0,0,1,2
"53",0,1,1,2
"54",1,1,2,1
"55",1,0,1,2
"56",0,1,1,2
"57",0,1,2,1
"58",0,1,1,2
"59",1,0,1,2
"60",1,0,1,2
"61",1,1,2,1
"62",0,0,1,2
"63",0,0,1,2
"64",1,0,1,2
"65",1,0,1,2
"66",0,1,1,2
"67",1,0,1,2
"68",0,0,1,2
"69",1,0,1,2
"70",0,0,1,2
"71",1,1,2,1
"72",1,0,1,2
"73",1,1,2,1
"74",1,1,2,1
"75",1,1,2,1
"76",0,0,1,2
"77",1,0,1,2
"78",1,0,1,2
"79",0,1,1,2
"80",1,1,2,1
"81",1,0,2,1
"82",0,1,1,2
"83",0,0,1,2
"84",0,1,1,2
"85",1,1,2,1
"86",0,0,1,2
"87",0,1,1,2
"88",1,1,2,1
"89",1,0,1,2
"90",0,0,1,2
"91",0,1,1,2
"92",0,1,1,2
"93",1,1,2,1
"94",1,1,2,1
"95",1,0,1,2
"96",0,0,1,2
"97",1,0,1,2
"98",1,0,1,2
"99",0,1,1,2
"100",1,0,1,2
"101",0,0,1,2
"102",1,1,2,1
"103",0,0,1,2
"104",0,0,1,2
"105",1,1,2,1
"106",0,1,1,2
"107",0,0,1,2
"108",1,0,1,2
"109",0,0,1,2
"110",0,1,2,1
"111",1,0,1,2
"112",0,0,1,2
"113",0,1,1,2
"114",0,0,1,2
"115",0,1,1,2
"116",0,1,1,2
"117",0,1,1,2
"118",0,0,1,2
"119",0,0,1,2
"120",1,1,2,1
"121",0,0,2,1
"122",1,0,1,2
"123",0,1,1,2
"124",0,1,1,2
"125",0,1,1,2
"126",0,0,1,2
"127",0,0,1,2
"128",1,1,2,1
"129",0,0,1,2
"130",1,1,2,1
"131",0,0,1,2
"132",0,1,2,1
"133",1,0,1,2
"134",1,1,2,1
"135",0,0,1,2
"136",0,1,2,1
"137",1,1,2,1
"138",1,0,1,2
"139",0,0,1,2
"140",1,1,2,1
"141",0,1,1,2
"142",1,0,1,2
"143",0,1,1,2
"144",0,0,1,2
"145",0,1,1,2
"146",0,1,1,2
"147",0,1,1,2
"148",1,1,2,1
"149",0,0,1,2
"150",0,1,1,2
"151",1,0,1,2
"152",1,1,2,1
"153",1,0,2,1
"154",1,0,1,2
"155",1,0,2,1
"156",0,1,1,2
"157",0,0,1,2
"158",1,0,1,2
"159",1,1,2,1
"160",0,1,1,2
"161",0,0,1,2
"162",1,0,1,2
"163",0,0,1,2
"164",1,0,1,2
"165",1,1,2,1
"166",1,1,2,1
"167",1,0,1,2
"168",0,0,1,2
"169",0,0,1,2
"170",0,0,1,2
"171",0,0,1,2
"172",0,0,1,2
"173",1,1,2,1
"174",0,0,1,2
"175",0,0,2,1
"176",1,1,2,1
"177",0,1,1,2
"178",1,0,1,2
"179",0,1,1,2
"180",1,1,2,1
"181",0,1,1,2
"182",0,1,1,2
"183",0,0,2,1
"184",1,0,1,2
"185",1,0,1,2
"186",0,1,1,2
"187",0,0,1,2
"188",1,0,1,2
"189",1,1,2,1
"190",0,1,2,1
"191",1,1,2,1
"192",1,1,2,1
"193",0,0,1,2
"194",0,0,2,1
"195",1,0,1,2
"196",0,1,2,1
"197",0,1,1,2
"198",1,1,2,1
"199",1,1,2,1
"200",0,1,1,2
"201",0,0,1,2
"202",0,0,1,2
"203",0,1,1,2
"204",0,0,1,2
"205",0,0,1,2
"206",0,0,1,2
"207",1,1,2,1
"208",0,0,1,2
"209",1,0,1,2
"210",1,0,1,2
"211",0,0,1,2
"212",1,1,2,1
"213",0,1,2,1
"214",1,0,1,2
"215",0,1,1,2
"216",1,0,1,2
"217",0,0,2,1
"218",0,1,1,2
"219",0,1,1,2
"220",0,1,1,2
"221",0,0,1,2
"222",0,1,1,2
"223",1,1,2,1
"224",1,0,2,1
"225",1,1,2,1
"226",1,1,2,1
"227",1,1,2,1
"228",1,1,2,1
"229",1,1,2,1
"230",1,1,2,1
"231",0,0,1,2
"232",0,0,1,2
"233",1,0,2,1
"234",1,0,1,2
"235",1,0,1,2
"236",0,0,1,2
"237",1,1,2,1
"238",1,0,1,2
"239",1,1,2,1
"240",1,0,1,2
"241",1,1,2,1
"242",1,1,2,1
"243",1,0,1,2
"244",0,0,1,2
"245",0,1,1,2
"246",1,1,2,1
"247",1,0,1,2
"248",0,1,1,2
"249",1,1,2,1
"250",1,1,2,1
"251",0,0,1,2
"252",1,0,1,2
"253",1,0,1,2
"254",1,1,2,1
"255",1,1,2,1
"256",0,0,1,2
"257",1,1,2,1
"258",1,0,1,2
"259",0,1,1,2
"260",0,1,1,2
"261",0,0,1,2
"262",0,0,1,2
"263",1,0,1,2
"264",0,0,1,2
"265",0,0,1,2
"266",0,1,1,2
"267",0,1,1,2
"268",1,1,2,1
"269",0,1,2,1
"270",0,1,1,2
"271",1,0,1,2
"272",0,0,1,2
"273",0,0,1,2
"274",1,0,1,2
"275",1,1,2,1
"276",0,0,1,2
"277",0,0,1,2
"278",0,1,1,2
"279",0,1,1,2
"280",0,0,1,2
"281",1,1,2,1
"282",1,0,1,2
"283",0,1,1,2
"284",1,1,2,1
"285",0,1,2,1
"286",1,0,1,2
"287",1,0,1,2
"288",0,1,1,2
"289",1,1,2,1
"290",1,0,1,2
"291",1,1,2,1
"292",0,1,2,1
"293",1,0,1,2
"294",0,0,1,2
"295",1,0,2,1
"296",1,1,2,1
"297",1,0,1,2
"298",1,0,1,2
"299",0,1,1,2
"300",0,0,1,2
"301",0,1,1,2
"302",1,0,1,2
"303",1,1,2,1
"304",1,0,1,2
"305",1,1,2,1
"306",0,0,1,2
"307",1,1,2,1
"308",0,1,1,2
"309",1,1,2,1
"310",1,0,1,2
"311",0,0,1,2
"312",0,0,1,2
"313",0,0,1,2
"314",0,0,1,2
"315",0,0,1,2
"316",0,1,1,2
"317",1,1,2,1
"318",0,0,1,2
"319",0,1,1,2
"320",0,0,1,2
"321",0,0,1,2
"322",0,0,1,2
"323",1,0,1,2
"324",1,1,2,1
"325",1,0,1,2
"326",1,1,2,1
"327",0,0,1,2
"328",1,0,1,2
"329",0,1,1,2
"330",1,1,2,1
"331",1,1,2,1
"332",1,1,2,1
"333",1,1,2,1
"334",1,1,2,1
"335",0,0,1,2
"336",1,1,2,1
"337",1,1,2,1
"338",1,1,2,1
"339",1,0,1,2
"340",0,1,1,2
"341",0,1,1,2
"342",1,0,1,2
"343",1,1,2,1
"344",0,0,1,2
"345",0,0,1,2
"346",0,0,1,2
"347",0,1,1,2
"348",0,0,1,2
"349",1,1,2,1
"350",0,1,1,2
"351",0,1,1,2
"352",1,1,2,1
"353",1,1,2,1
"354",0,1,1,2
"355",0,1,1,2
"356",1,0,1,2
"357",1,0,1,2
"358",0,1,1,2
"359",0,0,1,2
"360",1,0,1,2
"361",0,0,1,2
"362",1,1,2,1
"363",1,1,2,1
"364",0,0,1,2
"365",0,1,1,2
"366",0,0,1,2
"367",0,1,2,1
"368",1,1,2,1
"369",0,0,1,2
"370",0,1,1,2
"371",1,1,2,1
"372",1,0,1,2
"373",1,1,2,1
"374",0,0,1,2
"375",1,0,1,2
"376",1,0,1,2
"377",0,0,1,2
"378",0,0,1,2
"379",1,1,2,1
"380",0,0,1,2
"381",1,1,2,1
"382",1,0,1,2
"383",1,0,1,2
"384",1,1,2,1
"385",0,1,1,2
"386",0,1,1,2
"387",0,0,1,2
"388",1,1,2,1
"389",1,1,2,1
"390",0,0,1,2
"391",0,1,1,2
"392",0,0,1,2
"393",1,1,2,1
"394",0,1,1,2
"395",1,1,2,1
"396",0,0,1,2
"397",0,1,1,2
"398",1,1,2,1
"399",0,1,1,2
"400",0,1,1,2
"401",0,1,1,2
"402",1,0,1,2
"403",1,0,1,2
"404",0,0,1,2
"405",1,0,1,2
"406",1,0,1,2
"407",1,1,2,1
"408",1,1,2,1
"409",1,0,1,2
"410",0,1,1,2
"411",1,1,2,1
"412",1,0,2,1
"413",1,0,1,2
"414",1,0,1,2
"415",0,1,2,1
"416",1,1,2,1
"417",0,0,1,2
"418",0,0,1,2
"419",0,0,2,1
"420",1,0,1,2
"421",0,1,1,2
"422",1,1,2,1
"423",0,1,1,2
"424",0,1,1,2
"425",1,1,2,1
"426",0,0,1,2
"427",0,1,1,2
"428",1,0,1,2
"429",1,1,2,1
"430",1,1,2,1
"431",0,0,1,2
"432",0,1,1,2
"433",0,0,1,2
"434",0,0,1,2
"435",1,0,1,2
"436",0,1,1,2
"437",1,1,2,1
"438",0,0,1,2
"439",1,1,2,1
"440",1,0,1,2
"441",1,1,2,1
"442",0,0,1,2
"443",0,1,1,2
"444",1,1,2,1
"445",0,1,1,2
"446",0,0,2,1
"447",0,1,1,2
"448",1,1,2,1
"449",0,0,1,2
"450",1,1,2,1
"451",0,0,1,2
"452",0,0,1,2
"453",1,1,2,1
"454",1,0,1,2
"455",1,1,2,1
"456",1,0,2,1
"457",1,0,1,2
"458",0,0,1,2
"459",0,0,1,2
"460",1,1,2,1
"461",0,0,2,1
"462",1,0,1,2
"463",0,0,1,2
"464",0,0,1,2
"465",0,0,1,2
"466",1,0,1,2
"467",0,0,1,2
"468",0,0,1,2
"469",0,0,1,2
"470",0,0,1,2
"471",1,0,1,2
"472",1,1,2,1
"473",0,1,1,2
"474",1,0,1,2
"475",0,1,1,2
"476",1,1,2,1
"477",1,0,1,2
"478",0,1,1,2
"479",1,0,1,2
"480",1,0,1,2
"481",0,0,1,2
"482",0,1,1,2
"483",0,1,2,1
"484",1,0,1,2
"485",0,1,1,2
"486",0,0,1,2
"487",1,1,2,1
"488",1,1,2,1
"489",0,1,1,2
"490",1,0,1,2
"491",0,1,1,2
"492",1,1,2,1
"493",1,0,2,1
"494",1,0,1,2
"495",1,1,2,1
"496",1,1,2,1
"497",0,0,1,2
"498",0,0,1,2
"499",0,1,1,2
"500",1,1,2,1
"501",0,0,1,2
"502",0,0,1,2
"503",0,1,1,2
"504",0,0,1,2
"505",1,0,1,2
"506",1,1,2,1
"507",1,0,1,2
"508",1,0,1,2
"509",1,1,2,1
"510",0,1,1,2
"511",1,0,1,2
"512",0,0,1,2
"513",0,1,1,2
"514",1,0,1,2
"515",1,1,2,1
"516",0,0,2,1
"517",1,0,1,2
"518",1,0,2,1
"519",0,0,1,2
"520",1,1,2,1
"521",0,1,1,2
"522",1,1,2,1
"523",0,1,1,2
"524",0,1,1,2
"525",0,0,1,2
"526",1,0,1,2
"527",0,0,1,2
"528",0,1,1,2
"529",0,0,1,2
"530",0,1,1,2
"531",0,0,2,1
"532",1,1,2,1
"533",0,0,1,2
"534",0,1,1,2
"535",0,0,1,2
"536",0,0,1,2
"537",1,0,1,2
"538",0,1,1,2
"539",0,1,1,2
"540",0,0,1,2
"541",0,0,1,2
"542",0,0,1,2
"543",1,0,1,2
"544",1,1,2,1
"545",0,0,1,2
"546",1,0,1,2
"547",1,0,1,2
"548",0,1,1,2
"549",0,0,2,1
"550",1,1,2,1
"551",0,1,1,2
"552",1,1,2,1
"553",0,1,2,1
"554",0,0,1,2
"555",0,1,1,2
"556",0,1,1,2
"557",0,1,1,2
"558",1,1,2,1
"559",0,0,1,2
"560",0,0,1,2
"561",1,0,1,2
"562",0,1,1,2
"563",0,0,1,2
"564",0,0,2,1
"565",0,1,1,2
"566",1,0,1,2
"567",0,1,1,2
"568",0,1,1,2
"569",0,1,1,2
"570",0,1,1,2
"571",0,0,1,2
"572",0,0,1,2
"573",1,0,1,2
"574",0,0,1,2
"575",0,1,1,2
"576",1,0,1,2
"577",0,1,1,2
"578",1,0,1,2
"579",1,1,2,1
"580",1,1,2,1
"581",0,0,1,2
"582",0,0,1,2
"583",1,0,1,2
"584",1,1,2,1
"585",1,0,1,2
"586",0,0,1,2
"587",0,0,1,2
"588",0,0,1,2
"589",1,0,2,1
"590",0,1,2,1
"591",0,1,1,2
"592",1,0,1,2
"593",0,0,1,2
"594",1,1,2,1
"595",1,0,1,2
"596",1,0,1,2
"597",1,0,1,2
"598",0,1,1,2
"599",1,1,2,1
"600",0,0,1,2
"601",0,1,1,2
"602",1,0,1,2
"603",1,0,1,2
"604",0,1,1,2
"605",1,1,2,1
"606",1,0,1,2
"607",0,0,1,2
"608",0,0,1,2
"609",1,0,1,2
"610",0,1,1,2
"611",1,0,1,2
"612",0,1,1,2
"613",1,0,1,2
"614",0,0,1,2
"615",1,1,2,1
"616",1,0,1,2
"617",1,0,1,2
"618",0,0,1,2
"619",1,1,2,1
"620",1,0,1,2
"621",1,0,2,1
"622",1,0,1,2
"623",0,0,1,2
"624",0,0,1,2
"625",1,0,1,2
"626",1,1,2,1
"627",0,1,2,1
"628",0,1,1,2
"629",0,1,2,1
"630",0,1,1,2
"631",0,1,1,2
"632",0,0,1,2
"633",1,1,2,1
"634",1,0,1,2
"635",1,1,2,1
"636",1,1,2,1
"637",1,0,1,2
"638",1,0,2,1
"639",1,0,1,2
"640",0,1,1,2
"641",1,1,2,1
"642",0,1,1,2
"643",0,1,1,2
"644",1,0,1,2
"645",0,1,1,2
"646",1,1,2,1
"647",0,1,1,2
"648",0,1,1,2
"649",1,1,2,1
"650",1,0,1,2
"651",0,0,1,2
"652",1,1,2,1
"653",1,0,1,2
"654",0,0,1,2
"655",0,1,1,2
"656",0,1,1,2
"657",0,0,1,2
"658",0,1,1,2
"659",0,1,1,2
"660",0,0,1,2
"661",1,0,1,2
"662",0,0,1,2
"663",0,1,1,2
"664",0,0,1,2
"665",0,0,1,2
"666",1,0,1,2
"667",1,1,2,1
"668",0,0,1,2
"669",0,0,1,2
"670",0,0,1,2
"671",1,1,2,1
"672",1,1,2,1
"673",1,0,1,2
"674",1,1,2,1
"675",1,1,2,1
"676",1,1,2,1
"677",1,1,2,1
"678",0,0,2,1
"679",0,0,1,2
"680",1,1,2,1
"681",0,1,1,2
"682",0,1,1,2
"683",1,1,2,1
"684",0,0,1,2
"685",0,1,1,2
"686",1,0,1,2
"687",1,0,1,2
"688",1,1,2,1
"689",0,0,1,2
"690",0,1,1,2
"691",0,1,1,2
"692",0,0,2,1
"693",1,0,1,2
"694",0,0,1,2
"695",1,0,1,2
"696",0,1,2,1
"697",0,0,2,1
"698",0,0,1,2
"699",1,1,2,1
"700",0,0,2,1
"701",1,0,1,2
"702",1,1,2,1
"703",1,0,1,2
"704",1,0,1,2
"705",0,1,1,2
"706",0,0,1,2
"707",1,0,1,2
"708",1,1,2,1
"709",0,0,1,2
"710",0,1,1,2
"711",0,0,1,2
"712",1,1,2,1
"713",1,0,1,2
"714",1,1,2,1
"715",1,0,1,2
"716",0,0,1,2
"717",0,1,1,2
"718",1,1,2,1
"719",1,1,2,1
"720",1,0,1,2
"721",1,1,2,1
"722",0,1,2,1
"723",1,0,1,2
"724",1,0,1,2
"725",1,1,2,1
"726",1,0,2,1
"727",0,0,1,2
"728",0,0,1,2
"729",1,1,2,1
"730",0,1,1,2
"731",1,0,1,2
"732",0,0,1,2
"733",0,1,1,2
"734",0,0,1,2
"735",1,1,2,1
"736",1,1,2,1
"737",0,0,1,2
"738",0,0,1,2
"739",0,1,1,2
"740",0,1,1,2
"741",0,0,1,2
"742",0,1,1,2
"743",0,1,1,2
"744",0,1,2,1
"745",1,0,1,2
"746",1,1,2,1
"747",1,1,2,1
"748",0,1,1,2
"749",0,0,2,1
"750",1,0,2,1
"751",0,1,1,2
"752",0,1,2,1
"753",1,0,2,1
"754",0,0,1,2
"755",1,0,1,2
"756",0,0,1,2
"757",1,1,2,1
"758",0,0,1,2
"759",1,1,2,1
"760",1,0,1,2
"761",0,1,1,2
"762",0,1,1,2
"763",1,0,1,2
"764",0,1,1,2
"765",1,0,1,2
"766",0,0,1,2
"767",1,1,2,1
"768",1,0,1,2
"769",1,1,2,1
"770",0,1,1,2
"771",1,1,2,1
"772",0,1,2,1
"773",0,0,1,2
"774",0,0,1,2
"775",1,0,1,2
"776",1,0,2,1
"777",0,0,1,2
"778",1,0,1,2
"779",0,0,1,2
"780",0,0,1,2
"781",1,1,2,1
"782",0,0,1,2
"783",0,1,1,2
"784",1,1,2,1
"785",0,1,1,2
"786",0,1,1,2
"787",0,1,1,2
"788",1,1,2,1
"789",1,1,2,1
"790",0,1,1,2
"791",0,1,1,2
"792",0,1,2,1
"793",0,1,1,2
"794",1,1,2,1
"795",1,0,1,2
"796",1,0,1,2
"797",0,1,1,2
"798",1,0,1,2
"799",0,0,1,2
"800",1,0,1,2
"801",0,1,1,2
"802",1,0,1,2
"803",1,1,2,1
"804",0,1,1,2
"805",0,0,1,2
"806",0,1,1,2
"807",0,1,1,2
"808",1,0,1,2
"809",0,1,1,2
"810",0,0,1,2
"811",0,0,1,2
"812",1,0,1,2
"813",0,0,1,2
"814",0,0,1,2
"815",1,0,1,2
"816",0,0,1,2
"817",1,0,1,2
"818",1,1,2,1
"819",0,1,1,2
