"","descriptor1","descriptor2","party1","party2"
"1",0,0,1,2
"2",1,1,2,1
"3",1,1,2,1
"4",0,0,1,2
"5",0,1,1,2
"6",0,0,1,2
"7",1,0,2,1
"8",0,0,1,2
"9",1,0,2,1
"10",0,1,2,1
"11",1,0,1,2
"12",0,0,1,2
"13",1,1,2,1
"14",1,0,1,2
"15",0,1,1,2
"16",0,0,1,2
"17",1,1,2,1
"18",0,1,1,2
"19",1,0,1,2
"20",0,0,1,2
"21",1,1,2,1
"22",0,1,1,2
"23",0,1,1,2
"24",1,0,1,2
"25",0,1,1,2
"26",0,0,1,2
"27",0,1,1,2
"28",0,0,1,2
"29",0,0,1,2
"30",0,0,1,2
"31",0,1,2,1
"32",1,1,2,1
"33",0,0,1,2
"34",0,0,1,2
"35",0,1,2,1
"36",0,0,1,2
"37",0,1,1,2
"38",1,1,2,1
"39",1,1,2,1
"40",0,1,1,2
"41",1,1,2,1
"42",1,0,1,2
"43",1,0,1,2
"44",0,1,1,2
"45",0,1,1,2
"46",0,1,1,2
"47",1,0,1,2
"48",0,0,1,2
"49",0,1,1,2
"50",1,1,2,1
"51",1,1,2,1
"52",1,0,1,2
"53",1,0,1,2
"54",1,1,2,1
"55",1,0,1,2
"56",0,0,1,2
"57",1,1,2,1
"58",0,1,1,2
"59",0,1,1,2
"60",1,1,2,1
"61",0,1,1,2
"62",1,1,2,1
"63",1,0,1,2
"64",1,0,1,2
"65",1,1,2,1
"66",0,0,1,2
"67",1,1,2,1
"68",1,0,1,2
"69",1,1,2,1
"70",0,1,1,2
"71",0,1,1,2
"72",0,1,1,2
"73",1,1,2,1
"74",0,0,1,2
"75",0,1,1,2
"76",0,1,1,2
"77",1,0,1,2
"78",0,0,1,2
"79",1,1,2,1
"80",0,1,1,2
"81",1,0,1,2
"82",1,1,2,1
"83",1,1,2,1
"84",0,0,1,2
"85",1,0,1,2
"86",0,0,1,2
"87",1,0,1,2
"88",1,1,2,1
"89",0,0,1,2
"90",0,1,1,2
"91",0,0,2,1
"92",0,1,1,2
"93",0,1,1,2
"94",1,0,1,2
"95",1,1,2,1
"96",1,1,2,1
"97",1,0,1,2
"98",1,0,1,2
"99",0,1,1,2
"100",1,1,2,1
"101",0,0,1,2
"102",1,1,2,1
"103",0,1,1,2
"104",0,0,2,1
"105",0,1,1,2
"106",1,0,1,2
"107",0,0,1,2
"108",1,0,2,1
"109",1,1,2,1
"110",1,1,2,1
"111",1,1,2,1
"112",0,1,1,2
"113",1,0,1,2
"114",0,1,2,1
"115",1,1,2,1
"116",1,1,2,1
"117",1,1,2,1
"118",0,0,1,2
"119",1,0,2,1
"120",0,1,1,2
"121",0,1,2,1
"122",1,0,1,2
"123",1,1,2,1
"124",1,0,1,2
"125",0,1,1,2
"126",0,1,1,2
"127",0,1,1,2
"128",0,0,1,2
"129",1,1,2,1
"130",1,0,1,2
"131",1,1,2,1
"132",1,1,2,1
"133",1,0,1,2
"134",0,1,1,2
"135",0,0,1,2
"136",0,1,1,2
"137",1,0,1,2
"138",0,1,1,2
"139",0,1,1,2
"140",0,1,1,2
"141",0,1,1,2
"142",1,1,2,1
"143",1,1,2,1
"144",0,1,1,2
"145",0,0,1,2
"146",0,1,1,2
"147",0,0,1,2
"148",1,1,2,1
"149",0,0,1,2
"150",1,1,2,1
"151",1,0,1,2
"152",0,1,1,2
"153",0,0,1,2
"154",0,0,1,2
"155",1,1,2,1
"156",0,1,1,2
"157",0,0,1,2
"158",1,1,2,1
"159",0,0,1,2
"160",1,1,2,1
"161",0,1,1,2
"162",1,1,2,1
"163",0,0,1,2
"164",0,1,1,2
"165",1,1,2,1
"166",1,0,1,2
"167",1,0,1,2
"168",1,0,1,2
"169",1,1,2,1
"170",0,0,1,2
"171",0,1,1,2
"172",0,1,1,2
"173",0,0,1,2
"174",0,0,1,2
"175",0,0,1,2
"176",0,1,1,2
"177",1,0,1,2
"178",0,0,1,2
"179",1,1,2,1
"180",1,0,1,2
"181",1,1,2,1
"182",1,1,2,1
"183",0,0,1,2
"184",1,1,2,1
"185",1,0,1,2
"186",0,0,1,2
"187",1,0,1,2
"188",0,1,1,2
"189",1,0,1,2
"190",0,1,1,2
"191",1,1,2,1
"192",1,1,2,1
"193",0,0,2,1
"194",0,0,1,2
"195",1,1,2,1
"196",1,1,2,1
"197",1,1,2,1
"198",0,1,1,2
"199",1,0,1,2
"200",1,1,2,1
"201",0,1,1,2
"202",0,0,1,2
"203",1,0,1,2
"204",0,1,1,2
"205",0,0,1,2
"206",0,1,1,2
"207",1,0,1,2
"208",1,0,1,2
"209",0,1,1,2
"210",1,0,1,2
"211",1,1,2,1
"212",1,1,2,1
"213",0,1,1,2
"214",0,0,1,2
"215",0,0,1,2
"216",0,0,1,2
"217",1,1,2,1
"218",1,0,1,2
"219",1,0,1,2
"220",0,0,1,2
"221",0,0,1,2
"222",1,1,2,1
"223",1,0,1,2
"224",1,1,2,1
"225",0,1,1,2
"226",0,1,1,2
"227",1,0,1,2
"228",0,0,1,2
"229",0,1,1,2
"230",1,0,1,2
"231",1,1,2,1
"232",1,1,2,1
"233",1,1,2,1
"234",0,0,1,2
"235",0,0,1,2
"236",1,0,1,2
"237",1,0,1,2
"238",1,1,2,1
"239",1,1,2,1
"240",1,1,2,1
"241",0,0,1,2
"242",0,1,1,2
"243",1,1,2,1
"244",1,0,2,1
"245",0,0,1,2
"246",0,0,1,2
"247",0,1,1,2
"248",1,0,2,1
"249",0,0,1,2
"250",1,0,2,1
"251",0,1,1,2
"252",0,1,1,2
"253",0,0,1,2
"254",1,1,2,1
"255",1,0,1,2
"256",0,1,1,2
"257",1,1,2,1
"258",1,0,1,2
"259",0,1,1,2
"260",1,1,2,1
"261",0,1,2,1
"262",1,1,2,1
"263",1,1,2,1
"264",0,1,1,2
"265",0,0,1,2
"266",0,0,1,2
"267",1,0,1,2
"268",1,1,2,1
"269",1,0,1,2
"270",1,0,1,2
"271",1,1,2,1
"272",0,1,1,2
"273",1,1,2,1
"274",0,1,1,2
"275",0,0,2,1
"276",1,0,1,2
"277",0,1,1,2
"278",0,1,1,2
"279",0,0,1,2
"280",1,1,2,1
"281",0,0,1,2
"282",1,1,2,1
"283",0,1,1,2
"284",0,0,1,2
"285",0,0,1,2
"286",1,0,2,1
"287",1,1,2,1
"288",1,0,1,2
"289",1,1,2,1
"290",0,1,1,2
"291",0,1,1,2
"292",1,1,2,1
"293",1,0,1,2
"294",1,1,2,1
"295",1,0,1,2
"296",1,0,1,2
"297",1,1,2,1
